Jan. 28, 2006   02:49:22
Cyclic Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_17_19_psoralen_nonequil_2\data\psoralen\3\75um_psoralen_soak_3_gc_1.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0
High E (V) = 0
Low E (V) = -0.4
Init P/N = N
Scan Rate (V/s) = 0.003
Segment = 1
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5
2nd E (V) = 0
Sens 2 (A/V) = 1e-5

Potential/V, i1/A, i2/A, Time/s

0.000, -8.6391566e-8, -9.2440068e-8, 3.3333334e-1
-0.001, -7.8502261e-8, -8.5372683e-8, 6.6666669e-1
-0.002, -7.3388371e-8, -7.9829874e-8, 1.0000000e+0
-0.003, -6.9089403e-8, -7.5137983e-8, 1.3333334e+0
-0.004, -6.5558112e-8, -7.1155206e-8, 1.6666667e+0
-0.005, -6.2522851e-8, -6.7716059e-8, 2.0000000e+0
-0.006, -5.9782842e-8, -6.4690560e-8, 2.3333333e+0
-0.007, -5.7373533e-8, -6.1960520e-8, 2.6666665e+0
-0.008, -5.5094137e-8, -5.9537761e-8, 2.9999998e+0
-0.009, -5.3109996e-8, -5.7540454e-8, 3.3333330e+0
-0.010, -5.1208527e-8, -5.5732251e-8, 3.6666663e+0
-0.011, -4.9566889e-8, -5.4054045e-8, 3.9999995e+0
-0.012, -4.8019736e-8, -5.2576748e-8, 4.3333330e+0
-0.013, -4.6673357e-8, -5.1217636e-8, 4.6666665e+0
-0.014, -4.5315161e-8, -4.9941253e-8, 5.0000000e+0
-0.015, -4.4086885e-8, -4.8664873e-8, 5.3333335e+0
-0.016, -4.2941281e-8, -4.7447582e-8, 5.6666670e+0
-0.017, -4.1890161e-8, -4.6313016e-8, 6.0000005e+0
-0.018, -4.0921712e-8, -4.5320277e-8, 6.3333340e+0
-0.019, -3.9976886e-8, -4.4362992e-8, 6.6666675e+0
-0.020, -3.9091109e-8, -4.3512070e-8, 7.0000010e+0
-0.021, -3.8193523e-8, -4.2684785e-8, 7.3333344e+0
-0.022, -3.7354987e-8, -4.1916589e-8, 7.6666679e+0
-0.023, -3.6788087e-8, -4.1195676e-8, 8.0000010e+0
-0.024, -3.6044035e-8, -4.0569294e-8, 8.3333340e+0
-0.025, -3.5335415e-8, -3.9907469e-8, 8.6666670e+0
-0.026, -3.4744900e-8, -3.9068368e-8, 9.0000000e+0
-0.027, -3.4130760e-8, -3.8453813e-8, 9.3333330e+0
-0.028, -3.3563865e-8, -3.7957442e-8, 9.6666660e+0
-0.029, -3.2996969e-8, -3.7461071e-8, 9.9999990e+0
-0.030, -3.2418260e-8, -3.6964700e-8, 1.0333332e+1
-0.031, -3.1886795e-8, -3.6432876e-8, 1.0666665e+1
-0.032, -3.1426190e-8, -3.5960142e-8, 1.0999998e+1
-0.033, -3.0918347e-8, -3.5570135e-8, 1.1333331e+1
-0.034, -3.0422310e-8, -3.5061944e-8, 1.1666664e+1
-0.035, -3.0044376e-8, -3.4648302e-8, 1.1999997e+1
-0.036, -2.9512913e-8, -3.4281936e-8, 1.2333330e+1
-0.037, -2.8946015e-8, -3.3939202e-8, 1.2666663e+1
-0.038, -2.8568087e-8, -3.3407375e-8, 1.2999996e+1
-0.039, -2.8402741e-8, -3.3159189e-8, 1.3333329e+1
-0.040, -2.8048429e-8, -3.3017372e-8, 1.3666662e+1
-0.041, -2.7599636e-8, -3.2769183e-8, 1.3999995e+1
-0.042, -2.7162653e-8, -3.2473725e-8, 1.4333328e+1
-0.043, -2.6879203e-8, -3.1930078e-8, 1.4666661e+1
-0.044, -2.6430410e-8, -3.1315526e-8, 1.4999994e+1
-0.045, -2.6170582e-8, -3.1303710e-8, 1.5333327e+1
-0.046, -2.5851703e-8, -3.1161886e-8, 1.5666660e+1
-0.047, -2.5521013e-8, -3.0972792e-8, 1.5999993e+1
-0.048, -2.5213945e-8, -3.0783699e-8, 1.6333326e+1
-0.049, -2.4954117e-8, -3.0559150e-8, 1.6666660e+1
-0.050, -2.4670669e-8, -3.0275512e-8, 1.6999994e+1
-0.051, -2.4375410e-8, -3.0192780e-8, 1.7333328e+1
-0.052, -2.4044718e-8, -3.0003690e-8, 1.7666662e+1
-0.053, -2.3796701e-8, -2.9779141e-8, 1.7999996e+1
-0.054, -2.3643169e-8, -2.9613684e-8, 1.8333330e+1
-0.055, -2.3418771e-8, -2.9412771e-8, 1.8666664e+1
-0.056, -2.3217996e-8, -2.9117313e-8, 1.8999998e+1
-0.057, -2.2899117e-8, -2.8833671e-8, 1.9333332e+1
-0.058, -2.2662910e-8, -2.8703669e-8, 1.9666666e+1
-0.059, -2.2426700e-8, -2.8490941e-8, 2.0000000e+1
-0.060, -2.2178686e-8, -2.8290028e-8, 2.0333334e+1
-0.061, -2.2001529e-8, -2.8136391e-8, 2.0666668e+1
-0.062, -2.1741702e-8, -2.8065479e-8, 2.1000002e+1
-0.063, -2.1493683e-8, -2.7970932e-8, 2.1333336e+1
-0.064, -2.1411012e-8, -2.7829110e-8, 2.1666670e+1
-0.065, -2.1174804e-8, -2.7699109e-8, 2.2000004e+1
-0.066, -2.1080323e-8, -2.7498197e-8, 2.2333338e+1
-0.067, -2.0855925e-8, -2.7285466e-8, 2.2666672e+1
-0.068, -2.0596097e-8, -2.7120011e-8, 2.3000006e+1
-0.069, -2.0407132e-8, -2.6954554e-8, 2.3333340e+1
-0.070, -2.0348081e-8, -2.6978190e-8, 2.3666674e+1
-0.071, -2.0123682e-8, -2.6789097e-8, 2.4000008e+1
-0.072, -1.9958337e-8, -2.6576364e-8, 2.4333342e+1
-0.073, -1.9722131e-8, -2.6458181e-8, 2.4666676e+1
-0.074, -1.9568596e-8, -2.6351815e-8, 2.5000010e+1
-0.075, -1.9320579e-8, -2.6316361e-8, 2.5333344e+1
-0.076, -1.9155236e-8, -2.6221814e-8, 2.5666677e+1
-0.077, -1.9131614e-8, -2.6056359e-8, 2.6000011e+1
-0.078, -1.8966269e-8, -2.5949992e-8, 2.6333345e+1
-0.079, -1.8859975e-8, -2.5855446e-8, 2.6666679e+1
-0.080, -1.8800923e-8, -2.5737261e-8, 2.7000013e+1
-0.081, -1.8422991e-8, -2.5607260e-8, 2.7333347e+1
-0.082, -1.8470233e-8, -2.5536350e-8, 2.7666681e+1
-0.083, -1.8328508e-8, -2.5406349e-8, 2.8000015e+1
-0.084, -1.8151354e-8, -2.5311801e-8, 2.8333349e+1
-0.085, -1.8009631e-8, -2.5240892e-8, 2.8666683e+1
-0.086, -1.7832475e-8, -2.5122707e-8, 2.9000017e+1
-0.087, -1.7702561e-8, -2.5028159e-8, 2.9333351e+1
-0.088, -1.7501785e-8, -2.4980888e-8, 2.9666685e+1
-0.089, -1.7395491e-8, -2.4945432e-8, 3.0000019e+1
-0.090, -1.7360060e-8, -2.4803612e-8, 3.0333353e+1
-0.091, -1.7312818e-8, -2.4720883e-8, 3.0666687e+1
-0.092, -1.7159286e-8, -2.4638155e-8, 3.1000021e+1
-0.093, -1.7076612e-8, -2.4531790e-8, 3.1333355e+1
-0.094, -1.6875836e-8, -2.4437243e-8, 3.1666689e+1
-0.095, -1.6698682e-8, -2.4212694e-8, 3.2000023e+1
-0.096, -1.6616008e-8, -2.4283604e-8, 3.2333355e+1
-0.097, -1.6509716e-8, -2.4295423e-8, 3.2666687e+1
-0.098, -1.6344369e-8, -2.4129967e-8, 3.3000019e+1
-0.099, -1.6226267e-8, -2.3999966e-8, 3.3333351e+1
-0.100, -1.6072732e-8, -2.4023601e-8, 3.3666683e+1
-0.101, -1.6119973e-8, -2.3917236e-8, 3.4000015e+1
-0.102, -1.6001870e-8, -2.3775417e-8, 3.4333347e+1
-0.103, -1.5978250e-8, -2.3598140e-8, 3.4666679e+1
-0.104, -1.5812903e-8, -2.3787234e-8, 3.5000011e+1
-0.105, -1.5671180e-8, -2.3704503e-8, 3.5333344e+1
-0.106, -1.5564888e-8, -2.3739961e-8, 3.5666676e+1
-0.107, -1.5423163e-8, -2.3728143e-8, 3.6000008e+1
-0.108, -1.5305059e-8, -2.3669051e-8, 3.6333340e+1
-0.109, -1.5234198e-8, -2.3598140e-8, 3.6666672e+1
-0.110, -1.5127904e-8, -2.3633595e-8, 3.7000004e+1
-0.111, -1.5033422e-8, -2.3550868e-8, 3.7333336e+1
-0.112, -1.4938939e-8, -2.3420865e-8, 3.7666668e+1
-0.113, -1.4773594e-8, -2.3302682e-8, 3.8000000e+1
-0.114, -1.4643679e-8, -2.3279044e-8, 3.8333332e+1
-0.115, -1.4525577e-8, -2.3184498e-8, 3.8666664e+1
-0.116, -1.4442905e-8, -2.3019041e-8, 3.8999996e+1
-0.117, -1.4301180e-8, -2.2841766e-8, 3.9333328e+1
-0.118, -1.4230317e-8, -2.3019041e-8, 3.9666660e+1
-0.119, -1.4100403e-8, -2.3089950e-8, 3.9999992e+1
-0.120, -1.3958679e-8, -2.3078133e-8, 4.0333324e+1
-0.121, -1.3816956e-8, -2.3042677e-8, 4.0666656e+1
-0.122, -1.3793334e-8, -2.2936314e-8, 4.0999989e+1
-0.123, -1.3627989e-8, -2.2889038e-8, 4.1333321e+1
-0.124, -1.3568938e-8, -2.2806310e-8, 4.1666653e+1
-0.125, -1.3486265e-8, -2.2747217e-8, 4.1999985e+1
-0.126, -1.3344541e-8, -2.2723581e-8, 4.2333317e+1
-0.127, -1.3120144e-8, -2.2770857e-8, 4.2666649e+1
-0.128, -1.2978421e-8, -2.2782674e-8, 4.2999981e+1
-0.129, -1.2848506e-8, -2.2735399e-8, 4.3333313e+1
-0.130, -1.2718592e-8, -2.2617217e-8, 4.3666645e+1
-0.131, -1.2683160e-8, -2.2605398e-8, 4.3999977e+1
-0.132, -1.2529627e-8, -2.2629035e-8, 4.4333309e+1
-0.133, -1.2411523e-8, -2.2617217e-8, 4.4666641e+1
-0.134, -1.2317041e-8, -2.2629035e-8, 4.4999973e+1
-0.135, -1.2128075e-8, -2.2416305e-8, 4.5333305e+1
-0.136, -1.2021782e-8, -2.2380849e-8, 4.5666637e+1
-0.137, -1.1868247e-8, -2.2274483e-8, 4.5999969e+1
-0.138, -1.1821006e-8, -2.2203574e-8, 4.6333302e+1
-0.139, -1.1620229e-8, -2.2357213e-8, 4.6666634e+1
-0.140, -1.1502125e-8, -2.2369031e-8, 4.6999966e+1
-0.141, -1.1419453e-8, -2.2333575e-8, 4.7333298e+1
-0.142, -1.1254109e-8, -2.2416305e-8, 4.7666630e+1
-0.143, -1.1017902e-8, -2.2546308e-8, 4.7999962e+1
-0.144, -1.0746263e-8, -2.2676309e-8, 4.8333294e+1
-0.145, -1.0451005e-8, -2.2605398e-8, 4.8666626e+1
-0.146, -1.0474626e-8, -2.1849022e-8, 4.8999958e+1
-0.147, -1.0238419e-8, -2.2109027e-8, 4.9333290e+1
-0.148, -1.0025833e-8, -2.2298121e-8, 4.9666622e+1
-0.149, -9.8368664e-9, -2.2168120e-8, 4.9999954e+1
-0.150, -9.7187627e-9, -2.2499032e-8, 5.0333286e+1
-0.151, -9.6360910e-9, -2.2546308e-8, 5.0666618e+1
-0.152, -9.4353148e-9, -2.2451761e-8, 5.0999950e+1
-0.153, -9.1282448e-9, -2.2593580e-8, 5.1333282e+1
-0.154, -8.8447969e-9, -2.2818130e-8, 5.1666615e+1
-0.155, -8.7739345e-9, -2.2770857e-8, 5.1999947e+1
-0.156, -8.4786755e-9, -2.2688129e-8, 5.2333279e+1
-0.157, -8.2188478e-9, -2.2759037e-8, 5.2666611e+1
-0.158, -7.8999696e-9, -2.2759037e-8, 5.2999943e+1
-0.159, -7.7464346e-9, -2.2959949e-8, 5.3333275e+1
-0.160, -7.5574684e-9, -2.3101769e-8, 5.3666607e+1
-0.161, -7.2385893e-9, -2.3078133e-8, 5.3999939e+1
-0.162, -6.9787607e-9, -2.2948131e-8, 5.4333271e+1
-0.163, -6.6362609e-9, -2.3101769e-8, 5.4666603e+1
-0.164, -6.3055712e-9, -2.3255408e-8, 5.4999935e+1
-0.165, -5.9512604e-9, -2.3089950e-8, 5.5333267e+1
-0.166, -5.5497087e-9, -2.3302682e-8, 5.5666599e+1
-0.167, -5.2544502e-9, -2.3704503e-8, 5.5999931e+1
-0.168, -4.8292774e-9, -2.3940872e-8, 5.6333263e+1
-0.169, -4.4041046e-9, -2.4011781e-8, 5.6666595e+1
-0.170, -4.1324664e-9, -2.4035421e-8, 5.6999928e+1
-0.171, -3.6010006e-9, -2.4319057e-8, 5.7333260e+1
-0.172, -3.1167759e-9, -2.4496336e-8, 5.7666592e+1
-0.173, -2.7152240e-9, -2.4437243e-8, 5.7999924e+1
-0.174, -2.0656548e-9, -2.4685429e-8, 5.8333256e+1
-0.175, -1.4987579e-9, -2.5087251e-8, 5.8666588e+1
-0.176, -1.1090162e-9, -2.5288166e-8, 5.8999920e+1
-0.177, -3.8858478e-10, -2.5394531e-8, 5.9333252e+1
-0.178, 2.8460531e-10, -2.5737261e-8, 5.9666584e+1
-0.179, 9.4598496e-10, -2.6186360e-8, 5.9999916e+1
-0.180, 1.6073647e-9, -2.6351815e-8, 6.0333248e+1
-0.181, 2.3396065e-9, -2.6765457e-8, 6.0666580e+1
-0.182, 3.1781413e-9, -2.6836370e-8, 6.0999912e+1
-0.183, 3.9930561e-9, -2.7368197e-8, 6.1333244e+1
-0.184, 4.8315907e-9, -2.7900020e-8, 6.1666576e+1
-0.185, 5.8118501e-9, -2.8278208e-8, 6.1999908e+1
-0.186, 6.8157298e-9, -2.8750945e-8, 6.2333241e+1
-0.187, 7.7959896e-9, -2.9223678e-8, 6.2666573e+1
-0.188, 8.7644381e-9, -2.9743685e-8, 6.2999905e+1
-0.189, 9.8155590e-9, -3.0322784e-8, 6.3333237e+1
-0.190, 1.1185561e-8, -3.0972792e-8, 6.3666569e+1
-0.191, 1.2579181e-8, -3.1705529e-8, 6.3999901e+1
-0.192, 1.3913752e-8, -3.2497361e-8, 6.4333237e+1
-0.193, 1.5437287e-8, -3.3324646e-8, 6.4666573e+1
-0.194, 1.7090736e-8, -3.4187387e-8, 6.4999908e+1
-0.195, 1.8614271e-8, -3.5061944e-8, 6.5333244e+1
-0.196, 2.0385825e-8, -3.5912869e-8, 6.5666580e+1
-0.197, 2.2074703e-8, -3.7035612e-8, 6.5999916e+1
-0.198, 2.4058844e-8, -3.8193807e-8, 6.6333252e+1
-0.199, 2.6042983e-8, -3.9352010e-8, 6.6666588e+1
-0.200, 2.8239707e-8, -4.0592937e-8, 6.6999924e+1
-0.201, 3.0755313e-8, -4.2022954e-8, 6.7333260e+1
-0.202, 3.3270918e-8, -4.3322977e-8, 6.7666595e+1
-0.203, 3.6069970e-8, -4.5072095e-8, 6.7999931e+1
-0.204, 3.9057991e-8, -4.6880299e-8, 6.8333267e+1
-0.205, 4.2105064e-8, -4.8523049e-8, 6.8666603e+1
-0.206, 4.5211184e-8, -5.0343079e-8, 6.8999939e+1
-0.207, 4.8636181e-8, -5.2269474e-8, 6.9333275e+1
-0.208, 5.2250151e-8, -5.4408591e-8, 6.9666611e+1
-0.209, 5.6017655e-8, -5.6630444e-8, 6.9999947e+1
-0.210, 5.9891448e-8, -5.8935022e-8, 7.0333282e+1
-0.211, 6.4119561e-8, -6.1594150e-8, 7.0666618e+1
-0.212, 6.8524820e-8, -6.4418742e-8, 7.0999954e+1
-0.213, 7.3000948e-8, -6.7633330e-8, 7.1333290e+1
-0.214, 7.7961289e-8, -7.1072478e-8, 7.1666626e+1
-0.215, 8.3323194e-8, -7.4369794e-8, 7.1999962e+1
-0.216, 8.8992167e-8, -7.7986215e-8, 7.2333298e+1
-0.217, 9.4944582e-8, -8.1909903e-8, 7.2666634e+1
-0.218, 1.0112139e-7, -8.5703597e-8, 7.2999969e+1
-0.219, 1.0782967e-7, -8.9910941e-8, 7.3333305e+1
-0.220, 1.1482140e-7, -9.4650098e-8, 7.3666641e+1
-0.221, 1.2210837e-7, -9.9483799e-8, 7.3999977e+1
-0.222, 1.2973788e-7, -1.0432932e-7, 7.4333313e+1
-0.223, 1.3794606e-7, -1.0968304e-7, 7.4666649e+1
-0.224, 1.4663848e-7, -1.1543857e-7, 7.4999985e+1
-0.225, 1.5550806e-7, -1.2148958e-7, 7.5333321e+1
-0.226, 1.6481462e-7, -1.2823786e-7, 7.5666656e+1
-0.227, 1.7497153e-7, -1.3516340e-7, 7.5999992e+1
-0.228, 1.8517567e-7, -1.4188807e-7, 7.6333328e+1
-0.229, 1.9587586e-7, -1.4968818e-7, 7.6666664e+1
-0.230, 2.0723741e-7, -1.5763013e-7, 7.7000000e+1
-0.231, 2.1894145e-7, -1.6582023e-7, 7.7333336e+1
-0.232, 2.3095259e-7, -1.7489673e-7, 7.7666672e+1
-0.233, 2.4336526e-7, -1.8416232e-7, 7.8000008e+1
-0.234, 2.5652201e-7, -1.9347519e-7, 7.8333344e+1
-0.235, 2.7041099e-7, -2.0360352e-7, 7.8666679e+1
-0.236, 2.8473696e-7, -2.1418094e-7, 7.9000015e+1
-0.237, 2.9944081e-7, -2.2504200e-7, 7.9333351e+1
-0.238, 3.1497143e-7, -2.3665946e-7, 7.9666687e+1
-0.239, 3.3058470e-7, -2.4851326e-7, 8.0000023e+1
