Jan. 28, 2006   02:55:38
Square Wave Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_17_19_psoralen_nonequil_2\data\psoralen\3\75um_psoralen_transfer_3_swv_2.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0.1
Final E (V) = -0.5
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 300
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5
Sens 2 (A/V) = 1e-5

Potential/V, i1/A, i2/A

0.099, 1.5937319e-5, 1.5889224e-5
0.098, 1.7938421e-5, 1.6873873e-5
0.097, 1.7923716e-5, 1.6847211e-5
0.096, 1.7891209e-5, 1.6775919e-5
0.095, 1.7834223e-5, 1.6752600e-5
0.094, 1.7815106e-5, 1.6743463e-5
0.093, 1.7768663e-5, 1.6707050e-5
0.092, 1.7695907e-5, 1.6671311e-5
0.091, 1.7677759e-5, 1.6629867e-5
0.090, 1.7618931e-5, 1.6604725e-5
0.089, 1.7608036e-5, 1.6601669e-5
0.088, 1.7560385e-5, 1.6572543e-5
0.087, 1.7495817e-5, 1.6537448e-5
0.086, 1.7469505e-5, 1.6489928e-5
0.085, 1.7423898e-5, 1.6480255e-5
0.084, 1.7403299e-5, 1.6461217e-5
0.083, 1.7360540e-5, 1.6442405e-5
0.082, 1.7297123e-5, 1.6405957e-5
0.081, 1.7272370e-5, 1.6356857e-5
0.080, 1.7221462e-5, 1.6351198e-5
0.079, 1.7207216e-5, 1.6338718e-5
0.078, 1.7173155e-5, 1.6321475e-5
0.077, 1.7101836e-5, 1.6283291e-5
0.076, 1.7076884e-5, 1.6226262e-5
0.075, 1.7034434e-5, 1.6230339e-5
0.074, 1.7013394e-5, 1.6212201e-5
0.073, 1.6976968e-5, 1.6188918e-5
0.072, 1.6911021e-5, 1.6162034e-5
0.071, 1.6884755e-5, 1.6101971e-5
0.070, 1.6845595e-5, 1.6104059e-5
0.069, 1.6825699e-5, 1.6093953e-5
0.068, 1.6781320e-5, 1.6061389e-5
0.067, 1.6727883e-5, 1.6040312e-5
0.066, 1.6699774e-5, 1.5986425e-5
0.065, 1.6657879e-5, 1.5979667e-5
0.064, 1.6638354e-5, 1.5970701e-5
0.063, 1.6599186e-5, 1.5948492e-5
0.062, 1.6545608e-5, 1.5919511e-5
0.061, 1.6514306e-5, 1.5867350e-5
0.060, 1.6473312e-5, 1.5860693e-5
0.059, 1.6460959e-5, 1.5854142e-5
0.058, 1.6420305e-5, 1.5836247e-5
0.057, 1.6362394e-5, 1.5805179e-5
0.056, 1.6341401e-5, 1.5754433e-5
0.055, 1.6296517e-5, 1.5750584e-5
0.054, 1.6287911e-5, 1.5742180e-5
0.053, 1.6247479e-5, 1.5724916e-5
0.052, 1.6186219e-5, 1.5692431e-5
0.051, 1.6167922e-5, 1.5641273e-5
0.050, 1.6126331e-5, 1.5645763e-5
0.049, 1.6122649e-5, 1.5638172e-5
0.048, 1.6083413e-5, 1.5618860e-5
0.047, 1.6028156e-5, 1.5599579e-5
0.046, 1.6010770e-5, 1.5545202e-5
0.045, 1.5970210e-5, 1.5550326e-5
0.044, 1.5955469e-5, 1.5536581e-5
0.043, 1.5923119e-5, 1.5516724e-5
0.042, 1.5861180e-5, 1.5490525e-5
0.041, 1.5849882e-5, 1.5447147e-5
0.040, 1.5807491e-5, 1.5439447e-5
0.039, 1.5786340e-5, 1.5427602e-5
0.038, 1.5758920e-5, 1.5410431e-5
0.037, 1.5705053e-5, 1.5389582e-5
0.036, 1.5687687e-5, 1.5347481e-5
0.035, 1.5650789e-5, 1.5342604e-5
0.034, 1.5642931e-5, 1.5338625e-5
0.033, 1.5604419e-5, 1.5318012e-5
0.032, 1.5549955e-5, 1.5288861e-5
0.031, 1.5533993e-5, 1.5249537e-5
0.030, 1.5502043e-5, 1.5253465e-5
0.029, 1.5495963e-5, 1.5243466e-5
0.028, 1.5448819e-5, 1.5224075e-5
0.027, 1.5406369e-5, 1.5199676e-5
0.026, 1.5390526e-5, 1.5156800e-5
0.025, 1.5356207e-5, 1.5165301e-5
0.024, 1.5342470e-5, 1.5146818e-5
