Jan. 28, 2006   02:46:46
Square Wave Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_17_19_psoralen_nonequil_2\data\psoralen\3\75um_psoralen_soak_3_swv_1.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0.1
Final E (V) = -0.5
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 300
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5
Sens 2 (A/V) = 1e-5

Potential/V, i1/A, i2/A

0.099, 1.5241852e-5, 1.5846686e-5
0.098, 1.7209692e-5, 1.6782751e-5
0.097, 1.7207018e-5, 1.6744367e-5
0.096, 1.7168994e-5, 1.6688322e-5
0.095, 1.7088529e-5, 1.6649403e-5
0.094, 1.7082799e-5, 1.6622089e-5
0.093, 1.7037022e-5, 1.6607190e-5
0.092, 1.6990201e-5, 1.6582761e-5
0.091, 1.6952741e-5, 1.6534101e-5
0.090, 1.6881724e-5, 1.6513273e-5
0.089, 1.6868713e-5, 1.6476029e-5
0.088, 1.6834430e-5, 1.6470316e-5
0.087, 1.6782526e-5, 1.6449361e-5
0.086, 1.6752479e-5, 1.6403823e-5
0.085, 1.6685091e-5, 1.6379869e-5
0.084, 1.6667385e-5, 1.6348489e-5
0.083, 1.6637363e-5, 1.6337915e-5
0.082, 1.6587475e-5, 1.6320337e-5
0.081, 1.6549793e-5, 1.6274364e-5
0.080, 1.6489266e-5, 1.6250571e-5
0.079, 1.6471353e-5, 1.6222577e-5
0.078, 1.6449847e-5, 1.6218964e-5
0.077, 1.6394726e-5, 1.6192336e-5
0.076, 1.6363305e-5, 1.6157026e-5
0.075, 1.6296339e-5, 1.6125976e-5
0.074, 1.6292170e-5, 1.6106274e-5
0.073, 1.6255559e-5, 1.6100526e-5
0.072, 1.6210779e-5, 1.6076036e-5
0.071, 1.6169666e-5, 1.6030299e-5
0.070, 1.6115624e-5, 1.6015532e-5
0.069, 1.6099701e-5, 1.5978769e-5
0.068, 1.6067290e-5, 1.5976202e-5
0.067, 1.6029178e-5, 1.5960119e-5
0.066, 1.5995865e-5, 1.5916627e-5
0.065, 1.5926074e-5, 1.5895333e-5
0.064, 1.5920818e-5, 1.5864720e-5
0.063, 1.5892245e-5, 1.5861748e-5
0.062, 1.5852049e-5, 1.5850788e-5
0.061, 1.5806907e-5, 1.5793483e-5
0.060, 1.5750595e-5, 1.5780615e-5
0.059, 1.5746778e-5, 1.5759364e-5
0.058, 1.5716454e-5, 1.5747080e-5
0.057, 1.5664591e-5, 1.5726020e-5
0.056, 1.5641584e-5, 1.5690701e-5
0.055, 1.5579957e-5, 1.5667249e-5
0.054, 1.5573836e-5, 1.5652386e-5
0.053, 1.5544736e-5, 1.5637579e-5
0.052, 1.5498494e-5, 1.5616914e-5
0.051, 1.5468337e-5, 1.5585949e-5
0.050, 1.5410509e-5, 1.5560876e-5
0.049, 1.5412370e-5, 1.5547985e-5
0.048, 1.5386962e-5, 1.5544278e-5
0.047, 1.5343077e-5, 1.5522168e-5
0.046, 1.5314681e-5, 1.5491487e-5
0.045, 1.5257889e-5, 1.5470214e-5
0.044, 1.5251574e-5, 1.5444253e-5
0.043, 1.5220205e-5, 1.5443296e-5
0.042, 1.5184993e-5, 1.5422029e-5
0.041, 1.5149402e-5, 1.5380678e-5
0.040, 1.5102960e-5, 1.5376103e-5
0.039, 1.5085867e-5, 1.5338168e-5
0.038, 1.5074253e-5, 1.5348873e-5
0.037, 1.5027619e-5, 1.5326472e-5
0.036, 1.5003288e-5, 1.5289061e-5
0.035, 1.4946228e-5, 1.5275798e-5
0.034, 1.4945490e-5, 1.5256234e-5
0.033, 1.4918180e-5, 1.5246311e-5
0.032, 1.4873858e-5, 1.5230411e-5
0.031, 1.4845225e-5, 1.5187059e-5
0.030, 1.4801932e-5, 1.5182724e-5
0.029, 1.4791212e-5, 1.5161902e-5
0.028, 1.4768552e-5, 1.5151423e-5
0.027, 1.4732600e-5, 1.5140999e-5
0.026, 1.4705934e-5, 1.5110476e-5
0.025, 1.4650182e-5, 1.5085754e-5
0.024, 1.4652585e-5, 1.5074450e-5
0.023, 1.4627834e-5, 1.5068551e-5
0.022, 1.4597050e-5, 1.5056941e-5
0.021, 1.4559323e-5, 1.5016525e-5
0.020, 1.4521589e-5, 1.5008654e-5
0.019, 1.4514935e-5, 1.4987620e-5
0.018, 1.4495958e-5, 1.4992624e-5
0.017, 1.4454195e-5, 1.4964974e-5
0.016, 1.4432111e-5, 1.4935607e-5
0.015, 1.4384937e-5, 1.4927462e-5
0.014, 1.4382134e-5, 1.4906208e-5
0.013, 1.4359645e-5, 1.4905861e-5
0.012, 1.4324565e-5, 1.4890302e-5
0.011, 1.4307362e-5, 1.4857837e-5
0.010, 1.4254805e-5, 1.4845772e-5
0.009, 1.4250059e-5, 1.4819589e-5
0.008, 1.4242438e-5, 1.4830439e-5
0.007, 1.4196201e-5, 1.4813896e-5
0.006, 1.4177209e-5, 1.4775942e-5
0.005, 1.4128947e-5, 1.4765987e-5
0.004, 1.4132103e-5, 1.4757229e-5
0.003, 1.4114337e-5, 1.4754311e-5
0.002, 1.4076901e-5, 1.4739697e-5
0.001, 1.4054352e-5, 1.4705663e-5
-0.000, 1.4012936e-5, 1.4695204e-5
-0.001, 1.3999281e-5, 1.4669753e-5
-0.002, 1.3997211e-5, 1.4681100e-5
-0.003, 1.3950472e-5, 1.4655919e-5
-0.004, 1.3932833e-5, 1.4632082e-5
-0.005, 1.3891831e-5, 1.4616979e-5
-0.006, 1.3890944e-5, 1.4601737e-5
-0.007, 1.3878642e-5, 1.4612326e-5
-0.008, 1.3838446e-5, 1.4585452e-5
-0.009, 1.3821560e-5, 1.4563402e-5
-0.010, 1.3783893e-5, 1.4556957e-5
-0.011, 1.3779797e-5, 1.4533402e-5
-0.012, 1.3767822e-5, 1.4541716e-5
-0.013, 1.3736534e-5, 1.4528817e-5
-0.014, 1.3719027e-5, 1.4495441e-5
-0.015, 1.3670677e-5, 1.4486382e-5
-0.016, 1.3677011e-5, 1.4469522e-5
-0.017, 1.3667062e-5, 1.4477107e-5
-0.018, 1.3637024e-5, 1.4474353e-5
-0.019, 1.3612567e-5, 1.4435522e-5
-0.020, 1.3578330e-5, 1.4429921e-5
-0.021, 1.3575173e-5, 1.4412682e-5
-0.022, 1.3571020e-5, 1.4419116e-5
-0.023, 1.3531259e-5, 1.4406492e-5
-0.024, 1.3521729e-5, 1.4382967e-5
-0.025, 1.3481504e-5, 1.4368818e-5
-0.026, 1.3486657e-5, 1.4364578e-5
-0.027, 1.3474393e-5, 1.4359965e-5
-0.028, 1.3443911e-5, 1.4351831e-5
-0.029, 1.3427751e-5, 1.4329673e-5
