Jan. 28, 2006   03:20:13
Cyclic Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_17_19_psoralen_nonequil_2\data\psoralen\3\75um_psoralen_transfer_3_gc_10.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0
High E (V) = 0
Low E (V) = -0.4
Init P/N = N
Scan Rate (V/s) = 0.003
Segment = 1
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
2nd E (V) = 0
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A, Time/s

0.000, -3.7739852e-8, -4.0769159e-8, 3.3333334e-1
-0.001, -3.1122394e-8, -3.5951171e-8, 6.6666669e-1
-0.002, -2.7249897e-8, -3.2237487e-8, 1.0000000e+0
-0.003, -2.4300853e-8, -2.9255483e-8, 1.3333334e+0
-0.004, -2.1879021e-8, -2.6813099e-8, 1.6666667e+0
-0.005, -1.9911417e-8, -2.4773490e-8, 2.0000000e+0
-0.006, -1.8200449e-8, -2.3031699e-8, 2.3333333e+0
-0.007, -1.6739156e-8, -2.1529468e-8, 2.6666665e+0
-0.008, -1.5508398e-8, -2.0253676e-8, 2.9999998e+0
-0.009, -1.4347322e-8, -1.9106942e-8, 3.3333330e+0
-0.010, -1.3360332e-8, -1.8101435e-8, 3.6666663e+0
-0.011, -1.2446683e-8, -1.7195795e-8, 3.9999995e+0
-0.012, -1.1610511e-8, -1.6387302e-8, 4.3333330e+0
-0.013, -1.0891850e-8, -1.5648064e-8, 4.6666665e+0
-0.014, -1.0196929e-8, -1.4977134e-8, 5.0000000e+0
-0.015, -9.5573975e-9, -1.4362225e-8, 5.3333335e+0
-0.016, -8.9952250e-9, -1.3802391e-8, 5.6666670e+0
-0.017, -8.4306908e-9, -1.3287701e-8, 6.0000005e+0
-0.018, -7.9489464e-9, -1.2811657e-8, 6.3333340e+0
-0.019, -7.4601161e-9, -1.2370833e-8, 6.6666675e+0
-0.020, -7.0112045e-9, -1.1970664e-8, 7.0000010e+0
-0.021, -6.6150854e-9, -1.1588222e-8, 7.3333344e+0
-0.022, -6.2186114e-9, -1.1232725e-8, 7.6666679e+0
-0.023, -5.8430421e-9, -1.0897084e-8, 8.0000010e+0
-0.024, -5.4941642e-9, -1.0579407e-8, 8.3333340e+0
-0.025, -5.1441056e-9, -1.0286784e-8, 8.6666670e+0
-0.026, -4.8538071e-9, -1.0007279e-8, 9.0000000e+0
-0.027, -4.5483914e-9, -9.7514121e-9, 9.3333330e+0
-0.028, -4.2288031e-9, -9.5015729e-9, 9.6666660e+0
-0.029, -3.9869277e-9, -9.2709964e-9, 9.9999990e+0
-0.030, -3.7102108e-9, -9.0490477e-9, 1.0333332e+1
-0.031, -3.4636107e-9, -8.8422265e-9, 1.0666665e+1
-0.032, -3.2307104e-9, -8.6459240e-9, 1.0999998e+1
-0.033, -2.9764333e-9, -8.4530472e-9, 1.1333331e+1
-0.034, -2.7728231e-9, -8.2762455e-9, 1.1666664e+1
-0.035, -2.5597644e-9, -8.1041698e-9, 1.1999997e+1
-0.036, -2.3263917e-9, -7.9419040e-9, 1.2333330e+1
-0.037, -2.1436855e-9, -7.7836555e-9, 1.2666663e+1
-0.038, -1.9525941e-9, -7.6428996e-9, 1.2999996e+1
-0.039, -1.7553611e-9, -7.5015523e-9, 1.3333329e+1
-0.040, -1.5844652e-9, -7.3628046e-9, 1.3666662e+1
-0.041, -1.3933737e-9, -7.2294934e-9, 1.3999995e+1
-0.042, -1.2520038e-9, -7.1089468e-9, 1.4333328e+1
-0.043, -1.0785098e-9, -6.9823720e-9, 1.4666661e+1
-0.044, -9.0324426e-10, -6.8682060e-9, 1.4999994e+1
-0.045, -7.6801565e-10, -6.7554593e-9, 1.5333327e+1
-0.046, -6.1341815e-10, -6.6472032e-9, 1.5666660e+1
-0.047, -4.6165510e-10, -6.5452106e-9, 1.5999993e+1
-0.048, -3.4154385e-10, -6.4455823e-9, 1.6333326e+1
-0.049, -1.7808854e-10, -6.3502075e-9, 1.6666660e+1
-0.050, -5.7032431e-11, -6.2535337e-9, 1.6999994e+1
-0.051, 6.7802992e-11, -6.1663146e-9, 1.7333328e+1
-0.052, 2.0810997e-10, -6.0776766e-9, 1.7666662e+1
-0.053, 3.0424627e-10, -5.9988485e-9, 1.7999996e+1
-0.054, 4.3238857e-10, -5.9201377e-9, 1.8333330e+1
