Dec. 15, 2005   03:02:41
Cyclic Voltammetry
File: d:\ida_biofilms\12_04_18_psoralenbiofilm\control\control_75um_pyo_transfer_gc.txt
Data Source:  Experiment
Instrument Model:  CHI760B
Header: 
Note: 

Init E (V) = 0.1
High E (V) = 0.1
Low E (V) = -0.5
Init P/N = N
Scan Rate (V/s) = 0.003
Segment = 2
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
2nd E (V) = 0.1
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A, Time/s

0.100, -5.1715869e-8, -5.0935192e-8, 3.3333334e-1
0.099, -4.7209980e-8, -4.7704884e-8, 6.6666669e-1
0.098, -4.3715303e-8, -4.4929457e-8, 1.0000000e+0
0.097, -4.0781138e-8, -4.2542506e-8, 1.3333334e+0
0.096, -3.8247816e-8, -4.0467910e-8, 1.6666667e+0
0.095, -3.6025817e-8, -3.8645755e-8, 2.0000000e+0
0.094, -3.4077697e-8, -3.7031960e-8, 2.3333333e+0
0.093, -3.2306264e-8, -3.5599221e-8, 2.6666665e+0
0.092, -3.0692497e-8, -3.4317519e-8, 2.9999998e+0
0.091, -2.9230019e-8, -3.3152585e-8, 3.3333330e+0
0.090, -2.7878443e-8, -3.2096850e-8, 3.6666663e+0
0.089, -2.6628909e-8, -3.1121363e-8, 3.9999995e+0
0.088, -2.5467600e-8, -3.0216196e-8, 4.3333330e+0
0.087, -2.4381990e-8, -2.9385838e-8, 4.6666665e+0
0.086, -2.3376337e-8, -2.8617526e-8, 5.0000000e+0
0.085, -2.2418989e-8, -2.7902518e-8, 5.3333335e+0
0.084, -2.1519751e-8, -2.7228634e-8, 5.6666670e+0
0.083, -2.0685231e-8, -2.6594934e-8, 6.0000005e+0
0.082, -1.9877756e-8, -2.5996687e-8, 6.3333340e+0
0.081, -1.9139726e-8, -2.5435082e-8, 6.6666675e+0
0.080, -1.8431814e-8, -2.4904791e-8, 7.0000010e+0
0.079, -1.7742327e-8, -2.4406646e-8, 7.3333344e+0
0.078, -1.7099607e-8, -2.3925166e-8, 7.6666679e+0
0.077, -1.6480271e-8, -2.3470633e-8, 8.0000010e+0
0.076, -1.5883259e-8, -2.3033945e-8, 8.3333340e+0
0.075, -1.5320259e-8, -2.2608484e-8, 8.6666670e+0
0.074, -1.4771786e-8, -2.2207015e-8, 9.0000000e+0
0.073, -1.4247290e-8, -2.1821618e-8, 9.3333330e+0
0.072, -1.3747830e-8, -2.1449694e-8, 9.6666660e+0
0.071, -1.3263723e-8, -2.1092898e-8, 9.9999990e+0
0.070, -1.2807488e-8, -2.0753948e-8, 1.0333332e+1
0.069, -1.2357514e-8, -2.0424807e-8, 1.0666665e+1
0.068, -1.1926673e-8, -2.0104530e-8, 1.0999998e+1
0.067, -1.1523940e-8, -1.9794296e-8, 1.1333331e+1
0.066, -1.1118726e-8, -1.9493401e-8, 1.1666664e+1
0.065, -1.0730756e-8, -1.9204089e-8, 1.1999997e+1
0.064, -1.0365462e-8, -1.8926002e-8, 1.2333330e+1
0.063, -1.0001822e-8, -1.8667299e-8, 1.2666663e+1
0.062, -9.6638093e-9, -1.8404931e-8, 1.2999996e+1
0.061, -9.3337098e-9, -1.8151782e-8, 1.3333329e+1
0.060, -9.0106971e-9, -1.7911514e-8, 1.3666662e+1
0.059, -8.7052818e-9, -1.7678575e-8, 1.3999995e+1
0.058, -8.4015195e-9, -1.7450716e-8, 1.4333328e+1
0.057, -8.0982288e-9, -1.7225931e-8, 1.4666661e+1
0.056, -7.8232842e-9, -1.7005283e-8, 1.4999994e+1
0.055, -7.5444415e-9, -1.6798344e-8, 1.5333327e+1
0.054, -7.2893380e-9, -1.6593530e-8, 1.5666660e+1
0.053, -7.0249042e-9, -1.6392146e-8, 1.5999993e+1
0.052, -6.7695640e-9, -1.6196790e-8, 1.6333326e+1
0.051, -6.5327677e-9, -1.6010532e-8, 1.6666660e+1
0.050, -6.2966778e-9, -1.5828766e-8, 1.6999994e+1
0.049, -6.0681473e-9, -1.5650427e-8, 1.7333328e+1
0.048, -5.8495382e-9, -1.5473741e-8, 1.7666662e+1
0.047, -5.6283298e-9, -1.5300248e-8, 1.7999996e+1
0.046, -5.4281446e-9, -1.5132901e-8, 1.8333330e+1
0.045, -5.2200462e-9, -1.4970162e-8, 1.8666664e+1
0.044, -5.0153726e-9, -1.4805297e-8, 1.8999998e+1
0.043, -4.8294782e-9, -1.4649530e-8, 1.9333332e+1
0.042, -4.6394493e-9, -1.4503573e-8, 1.9666666e+1
0.041, -4.4540269e-9, -1.4358445e-8, 2.0000000e+1
0.040, -4.2748640e-9, -1.4214614e-8, 2.0333334e+1
0.039, -4.0968815e-9, -1.4071848e-8, 2.0666668e+1
0.038, -3.9325996e-9, -1.3936174e-8, 2.1000002e+1
0.037, -3.7635939e-9, -1.3802391e-8, 2.1333336e+1
0.036, -3.6127754e-9, -1.3672034e-8, 2.1666670e+1
0.035, -3.4691614e-9, -1.3542977e-8, 2.2000004e+1
0.034, -3.3080683e-9, -1.3414985e-8, 2.2333338e+1
0.033, -3.1574861e-9, -1.3291365e-8, 2.2666672e+1
0.032, -3.0143448e-9, -1.3172708e-8, 2.3000006e+1
0.031, -2.8615188e-9, -1.3053933e-8, 2.3333340e+1
0.030, -2.7258178e-9, -1.2939886e-8, 2.3666674e+1
0.029, -2.5864557e-9, -1.2831395e-8, 2.4000008e+1
0.028, -2.4473297e-9, -1.2720775e-8, 2.4333342e+1
0.027, -2.3175339e-9, -1.2610863e-8, 2.4666676e+1
0.026, -2.1860846e-9, -1.2502016e-8, 2.5000010e+1
0.025, -2.0587689e-9, -1.2400143e-8, 2.5333344e+1
0.024, -1.9353510e-9, -1.2293777e-8, 2.5666677e+1
0.023, -1.8082715e-9, -1.2192376e-8, 2.6000011e+1
0.022, -1.6960733e-9, -1.2088493e-8, 2.6333345e+1
0.021, -1.5784420e-9, -1.1988982e-8, 2.6666679e+1
0.020, -1.4643540e-9, -1.1891363e-8, 2.7000013e+1
0.019, -1.3564073e-9, -1.1798588e-8, 2.7333347e+1
0.018, -1.2399574e-9, -1.1702624e-8, 2.7666681e+1
0.017, -1.1305935e-9, -1.1610795e-8, 2.8000015e+1
0.016, -1.0277253e-9, -1.1526530e-8, 2.8333349e+1
0.015, -9.1729846e-10, -1.1438010e-8, 2.8666683e+1
0.014, -8.2009927e-10, -1.1352918e-8, 2.9000017e+1
0.013, -7.1829409e-10, -1.1269953e-8, 2.9333351e+1
0.012, -6.1873279e-10, -1.1189824e-8, 2.9666685e+1
0.011, -5.2342325e-10, -1.1107451e-8, 3.0000019e+1
0.010, -4.2386200e-10, -1.1022713e-8, 3.0333353e+1
0.009, -3.2902486e-10, -1.0940338e-8, 3.0666687e+1
0.008, -2.3076271e-10, -1.0863284e-8, 3.1000021e+1
0.007, -1.4029543e-10, -1.0788238e-8, 3.1333355e+1
0.006, -5.3371228e-11, -1.0713899e-8, 3.1666689e+1
0.005, 3.9576249e-11, -1.0636253e-8, 3.2000023e+1
0.004, 1.3252373e-10, -1.0561442e-8, 3.2333355e+1
0.003, 2.1082638e-10, -1.0495142e-8, 3.2666687e+1
0.002, 3.0235658e-10, -1.0422577e-8, 3.3000019e+1
0.001, 3.8928080e-10, -1.0356630e-8, 3.3333351e+1
-0.000, 4.9699123e-10, -1.0284539e-8, 3.3666683e+1
-0.001, 5.7175070e-10, -1.0215755e-8, 3.4000015e+1
-0.002, 6.4674649e-10, -1.0147919e-8, 3.4333347e+1
-0.003, 7.2115169e-10, -1.0086109e-8, 3.4666679e+1
-0.004, 8.0122586e-10, -1.0025007e-8, 3.5000011e+1
-0.005, 8.7539487e-10, -9.9616617e-9, 3.5333344e+1
-0.006, 9.6031127e-10, -9.9003241e-9, 3.5666676e+1
-0.007, 1.0354252e-9, -9.8392228e-9, 3.6000008e+1
-0.008, 1.1101847e-9, -9.7761133e-9, 3.6333340e+1
-0.009, 1.1895502e-9, -9.7134754e-9, 3.6666672e+1
-0.010, 1.2568693e-9, -9.6561568e-9, 3.7000004e+1
-0.011, 1.3351719e-9, -9.5994279e-9, 3.7333336e+1
-0.012, 1.4132383e-9, -9.5427009e-9, 3.7666668e+1
-0.013, 1.4809117e-9, -9.4876276e-9, 3.8000000e+1
-0.014, 1.5555531e-9, -9.4298347e-9, 3.8333332e+1
-0.015, 1.6248798e-9, -9.3733430e-9, 3.8666664e+1
-0.016, 1.6944429e-9, -9.3200425e-9, 3.8999996e+1
-0.017, 1.7695567e-9, -9.2640233e-9, 3.9333328e+1
-0.018, 1.8329782e-9, -9.2129682e-9, 3.9666660e+1
-0.019, 1.9030137e-9, -9.1571852e-9, 3.9999992e+1
-0.020, 1.9747024e-9, -9.1061301e-9, 4.0333324e+1
-0.021, 2.0342266e-9, -9.0588568e-9, 4.0666656e+1
