Dec. 15, 2005   01:27:59
Cyclic Voltammetry
File: d:\ida_biofilms\12_04_18_psoralenbiofilm\control\control_50um_pyo_transfer_gc.txt
Data Source:  Experiment
Instrument Model:  CHI760B
Header: 
Note: 

Init E (V) = 0.1
High E (V) = 0.1
Low E (V) = -0.5
Init P/N = N
Scan Rate (V/s) = 0.003
Segment = 2
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
2nd E (V) = 0.1
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A, Time/s

0.100, -9.2854279e-8, -8.9042651e-8, 3.3333334e-1
0.099, -8.4645372e-8, -8.3057365e-8, 6.6666669e-1
0.098, -7.7806000e-8, -7.7882227e-8, 1.0000000e+0
0.097, -7.1826300e-8, -7.3288668e-8, 1.3333334e+0
0.096, -6.6586161e-8, -6.9160990e-8, 1.6666667e+0
0.095, -6.1970447e-8, -6.5440801e-8, 2.0000000e+0
0.094, -5.7893278e-8, -6.2043860e-8, 2.3333333e+0
0.093, -5.4278363e-8, -5.8939882e-8, 2.6666665e+0
0.092, -5.1068074e-8, -5.6112224e-8, 2.9999998e+0
0.091, -4.8203468e-8, -5.3532510e-8, 3.3333330e+0
0.090, -4.5601059e-8, -5.1190945e-8, 3.6666663e+0
0.089, -4.3248320e-8, -4.9067538e-8, 3.9999995e+0
0.088, -4.1105917e-8, -4.7121056e-8, 4.3333330e+0
0.087, -3.9133116e-8, -4.5325610e-8, 4.6666665e+0
0.086, -3.7327201e-8, -4.3684512e-8, 5.0000000e+0
0.085, -3.5655088e-8, -4.2168100e-8, 5.3333335e+0
0.084, -3.4109586e-8, -4.0769869e-8, 5.6666670e+0
0.083, -3.2662228e-8, -3.9465004e-8, 6.0000005e+0
0.082, -3.1305571e-8, -3.8258115e-8, 6.3333340e+0
0.081, -3.0006905e-8, -3.7113509e-8, 6.6666675e+0
0.080, -2.8841342e-8, -3.6090746e-8, 7.0000010e+0
0.079, -2.7691133e-8, -3.5085360e-8, 7.3333344e+0
0.078, -2.6641665e-8, -3.4181728e-8, 7.6666679e+0
0.077, -2.5637549e-8, -3.3309295e-8, 8.0000010e+0
0.076, -2.4682681e-8, -3.2479413e-8, 8.3333340e+0
0.075, -2.3795133e-8, -3.1706254e-8, 8.6666670e+0
0.074, -2.2941952e-8, -3.0976942e-8, 9.0000000e+0
0.073, -2.2124205e-8, -3.0275171e-8, 9.3333330e+0
0.072, -2.1358538e-8, -2.9621614e-8, 9.6666660e+0
0.071, -2.0620982e-8, -2.8993943e-8, 9.9999990e+0
0.070, -1.9916023e-8, -2.8389314e-8, 1.0333332e+1
0.069, -1.9263265e-8, -2.7830426e-8, 1.0666665e+1
0.068, -1.8612512e-8, -2.7257235e-8, 1.0999998e+1
0.067, -1.8010185e-8, -2.6741601e-8, 1.1333331e+1
0.066, -1.7406558e-8, -2.6226676e-8, 1.1666664e+1
0.065, -1.6842849e-8, -2.5744248e-8, 1.1999997e+1
0.064, -1.6305007e-8, -2.5285223e-8, 1.2333330e+1
0.063, -1.5761493e-8, -2.4826553e-8, 1.2666663e+1
0.062, -1.5260500e-8, -2.4397075e-8, 1.2999996e+1
0.061, -1.4772141e-8, -2.3986741e-8, 1.3333329e+1
0.060, -1.4298309e-8, -2.3591653e-8, 1.3666662e+1
0.059, -1.3851288e-8, -2.3207319e-8, 1.3999995e+1
0.058, -1.3414423e-8, -2.2831852e-8, 1.4333328e+1
0.057, -1.2993975e-8, -2.2464537e-8, 1.4666661e+1
0.056, -1.2583092e-8, -2.2113650e-8, 1.4999994e+1
0.055, -1.2183076e-8, -2.1774344e-8, 1.5333327e+1
0.054, -1.1809987e-8, -2.1445439e-8, 1.5666660e+1
0.053, -1.1437251e-8, -2.1130715e-8, 1.5999993e+1
0.052, -1.1078808e-8, -2.0827812e-8, 1.6333326e+1
0.051, -1.0735481e-8, -2.0533180e-8, 1.6666660e+1
0.050, -1.0399476e-8, -2.0247885e-8, 1.6999994e+1
0.049, -1.0075991e-8, -1.9967199e-8, 1.7333328e+1
0.048, -9.7676223e-9, -1.9696559e-8, 1.7666662e+1
0.047, -9.4567740e-9, -1.9429818e-8, 1.7999996e+1
0.046, -9.1670653e-9, -1.9174188e-8, 1.8333330e+1
0.045, -8.8745233e-9, -1.8926238e-8, 1.8666664e+1
0.044, -8.5927283e-9, -1.8689516e-8, 1.8999998e+1
0.043, -8.3222709e-9, -1.8448423e-8, 1.9333332e+1
0.042, -8.0534672e-9, -1.8214893e-8, 1.9666666e+1
0.041, -7.7984819e-9, -1.7989160e-8, 2.0000000e+1
0.040, -7.5479853e-9, -1.7768985e-8, 2.0333334e+1
0.039, -7.2986688e-9, -1.7559328e-8, 2.0666668e+1
0.038, -7.0706099e-9, -1.7350262e-8, 2.1000002e+1
0.037, -6.8360566e-9, -1.7145569e-8, 2.1333336e+1
0.036, -6.6081167e-9, -1.6947020e-8, 2.1666670e+1
0.035, -6.3978924e-9, -1.6760289e-8, 2.2000004e+1
0.034, -6.1799916e-9, -1.6572022e-8, 2.2333338e+1
0.033, -5.9715388e-9, -1.6389665e-8, 2.2666672e+1
0.032, -5.7732432e-9, -1.6216053e-8, 2.3000006e+1
0.031, -5.5709317e-9, -1.6043742e-8, 2.3333340e+1
0.030, -5.3883435e-9, -1.5872967e-8, 2.3666674e+1
0.029, -5.2016218e-9, -1.5704082e-8, 2.4000008e+1
0.028, -5.0127746e-9, -1.5542408e-8, 2.4333342e+1
0.027, -4.8351465e-9, -1.5384868e-8, 2.4666676e+1
0.026, -4.6591726e-9, -1.5228395e-8, 2.5000010e+1
0.025, -4.4855604e-9, -1.5075818e-8, 2.5333344e+1
0.024, -4.3200976e-9, -1.4923952e-8, 2.5666677e+1
0.023, -4.1502646e-9, -1.4770197e-8, 2.6000011e+1
0.022, -3.9973203e-9, -1.4628140e-8, 2.6333345e+1
0.021, -3.8309125e-9, -1.4488093e-8, 2.6666679e+1
0.020, -3.6804482e-9, -1.4351118e-8, 2.7000013e+1
0.019, -3.5493539e-9, -1.4218278e-8, 2.7333347e+1
0.018, -3.3998349e-9, -1.4084022e-8, 2.7666681e+1
0.017, -3.2540948e-9, -1.3954729e-8, 2.8000015e+1
0.016, -3.1186302e-9, -1.3824963e-8, 2.8333349e+1
0.015, -2.9704101e-9, -1.3700753e-8, 2.8666683e+1
0.014, -2.8381342e-9, -1.3576779e-8, 2.9000017e+1
0.013, -2.7034961e-9, -1.3459422e-8, 2.9333351e+1
0.012, -2.5683857e-9, -1.3341949e-8, 2.9666685e+1
0.011, -2.4413063e-9, -1.3225891e-8, 3.0000019e+1
0.010, -2.3119830e-9, -1.3115388e-8, 3.0333353e+1
