Dec. 15, 2005   00:00:20
Cyclic Voltammetry
File: d:\ida_biofilms\12_04_18_psoralenbiofilm\control\control_25um_pyo_transfer_gc.txt
Data Source:  Experiment
Instrument Model:  CHI760B
Header: 
Note: 

Init E (V) = 0.1
High E (V) = 0.1
Low E (V) = -0.5
Init P/N = N
Scan Rate (V/s) = 0.003
Segment = 2
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
2nd E (V) = 0.1
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A, Time/s

0.100, -8.4101622e-8, -7.9542708e-8, 3.3333334e-1
0.099, -7.7208043e-8, -7.4471451e-8, 6.6666669e-1
0.098, -7.1450728e-8, -7.0103972e-8, 1.0000000e+0
0.097, -6.6421883e-8, -6.6284642e-8, 1.3333334e+0
0.096, -6.1958637e-8, -6.2888745e-8, 1.6666667e+0
0.095, -5.7953628e-8, -5.9806759e-8, 2.0000000e+0
0.094, -5.4376269e-8, -5.6994345e-8, 2.3333333e+0
0.093, -5.1176137e-8, -5.4414517e-8, 2.6666665e+0
0.092, -4.8295828e-8, -5.2044111e-8, 2.9999998e+0
0.091, -4.5687155e-8, -4.9877332e-8, 3.3333330e+0
0.090, -4.3321659e-8, -4.7873293e-8, 3.6666663e+0
0.089, -4.1163435e-8, -4.6012136e-8, 3.9999995e+0
0.088, -3.9192646e-8, -4.4301668e-8, 4.3333330e+0
0.087, -3.7372196e-8, -4.2724508e-8, 4.6666665e+0
0.086, -3.5711544e-8, -4.1260922e-8, 5.0000000e+0
0.085, -3.4178438e-8, -3.9913278e-8, 5.3333335e+0
0.084, -3.2734860e-8, -3.8655330e-8, 5.6666670e+0
0.083, -3.1392613e-8, -3.7480230e-8, 6.0000005e+0
0.082, -3.0129733e-8, -3.6397786e-8, 6.3333340e+0
0.081, -2.8952950e-8, -3.5380818e-8, 6.6666675e+0
0.080, -2.7846200e-8, -3.4437715e-8, 7.0000010e+0
0.079, -2.6797796e-8, -3.3544364e-8, 7.3333344e+0
0.078, -2.5794977e-8, -3.2701006e-8, 7.6666679e+0
0.077, -2.4896803e-8, -3.1927140e-8, 8.0000010e+0
0.076, -2.3986344e-8, -3.1170174e-8, 8.3333340e+0
0.075, -2.3137531e-8, -3.0450202e-8, 8.6666670e+0
0.074, -2.2326752e-8, -2.9770527e-8, 9.0000000e+0
0.073, -2.1555534e-8, -2.9127722e-8, 9.3333330e+0
0.072, -2.0795301e-8, -2.8511989e-8, 9.6666660e+0
0.071, -2.0121405e-8, -2.7947310e-8, 9.9999990e+0
0.070, -1.9496399e-8, -2.7409694e-8, 1.0333332e+1
0.069, -1.8856042e-8, -2.6872666e-8, 1.0666665e+1
0.068, -1.8245684e-8, -2.6364711e-8, 1.0999998e+1
0.067, -1.7650088e-8, -2.5874723e-8, 1.1333331e+1
0.066, -1.7119449e-8, -2.5421489e-8, 1.1666664e+1
0.065, -1.6548301e-8, -2.4969202e-8, 1.1999997e+1
0.064, -1.6024629e-8, -2.4536176e-8, 1.2333330e+1
0.063, -1.5540287e-8, -2.4132934e-8, 1.2666663e+1
0.062, -1.5053818e-8, -2.3737964e-8, 1.2999996e+1
