Dec. 15, 2005   01:05:06
Cyclic Voltammetry
File: d:\ida_biofilms\12_04_18_psoralenbiofilm\psoralen\psoralen_50um_pyo_transfer_gc.txt
Data Source:  Experiment
Instrument Model:  CHI760B
Header: 
Note: 

Init E (V) = 0.1
High E (V) = 0.1
Low E (V) = -0.5
Init P/N = N
Scan Rate (V/s) = 0.003
Segment = 2
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
2nd E (V) = 0.1
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A, Time/s

0.100, -9.1146497e-8, -7.5852022e-8, 3.3333334e-1
0.099, -8.4446064e-8, -7.0203221e-8, 6.6666669e-1
0.098, -7.8483652e-8, -6.5140426e-8, 1.0000000e+0
0.097, -7.3217237e-8, -6.0759739e-8, 1.3333334e+0
0.096, -6.8353430e-8, -5.6852507e-8, 1.6666667e+0
0.095, -6.4101826e-8, -5.3439262e-8, 2.0000000e+0
0.094, -6.0127810e-8, -5.0303687e-8, 2.3333333e+0
0.093, -5.6602257e-8, -4.7618876e-8, 2.6666665e+0
0.092, -5.3330481e-8, -4.5127539e-8, 2.9999998e+0
0.091, -5.0450122e-8, -4.2953651e-8, 3.3333330e+0
0.090, -4.7766992e-8, -4.0953346e-8, 3.6666663e+0
0.089, -4.5351385e-8, -3.9178385e-8, 3.9999995e+0
0.088, -4.3104087e-8, -3.7565663e-8, 4.3333330e+0
0.087, -4.1054811e-8, -3.6086579e-8, 4.6666665e+0
0.086, -3.9123044e-8, -3.4673800e-8, 5.0000000e+0
0.085, -3.7341533e-8, -3.3461841e-8, 5.3333335e+0
0.084, -3.5700371e-8, -3.2246849e-8, 5.6666670e+0
0.083, -3.4085815e-8, -3.1217340e-8, 6.0000005e+0
0.082, -3.2553530e-8, -3.0210597e-8, 6.3333340e+0
0.081, -3.1238045e-8, -2.9274789e-8, 6.6666675e+0
0.080, -2.9969133e-8, -2.8305188e-8, 7.0000010e+0
0.079, -2.8767079e-8, -2.7455490e-8, 7.3333344e+0
0.078, -2.7633646e-8, -2.6630717e-8, 7.6666679e+0
0.077, -2.6589996e-8, -2.6001654e-8, 8.0000010e+0
0.076, -2.5506649e-8, -2.5221533e-8, 8.3333340e+0
0.075, -2.4567644e-8, -2.4640318e-8, 8.6666670e+0
0.074, -2.3637106e-8, -2.4043604e-8, 9.0000000e+0
0.073, -2.2823917e-8, -2.3333460e-8, 9.3333330e+0
0.072, -2.1939151e-8, -2.2924629e-8, 9.6666660e+0
0.071, -2.1147688e-8, -2.2300837e-8, 9.9999990e+0
0.070, -2.0411184e-8, -2.1885933e-8, 1.0333332e+1
0.069, -1.9650475e-8, -2.1410719e-8, 1.0666665e+1
0.068, -1.9004634e-8, -2.0943574e-8, 1.0999998e+1
0.067, -1.8392344e-8, -2.0536659e-8, 1.1333331e+1
0.066, -1.7693784e-8, -2.0146279e-8, 1.1666664e+1
0.065, -1.7088603e-8, -1.9735131e-8, 1.1999997e+1
0.064, -1.6495244e-8, -1.9285080e-8, 1.2333330e+1
0.063, -1.5956285e-8, -1.8945185e-8, 1.2666663e+1
0.062, -1.5413415e-8, -1.8648587e-8, 1.2999996e+1
0.061, -1.4936843e-8, -1.8306775e-8, 1.3333329e+1
0.060, -1.4390694e-8, -1.7893548e-8, 1.3666662e+1
0.059, -1.3931297e-8, -1.7683222e-8, 1.3999995e+1
0.058, -1.3435234e-8, -1.7320641e-8, 1.4333328e+1
0.057, -1.2988618e-8, -1.7079319e-8, 1.4666661e+1
0.056, -1.2530340e-8, -1.6792944e-8, 1.4999994e+1
0.055, -1.2075575e-8, -1.6481168e-8, 1.5333327e+1
0.054, -1.1624007e-8, -1.6287856e-8, 1.5666660e+1
0.053, -1.1234187e-8, -1.5964416e-8, 1.5999993e+1
0.052, -1.0905236e-8, -1.5787959e-8, 1.6333326e+1
0.051, -1.0547687e-8, -1.5484650e-8, 1.6666660e+1
0.050, -1.0109779e-8, -1.5323129e-8, 1.6999994e+1
0.049, -9.7346557e-9, -1.5107291e-8, 1.7333328e+1
0.048, -9.4584269e-9, -1.4863813e-8, 1.7666662e+1
0.047, -9.1155767e-9, -1.4694305e-8, 1.7999996e+1
0.046, -8.7292706e-9, -1.4411765e-8, 1.8333330e+1
0.045, -8.4976151e-9, -1.4320940e-8, 1.8666664e+1
0.044, -8.1447800e-9, -1.4028016e-8, 1.8999998e+1
0.043, -7.7937017e-9, -1.3889581e-8, 1.9333332e+1
0.042, -7.5969542e-9, -1.3742120e-8, 1.9666666e+1
0.041, -7.2500304e-9, -1.3472201e-8, 2.0000000e+1
0.040, -7.0639068e-9, -1.3373868e-8, 2.0333334e+1
0.039, -6.7130688e-9, -1.3251171e-8, 2.0666668e+1
0.038, -6.5196759e-9, -1.2985486e-8, 2.1000002e+1
0.037, -6.2135710e-9, -1.2903847e-8, 2.1333336e+1
0.036, -5.9795986e-9, -1.2764136e-8, 2.1666670e+1
0.035, -5.7164700e-9, -1.2531440e-8, 2.2000004e+1
0.034, -5.5093383e-9, -1.2426556e-8, 2.2333338e+1
0.033, -5.2798392e-9, -1.2348114e-8, 2.2666672e+1
0.032, -5.1096123e-9, -1.2168300e-8, 2.3000006e+1
0.031, -4.7936819e-9, -1.1972592e-8, 2.3333340e+1
0.030, -4.6827267e-9, -1.1887438e-8, 2.3666674e+1
0.029, -4.4283852e-9, -1.1762663e-8, 2.4000008e+1
0.028, -4.2194159e-9, -1.1541473e-8, 2.4333342e+1
0.027, -4.0347303e-9, -1.1457916e-8, 2.4666676e+1
0.026, -3.7833443e-9, -1.1372124e-8, 2.5000010e+1
0.025, -3.6645607e-9, -1.1290486e-8, 2.5333344e+1
0.024, -3.4132543e-9, -1.1095096e-8, 2.5666677e+1
0.023, -3.2899174e-9, -1.0983982e-8, 2.6000011e+1
0.022, -3.1661018e-9, -1.0929663e-8, 2.6333345e+1
