Dec. 15, 2005   05:52:34
Cyclic Voltammetry
File: d:\ida_biofilms\12_04_18_psoralenbiofilm\psoralen\psoralen_200um_pyo_transfer_gc.txt
Data Source:  Experiment
Instrument Model:  CHI760B
Header: 
Note: 

Init E (V) = 0.1
High E (V) = 0.1
Low E (V) = -0.5
Init P/N = N
Scan Rate (V/s) = 0.003
Segment = 2
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
2nd E (V) = 0.1
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A, Time/s

0.100, -5.2200537e-8, -4.2770619e-8, 3.3333334e-1
0.099, -4.8106269e-8, -3.9876696e-8, 6.6666669e-1
0.098, -4.4641741e-8, -3.7471025e-8, 1.0000000e+0
0.097, -4.1697049e-8, -3.5422822e-8, 1.3333334e+0
0.096, -3.9127624e-8, -3.3653965e-8, 1.6666667e+0
0.095, -3.6824950e-8, -3.2115977e-8, 2.0000000e+0
0.094, -3.4818555e-8, -3.0739784e-8, 2.3333333e+0
0.093, -3.2970267e-8, -2.9522987e-8, 2.6666665e+0
0.092, -3.1262051e-8, -2.8431758e-8, 2.9999998e+0
0.091, -2.9736480e-8, -2.7455435e-8, 3.3333330e+0
0.090, -2.8348815e-8, -2.6562299e-8, 3.6666663e+0
0.089, -2.7017673e-8, -2.5751968e-8, 3.9999995e+0
0.088, -2.5788543e-8, -2.4994391e-8, 4.3333330e+0
0.087, -2.4674613e-8, -2.4289564e-8, 4.6666665e+0
0.086, -2.3593596e-8, -2.3640261e-8, 5.0000000e+0
0.085, -2.2586903e-8, -2.3051200e-8, 5.3333335e+0
0.084, -2.1644736e-8, -2.2469759e-8, 5.6666670e+0
0.083, -2.0744281e-8, -2.1988155e-8, 6.0000005e+0
0.082, -1.9903675e-8, -2.1466498e-8, 6.3333340e+0
0.081, -1.9062462e-8, -2.0989384e-8, 6.6666675e+0
0.080, -1.8348212e-8, -2.0556955e-8, 7.0000010e+0
0.079, -1.7553953e-8, -2.0132468e-8, 7.3333344e+0
0.078, -1.6880012e-8, -1.9731702e-8, 7.6666679e+0
0.077, -1.6224282e-8, -1.9357028e-8, 8.0000010e+0
0.076, -1.5568489e-8, -1.8994559e-8, 8.3333340e+0
0.075, -1.4975498e-8, -1.8652107e-8, 8.6666670e+0
0.074, -1.4396488e-8, -1.8318699e-8, 9.0000000e+0
0.073, -1.3833819e-8, -1.7973468e-8, 9.3333330e+0
0.072, -1.3298711e-8, -1.7679618e-8, 9.6666660e+0
0.071, -1.2807537e-8, -1.7387109e-8, 9.9999990e+0
0.070, -1.2308775e-8, -1.7109393e-8, 1.0333332e+1
0.069, -1.1821260e-8, -1.6844476e-8, 1.0666665e+1
