echem,rep,minutes,E,electrode,current,max_current,reactor
gc,16,1126.8666666666666,-0.383,i2,-6.905244e-8,6.905244e-8,transfer_2
gc,17,1129.3666666666666,-0.399,i2,-5.9534596e-8,5.9534596e-8,transfer_2
gc,18,1131.8666666666666,-0.399,i2,-5.3682495e-8,5.3682495e-8,transfer_2
gc,19,1134.3666666666666,-0.399,i2,-4.8461459e-8,4.8461459e-8,transfer_2
gc,2,1091.8666666666666,-0.399,i2,-5.3750313e-7,5.3750313e-7,transfer_2
gc,20,1136.8666666666666,-0.399,i2,-4.3725301e-8,4.3725301e-8,transfer_2
gc,21,1139.3666666666666,-0.399,i2,-3.8926835e-8,3.8926835e-8,transfer_2
gc,22,1141.8666666666666,-0.399,i2,-3.4704314e-8,3.4704314e-8,transfer_2
gc,23,1144.3666666666666,-0.399,i2,-3.1693592e-8,3.1693592e-8,transfer_2
gc,24,1146.8666666666666,-0.399,i2,-2.9289163e-8,2.9289163e-8,transfer_2
gc,25,1149.3666666666666,-0.399,i2,-2.551957e-8,2.551957e-8,transfer_2
gc,26,1151.8666666666666,-0.399,i2,-2.3902771e-8,2.3902771e-8,transfer_2
gc,27,1154.3666666666666,-0.393,i2,-2.3992241e-8,2.3992241e-8,transfer_2
gc,28,1156.8666666666666,-0.399,i2,-1.9373505e-8,1.9373505e-8,transfer_2
gc,29,1159.3666666666666,-0.399,i2,-1.7338133e-8,1.7338133e-8,transfer_2
gc,3,1094.3666666666666,-0.399,i2,-4.4659271e-7,4.4659271e-7,transfer_2
gc,30,1161.8666666666666,-0.399,i2,-1.5227672e-8,1.5227672e-8,transfer_2
gc,31,1164.3666666666666,-0.399,i2,-1.4342587e-8,1.4342587e-8,transfer_2
gc,32,1166.8666666666666,-0.393,i2,-1.3655608e-8,1.3655608e-8,transfer_2
gc,33,1169.3666666666666,-0.399,i2,-1.1445294e-8,1.1445294e-8,transfer_2
gc,34,1171.8666666666666,-0.399,i2,-1.0362903e-8,1.0362903e-8,transfer_2
gc,35,1174.3666666666666,-0.39,i2,-9.6990913e-9,9.6990913e-9,transfer_2
gc,36,1176.8666666666666,-0.399,i2,-9.227791e-9,9.227791e-9,transfer_2
gc,37,1179.3666666666666,-0.399,i2,-8.0894837e-9,8.0894837e-9,transfer_2
