Dec. 21, 2005   07:44:08
Cyclic Voltammetry
File: d:\ida_biofilms\12_10_18_dphzstar\a_760b\100um_pyo\a_100um_pyo_gc_2.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0.1
High E (V) = 0.1
Low E (V) = -0.5
Init P/N = N
Scan Rate (V/s) = 0.003
Segment = 1
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
2nd E (V) = 0.1
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A, Time/s

0.100, -9.6553897e-8, -8.5268901e-8, 3.3333334e-1
0.099, -7.9856804e-8, -7.6998958e-8, 6.6666669e-1
0.098, -6.9537585e-8, -7.0518354e-8, 1.0000000e+0
0.097, -6.1781037e-8, -6.5053520e-8, 1.3333334e+0
0.096, -5.5671322e-8, -6.0637362e-8, 1.6666667e+0
0.095, -5.0554686e-8, -5.6752338e-8, 2.0000000e+0
0.094, -4.6128072e-8, -5.3461790e-8, 2.3333333e+0
0.093, -4.2462318e-8, -5.0398906e-8, 2.6666665e+0
0.092, -3.9267231e-8, -4.7757869e-8, 2.9999998e+0
0.091, -3.6247158e-8, -4.5291376e-8, 3.3333330e+0
0.090, -3.3723712e-8, -4.3057575e-8, 3.6666663e+0
0.089, -3.1378239e-8, -4.1019888e-8, 3.9999995e+0
0.088, -2.9277921e-8, -3.9167279e-8, 4.3333330e+0
0.087, -2.7531636e-8, -3.7475875e-8, 4.6666665e+0
0.086, -2.5837917e-8, -3.5894068e-8, 5.0000000e+0
0.085, -2.4291174e-8, -3.4491670e-8, 5.3333335e+0
0.084, -2.2850198e-8, -3.3156777e-8, 5.6666670e+0
0.083, -2.1492056e-8, -3.1937788e-8, 6.0000005e+0
0.082, -2.0411184e-8, -3.0862189e-8, 6.3333340e+0
0.081, -1.9179096e-8, -2.9806557e-8, 6.6666675e+0
0.080, -1.8337387e-8, -2.8855970e-8, 7.0000010e+0
0.079, -1.7271212e-8, -2.7861768e-8, 7.3333344e+0
0.078, -1.6314633e-8, -2.7017823e-8, 7.6666679e+0
0.077, -1.5486185e-8, -2.6204553e-8, 8.0000010e+0
0.076, -1.4684018e-8, -2.5527477e-8, 8.3333340e+0
0.075, -1.3864038e-8, -2.4836107e-8, 8.6666670e+0
0.074, -1.3172026e-8, -2.4189708e-8, 9.0000000e+0
0.073, -1.2541125e-8, -2.3616479e-8, 9.3333330e+0
0.072, -1.1824828e-8, -2.3091262e-8, 9.6666660e+0
0.071, -1.1226199e-8, -2.2571154e-8, 9.9999990e+0
0.070, -1.0654569e-8, -2.2090829e-8, 1.0333332e+1
0.069, -1.0101870e-8, -2.1588296e-8, 1.0666665e+1
0.068, -9.5546833e-9, -2.1142718e-8, 1.0999998e+1
0.067, -9.0624557e-9, -2.0682682e-8, 1.1333331e+1
0.066, -8.6021794e-9, -2.0277524e-8, 1.1666664e+1
0.065, -8.1041200e-9, -1.9847523e-8, 1.1999997e+1
0.064, -7.6515132e-9, -1.9557715e-8, 1.2333330e+1
0.063, -7.2672046e-9, -1.9197849e-8, 1.2666663e+1
0.062, -6.7170629e-9, -1.8825602e-8, 1.2999996e+1
0.061, -6.4512977e-9, -1.8554326e-8, 1.3333329e+1
0.060, -6.1534204e-9, -1.8228969e-8, 1.3666662e+1
0.059, -5.6160592e-9, -1.7875895e-8, 1.3999995e+1
0.058, -5.3202593e-9, -1.7672038e-8, 1.4333328e+1
0.057, -4.9583972e-9, -1.7316886e-8, 1.4666661e+1
0.056, -4.6429460e-9, -1.7135076e-8, 1.4999994e+1
0.055, -4.3772612e-9, -1.6809000e-8, 1.5333327e+1
0.054, -4.1118957e-9, -1.6612573e-8, 1.5666660e+1
0.053, -3.7124894e-9, -1.6337861e-8, 1.5999993e+1
0.052, -3.4032692e-9, -1.6179696e-8, 1.6333326e+1
0.051, -3.2376755e-9, -1.5883977e-8, 1.6666660e+1
0.050, -2.8347544e-9, -1.5740909e-8, 1.6999994e+1
0.049, -2.7037492e-9, -1.5480737e-8, 1.7333328e+1
0.048, -2.3516327e-9, -1.5313544e-8, 1.7666662e+1
0.047, -2.2198285e-9, -1.5168959e-8, 1.7999996e+1
0.046, -1.7940617e-9, -1.4892010e-8, 1.8333330e+1
0.045, -1.6559468e-9, -1.4780417e-8, 1.8666664e+1
0.044, -1.3984898e-9, -1.4609391e-8, 1.8999998e+1
0.043, -1.1577277e-9, -1.4399943e-8, 1.9333332e+1
0.042, -9.4244768e-10, -1.4280121e-8, 1.9666666e+1
