Dec. 21, 2005   09:57:37
Cyclic Voltammetry
File: d:\ida_biofilms\12_10_18_dphzstar\a_760b\200um_pyo\a_200um_pyo_gc_6.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0.1
High E (V) = 0.1
Low E (V) = -0.5
Init P/N = N
Scan Rate (V/s) = 0.003
Segment = 1
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
2nd E (V) = 0.1
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A, Time/s

0.100, -9.6213292e-8, -8.6497877e-8, 3.3333334e-1
0.099, -7.9740182e-8, -7.8436180e-8, 6.6666669e-1
0.098, -6.9604205e-8, -7.2085300e-8, 1.0000000e+0
0.097, -6.1935850e-8, -6.6766169e-8, 1.3333334e+0
0.096, -5.6039973e-8, -6.2370709e-8, 1.6666667e+0
0.095, -5.1008417e-8, -5.8552065e-8, 2.0000000e+0
0.094, -4.6647376e-8, -5.5211189e-8, 2.3333333e+0
0.093, -4.3040579e-8, -5.2174020e-8, 2.6666665e+0
0.092, -3.9867537e-8, -4.9501196e-8, 2.9999998e+0
0.091, -3.6887887e-8, -4.6997560e-8, 3.3333330e+0
0.090, -3.4459816e-8, -4.4746347e-8, 3.6666663e+0
0.089, -3.2082632e-8, -4.2621345e-8, 3.9999995e+0
0.088, -2.9996933e-8, -4.0770175e-8, 4.3333330e+0
0.087, -2.8176519e-8, -3.8993619e-8, 4.6666665e+0
0.086, -2.6643756e-8, -3.7434816e-8, 5.0000000e+0
0.085, -2.5075048e-8, -3.5925222e-8, 5.3333335e+0
0.084, -2.3651326e-8, -3.4588169e-8, 5.6666670e+0
0.083, -2.2366596e-8, -3.3350247e-8, 6.0000005e+0
0.082, -2.1097842e-8, -3.2192851e-8, 6.3333340e+0
0.081, -1.9963288e-8, -3.1100473e-8, 6.6666675e+0
0.080, -1.8946160e-8, -3.0163626e-8, 7.0000010e+0
0.079, -1.8051251e-8, -2.9231174e-8, 7.3333344e+0
