Dec. 21, 2005   06:24:13
Cyclic Voltammetry
File: d:\ida_biofilms\12_10_18_dphzstar\a_760b\75um_pyo\a_75um_pyo_gc_3.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0.1
High E (V) = 0.1
Low E (V) = -0.5
Init P/N = N
Scan Rate (V/s) = 0.003
Segment = 1
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
2nd E (V) = 0.1
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A, Time/s

0.100, -9.7527334e-8, -8.5033975e-8, 3.3333334e-1
0.099, -8.0288885e-8, -7.6459280e-8, 6.6666669e-1
0.098, -6.9519608e-8, -6.9663699e-8, 1.0000000e+0
0.097, -6.1589724e-8, -6.4166109e-8, 1.3333334e+0
0.096, -5.5248510e-8, -5.9551777e-8, 1.6666667e+0
0.095, -5.0108468e-8, -5.5749830e-8, 2.0000000e+0
0.094, -4.5581601e-8, -5.2267325e-8, 2.3333333e+0
0.093, -4.1913456e-8, -4.9335284e-8, 2.6666665e+0
0.092, -3.8593910e-8, -4.6647600e-8, 2.9999998e+0
0.091, -3.5629679e-8, -4.4282157e-8, 3.3333330e+0
0.090, -3.2993679e-8, -4.2073840e-8, 3.6666663e+0
0.089, -3.0772661e-8, -4.0107402e-8, 3.9999995e+0
0.088, -2.8640548e-8, -3.8249446e-8, 4.3333330e+0
0.087, -2.6897618e-8, -3.6615234e-8, 4.6666665e+0
0.086, -2.5160602e-8, -3.5055074e-8, 5.0000000e+0
0.085, -2.3687273e-8, -3.3686788e-8, 5.3333335e+0
0.084, -2.2252925e-8, -3.2379134e-8, 5.6666670e+0
0.083, -2.0948944e-8, -3.1239868e-8, 6.0000005e+0
0.082, -1.9803366e-8, -3.0119054e-8, 6.3333340e+0
0.081, -1.8647965e-8, -2.9134039e-8, 6.6666675e+0
0.080, -1.7663828e-8, -2.8105086e-8, 7.0000010e+0
0.079, -1.6768039e-8, -2.7182057e-8, 7.3333344e+0
0.078, -1.5716324e-8, -2.6408250e-8, 7.6666679e+0
0.077, -1.4959609e-8, -2.5644187e-8, 8.0000010e+0
0.076, -1.4083950e-8, -2.4914231e-8, 8.3333340e+0
0.075, -1.3295922e-8, -2.4275261e-8, 8.6666670e+0
0.074, -1.2651280e-8, -2.3646516e-8, 9.0000000e+0
0.073, -1.1945689e-8, -2.3111710e-8, 9.3333330e+0
0.072, -1.1259829e-8, -2.2565802e-8, 9.6666660e+0
0.071, -1.0655288e-8, -2.2091786e-8, 9.9999990e+0
0.070, -1.0101631e-8, -2.1567606e-8, 1.0333332e+1
0.069, -9.5851185e-9, -2.1118915e-8, 1.0666665e+1
0.068, -9.0189207e-9, -2.0671100e-8, 1.0999998e+1
0.067, -8.5902778e-9, -2.0244373e-8, 1.1333331e+1
0.066, -8.0439699e-9, -1.9792086e-8, 1.1666664e+1
0.065, -7.5901641e-9, -1.9432301e-8, 1.1999997e+1
0.064, -7.2002644e-9, -1.9151278e-8, 1.2333330e+1
0.063, -6.6892638e-9, -1.8774879e-8, 1.2666663e+1
0.062, -6.1801808e-9, -1.8389052e-8, 1.2999996e+1
0.061, -5.8511498e-9, -1.8162988e-8, 1.3333329e+1
0.060, -5.6059144e-9, -1.7789064e-8, 1.3666662e+1
0.059, -5.1231126e-9, -1.7541193e-8, 1.3999995e+1
0.058, -4.8102176e-9, -1.7252979e-8, 1.4333328e+1
0.057, -4.4637725e-9, -1.6938570e-8, 1.4666661e+1
0.056, -4.1654165e-9, -1.6756600e-8, 1.4999994e+1
0.055, -3.7999595e-9, -1.6434038e-8, 1.5333327e+1
0.054, -3.5667860e-9, -1.6271880e-8, 1.5666660e+1
0.053, -3.2926337e-9, -1.6007473e-8, 1.5999993e+1
0.052, -2.9296532e-9, -1.5816877e-8, 1.6333326e+1
0.051, -2.7153320e-9, -1.5602636e-8, 1.6666660e+1
0.050, -2.4557978e-9, -1.5384797e-8, 1.6999994e+1
0.049, -2.0656579e-9, -1.5259305e-8, 1.7333328e+1
0.048, -1.9320963e-9, -1.4975567e-8, 1.7666662e+1
0.047, -1.7416595e-9, -1.4833298e-8, 1.7999996e+1
0.046, -1.3134961e-9, -1.4684320e-8, 1.8333330e+1
0.045, -1.2274640e-9, -1.4454262e-8, 1.8666664e+1
0.044, -9.3701580e-10, -1.4340751e-8, 1.8999998e+1
0.043, -7.4202566e-10, -1.4140968e-8, 1.9333332e+1
0.042, -5.9744065e-10, -1.3936871e-8, 1.9666666e+1
0.041, -3.3598935e-10, -1.3841653e-8, 2.0000000e+1
0.040, -1.7974165e-10, -1.3717118e-8, 2.0333334e+1
0.039, 1.9881562e-11, -1.3478274e-8, 2.0666668e+1
0.038, 1.8435703e-10, -1.3392161e-8, 2.1000002e+1
0.037, 2.6224123e-10, -1.3310042e-8, 2.1333336e+1
0.036, 6.0013888e-10, -1.3172087e-8, 2.1666670e+1
0.035, 6.9312062e-10, -1.2973343e-8, 2.2000004e+1
0.034, 7.3593698e-10, -1.2876527e-8, 2.2333338e+1
0.033, 1.0783878e-9, -1.2794969e-8, 2.2666672e+1
0.032, 1.1671358e-9, -1.2626100e-8, 2.3000006e+1
0.031, 1.2554846e-9, -1.2467137e-8, 2.3333340e+1
0.030, 1.5597522e-9, -1.2430471e-8, 2.3666674e+1
0.029, 1.6415507e-9, -1.2328782e-8, 2.4000008e+1
0.028, 1.6809321e-9, -1.2197456e-8, 2.4333342e+1
0.027, 1.9071558e-9, -1.2009337e-8, 2.4666676e+1
0.026, 1.9103510e-9, -1.1950545e-8, 2.5000010e+1
0.025, 2.1563054e-9, -1.1878251e-8, 2.5333344e+1
0.024, 2.2510445e-9, -1.1778001e-8, 2.5666677e+1
0.023, 2.3192630e-9, -1.1666167e-8, 2.6000011e+1
0.022, 2.5831108e-9, -1.1542031e-8, 2.6333345e+1
0.021, 2.6380691e-9, -1.1443138e-8, 2.6666679e+1
0.020, 2.7012552e-9, -1.1370527e-8, 2.7000013e+1
0.019, 2.8096541e-9, -1.1319802e-8, 2.7333347e+1
0.018, 2.9166149e-9, -1.1286491e-8, 2.7666681e+1
0.017, 3.1186347e-9, -1.1119140e-8, 2.8000015e+1
0.016, 3.1362084e-9, -1.1010262e-8, 2.8333349e+1
0.015, 3.1499479e-9, -1.0973756e-8, 2.8666683e+1
0.014, 3.4173901e-9, -1.0911050e-8, 2.9000017e+1
0.013, 3.5220349e-9, -1.0857289e-8, 2.9333351e+1
0.012, 3.5581411e-9, -1.0813275e-8, 2.9666685e+1
0.011, 3.7006493e-9, -1.0747213e-8, 3.0000019e+1
0.010, 3.6631052e-9, -1.0631545e-8, 3.0333353e+1
0.009, 3.7905954e-9, -1.0514200e-8, 3.0666687e+1
0.008, 3.9876626e-9, -1.0470504e-8, 3.1000021e+1
0.007, 4.0455768e-9, -1.0413949e-8, 3.1333355e+1
0.006, 4.1257775e-9, -1.0375365e-8, 3.1666689e+1
0.005, 4.1257775e-9, -1.0349485e-8, 3.2000023e+1
0.004, 4.2587796e-9, -1.0282464e-8, 3.2333355e+1
0.003, 4.3899444e-9, -1.0165838e-8, 3.2666687e+1
0.002, 4.4999409e-9, -1.0078926e-8, 3.3000019e+1
0.001, 4.6028279e-9, -1.0009110e-8, 3.3333351e+1
-0.000, 4.5970765e-9, -9.9829887e-9, 3.3666683e+1
-0.001, 4.6425290e-9, -9.9426494e-9, 3.4000015e+1
-0.002, 4.8038094e-9, -9.8851345e-9, 3.4333347e+1
-0.003, 4.8308890e-9, -9.8602913e-9, 3.4666679e+1
-0.004, 4.8613238e-9, -9.7867208e-9, 3.5000011e+1
-0.005, 5.0774824e-9, -9.7181028e-9, 3.5333344e+1
-0.006, 5.0822755e-9, -9.6467687e-9, 3.5666676e+1
-0.007, 5.1174229e-9, -9.5810266e-9, 3.6000008e+1
-0.008, 5.2488276e-9, -9.5108916e-9, 3.6333340e+1
-0.009, 5.2429163e-9, -9.4997077e-9, 3.6666672e+1
-0.010, 5.4302380e-9, -9.4626431e-9, 3.7000004e+1
-0.011, 5.4851963e-9, -9.4465866e-9, 3.7333336e+1
-0.012, 5.5707488e-9, -9.4044896e-9, 3.7666668e+1
-0.013, 5.5790568e-9, -9.3622319e-9, 3.8000000e+1
-0.014, 5.6051777e-9, -9.3325960e-9, 3.8333332e+1
-0.015, 5.7583103e-9, -9.2599839e-9, 3.8666664e+1
-0.016, 5.8200582e-9, -9.2379366e-9, 3.8999996e+1
-0.017, 5.7806768e-9, -9.1319343e-9, 3.9333328e+1
-0.018, 6.0159269e-9, -9.0739407e-9, 3.9666660e+1
-0.019, 6.0203207e-9, -9.0407903e-9, 3.9999992e+1
-0.020, 6.1156187e-9, -9.0179437e-9, 4.0333324e+1
-0.021, 6.0659326e-9, -8.9857517e-9, 4.0666656e+1
-0.022, 6.1265624e-9, -8.9742489e-9, 4.0999989e+1
-0.023, 6.1439769e-9, -8.9326306e-9, 4.1333321e+1
-0.024, 6.3644490e-9, -8.9156158e-9, 4.1666653e+1
-0.025, 6.2528551e-9, -8.8982821e-9, 4.1999985e+1
-0.026, 6.4523982e-9, -8.8595389e-9, 4.2333317e+1
-0.027, 6.5048797e-9, -8.8225542e-9, 4.2666649e+1
-0.028, 6.5515309e-9, -8.8021048e-9, 4.2999981e+1
-0.029, 6.5690249e-9, -8.7401970e-9, 4.3333313e+1
-0.030, 6.5965042e-9, -8.6356318e-9, 4.3666645e+1
-0.031, 6.6684769e-9, -8.6345135e-9, 4.3999977e+1
-0.032, 6.6612080e-9, -8.5642187e-9, 4.4333309e+1
-0.033, 6.7061006e-9, -8.5751628e-9, 4.4666641e+1
-0.034, 6.8006001e-9, -8.5095797e-9, 4.4999973e+1
-0.035, 6.9360793e-9, -8.4948812e-9, 4.5333305e+1
-0.036, 6.7923724e-9, -8.4832195e-9, 4.5666637e+1
-0.037, 6.9903985e-9, -8.4357694e-9, 4.5999969e+1
-0.038, 7.0844188e-9, -8.4491898e-9, 4.6333302e+1
-0.039, 6.8573960e-9, -8.4448759e-9, 4.6666634e+1
-0.040, 7.0328952e-9, -8.4131626e-9, 4.6999966e+1
-0.041, 7.0119666e-9, -8.4022194e-9, 4.7333298e+1
-0.042, 7.0552617e-9, -8.3770564e-9, 4.7666630e+1
-0.043, 7.1373800e-9, -8.3248946e-9, 4.7999962e+1
-0.044, 7.0902497e-9, -8.3081195e-9, 4.8333294e+1
-0.045, 7.1674950e-9, -8.2327114e-9, 4.8666626e+1
-0.046, 7.2002462e-9, -8.2025160e-9, 4.8999958e+1
-0.047, 7.3691151e-9, -8.1246316e-9, 4.9333290e+1
-0.048, 7.3293345e-9, -8.1043421e-9, 4.9666622e+1
-0.049, 7.3022544e-9, -8.0978726e-9, 4.9999954e+1
-0.050, 7.4777535e-9, -8.0686355e-9, 5.0333286e+1
-0.051, 7.4217574e-9, -8.0441920e-9, 5.0666618e+1
-0.052, 7.4456419e-9, -8.0220648e-9, 5.0999950e+1
-0.053, 7.5391027e-9, -8.0061682e-9, 5.1333282e+1
-0.054, 7.5115434e-9, -8.0003364e-9, 5.1666615e+1
-0.055, 7.5323126e-9, -7.9719786e-9, 5.1999947e+1
-0.056, 7.5490076e-9, -7.9547249e-9, 5.2333279e+1
-0.057, 7.5501267e-9, -7.9396267e-9, 5.2666611e+1
-0.058, 7.5662623e-9, -7.9151832e-9, 5.2999943e+1
-0.059, 7.5708959e-9, -7.9004057e-9, 5.3333275e+1
-0.060, 7.5970163e-9, -7.8668547e-9, 5.3666607e+1
-0.061, 7.6097173e-9, -7.8749229e-9, 5.3999939e+1
-0.062, 7.6501374e-9, -7.8433704e-9, 5.4333271e+1
-0.063, 7.7424804e-9, -7.7915274e-9, 5.4666603e+1
-0.064, 7.9405860e-9, -7.6783353e-9, 5.4999935e+1
-0.065, 7.5478894e-9, -7.7344922e-9, 5.5333267e+1
-0.066, 8.0119191e-9, -7.6781754e-9, 5.5666599e+1
-0.067, 7.6190636e-9, -7.6752205e-9, 5.5999931e+1
-0.068, 7.8494420e-9, -7.6261726e-9, 5.6333263e+1
-0.069, 7.9393869e-9, -7.5887892e-9, 5.6666595e+1
-0.070, 7.9625533e-9, -7.5780848e-9, 5.6999928e+1
-0.071, 7.9647098e-9, -7.5532416e-9, 5.7333260e+1
-0.072, 7.9739761e-9, -7.5684987e-9, 5.7666592e+1
-0.073, 7.9046396e-9, -7.5296764e-9, 5.7999924e+1
-0.074, 7.9699820e-9, -7.5203310e-9, 5.8333256e+1
-0.075, 7.9949851e-9, -7.5169755e-9, 5.8666588e+1
-0.076, 8.0111207e-9, -7.5149780e-9, 5.8999920e+1
-0.077, 8.0360438e-9, -7.5020372e-9, 5.9333252e+1
-0.078, 8.0055287e-9, -7.4650526e-9, 5.9666584e+1
-0.079, 8.0528189e-9, -7.4712041e-9, 5.9999916e+1
-0.080, 8.0456299e-9, -7.4390911e-9, 6.0333248e+1
-0.081, 8.0302929e-9, -7.4223161e-9, 6.0666580e+1
-0.082, 8.1112121e-9, -7.4287869e-9, 6.0999912e+1
-0.083, 8.0682359e-9, -7.4151272e-9, 6.1333244e+1
-0.084, 8.0369231e-9, -7.4013875e-9, 6.1666576e+1
-0.085, 8.2343083e-9, -7.3854909e-9, 6.1999908e+1
-0.086, 8.0703124e-9, -7.3774227e-9, 6.2333241e+1
-0.087, 8.1273486e-9, -7.3503434e-9, 6.2666573e+1
-0.088, 8.2434957e-9, -7.3098438e-9, 6.2999905e+1
-0.089, 8.2021971e-9, -7.2411455e-9, 6.3333237e+1
-0.090, 8.1245517e-9, -7.2773316e-9, 6.3666569e+1
-0.091, 8.3488585e-9, -7.2210158e-9, 6.3999901e+1
-0.092, 8.0854106e-9, -7.2800481e-9, 6.4333237e+1
-0.093, 8.0830143e-9, -7.3084059e-9, 6.4666573e+1
-0.094, 8.2005194e-9, -7.1825932e-9, 6.4999908e+1
-0.095, 8.3453440e-9, -7.1903408e-9, 6.5333244e+1
-0.096, 8.2832763e-9, -7.1574302e-9, 6.5666580e+1
-0.097, 8.3239353e-9, -7.1301907e-9, 6.5999916e+1
-0.098, 8.3673912e-9, -7.1234005e-9, 6.6333252e+1
-0.099, 8.3416696e-9, -7.0995956e-9, 6.6666588e+1
-0.100, 8.3943910e-9, -7.0830608e-9, 6.6999924e+1
-0.101, 8.4573371e-9, -7.0908093e-9, 6.7333260e+1
-0.102, 8.4079703e-9, -7.0817023e-9, 6.7666595e+1
-0.103, 8.5024698e-9, -7.0550228e-9, 6.7999931e+1
-0.104, 8.4873726e-9, -7.0483117e-9, 6.8333267e+1
-0.105, 8.4079703e-9, -7.0470341e-9, 6.8666603e+1
-0.106, 8.4591747e-9, -7.0269039e-9, 6.8999939e+1
-0.107, 8.4537426e-9, -7.0238686e-9, 6.9333275e+1
-0.108, 8.5032692e-9, -7.0061348e-9, 6.9666611e+1
-0.109, 8.5272331e-9, -6.9987856e-9, 6.9999947e+1
-0.110, 8.4981568e-9, -6.9901587e-9, 7.0333282e+1
-0.111, 8.5260359e-9, -6.9826500e-9, 7.0666618e+1
-0.112, 8.5150917e-9, -6.9753008e-9, 7.0999954e+1
-0.113, 8.5155714e-9, -6.9710673e-9, 7.1333290e+1
-0.114, 8.4700380e-9, -6.9909571e-9, 7.1666626e+1
-0.115, 8.5083816e-9, -6.9566086e-9, 7.1999962e+1
-0.116, 8.5208436e-9, -6.9601231e-9, 7.2333298e+1
-0.117, 8.5578282e-9, -6.9542923e-9, 7.2666634e+1
-0.118, 8.5374579e-9, -6.9363186e-9, 7.2999969e+1
-0.119, 8.5561505e-9, -6.9309669e-9, 7.3333305e+1
-0.120, 8.5956922e-9, -6.9277712e-9, 7.3666641e+1
-0.121, 8.5675733e-9, -6.9104376e-9, 7.3999977e+1
-0.122, 8.5671736e-9, -6.9149904e-9, 7.4333313e+1
-0.123, 8.6043981e-9, -6.8879107e-9, 7.4666649e+1
-0.124, 8.6053573e-9, -6.9017299e-9, 7.4999985e+1
-0.125, 8.6111891e-9, -6.8829582e-9, 7.5333321e+1
-0.126, 8.6897121e-9, -6.8435768e-9, 7.5666656e+1
-0.127, 8.7231822e-9, -6.8883903e-9, 7.5999992e+1
-0.128, 8.6699021e-9, -6.8561183e-9, 7.6333328e+1
-0.129, 8.7035312e-9, -6.8449348e-9, 7.6666664e+1
-0.130, 8.7864480e-9, -6.8395027e-9, 7.7000000e+1
-0.131, 8.7222238e-9, -6.7894170e-9, 7.7333336e+1
-0.132, 8.8148857e-9, -6.7795121e-9, 7.7666672e+1
-0.133, 8.8936485e-9, -6.7628170e-9, 7.8000008e+1
-0.134, 8.8013863e-9, -6.7326220e-9, 7.8333344e+1
-0.135, 8.8561043e-9, -6.7426869e-9, 7.8666679e+1
-0.136, 8.9585921e-9, -6.7726420e-9, 7.9000015e+1
-0.137, 8.8223144e-9, -6.6672787e-9, 7.9333351e+1
-0.138, 8.9168140e-9, -6.6847727e-9, 7.9666687e+1
-0.139, 8.9684171e-9, -6.6780625e-9, 8.0000023e+1
-0.140, 8.9553174e-9, -6.6508234e-9, 8.0333359e+1
-0.141, 8.9454923e-9, -6.6308528e-9, 8.0666695e+1
-0.142, 8.9825560e-9, -6.6615278e-9, 8.1000031e+1
-0.143, 8.9984526e-9, -6.5992998e-9, 8.1333366e+1
-0.144, 8.9859116e-9, -6.6383614e-9, 8.1666702e+1
-0.145, 8.9972545e-9, -6.6120007e-9, 8.2000038e+1
-0.146, 9.1054142e-9, -6.6294148e-9, 8.2333374e+1
-0.147, 9.0141894e-9, -6.6108825e-9, 8.2666710e+1
-0.148, 9.0189030e-9, -6.5885954e-9, 8.3000046e+1
-0.149, 9.0704262e-9, -6.5960246e-9, 8.3333382e+1
-0.150, 9.0323224e-9, -6.5981816e-9, 8.3666718e+1
-0.151, 9.0397512e-9, -6.5762937e-9, 8.4000053e+1
-0.152, 9.2317061e-9, -6.5784507e-9, 8.4333389e+1
-0.153, 9.0665120e-9, -6.5723800e-9, 8.4666725e+1
-0.154, 9.2049461e-9, -6.5569625e-9, 8.5000061e+1
-0.155, 9.1682804e-9, -6.5701435e-9, 8.5333397e+1
-0.156, 9.2135730e-9, -6.5545662e-9, 8.5666733e+1
-0.157, 9.1995140e-9, -6.5608772e-9, 8.6000069e+1
-0.158, 9.2242773e-9, -6.5521695e-9, 8.6333405e+1
-0.159, 9.4425125e-9, -6.5490546e-9, 8.6666740e+1
-0.160, 9.4116785e-9, -6.5520100e-9, 8.7000076e+1
-0.161, 9.3125463e-9, -6.5401080e-9, 8.7333412e+1
-0.162, 9.4778203e-9, -6.5247709e-9, 8.7666748e+1
-0.163, 9.4601660e-9, -6.5433832e-9, 8.8000084e+1
-0.164, 9.4423536e-9, -6.5126287e-9, 8.8333420e+1
-0.165, 9.5145660e-9, -6.5241315e-9, 8.8666756e+1
-0.166, 9.4919592e-9, -6.5147856e-9, 8.9000092e+1
-0.167, 9.5049799e-9, -6.5074364e-9, 8.9333427e+1
-0.168, 9.5596189e-9, -6.5108710e-9, 8.9666763e+1
-0.169, 9.5466781e-9, -6.5182202e-9, 9.0000099e+1
-0.170, 9.5915711e-9, -6.4960131e-9, 9.0333435e+1
-0.171, 9.5772723e-9, -6.4997683e-9, 9.0666771e+1
-0.172, 9.6925410e-9, -6.4924985e-9, 9.1000107e+1
-0.173, 9.8273807e-9, -6.4603864e-9, 9.1333443e+1
-0.174, 9.8014992e-9, -6.4563128e-9, 9.1666779e+1
-0.175, 9.7144284e-9, -6.4654984e-9, 9.2000114e+1
-0.176, 9.9331432e-9, -6.4575905e-9, 9.2333450e+1
-0.177, 9.8284989e-9, -6.4779604e-9, 9.2666786e+1
-0.178, 9.9603028e-9, -6.4583889e-9, 9.3000122e+1
-0.179, 9.9694093e-9, -6.4587087e-9, 9.3333458e+1
-0.180, 9.8777058e-9, -6.4702115e-9, 9.3666794e+1
-0.181, 1.0178298e-8, -6.4585493e-9, 9.4000130e+1
-0.182, 9.9392148e-9, -6.4893029e-9, 9.4333466e+1
-0.183, 1.0021652e-8, -6.4428121e-9, 9.4666801e+1
-0.184, 1.0226388e-8, -6.4415344e-9, 9.5000137e+1
-0.185, 1.0073175e-8, -6.4336265e-9, 9.5333473e+1
-0.186, 1.0191639e-8, -6.4330670e-9, 9.5666809e+1
-0.187, 1.0030199e-8, -6.4689338e-9, 9.6000145e+1
-0.188, 1.0349884e-8, -6.4453682e-9, 9.6333481e+1
-0.189, 1.0361546e-8, -6.4538361e-9, 9.6666817e+1
-0.190, 1.0391182e-8, -6.4383388e-9, 9.7000153e+1
-0.191, 1.0460440e-8, -6.4307506e-9, 9.7333488e+1
-0.192, 1.0466430e-8, -6.4152532e-9, 9.7666824e+1
-0.193, 1.0490075e-8, -6.4113395e-9, 9.8000160e+1
-0.194, 1.0530336e-8, -6.4081438e-9, 9.8333496e+1
-0.195, 1.0560210e-8, -6.4172507e-9, 9.8666832e+1
-0.196, 1.0558614e-8, -6.4290724e-9, 9.9000168e+1
-0.197, 1.0665335e-8, -6.4098216e-9, 9.9333504e+1
-0.198, 1.0647761e-8, -6.4178893e-9, 9.9666840e+1
-0.199, 1.0756559e-8, -6.4341852e-9, 1.0000018e+2
-0.200, 1.0843790e-8, -6.3844188e-9, 1.0033351e+2
-0.201, 1.0856411e-8, -6.4051084e-9, 1.0066685e+2
-0.202, 1.0927105e-8, -6.4210850e-9, 1.0100018e+2
-0.203, 1.0954585e-8, -6.3933658e-9, 1.0133352e+2
-0.204, 1.0972079e-8, -6.3726771e-9, 1.0166685e+2
-0.205, 1.0803689e-8, -6.3790671e-9, 1.0200019e+2
-0.206, 1.1006508e-8, -6.3158012e-9, 1.0233353e+2
-0.207, 1.1012179e-8, -6.4604664e-9, 1.0266686e+2
-0.208, 1.0984700e-8, -6.4353034e-9, 1.0300020e+2
-0.209, 1.1059309e-8, -6.4477654e-9, 1.0333353e+2
-0.210, 1.1338734e-8, -6.3934462e-9, 1.0366687e+2
-0.211, 1.1222028e-8, -6.4447301e-9, 1.0400021e+2
-0.212, 1.1372603e-8, -6.4520784e-9, 1.0433354e+2
-0.213, 1.1457996e-8, -6.4595880e-9, 1.0466688e+2
-0.214, 1.1454082e-8, -6.4480847e-9, 1.0500021e+2
-0.215, 1.1495141e-8, -6.4667769e-9, 1.0533355e+2
-0.216, 1.1557688e-8, -6.4803563e-9, 1.0566689e+2
-0.217, 1.1544028e-8, -6.4748451e-9, 1.0600022e+2
-0.218, 1.1644519e-8, -6.4919399e-9, 1.0633356e+2
-0.219, 1.1750123e-8, -6.4936967e-9, 1.0666689e+2
-0.220, 1.1890713e-8, -6.5194183e-9, 1.0700023e+2
-0.221, 1.1931053e-8, -6.5185399e-9, 1.0733356e+2
-0.222, 1.1971872e-8, -6.5282055e-9, 1.0766690e+2
-0.223, 1.2032262e-8, -6.5255694e-9, 1.0800024e+2
-0.224, 1.2187312e-8, -6.5370722e-9, 1.0833357e+2
-0.225, 1.2218386e-8, -6.5539272e-9, 1.0866691e+2
-0.226, 1.2427755e-8, -6.5664687e-9, 1.0900024e+2
-0.227, 1.2420646e-8, -6.5707826e-9, 1.0933358e+2
-0.228, 1.2452278e-8, -6.6024155e-9, 1.0966692e+2
-0.229, 1.2570823e-8, -6.5875576e-9, 1.1000025e+2
-0.230, 1.2585680e-8, -6.6467494e-9, 1.1033359e+2
-0.231, 1.2729625e-8, -6.6795804e-9, 1.1066692e+2
-0.232, 1.2830116e-8, -6.7236754e-9, 1.1100026e+2
-0.233, 1.2919584e-8, -6.7612196e-9, 1.1133360e+2
-0.234, 1.2944666e-8, -6.8425381e-9, 1.1166693e+2
-0.235, 1.3028622e-8, -6.8676211e-9, 1.1200027e+2
-0.236, 1.3204120e-8, -6.9164283e-9, 1.1233360e+2
-0.237, 1.3368915e-8, -6.9300077e-9, 1.1266694e+2
-0.238, 1.3406140e-8, -6.9587656e-9, 1.1300027e+2
-0.239, 1.3485143e-8, -6.9797741e-9, 1.1333361e+2
-0.240, 1.3561030e-8, -7.0289010e-9, 1.1366695e+2
-0.241, 1.3642270e-8, -7.0431203e-9, 1.1400028e+2
-0.242, 1.3884789e-8, -7.0687616e-9, 1.1433362e+2
-0.243, 1.3908513e-8, -7.1388180e-9, 1.1466695e+2
-0.244, 1.3942862e-8, -7.1698913e-9, 1.1500029e+2
-0.245, 1.4272931e-8, -7.2912312e-9, 1.1533363e+2
-0.246, 1.4222286e-8, -7.3616064e-9, 1.1566696e+2
-0.247, 1.4400022e-8, -7.3870088e-9, 1.1600030e+2
-0.248, 1.4465525e-8, -7.4406090e-9, 1.1633363e+2
-0.249, 1.4527912e-8, -7.4776736e-9, 1.1666697e+2
-0.250, 1.4629521e-8, -7.5090671e-9, 1.1700031e+2
-0.251, 1.4818999e-8, -7.5466113e-9, 1.1733364e+2
-0.252, 1.4905991e-8, -7.5882296e-9, 1.1766698e+2
-0.253, 1.4941937e-8, -7.6677908e-9, 1.1800031e+2
-0.254, 1.5011432e-8, -7.7598949e-9, 1.1833365e+2
-0.255, 1.5285346e-8, -7.8492013e-9, 1.1866698e+2
-0.256, 1.5335111e-8, -7.9125471e-9, 1.1900032e+2
-0.257, 1.5377529e-8, -7.9657481e-9, 1.1933366e+2
-0.258, 1.5527307e-8, -8.0008169e-9, 1.1966699e+2
-0.259, 1.5534416e-8, -8.0387599e-9, 1.2000033e+2
-0.260, 1.5652960e-8, -8.1052205e-9, 1.2033366e+2
-0.261, 1.5845075e-8, -8.1451619e-9, 1.2066700e+2
-0.262, 1.5853063e-8, -8.2730516e-9, 1.2100034e+2
-0.263, 1.5899634e-8, -8.3599616e-9, 1.2133367e+2
-0.264, 1.6026483e-8, -8.4048555e-9, 1.2166701e+2
-0.265, 1.6003639e-8, -8.4304972e-9, 1.2200034e+2
-0.266, 1.6166357e-8, -8.4666834e-9, 1.2233368e+2
-0.267, 1.6308304e-8, -8.5104590e-9, 1.2266702e+2
-0.268, 1.6342016e-8, -8.5445677e-9, 1.2300035e+2
-0.269, 1.6367737e-8, -8.5795557e-9, 1.2333369e+2
-0.270, 1.6409755e-8, -8.6277243e-9, 1.2366702e+2
-0.271, 1.6523186e-8, -8.7786196e-9, 1.2400036e+2
-0.272, 1.6537324e-8, -8.8056202e-9, 1.2433369e+2
-0.273, 1.6602108e-8, -8.8458005e-9, 1.2466703e+2
-0.274, 1.6736948e-8, -8.8795096e-9, 1.2500037e+2
-0.275, 1.6729999e-8, -8.9156158e-9, 1.2533370e+2
-0.276, 1.6790308e-8, -8.9354266e-9, 1.2566704e+2
-0.277, 1.6874024e-8, -8.9692964e-9, 1.2600037e+2
-0.278, 1.6864199e-8, -9.0026067e-9, 1.2633371e+2
-0.279, 1.6881692e-8, -9.0319237e-9, 1.2666705e+2
-0.280, 1.6931539e-8, -9.0482191e-9, 1.2700038e+2
-0.281, 1.6909091e-8, -9.0687484e-9, 1.2733372e+2
-0.282, 1.7093379e-8, -9.1817807e-9, 1.2766705e+2
-0.283, 1.7060387e-8, -9.1892094e-9, 1.2800038e+2
