Jan. 28, 2006   00:19:11
Cyclic Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_17_19_psoralen_nonequil_2\data\psoralen\1\75um_psoralen_transfer_1_gc_3.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0
High E (V) = 0
Low E (V) = -0.4
Init P/N = N
Scan Rate (V/s) = 0.003
Segment = 1
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
2nd E (V) = 0
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A, Time/s

0.000, -3.7510379e-8, -4.1143682e-8, 3.3333334e-1
-0.001, -3.1459226e-8, -3.6975585e-8, 6.6666669e-1
-0.002, -2.7969381e-8, -3.3713011e-8, 1.0000000e+0
-0.003, -2.5243908e-8, -3.1058018e-8, 1.3333334e+0
-0.004, -2.2971481e-8, -2.8836757e-8, 1.6666667e+0
-0.005, -2.1102135e-8, -2.6969103e-8, 2.0000000e+0
-0.006, -1.9476676e-8, -2.5358849e-8, 2.3333333e+0
-0.007, -1.8073726e-8, -2.3967949e-8, 2.6666665e+0
-0.008, -1.6845330e-8, -2.2738012e-8, 2.9999998e+0
-0.009, -1.5709647e-8, -2.1639378e-8, 3.3333330e+0
-0.010, -1.4746395e-8, -2.0679019e-8, 3.6666663e+0
-0.011, -1.3758340e-8, -1.9829752e-8, 3.9999995e+0
-0.012, -1.2806426e-8, -1.8964885e-8, 4.3333330e+0
-0.013, -1.2240592e-8, -1.8285684e-8, 4.6666665e+0
-0.014, -1.1572835e-8, -1.7647373e-8, 5.0000000e+0
-0.015, -1.0933422e-8, -1.7052201e-8, 5.3333335e+0
-0.016, -1.0423687e-8, -1.6485631e-8, 5.6666670e+0
-0.017, -9.8787574e-9, -1.6012896e-8, 6.0000005e+0
-0.018, -9.3296944e-9, -1.5535790e-8, 6.3333340e+0
-0.019, -8.8173611e-9, -1.5089409e-8, 6.6666675e+0
-0.020, -8.3294758e-9, -1.4665012e-8, 7.0000010e+0
-0.021, -7.9078459e-9, -1.4276306e-8, 7.3333344e+0
-0.022, -7.4877518e-9, -1.3921873e-8, 7.6666679e+0
-0.023, -7.0908062e-9, -1.3571106e-8, 8.0000010e+0
-0.024, -6.7283459e-9, -1.3263238e-8, 8.3333340e+0
-0.025, -6.3572654e-9, -1.2963997e-8, 8.6666670e+0
-0.026, -6.0429914e-9, -1.2669363e-8, 9.0000000e+0
-0.027, -5.7102936e-9, -1.2401915e-8, 9.3333330e+0
-0.028, -5.3980282e-9, -1.2147821e-8, 9.6666660e+0
-0.029, -5.1356022e-9, -1.1898453e-8, 9.9999990e+0
-0.030, -4.8316036e-9, -1.1663031e-8, 1.0333332e+1
-0.031, -4.5564224e-9, -1.1445455e-8, 1.0666665e+1
-0.032, -4.2999013e-9, -1.1238871e-8, 1.0999998e+1
-0.033, -4.0246020e-9, -1.1037014e-8, 1.1333331e+1
-0.034, -3.8149683e-9, -1.0844730e-8, 1.1666664e+1
-0.035, -3.5995480e-9, -1.0665090e-8, 1.1999997e+1
-0.036, -3.3620413e-9, -1.0487342e-8, 1.2333330e+1
-0.037, -3.1690606e-9, -1.0321175e-8, 1.2666663e+1
-0.038, -2.9457266e-9, -1.0158791e-8, 1.2999996e+1
-0.039, -2.7399902e-9, -1.0002080e-8, 1.3333329e+1
-0.040, -2.5506701e-9, -9.8646318e-9, 1.3666662e+1
-0.041, -2.3400917e-9, -9.7163122e-9, 1.3999995e+1
-0.042, -2.1854940e-9, -9.5837098e-9, 1.4333328e+1
-0.043, -1.9971189e-9, -9.4521715e-9, 1.4666661e+1
-0.044, -1.8089801e-9, -9.3222878e-9, 1.4999994e+1
-0.045, -1.6600515e-9, -9.1997316e-9, 1.5333327e+1
-0.046, -1.4977772e-9, -9.0862757e-9, 1.5666660e+1
-0.047, -1.3340858e-9, -8.9710461e-9, 1.5999993e+1
-0.048, -1.2049987e-9, -8.8692902e-9, 1.6333326e+1
-0.049, -1.0315047e-9, -8.7667074e-9, 1.6666660e+1
-0.050, -9.0796826e-10, -8.6623517e-9, 1.6999994e+1
-0.051, -7.5148116e-10, -8.5595309e-9, 1.7333328e+1
-0.052, -6.0763106e-10, -8.4737302e-9, 1.7666662e+1
-0.053, -5.0925081e-10, -8.3905292e-9, 1.7999996e+1
-0.054, -3.7520334e-10, -8.3030729e-9, 1.8333330e+1
-0.055, -2.3501445e-10, -8.2023810e-9, 1.8666664e+1
-0.056, -1.3486266e-10, -8.1333615e-9, 1.8999998e+1
-0.057, 1.0758989e-11, -8.0506330e-9, 1.9333332e+1
-0.058, 1.0406077e-10, -7.9719236e-9, 1.9666666e+1
-0.059, 2.2724274e-10, -7.8871851e-9, 2.0000000e+1
-0.060, 3.4440145e-10, -7.8230116e-9, 2.0333334e+1
-0.061, 4.3581358e-10, -7.7440641e-9, 2.0666668e+1
-0.062, 5.4942917e-10, -7.6762268e-9, 2.1000002e+1
-0.063, 6.6198180e-10, -7.6062632e-9, 2.1333336e+1
-0.064, 7.3591466e-10, -7.5482340e-9, 2.1666670e+1
-0.065, 8.5555346e-10, -7.4877251e-9, 2.2000004e+1
-0.066, 9.4129671e-10, -7.4133868e-9, 2.2333338e+1
-0.067, 1.0155838e-9, -7.3609137e-9, 2.2666672e+1
-0.068, 1.1334511e-9, -7.2981581e-9, 2.3000006e+1
-0.069, 1.1961639e-9, -7.2437936e-9, 2.3333340e+1
-0.070, 1.2966702e-9, -7.1852932e-9, 2.3666674e+1
-0.071, 1.3983573e-9, -7.1214745e-9, 2.4000008e+1
-0.072, 1.4714633e-9, -7.0704185e-9, 2.4333342e+1
-0.073, 1.5709065e-9, -7.0316539e-9, 2.4666676e+1
-0.074, 1.7749895e-9, -6.9535355e-9, 2.5000010e+1
-0.075, 1.7867997e-9, -6.8787247e-9, 2.5333344e+1
-0.076, 1.8169163e-9, -6.8537886e-9, 2.5666677e+1
-0.077, 1.8498670e-9, -6.8076962e-9, 2.6000011e+1
-0.078, 1.9334843e-9, -6.7677508e-9, 2.6333345e+1
-0.079, 2.0160389e-9, -6.7213035e-9, 2.6666679e+1
-0.080, 2.0696578e-9, -6.6782855e-9, 2.7000013e+1
-0.081, 2.1701638e-9, -6.6376300e-9, 2.7333347e+1
-0.082, 2.2269717e-9, -6.5923662e-9, 2.7666681e+1
-0.083, 2.3010227e-9, -6.5476931e-9, 2.8000015e+1
-0.084, 2.3808604e-9, -6.5058559e-9, 2.8333349e+1
-0.085, 2.4237321e-9, -6.4665007e-9, 2.8666683e+1
-0.086, 2.4928228e-9, -6.4315184e-9, 2.9000017e+1
-0.087, 2.5093572e-9, -6.3886181e-9, 2.9333351e+1
-0.088, 2.5490399e-9, -6.3816445e-9, 2.9666685e+1
-0.089, 2.6775366e-9, -6.3398078e-9, 3.0000019e+1
-0.090, 2.7271401e-9, -6.2980892e-9, 3.0333353e+1
-0.091, 2.7982385e-9, -6.2639343e-9, 3.0666687e+1
-0.092, 2.8999256e-9, -6.2166601e-9, 3.1000021e+1
-0.093, 2.9197669e-9, -6.1879422e-9, 3.1333355e+1
-0.094, 2.9863774e-9, -6.1635959e-9, 3.1666689e+1
-0.095, 3.0378704e-9, -6.1397230e-9, 3.2000023e+1
-0.096, 3.0758998e-9, -6.1146679e-9, 3.2333355e+1
-0.097, 3.1523129e-9, -6.0718852e-9, 3.2666687e+1
-0.098, 3.1804215e-9, -6.0458856e-9, 3.3000019e+1
-0.099, 3.2190413e-9, -6.0266214e-9, 3.3333351e+1
-0.100, 3.2956906e-9, -5.9902208e-9, 3.3666683e+1
-0.101, 3.3162404e-9, -5.9641021e-9, 3.4000015e+1
-0.102, 3.4052905e-9, -5.9334928e-9, 3.4333347e+1
-0.103, 3.4441467e-9, -5.9097376e-9, 3.4666679e+1
-0.104, 3.4748535e-9, -5.8866920e-9, 3.5000011e+1
-0.105, 3.5383934e-9, -5.8551373e-9, 3.5333344e+1
-0.106, 3.5549277e-9, -5.8374097e-9, 3.5666676e+1
-0.107, 3.6127985e-9, -5.8122365e-9, 3.6000008e+1
-0.108, 3.6742120e-9, -5.7916725e-9, 3.6333340e+1
-0.109, 3.6913372e-9, -5.7708718e-9, 3.6666672e+1
-0.110, 3.7502712e-9, -5.7370717e-9, 3.7000004e+1
-0.111, 3.7966856e-9, -5.7273808e-9, 3.7333336e+1
-0.112, 3.8181804e-9, -5.7082348e-9, 3.7666668e+1
-0.113, 3.8849084e-9, -5.6897984e-9, 3.8000000e+1
-0.114, 3.9138444e-9, -5.6643890e-9, 3.8333332e+1
-0.115, 3.9545900e-9, -5.6412248e-9, 3.8666664e+1
-0.116, 4.0078549e-9, -5.6305880e-9, 3.8999996e+1
-0.117, 4.0258064e-9, -5.6201879e-9, 3.9333328e+1
-0.118, 4.0744652e-9, -5.5945422e-9, 3.9666660e+1
-0.119, 4.1243049e-9, -5.5764602e-9, 3.9999992e+1
-0.120, 4.1569015e-9, -5.5638147e-9, 4.0333324e+1
-0.121, 4.2230393e-9, -5.5408869e-9, 4.0666656e+1
-0.122, 4.2490220e-9, -5.5272960e-9, 4.0999989e+1
-0.123, 4.3162229e-9, -5.5138227e-9, 4.1333321e+1
-0.124, 4.4040922e-9, -5.4765952e-9, 4.1666653e+1
-0.125, 4.3718500e-9, -5.4737588e-9, 4.1999985e+1
-0.126, 4.4352713e-9, -5.4625309e-9, 4.2333317e+1
-0.127, 4.5011728e-9, -5.4442126e-9, 4.2666649e+1
-0.128, 4.5315254e-9, -5.4348761e-9, 4.2999981e+1
-0.129, 4.6038049e-9, -5.4171485e-9, 4.3333313e+1
-0.130, 4.6413620e-9, -5.3956395e-9, 4.3666645e+1
-0.131, 4.6925011e-9, -5.3838209e-9, 4.3999977e+1
-0.132, 4.7665516e-9, -5.3702300e-9, 4.4333309e+1
-0.133, 4.7943058e-9, -5.3581748e-9, 4.4666641e+1
-0.134, 4.8681206e-9, -5.3359566e-9, 4.4999973e+1
-0.135, 4.9196140e-9, -5.3296927e-9, 4.5333305e+1
-0.136, 4.9515019e-9, -5.3143290e-9, 4.5666637e+1
-0.137, 5.0230726e-9, -5.2987290e-9, 4.5999969e+1
-0.138, 5.0605111e-9, -5.2761560e-9, 4.6333302e+1
-0.139, 5.0973599e-9, -5.2754467e-9, 4.6666634e+1
-0.140, 5.1521600e-9, -5.2672919e-9, 4.6999966e+1
-0.141, 5.1760169e-9, -5.2580735e-9, 4.7333298e+1
-0.142, 5.2425086e-9, -5.2461373e-9, 4.7666630e+1
-0.143, 5.2983715e-9, -5.2279368e-9, 4.7999962e+1
-0.144, 5.3310862e-9, -5.2190727e-9, 4.8333294e+1
-0.145, 5.4117510e-9, -5.2141091e-9, 4.8666626e+1
-0.146, 5.4463558e-9, -5.2038276e-9, 4.8999958e+1
-0.147, 5.5090688e-9, -5.1918909e-9, 4.9333290e+1
-0.148, 5.5773324e-9, -5.1855089e-9, 4.9666622e+1
-0.149, 5.6147713e-9, -5.1768816e-9, 4.9999954e+1
-0.150, 5.6903575e-9, -5.1560813e-9, 5.0333286e+1
-0.151, 5.7436220e-9, -5.1571449e-9, 5.0666618e+1
-0.152, 5.7935803e-9, -5.1494631e-9, 5.0999950e+1
-0.153, 5.8793233e-9, -5.1426081e-9, 5.1333282e+1
-0.154, 5.9338867e-9, -5.1281899e-9, 5.1666615e+1
-0.155, 5.9885688e-9, -5.1318536e-9, 5.1999947e+1
-0.156, 6.0655725e-9, -5.1232258e-9, 5.2333279e+1
-0.157, 6.1000587e-9, -5.1144804e-9, 5.2666611e+1
-0.158, 6.1718657e-9, -5.1098712e-9, 5.2999943e+1
-0.159, 6.2649312e-9, -5.0939164e-9, 5.3333275e+1
-0.160, 6.3101648e-9, -5.0898983e-9, 5.3666607e+1
-0.161, 6.4370083e-9, -5.0891895e-9, 5.3999939e+1
-0.162, 6.4980670e-9, -5.0599978e-9, 5.4333271e+1
-0.163, 6.5229870e-9, -5.0655524e-9, 5.4666603e+1
-0.164, 6.5995187e-9, -5.0706346e-9, 5.4999935e+1
-0.165, 6.6603416e-9, -5.0601163e-9, 5.5333267e+1
-0.166, 6.7417152e-9, -5.0649618e-9, 5.5666599e+1
-0.167, 6.8717467e-9, -5.0495981e-9, 5.5999931e+1
-0.168, 6.8966663e-9, -5.0421520e-9, 5.6333263e+1
-0.169, 6.9820563e-9, -5.0493618e-9, 5.6666595e+1
-0.170, 7.0496107e-9, -5.0478248e-9, 5.6999928e+1
-0.171, 7.1488180e-9, -5.0510160e-9, 5.7333260e+1
-0.172, 7.2689295e-9, -5.0447526e-9, 5.7666592e+1
-0.173, 7.3310518e-9, -5.0410884e-9, 5.7999924e+1
-0.174, 7.4428961e-9, -5.0381339e-9, 5.8333256e+1
-0.175, 7.5262765e-9, -5.0469975e-9, 5.8666588e+1
-0.176, 7.6176887e-9, -5.0367159e-9, 5.8999920e+1
-0.177, 7.7180777e-9, -5.0428612e-9, 5.9333252e+1
-0.178, 7.7840960e-9, -5.0511342e-9, 5.9666584e+1
-0.179, 7.8585023e-9, -5.0473523e-9, 5.9999916e+1
-0.180, 7.9570004e-9, -5.0503068e-9, 6.0333248e+1
-0.181, 8.0362481e-9, -5.0390794e-9, 6.0666580e+1
-0.182, 8.1107716e-9, -5.0533795e-9, 6.0999912e+1
-0.183, 8.2063165e-9, -5.0550342e-9, 6.1333244e+1
-0.184, 8.2956033e-9, -5.0609432e-9, 6.1666576e+1
-0.185, 8.4212646e-9, -5.0659072e-9, 6.1999908e+1
-0.186, 8.5021661e-9, -5.0668527e-9, 6.2333241e+1
-0.187, 8.5975937e-9, -5.0825708e-9, 6.2666573e+1
-0.188, 8.7520728e-9, -5.0760711e-9, 6.2999905e+1
-0.189, 8.7791188e-9, -5.0851710e-9, 6.3333237e+1
-0.190, 8.8584846e-9, -5.1226356e-9, 6.3666569e+1
-0.191, 8.9595815e-9, -5.1337445e-9, 6.3999901e+1
-0.192, 9.0394181e-9, -5.1610454e-9, 6.4333237e+1
-0.193, 9.1998045e-9, -5.1624629e-9, 6.4666573e+1
-0.194, 9.2589740e-9, -5.1829088e-9, 6.4999908e+1
-0.195, 9.3624326e-9, -5.2044182e-9, 6.5333244e+1
-0.196, 9.5270689e-9, -5.2182458e-9, 6.5666580e+1
-0.197, 9.6347792e-9, -5.2505098e-9, 6.5999916e+1
-0.198, 9.8158326e-9, -5.2728466e-9, 6.6333252e+1
-0.199, 9.9999555e-9, -5.2902198e-9, 6.6666588e+1
-0.200, 1.0157978e-8, -5.3136198e-9, 6.6999924e+1
-0.201, 1.0335842e-8, -5.3426930e-9, 6.7333260e+1
-0.202, 1.0472133e-8, -5.3788574e-9, 6.7666595e+1
-0.203, 1.0652477e-8, -5.4084031e-9, 6.7999931e+1
-0.204, 1.0842624e-8, -5.4481131e-9, 6.8333267e+1
-0.205, 1.1022023e-8, -5.4886495e-9, 6.8666603e+1
-0.206, 1.1171778e-8, -5.5277685e-9, 6.8999939e+1
-0.207, 1.1357673e-8, -5.5744507e-9, 6.9333275e+1
-0.208, 1.1525263e-8, -5.6204246e-9, 6.9666611e+1
-0.209, 1.1743400e-8, -5.6783347e-9, 6.9999947e+1
-0.210, 1.1924570e-8, -5.7430989e-9, 7.0333282e+1
-0.211, 1.2133023e-8, -5.7986456e-9, 7.0666618e+1
-0.212, 1.2360254e-8, -5.8687282e-9, 7.0999954e+1
-0.213, 1.2568116e-8, -5.9411747e-9, 7.1333290e+1
-0.214, 1.2821685e-8, -6.0209482e-9, 7.1666626e+1
-0.215, 1.3093795e-8, -6.0891407e-9, 7.1999962e+1
-0.216, 1.3365080e-8, -6.1856964e-9, 7.2333298e+1
-0.217, 1.3670259e-8, -6.2775247e-9, 7.2666634e+1
-0.218, 1.3939298e-8, -6.3727805e-9, 7.2999969e+1
-0.219, 1.4243770e-8, -6.4782002e-9, 7.3333305e+1
-0.220, 1.4569498e-8, -6.5903567e-9, 7.3666641e+1
-0.221, 1.4853065e-8, -6.7117321e-9, 7.3999977e+1
-0.222, 1.5204897e-8, -6.8370061e-9, 7.4333313e+1
-0.223, 1.5551766e-8, -6.9789450e-9, 7.4666649e+1
-0.224, 1.5891905e-8, -7.1295099e-9, 7.4999985e+1
-0.225, 1.6279046e-8, -7.2791311e-9, 7.5333321e+1
-0.226, 1.6607375e-8, -7.4486062e-9, 7.5666656e+1
-0.227, 1.6961685e-8, -7.6249353e-9, 7.5999992e+1
-0.228, 1.7359458e-8, -7.8037470e-9, 7.6333328e+1
-0.229, 1.7711171e-8, -8.0110416e-9, 7.6666664e+1
-0.230, 1.8116205e-8, -8.2176266e-9, 7.7000000e+1
-0.231, 1.8542087e-8, -8.4264560e-9, 7.7333336e+1
-0.232, 1.8965194e-8, -8.6722789e-9, 7.7666672e+1
-0.233, 1.9451011e-8, -8.9054550e-9, 7.8000008e+1
-0.234, 1.9890830e-8, -9.1609680e-9, 7.8333344e+1
-0.235, 2.0390408e-8, -9.4246353e-9, 7.8666679e+1
-0.236, 2.0900320e-8, -9.7042578e-9, 7.9000015e+1
-0.237, 2.1388974e-8, -9.9993613e-9, 7.9333351e+1
-0.238, 2.1939394e-8, -1.0290093e-8, 7.9666687e+1
-0.239, 2.2470447e-8, -1.0618170e-8, 8.0000023e+1
-0.240, 2.3010061e-8, -1.0949440e-8, 8.0333359e+1
-0.241, 2.3611150e-8, -1.1291581e-8, 8.0666695e+1
-0.242, 2.4178460e-8, -1.1649677e-8, 8.1000031e+1
-0.243, 2.4774824e-8, -1.2010018e-8, 8.1333366e+1
-0.244, 2.5400716e-8, -1.2383952e-8, 8.1666702e+1
-0.245, 2.5964775e-8, -1.2768758e-8, 8.2000038e+1
-0.246, 2.6587657e-8, -1.3157464e-8, 8.2333374e+1
-0.247, 2.7188447e-8, -1.3571696e-8, 8.2666710e+1
-0.248, 2.7794556e-8, -1.3980966e-8, 8.3000046e+1
-0.249, 2.8443296e-8, -1.4411272e-8, 8.3333382e+1
-0.250, 2.9103791e-8, -1.4828577e-8, 8.3666718e+1
-0.251, 2.9764578e-8, -1.5279330e-8, 8.4000053e+1
-0.252, 3.0480642e-8, -1.5722282e-8, 8.4333389e+1
-0.253, 3.1141077e-8, -1.6170672e-8, 8.4666725e+1
-0.254, 3.1871014e-8, -1.6617049e-8, 8.5000061e+1
-0.255, 3.2606621e-8, -1.7048658e-8, 8.5333397e+1
-0.256, 3.3303966e-8, -1.7474825e-8, 8.5666733e+1
-0.257, 3.3957079e-8, -1.7957843e-8, 8.6000069e+1
-0.258, 3.4642376e-8, -1.8408830e-8, 8.6333405e+1
-0.259, 3.5332334e-8, -1.8840439e-8, 8.6666740e+1
-0.260, 3.6046981e-8, -1.9261526e-8, 8.7000076e+1
-0.261, 3.6690526e-8, -1.9699394e-8, 8.7333412e+1
-0.262, 3.7354621e-8, -2.0127928e-8, 8.7666748e+1
-0.263, 3.7998049e-8, -2.0542871e-8, 8.8000084e+1
-0.264, 3.8597779e-8, -2.0964904e-8, 8.8333420e+1
-0.265, 3.9208199e-8, -2.1373820e-8, 8.8666756e+1
-0.266, 3.9745270e-8, -2.1770207e-8, 8.9000092e+1
-0.267, 4.0275911e-8, -2.2166358e-8, 8.9333427e+1
-0.268, 4.0796216e-8, -2.2550692e-8, 8.9666763e+1
-0.269, 4.1241293e-8, -2.2937861e-8, 9.0000099e+1
-0.270, 4.1703252e-8, -2.3310612e-8, 9.0333435e+1
-0.271, 4.2138169e-8, -2.3671191e-8, 9.0666771e+1
-0.272, 4.2536591e-8, -2.4026686e-8, 9.1000107e+1
-0.273, 4.2969557e-8, -2.4366937e-8, 9.1333443e+1
-0.274, 4.3342943e-8, -2.4699387e-8, 9.1666779e+1
-0.275, 4.3719162e-8, -2.5026518e-8, 9.2000114e+1
-0.276, 4.4095678e-8, -2.5341240e-8, 9.2333450e+1
-0.277, 4.4457252e-8, -2.5635401e-8, 9.2666786e+1
-0.278, 4.4789417e-8, -2.5936648e-8, 9.3000122e+1
-0.279, 4.5156479e-8, -2.6218874e-8, 9.3333458e+1
-0.280, 4.5413120e-8, -2.6511731e-8, 9.3666794e+1
-0.281, 4.5698695e-8, -2.6806838e-8, 9.4000130e+1
-0.282, 4.5923091e-8, -2.7086106e-8, 9.4333466e+1
-0.283, 4.6199041e-8, -2.7360056e-8, 9.4666801e+1
-0.284, 4.6457153e-8, -2.7608591e-8, 9.5000137e+1
-0.285, 4.6691767e-8, -2.7855831e-8, 9.5333473e+1
-0.286, 4.6947697e-8, -2.8092435e-8, 9.5666809e+1
-0.287, 4.7138609e-8, -2.8318286e-8, 9.6000145e+1
-0.288, 4.7282285e-8, -2.8572265e-8, 9.6333481e+1
-0.289, 4.7470898e-8, -2.8788776e-8, 9.6666817e+1
-0.290, 4.7593900e-8, -2.8995007e-8, 9.7000153e+1
-0.291, 4.7695529e-8, -2.9201589e-8, 9.7333488e+1
-0.292, 4.7801944e-8, -2.9405220e-8, 9.7666824e+1
-0.293, 4.7883375e-8, -2.9606250e-8, 9.8000160e+1
-0.294, 4.7996341e-8, -2.9771233e-8, 9.8333496e+1
-0.295, 4.7983583e-8, -3.0014576e-8, 9.8666832e+1
-0.296, 4.8094250e-8, -3.0228961e-8, 9.9000168e+1
-0.297, 4.8240047e-8, -3.0413087e-8, 9.9333504e+1
-0.298, 4.8356910e-8, -3.0579020e-8, 9.9666840e+1
-0.299, 4.8484225e-8, -3.0770593e-8, 1.0000018e+2
-0.300, 4.8648566e-8, -3.0932977e-8, 1.0033351e+2
-0.301, 4.8754444e-8, -3.1095716e-8, 1.0066685e+2
-0.302, 4.8901011e-8, -3.1252078e-8, 1.0100018e+2
-0.303, 4.9027324e-8, -3.1401697e-8, 1.0133352e+2
-0.304, 4.9153815e-8, -3.1544577e-8, 1.0166685e+2
-0.305, 4.9308117e-8, -3.1688526e-8, 1.0200019e+2
-0.306, 4.9444466e-8, -3.1817937e-8, 1.0233353e+2
-0.307, 4.9612645e-8, -3.1955860e-8, 1.0266686e+2
-0.308, 4.9774094e-8, -3.2072268e-8, 1.0300020e+2
-0.309, 4.9906902e-8, -3.2191636e-8, 1.0333353e+2
-0.310, 5.0082463e-8, -3.2299535e-8, 1.0366687e+2
-0.311, 5.0256073e-8, -3.2406611e-8, 1.0400021e+2
-0.312, 5.0421239e-8, -3.2510140e-8, 1.0433354e+2
-0.313, 5.0606722e-8, -3.2608586e-8, 1.0466688e+2
-0.314, 5.0753052e-8, -3.2693798e-8, 1.0500021e+2
-0.315, 5.0902099e-8, -3.2783497e-8, 1.0533355e+2
-0.316, 5.1060827e-8, -3.2872371e-8, 1.0566689e+2
-0.317, 5.1179107e-8, -3.2958884e-8, 1.0600022e+2
-0.318, 5.1340916e-8, -3.3041019e-8, 1.0633356e+2
-0.319, 5.1499057e-8, -3.3122092e-8, 1.0666689e+2
-0.320, 5.1623303e-8, -3.3191231e-8, 1.0700023e+2
-0.321, 5.1801635e-8, -3.3274787e-8, 1.0733356e+2
-0.322, 5.1954576e-8, -3.3320759e-8, 1.0766690e+2
-0.323, 5.2047408e-8, -3.3423579e-8, 1.0800024e+2
-0.324, 5.2212222e-8, -3.3510918e-8, 1.0833357e+2
-0.325, 5.2331501e-8, -3.3590929e-8, 1.0866691e+2
-0.326, 5.2544504e-8, -3.3640447e-8, 1.0900024e+2
-0.327, 5.2629133e-8, -3.3714663e-8, 1.0933358e+2
-0.328, 5.2727156e-8, -3.3781085e-8, 1.0966692e+2
-0.329, 5.2897693e-8, -3.3857077e-8, 1.1000025e+2
-0.330, 5.3048748e-8, -3.3918177e-8, 1.1033359e+2
-0.331, 5.3190298e-8, -3.3979042e-8, 1.1066692e+2
-0.332, 5.3346252e-8, -3.4028325e-8, 1.1100026e+2
-0.333, 5.3440857e-8, -3.4097226e-8, 1.1133360e+2
-0.334, 5.3570886e-8, -3.4154308e-8, 1.1166693e+2
-0.335, 5.3668494e-8, -3.4213635e-8, 1.1200027e+2
-0.336, 5.3760917e-8, -3.4261973e-8, 1.1233360e+2
-0.337, 5.3882914e-8, -3.4311729e-8, 1.1266694e+2
-0.338, 5.3948874e-8, -3.4363847e-8, 1.1300027e+2
-0.339, 5.4028774e-8, -3.4416207e-8, 1.1333361e+2
-0.340, 5.4110735e-8, -3.4460051e-8, 1.1366695e+2
-0.341, 5.4144042e-8, -3.4505078e-8, 1.1400028e+2
-0.342, 5.4154082e-8, -3.4552233e-8, 1.1433362e+2
-0.343, 5.4208584e-8, -3.4610025e-8, 1.1466695e+2
-0.344, 5.4290368e-8, -3.4653162e-8, 1.1500029e+2
-0.345, 5.4408890e-8, -3.4690743e-8, 1.1533363e+2
-0.346, 5.4488314e-8, -3.4726437e-8, 1.1566696e+2
-0.347, 5.4582852e-8, -3.4779617e-8, 1.1600030e+2
-0.348, 5.4690325e-8, -3.4826655e-8, 1.1633363e+2
-0.349, 5.4755109e-8, -3.4869082e-8, 1.1666697e+2
-0.350, 5.4854137e-8, -3.4914937e-8, 1.1700031e+2
-0.351, 5.4935867e-8, -3.4964813e-8, 1.1733364e+2
-0.352, 5.4979683e-8, -3.5006174e-8, 1.1766698e+2
-0.353, 5.5028575e-8, -3.5048604e-8, 1.1800031e+2
-0.354, 5.5047000e-8, -3.5087130e-8, 1.1833365e+2
-0.355, 5.5099441e-8, -3.5110059e-8, 1.1866698e+2
-0.356, 5.5152707e-8, -3.5154144e-8, 1.1900032e+2
-0.357, 5.5185481e-8, -3.5184868e-8, 1.1933366e+2
-0.358, 5.5242872e-8, -3.5215717e-8, 1.1966699e+2
-0.359, 5.5294546e-8, -3.5247268e-8, 1.2000033e+2
-0.360, 5.5359799e-8, -3.5266890e-8, 1.2033366e+2
