Jan. 28, 2006   00:07:40
Cyclic Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_17_19_psoralen_nonequil_2\data\psoralen\1\75um_psoralen_soak_1_gc_1.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0
High E (V) = 0
Low E (V) = -0.4
Init P/N = N
Scan Rate (V/s) = 0.003
Segment = 1
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5
2nd E (V) = 0
Sens 2 (A/V) = 1e-5

Potential/V, i1/A, i2/A, Time/s

0.000, -6.5628967e-8, -6.7775154e-8, 3.3333334e-1
-0.001, -5.9381293e-8, -6.2965086e-8, 6.6666669e-1
-0.002, -5.5613793e-8, -5.9195028e-8, 1.0000000e+0
-0.003, -5.2590341e-8, -5.6228622e-8, 1.3333334e+0
-0.004, -4.9933007e-8, -5.3734947e-8, 1.6666667e+0
-0.005, -4.7689046e-8, -5.1572187e-8, 2.0000000e+0
-0.006, -4.5740340e-8, -4.9669428e-8, 2.3333333e+0
-0.007, -4.3956977e-8, -4.7790312e-8, 2.6666665e+0
-0.008, -4.2421625e-8, -4.6171202e-8, 2.9999998e+0
-0.009, -4.1051628e-8, -4.4752998e-8, 3.3333330e+0
-0.010, -3.9870592e-8, -4.3429338e-8, 3.6666663e+0
-0.011, -3.8713175e-8, -4.2141139e-8, 3.9999995e+0
-0.012, -3.7650246e-8, -4.1266581e-8, 4.3333330e+0
-0.013, -3.6799900e-8, -4.0297479e-8, 4.6666665e+0
-0.014, -3.5878692e-8, -3.9399286e-8, 5.0000000e+0
-0.015, -3.5051968e-8, -3.8595633e-8, 5.3333335e+0
-0.016, -3.4366966e-8, -3.7791988e-8, 5.6666670e+0
-0.017, -3.3646536e-8, -3.7035612e-8, 6.0000005e+0
-0.018, -3.2926106e-8, -3.6385600e-8, 6.3333340e+0
-0.019, -3.2335585e-8, -3.5877413e-8, 6.6666675e+0
-0.020, -3.1591533e-8, -3.5416495e-8, 7.0000010e+0
-0.021, -3.0965584e-8, -3.4896487e-8, 7.3333344e+0
-0.022, -3.0434119e-8, -3.4376480e-8, 7.6666679e+0
-0.023, -2.9961704e-8, -3.3832837e-8, 8.0000010e+0
-0.024, -2.9501104e-8, -3.3383738e-8, 8.3333340e+0
-0.025, -2.8981447e-8, -3.2958280e-8, 8.6666670e+0
-0.026, -2.8473604e-8, -3.2343724e-8, 9.0000000e+0
-0.027, -2.8012996e-8, -3.1894626e-8, 9.3333330e+0
-0.028, -2.7516963e-8, -3.1587351e-8, 9.6666660e+0
-0.029, -2.7162653e-8, -3.1280074e-8, 9.9999990e+0
-0.030, -2.6784720e-8, -3.0937340e-8, 1.0333332e+1
-0.031, -2.6324118e-8, -3.0535514e-8, 1.0666665e+1
-0.032, -2.5993430e-8, -3.0275512e-8, 1.0999998e+1
-0.033, -2.5615496e-8, -2.9968231e-8, 1.1333331e+1
-0.034, -2.5332048e-8, -2.9696412e-8, 1.1666664e+1
-0.035, -2.4977737e-8, -2.9507317e-8, 1.1999997e+1
-0.036, -2.4599807e-8, -2.9318223e-8, 1.2333330e+1
-0.037, -2.4328168e-8, -2.8999128e-8, 1.2666663e+1
-0.038, -2.4044718e-8, -2.8786397e-8, 1.2999996e+1
-0.039, -2.3773081e-8, -2.8502756e-8, 1.3333329e+1
-0.040, -2.3501444e-8, -2.8301846e-8, 1.3666662e+1
-0.041, -2.3135323e-8, -2.8100935e-8, 1.3999995e+1
-0.042, -2.2899117e-8, -2.7840931e-8, 1.4333328e+1
-0.043, -2.2639290e-8, -2.7675473e-8, 1.4666661e+1
-0.044, -2.2332218e-8, -2.7569108e-8, 1.4999994e+1
-0.045, -2.2155065e-8, -2.7450925e-8, 1.5333327e+1
-0.046, -2.1907047e-8, -2.7309104e-8, 1.5666660e+1
-0.047, -2.1623595e-8, -2.7096375e-8, 1.5999993e+1
-0.048, -2.1458252e-8, -2.6824550e-8, 1.6333326e+1
-0.049, -2.1174804e-8, -2.6517274e-8, 1.6666660e+1
-0.050, -2.0962217e-8, -2.6552730e-8, 1.6999994e+1
-0.051, -2.0808685e-8, -2.6588186e-8, 1.7333328e+1
-0.052, -2.0572477e-8, -2.6422729e-8, 1.7666662e+1
-0.053, -2.0418941e-8, -2.6292726e-8, 1.7999996e+1
-0.054, -2.0241789e-8, -2.6115449e-8, 1.8333330e+1
-0.055, -2.0076442e-8, -2.5914538e-8, 1.8666664e+1
-0.056, -1.9934717e-8, -2.5808173e-8, 1.8999998e+1
-0.057, -1.9769372e-8, -2.5678172e-8, 1.9333332e+1
-0.058, -1.9580407e-8, -2.5453623e-8, 1.9666666e+1
-0.059, -1.9367821e-8, -2.5323622e-8, 2.0000000e+1
-0.060, -1.9155236e-8, -2.5311801e-8, 2.0333334e+1
-0.061, -1.8978080e-8, -2.5205438e-8, 2.0666668e+1
-0.062, -1.8836355e-8, -2.5099073e-8, 2.1000002e+1
-0.063, -1.8718252e-8, -2.5158164e-8, 2.1333336e+1
-0.064, -1.8588338e-8, -2.5134526e-8, 2.1666670e+1
-0.065, -1.8458422e-8, -2.4980888e-8, 2.2000004e+1
-0.066, -1.8269457e-8, -2.4850888e-8, 2.2333338e+1
-0.067, -1.8127734e-8, -2.4815431e-8, 2.2666672e+1
-0.068, -1.7832475e-8, -2.4685429e-8, 2.3000006e+1
-0.069, -1.7761613e-8, -2.4555428e-8, 2.3333340e+1
-0.070, -1.7572647e-8, -2.4413605e-8, 2.3666674e+1
-0.071, -1.7419113e-8, -2.4295423e-8, 2.4000008e+1
-0.072, -1.7454543e-8, -2.4283604e-8, 2.4333342e+1
-0.073, -1.7301009e-8, -2.4177240e-8, 2.4666676e+1
-0.074, -1.7218337e-8, -2.3763596e-8, 2.5000010e+1
-0.075, -1.7112043e-8, -2.3869962e-8, 2.5333344e+1
-0.076, -1.6958507e-8, -2.3929053e-8, 2.5666677e+1
-0.077, -1.6887647e-8, -2.3787234e-8, 2.6000011e+1
-0.078, -1.6686871e-8, -2.3704503e-8, 2.6333345e+1
-0.079, -1.6533336e-8, -2.3539046e-8, 2.6666679e+1
-0.080, -1.6391612e-8, -2.3420865e-8, 2.7000013e+1
-0.081, -1.6285320e-8, -2.3420865e-8, 2.7333347e+1
-0.082, -1.6190837e-8, -2.3491776e-8, 2.7666681e+1
-0.083, -1.6108164e-8, -2.3503594e-8, 2.8000015e+1
-0.084, -1.6001870e-8, -2.3326319e-8, 2.8333349e+1
-0.085, -1.5848336e-8, -2.3184498e-8, 2.8666683e+1
-0.086, -1.5742042e-8, -2.3042677e-8, 2.9000017e+1
-0.087, -1.5647560e-8, -2.3019041e-8, 2.9333351e+1
-0.088, -1.5505835e-8, -2.3089950e-8, 2.9666685e+1
-0.089, -1.5423163e-8, -2.3042677e-8, 3.0000019e+1
-0.090, -1.5352301e-8, -2.2853584e-8, 3.0333353e+1
-0.091, -1.5151524e-8, -2.2617217e-8, 3.0666687e+1
-0.092, -1.5127904e-8, -2.2581762e-8, 3.1000021e+1
-0.093, -1.5127904e-8, -2.2652673e-8, 3.1333355e+1
-0.094, -1.4915319e-8, -2.2782674e-8, 3.1666689e+1
