Jan. 28, 2006   00:47:38
Square Wave Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_17_19_psoralen_nonequil_2\data\psoralen\1\75um_psoralen_transfer_1_swv_14.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0.1
Final E (V) = -0.5
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 300
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5
Sens 2 (A/V) = 1e-5

Potential/V, i1/A, i2/A

0.099, 1.6032387e-5, 1.4387202e-5
0.098, 1.7407818e-5, 1.5193009e-5
0.097, 1.7419741e-5, 1.5170978e-5
0.096, 1.7460759e-5, 1.5189418e-5
0.095, 1.7488666e-5, 1.5258818e-5
0.094, 1.7383554e-5, 1.5152062e-5
0.093, 1.7195016e-5, 1.4987893e-5
0.092, 1.7223429e-5, 1.5021726e-5
0.091, 1.7265185e-5, 1.5047748e-5
0.090, 1.7399369e-5, 1.5206610e-5
0.089, 1.7210188e-5, 1.5032748e-5
0.088, 1.6950975e-5, 1.4798681e-5
0.087, 1.7056878e-5, 1.4904324e-5
0.086, 1.7118138e-5, 1.4948904e-5
0.085, 1.7185754e-5, 1.5050291e-5
0.084, 1.7093740e-5, 1.4970305e-5
0.083, 1.6868631e-5, 1.4758923e-5
0.082, 1.6898779e-5, 1.4792920e-5
0.081, 1.6969894e-5, 1.4857746e-5
0.080, 1.6960483e-5, 1.4882475e-5
0.079, 1.6909435e-5, 1.4836407e-5
0.078, 1.6733546e-5, 1.4672568e-5
0.077, 1.6738537e-5, 1.4682740e-5
0.076, 1.6810071e-5, 1.4749026e-5
0.075, 1.6828457e-5, 1.4792673e-5
0.074, 1.6738315e-5, 1.4715557e-5
0.073, 1.6623162e-5, 1.4612247e-5
0.072, 1.6591010e-5, 1.4586232e-5
0.071, 1.6655556e-5, 1.4643547e-5
0.070, 1.6673166e-5, 1.4695755e-5
0.069, 1.6572401e-5, 1.4599514e-5
0.068, 1.6397513e-5, 1.4447125e-5
0.067, 1.6429323e-5, 1.4481244e-5
0.066, 1.6487109e-5, 1.4525131e-5
0.065, 1.6577156e-5, 1.4647780e-5
0.064, 1.6441951e-5, 1.4520765e-5
0.063, 1.6181097e-5, 1.4286288e-5
0.062, 1.6284503e-5, 1.4391715e-5
0.061, 1.6332393e-5, 1.4428594e-5
0.060, 1.6390140e-5, 1.4521982e-5
0.059, 1.6298778e-5, 1.4432981e-5
0.058, 1.6115238e-5, 1.4261819e-5
