Jan. 28, 2006   00:41:33
Square Wave Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_17_19_psoralen_nonequil_2\data\psoralen\1\75um_psoralen_transfer_1_swv_12.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0.1
Final E (V) = -0.5
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 300
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5
Sens 2 (A/V) = 1e-5

Potential/V, i1/A, i2/A

0.099, 1.5969517e-5, 1.4332170e-5
0.098, 1.7543080e-5, 1.5368711e-5
0.097, 1.7516635e-5, 1.5286474e-5
0.096, 1.7267173e-5, 1.5079175e-5
0.095, 1.7293587e-5, 1.5086198e-5
0.094, 1.7330383e-5, 1.5109544e-5
0.093, 1.7390601e-5, 1.5217522e-5
0.092, 1.7322294e-5, 1.5135702e-5
0.091, 1.7083716e-5, 1.4940801e-5
0.090, 1.7122662e-5, 1.4969028e-5
0.089, 1.7151007e-5, 1.4979347e-5
0.088, 1.7223561e-5, 1.5103469e-5
0.087, 1.7152344e-5, 1.5012089e-5
0.086, 1.6921564e-5, 1.4825360e-5
0.085, 1.6962073e-5, 1.4862534e-5
0.084, 1.6993883e-5, 1.4872036e-5
0.083, 1.7064325e-5, 1.4990866e-5
0.082, 1.6996419e-5, 1.4915235e-5
0.081, 1.6759630e-5, 1.4715937e-5
0.080, 1.6805709e-5, 1.4754269e-5
0.079, 1.6830490e-5, 1.4766945e-5
0.078, 1.6909773e-5, 1.4885897e-5
0.077, 1.6838312e-5, 1.4807713e-5
0.076, 1.6608472e-5, 1.4614236e-5
0.075, 1.6655764e-5, 1.4654637e-5
0.074, 1.6680109e-5, 1.4668879e-5
0.073, 1.6754489e-5, 1.4783280e-5
0.072, 1.6687147e-5, 1.4704325e-5
0.071, 1.6459806e-5, 1.4519054e-5
0.070, 1.6504429e-5, 1.4553860e-5
0.069, 1.6525781e-5, 1.4565174e-5
0.068, 1.6597714e-5, 1.4681039e-5
0.067, 1.6539576e-5, 1.4606794e-5
0.066, 1.6295733e-5, 1.4406227e-5
0.065, 1.6348600e-5, 1.4448035e-5
0.064, 1.6404831e-5, 1.4493133e-5
0.063, 1.6447564e-5, 1.4588284e-5
0.062, 1.6398177e-5, 1.4514864e-5
0.061, 1.6148331e-5, 1.4308580e-5
