Dec. 21, 2005   07:03:33
Square Wave Voltammetry
File: d:\ida_biofilms\12_10_18_dphzstar\a_760b\75um_pyo\a_75um_pyo_swvfast_final.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0.1
Final E (V) = -0.5
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 300
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-6
Sens 2 (A/V) = 1e-6

Potential/V, i1/A, i2/A

0.099, 1.4640204e-6, 1.9190345e-6
0.098, 1.5047692e-6, 2.0037151e-6
0.097, 1.5600134e-6, 2.0391042e-6
0.096, 1.5253167e-6, 2.0074913e-6
0.095, 1.5692648e-6, 2.0261755e-6
0.094, 1.5737338e-6, 2.0097013e-6
0.093, 1.5608543e-6, 2.0382631e-6
0.092, 1.5802476e-6, 2.0458820e-6
0.091, 1.5405047e-6, 2.0699256e-6
0.090, 1.5745088e-6, 2.0871748e-6
0.089, 1.5426485e-6, 2.0518187e-6
0.088, 1.5664943e-6, 2.0381808e-6
0.087, 1.5714580e-6, 2.0269010e-6
0.086, 1.5243603e-6, 2.0560733e-6
0.085, 1.5691824e-6, 2.0696289e-6
0.084, 1.5389052e-6, 2.0617131e-6
0.083, 1.5499870e-6, 2.0659513e-6
0.082, 1.5627838e-6, 2.0765549e-6
0.081, 1.5524441e-6, 2.0168911e-6
0.080, 1.5609698e-6, 2.0152586e-6
0.079, 1.5294395e-6, 2.0596021e-6
0.078, 1.5684732e-6, 2.0670727e-6
0.077, 1.5420550e-6, 2.0860700e-6
0.076, 1.5435226e-6, 2.0609546e-6
0.075, 1.5721178e-6, 2.0620430e-6
0.074, 1.5371736e-6, 2.0409018e-6
0.073, 1.5735359e-6, 2.0126201e-6
0.072, 1.5245253e-6, 2.0563702e-6
0.071, 1.5493604e-6, 2.0409511e-6
0.070, 1.5554949e-6, 2.1207172e-6
0.069, 1.5365636e-6, 2.0173363e-6
0.068, 1.5689184e-6, 2.0576731e-6
0.067, 1.5161809e-6, 2.0019997e-6
0.066, 1.5697924e-6, 2.0030225e-6
0.065, 1.5284666e-6, 2.0411326e-6
0.064, 1.5336941e-6, 2.0464261e-6
0.063, 1.5560227e-6, 2.1187714e-6
0.062, 1.5284830e-6, 2.0378179e-6
0.061, 1.5615470e-6, 2.0228936e-6
0.060, 1.4958312e-6, 1.9781874e-6
0.059, 1.5373221e-6, 1.9981740e-6
0.058, 1.5387898e-6, 2.0566340e-6
0.057, 1.5124210e-6, 2.0267855e-6
0.056, 1.5446606e-6, 2.0926664e-6
0.055, 1.5053794e-6, 2.0258951e-6
0.054, 1.5589416e-6, 2.0463108e-6
0.053, 1.5126684e-6, 1.9707497e-6
0.052, 1.5543405e-6, 2.0216075e-6
0.051, 1.5404553e-6, 2.0501366e-6
0.050, 1.5024934e-6, 2.0299849e-6
0.049, 1.5512733e-6, 2.0472671e-6
0.048, 1.4980080e-6, 2.0157368e-6
0.047, 1.5369593e-6, 2.0349155e-6
0.046, 1.5290602e-6, 1.9800177e-6
0.045, 1.5104256e-6, 2.0157697e-6
0.044, 1.5434237e-6, 2.0199584e-6
0.043, 1.4828530e-6, 2.0209973e-6
0.042, 1.5367449e-6, 2.0306113e-6
0.041, 1.4938029e-6, 2.0052817e-6
0.040, 1.5285325e-6, 2.0041437e-6
0.039, 1.5287469e-6, 1.9811887e-6
0.038, 1.4793239e-6, 2.0136920e-6
0.037, 1.5219032e-6, 1.9971847e-6
0.036, 1.4786808e-6, 2.0506643e-6
0.035, 1.5208973e-6, 2.0366965e-6
0.034, 1.4994428e-6, 2.0102452e-6
0.033, 1.4964248e-6, 1.9563863e-6
0.032, 1.5270648e-6, 1.9647800e-6
0.031, 1.4826385e-6, 2.0096516e-6
0.030, 1.5215239e-6, 2.0207335e-6
0.029, 1.4784005e-6, 2.0533357e-6
0.028, 1.5212436e-6, 2.0261259e-6
0.027, 1.5272628e-6, 2.0396815e-6
0.026, 1.5010094e-6, 1.9414622e-6
0.025, 1.5285655e-6, 1.9717227e-6
0.024, 1.4659499e-6, 1.9997408e-6
0.023, 1.5285161e-6, 2.0262250e-6
0.022, 1.4869921e-6, 2.0384116e-6
0.021, 1.4887896e-6, 1.9488666e-6
0.020, 1.5155872e-6, 1.9991141e-6
0.019, 1.4580507e-6, 1.9421218e-6
0.018, 1.5123715e-6, 1.9985534e-6
0.017, 1.4629156e-6, 1.9779068e-6
0.016, 1.4949078e-6, 2.0095031e-6
0.015, 1.4955344e-6, 2.0373068e-6
0.014, 1.4801319e-6, 1.9566501e-6
0.013, 1.5079684e-6, 1.9877684e-6
0.012, 1.4650924e-6, 1.9427155e-6
0.011, 1.5114315e-6, 1.9955189e-6
0.010, 1.4717547e-6, 2.0022474e-6
0.009, 1.4832158e-6, 2.0073758e-6
0.008, 1.4964909e-6, 2.0127191e-6
0.007, 1.4650429e-6, 1.9795066e-6
0.006, 1.5016690e-6, 1.9614326e-6
0.005, 1.4601121e-6, 1.9304462e-6
0.004, 1.4953035e-6, 2.0018515e-6
0.003, 1.4803959e-6, 2.0035664e-6
0.002, 1.4774769e-6, 2.0072935e-6
0.001, 1.4916754e-6, 2.0082994e-6
-0.000, 1.4560060e-6, 1.9752683e-6
-0.001, 1.4984203e-6, 1.9414456e-6
-0.002, 1.4579518e-6, 1.9348163e-6
-0.003, 1.4696438e-6, 1.9779068e-6
-0.004, 1.5001848e-6, 2.0138898e-6
-0.005, 1.4546042e-6, 1.9952552e-6
-0.006, 1.4995417e-6, 1.9601628e-6
-0.007, 1.4412961e-6, 1.9668582e-6
-0.008, 1.4738490e-6, 1.9311390e-6
-0.009, 1.4852606e-6, 1.9793085e-6
-0.010, 1.4574900e-6, 1.9539127e-6
-0.011, 1.4901419e-6, 2.0250541e-6
-0.012, 1.4362829e-6, 2.0087941e-6
-0.013, 1.4822263e-6, 1.9726463e-6
-0.014, 1.4568470e-6, 1.9592558e-6
-0.015, 1.4815666e-6, 1.9188203e-6
-0.016, 1.4958972e-6, 1.9943811e-6
-0.017, 1.4459795e-6, 1.9400275e-6
-0.018, 1.4836280e-6, 1.9788467e-6
-0.019, 1.4395646e-6, 1.9655718e-6
-0.020, 1.4674176e-6, 1.9926497e-6
-0.021, 1.4791095e-6, 1.9647473e-6
-0.022, 1.4485356e-6, 1.8919238e-6
-0.023, 1.4944130e-6, 1.9705190e-6
-0.024, 1.4241127e-6, 1.9511588e-6
-0.025, 1.4853101e-6, 2.0049188e-6
-0.026, 1.4516853e-6, 1.9691997e-6
-0.027, 1.4793075e-6, 1.9576726e-6
-0.028, 1.4761412e-6, 1.9836621e-6
-0.029, 1.4334796e-6, 1.9080353e-6
-0.030, 1.4904223e-6, 1.9446450e-6
-0.031, 1.4266523e-6, 1.9517690e-6
-0.032, 1.4775759e-6, 1.9864162e-6
-0.033, 1.4456828e-6, 1.9856079e-6
-0.034, 1.4565337e-6, 1.9395986e-6
-0.035, 1.4962434e-6, 1.9675672e-6
-0.036, 1.4358377e-6, 1.8938367e-6
-0.037, 1.4657026e-6, 1.9781705e-6
-0.038, 1.4227769e-6, 1.9448428e-6
-0.039, 1.4695779e-6, 1.9895328e-6
-0.040, 1.4708971e-6, 2.0116966e-6
-0.041, 1.4406860e-6, 1.9393842e-6
-0.042, 1.4649111e-6, 1.9061720e-6
-0.043, 1.4205177e-6, 1.9084309e-6
-0.044, 1.4781531e-6, 1.9645825e-6
-0.045, 1.4181596e-6, 1.9787478e-6
-0.046, 1.4465897e-6, 1.9582992e-6
-0.047, 1.4709960e-6, 1.9844208e-6
-0.048, 1.4263389e-6, 1.9474815e-6
-0.049, 1.4679617e-6, 1.8988335e-6
-0.050, 1.4187367e-6, 1.9236686e-6
-0.051, 1.4560554e-6, 1.9393349e-6
-0.052, 1.4561379e-6, 1.9871416e-6
-0.053, 1.4404552e-6, 1.9704366e-6
-0.054, 1.4594361e-6, 1.9402253e-6
-0.055, 1.4211444e-6, 1.9582499e-6
-0.056, 1.4575726e-6, 1.9100801e-6
-0.057, 1.4316820e-6, 1.9670561e-6
-0.058, 1.4399109e-6, 1.9385104e-6
-0.059, 1.4624044e-6, 1.9872900e-6
-0.060, 1.4094194e-6, 1.9698757e-6
-0.061, 1.4630805e-6, 1.9359213e-6
-0.062, 1.4267841e-6, 1.9322604e-6
-0.063, 1.4511576e-6, 1.8792753e-6
-0.064, 1.4564677e-6, 1.9645988e-6
-0.065, 1.4297856e-6, 1.9229924e-6
-0.066, 1.4508278e-6, 1.9754498e-6
-0.067, 1.4064675e-6, 1.9418580e-6
-0.068, 1.4542250e-6, 1.9309082e-6
-0.069, 1.4275593e-6, 1.9070953e-6
-0.070, 1.4386081e-6, 1.8904396e-6
-0.071, 1.4616622e-6, 1.9756642e-6
-0.072, 1.4124537e-6, 1.9273955e-6
-0.073, 1.4633279e-6, 1.9651595e-6
-0.074, 1.4115467e-6, 1.9435895e-6
-0.075, 1.4602276e-6, 1.9300176e-6
-0.076, 1.4495745e-6, 1.9614160e-6
-0.077, 1.4355079e-6, 1.8722833e-6
-0.078, 1.4586940e-6, 1.9668910e-6
-0.079, 1.4040270e-6, 1.9211620e-6
-0.080, 1.4638226e-6, 1.9582003e-6
-0.081, 1.4297855e-6, 1.9365643e-6
-0.082, 1.4472494e-6, 1.9307927e-6
-0.083, 1.4641359e-6, 1.9414620e-6
-0.084, 1.4193139e-6, 1.8732561e-6
-0.085, 1.4585620e-6, 1.9470856e-6
-0.086, 1.4012400e-6, 1.9223164e-6
-0.087, 1.4424011e-6, 1.9840745e-6
-0.088, 1.4412302e-6, 1.9552485e-6
-0.089, 1.4331991e-6, 1.8940345e-6
-0.090, 1.4636906e-6, 1.9050999e-6
-0.091, 1.4127011e-6, 1.8742126e-6
-0.092, 1.4490963e-6, 1.9489653e-6
-0.093, 1.4137236e-6, 1.9231243e-6
-0.094, 1.4497393e-6, 1.9752024e-6
-0.095, 1.4469360e-6, 1.9564359e-6
-0.096, 1.4157848e-6, 1.9140214e-6
-0.097, 1.4555771e-6, 1.8750702e-6
-0.098, 1.4090236e-6, 1.8893348e-6
-0.099, 1.4444953e-6, 1.9421711e-6
-0.100, 1.4396965e-6, 1.9539953e-6
-0.101, 1.4256299e-6, 1.9325078e-6
-0.102, 1.4657355e-6, 1.9315844e-6
-0.103, 1.4091225e-6, 1.9090578e-6
-0.104, 1.4491293e-6, 1.8794074e-6
-0.105, 1.4124537e-6, 1.9131310e-6
-0.106, 1.4378496e-6, 1.9144998e-6
-0.107, 1.4517677e-6, 1.9802815e-6
-0.108, 1.4205672e-6, 1.9734048e-6
-0.109, 1.4499208e-6, 1.9112344e-6
-0.110, 1.4050494e-6, 1.9246249e-6
-0.111, 1.4522790e-6, 1.8845524e-6
-0.112, 1.4243105e-6, 1.9367128e-6
-0.113, 1.4195942e-6, 1.8984213e-6
-0.114, 1.4577870e-6, 1.9575573e-6
-0.115, 1.4038619e-6, 1.9492622e-6
-0.116, 1.4513885e-6, 1.9268514e-6
-0.117, 1.4093040e-6, 1.9266040e-6
-0.118, 1.4442809e-6, 1.8773459e-6
-0.119, 1.4519328e-6, 1.9512413e-6
-0.120, 1.4211608e-6, 1.9129661e-6
-0.121, 1.4490138e-6, 1.9468216e-6
-0.122, 1.4090236e-6, 1.9597339e-6
-0.123, 1.4592877e-6, 1.9313698e-6
-0.124, 1.4286477e-6, 1.9442327e-6
-0.125, 1.4347163e-6, 1.8504660e-6
-0.126, 1.4514710e-6, 1.9518347e-6
-0.127, 1.4004484e-6, 1.9327549e-6
-0.128, 1.4565007e-6, 1.9361687e-6
-0.129, 1.4172360e-6, 1.9254826e-6
-0.130, 1.4363819e-6, 1.9072272e-6
-0.131, 1.4358377e-6, 1.9501033e-6
-0.132, 1.4326549e-6, 1.8585134e-6
-0.133, 1.4532849e-6, 1.9427155e-6
-0.134, 1.4048350e-6, 1.9144668e-6
-0.135, 1.4550001e-6, 1.9674517e-6
-0.136, 1.4324241e-6, 1.9607728e-6
-0.137, 1.4322097e-6, 1.9062379e-6
-0.138, 1.4603761e-6, 1.9562381e-6
-0.139, 1.4227440e-6, 1.8590742e-6
-0.140, 1.4581332e-6, 1.9541437e-6
-0.141, 1.4037466e-6, 1.9349154e-6
-0.142, 1.4473812e-6, 1.9353276e-6
-0.143, 1.4498054e-6, 1.9776430e-6
-0.144, 1.4352770e-6, 1.9019667e-6
-0.145, 1.4579518e-6, 1.9406377e-6
-0.146, 1.4159333e-6, 1.8630980e-6
-0.147, 1.4698747e-6, 1.9420229e-6
-0.148, 1.4152572e-6, 1.9360532e-6
-0.149, 1.4365634e-6, 1.9327056e-6
-0.150, 1.4562697e-6, 1.9818151e-6
-0.151, 1.4271966e-6, 1.9006309e-6
-0.152, 1.4704683e-6, 1.9222834e-6
-0.153, 1.4065829e-6, 1.8622898e-6
-0.154, 1.4497559e-6, 1.9449087e-6
