Dec. 21, 2005   06:46:30
Square Wave Voltammetry
File: d:\ida_biofilms\12_10_18_dphzstar\a_760b\75um_pyo\a_75um_pyo_swvfast_6_5.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0.1
Final E (V) = -0.5
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 300
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-6
Sens 2 (A/V) = 1e-6

Potential/V, i1/A, i2/A

0.099, 1.5857556e-6, 1.8388729e-6
0.098, 1.5207158e-6, 1.9003342e-6
0.097, 1.5614812e-6, 2.0104267e-6
0.096, 1.5174177e-6, 1.9982895e-6
0.095, 1.5695121e-6, 2.0729103e-6
0.094, 1.5264052e-6, 2.0301827e-6
0.093, 1.5639382e-6, 2.0256314e-6
0.092, 1.5729422e-6, 2.0264392e-6
0.091, 1.5334632e-6, 1.9727122e-6
0.090, 1.5771473e-6, 2.0289128e-6
0.089, 1.5185556e-6, 2.0331015e-6
0.088, 1.5816988e-6, 2.0588932e-6
0.087, 1.5437535e-6, 2.0917923e-6
0.086, 1.5438195e-6, 2.0253508e-6
0.085, 1.5632950e-6, 2.0556940e-6
0.084, 1.5217054e-6, 2.0467560e-6
0.083, 1.5671374e-6, 2.0095690e-6
0.082, 1.5201388e-6, 2.0519835e-6
0.081, 1.5454521e-6, 2.0394175e-6
0.080, 1.5620253e-6, 2.1096353e-6
0.079, 1.5379323e-6, 2.0522143e-6
0.078, 1.5463261e-6, 2.0319803e-6
0.077, 1.5209632e-6, 2.0391371e-6
0.076, 1.5627838e-6, 2.0000045e-6
0.075, 1.5363821e-6, 2.0007301e-6
0.074, 1.5347000e-6, 2.0311886e-6
0.073, 1.5427311e-6, 2.0451894e-6
0.072, 1.5029552e-6, 2.0491307e-6
0.071, 1.5526091e-6, 2.0439525e-6
0.070, 1.5121241e-6, 2.0116140e-6
0.069, 1.5548023e-6, 2.0196780e-6
