Dec. 21, 2005   06:50:34
Square Wave Voltammetry
File: d:\ida_biofilms\12_10_18_dphzstar\a_760b\75um_pyo\a_75um_pyo_swvfast_7_1.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0.1
Final E (V) = -0.5
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 300
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-6
Sens 2 (A/V) = 1e-6

Potential/V, i1/A, i2/A

0.099, 1.4172197e-6, 1.7966894e-6
0.098, 1.5528235e-6, 1.8802155e-6
0.097, 1.5271307e-6, 1.9413962e-6
0.096, 1.5671704e-6, 1.9358058e-6
0.095, 1.5826718e-6, 1.9502847e-6
0.094, 1.5711448e-6, 1.9208323e-6
0.093, 1.5759931e-6, 1.9119600e-6
0.092, 1.5399442e-6, 1.9589095e-6
0.091, 1.5804292e-6, 1.9671879e-6
0.090, 1.5645979e-6, 2.0014063e-6
0.089, 1.5509765e-6, 1.9987019e-6
0.088, 1.5925168e-6, 1.9879003e-6
0.087, 1.5650267e-6, 1.9447932e-6
0.086, 1.5866625e-6, 1.9174022e-6
0.085, 1.5387898e-6, 1.9638403e-6
0.084, 1.5707983e-6, 1.9867130e-6
0.083, 1.5776751e-6, 2.0291932e-6
0.082, 1.5681599e-6, 1.9674517e-6
0.081, 1.5794561e-6, 1.9756806e-6
0.080, 1.5471671e-6, 1.9725310e-6
0.079, 1.5883281e-6, 1.9216402e-6
0.078, 1.5632456e-6, 1.9650276e-6
0.077, 1.5705839e-6, 1.9508125e-6
0.076, 1.5934734e-6, 2.0083653e-6
0.075, 1.5426157e-6, 1.9621416e-6
0.074, 1.5865471e-6, 1.9535498e-6
0.073, 1.5382950e-6, 1.9514227e-6
0.072, 1.5631301e-6, 1.9337281e-6
0.071, 1.5654224e-6, 1.9747240e-6
0.070, 1.5448089e-6, 1.9346021e-6
0.069, 1.5814020e-6, 1.9899451e-6
0.068, 1.5245416e-6, 1.9778245e-6
0.067, 1.5591229e-6, 1.9656377e-6
0.066, 1.5299177e-6, 1.9468712e-6
0.065, 1.5602936e-6, 1.8933750e-6
0.064, 1.5672033e-6, 1.9600639e-6
0.063, 1.5254157e-6, 1.9438535e-6
0.062, 1.5610358e-6, 1.9544241e-6
0.061, 1.5214084e-6, 1.9889062e-6
0.060, 1.5647463e-6, 1.9450736e-6
0.059, 1.5317976e-6, 1.9575903e-6
0.058, 1.5375530e-6, 1.8837279e-6
0.057, 1.5602773e-6, 1.9185563e-6
0.056, 1.5237007e-6, 1.9483718e-6
0.055, 1.5512733e-6, 1.9747570e-6
0.054, 1.5095352e-6, 1.9879499e-6
0.053, 1.5524606e-6, 1.9616798e-6
0.052, 1.5452213e-6, 1.9684742e-6
0.051, 1.5357884e-6, 1.8938532e-6
0.050, 1.5607554e-6, 1.8834639e-6
0.049, 1.5031037e-6, 1.9312049e-6
0.048, 1.5539778e-6, 1.9440017e-6
0.047, 1.5147627e-6, 1.9900936e-6
0.046, 1.5285325e-6, 1.8886751e-6
0.045, 1.5420219e-6, 1.9579695e-6
0.044, 1.4928464e-6, 1.9042095e-6
0.043, 1.5307423e-6, 1.8901593e-6
0.042, 1.5099145e-6, 1.9368117e-6
0.041, 1.5210127e-6, 1.9245426e-6
0.040, 1.5344032e-6, 1.9643514e-6
0.039, 1.5120416e-6, 1.9322933e-6
