Dec. 21, 2005   01:26:24
Square Wave Voltammetry
File: d:\ida_biofilms\12_10_18_dphzstar\a_760b\25um_pyo\a_25um_pyo_swvfast_final.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0.1
Final E (V) = -0.5
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 300
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-6
Sens 2 (A/V) = 1e-6

Potential/V, i1/A, i2/A

0.099, 1.3199239e-6, 1.7886254e-6
0.098, 1.4321768e-6, 1.8492126e-6
0.097, 1.4469855e-6, 1.8777912e-6
0.096, 1.4550494e-6, 1.8635267e-6
0.095, 1.4681597e-6, 1.8350801e-6
0.094, 1.4399438e-6, 1.8953374e-6
0.093, 1.4744592e-6, 1.9069633e-6
0.092, 1.4569459e-6, 1.9247077e-6
0.091, 1.4581663e-6, 1.9283191e-6
0.090, 1.4778562e-6, 1.9331837e-6
0.089, 1.4490469e-6, 1.9113995e-6
0.088, 1.4861181e-6, 1.8646974e-6
0.087, 1.4346008e-6, 1.8607232e-6
0.086, 1.4672692e-6, 1.9081672e-6
0.085, 1.4665270e-6, 1.9517029e-6
0.084, 1.4567480e-6, 1.9423362e-6
0.083, 1.4773780e-6, 1.9034344e-6
0.082, 1.4401583e-6, 1.9117292e-6
0.081, 1.4836610e-6, 1.8921546e-6
0.080, 1.4502507e-6, 1.8717226e-6
0.079, 1.4529057e-6, 1.9227452e-6
0.078, 1.4739314e-6, 1.9463105e-6
0.077, 1.4403232e-6, 1.9120259e-6
0.076, 1.4746240e-6, 1.9394008e-6
0.075, 1.4216062e-6, 1.9019172e-6
0.074, 1.4651255e-6, 1.9243776e-6
0.073, 1.4592382e-6, 1.8726130e-6
0.072, 1.4480738e-6, 1.8903243e-6
0.071, 1.4639380e-6, 1.9295558e-6
0.070, 1.4257619e-6, 1.9344866e-6
0.069, 1.4746406e-6, 1.9472009e-6
0.068, 1.4323746e-6, 1.9110530e-6
0.067, 1.4616294e-6, 1.8965411e-6
0.066, 1.4659993e-6, 1.8891369e-6
0.065, 1.4330508e-6, 1.8438036e-6
0.064, 1.4658015e-6, 1.9043744e-6
0.063, 1.4170876e-6, 1.8895162e-6
0.062, 1.4495250e-6, 1.9592062e-6
0.061, 1.4400593e-6, 1.9300342e-6
