Dec. 21, 2005   09:04:28
Square Wave Voltammetry
File: d:\ida_biofilms\12_10_18_dphzstar\a_760b\200um_pyo\a_200um_pyo_swvfast_1_3.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0.1
Final E (V) = -0.5
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 300
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-6
Sens 2 (A/V) = 1e-6

Potential/V, i1/A, i2/A

0.099, 1.5920715e-6, 1.9063533e-6
0.098, 1.4659829e-6, 1.9410334e-6
0.097, 1.5293735e-6, 2.0037974e-6
0.096, 1.4913128e-6, 1.9858060e-6
0.095, 1.5331334e-6, 1.9957333e-6
0.094, 1.5410819e-6, 1.9633619e-6
0.093, 1.5177969e-6, 1.9312047e-6
0.092, 1.5583973e-6, 2.0448101e-6
0.091, 1.4941656e-6, 2.0288799e-6
0.090, 1.5480081e-6, 2.0405555e-6
0.089, 1.5262898e-6, 2.0083653e-6
0.088, 1.5487171e-6, 1.9988338e-6
0.087, 1.5592714e-6, 2.0265877e-6
0.086, 1.5024605e-6, 1.9536653e-6
0.085, 1.5568307e-6, 2.0072935e-6
0.084, 1.5100958e-6, 1.9989820e-6
0.083, 1.5255147e-6, 2.0572274e-6
0.082, 1.5369262e-6, 2.0527916e-6
0.081, 1.5152573e-6, 1.9881807e-6
0.080, 1.5644989e-6, 2.0302323e-6
0.079, 1.5016030e-6, 1.9594372e-6
0.078, 1.5423683e-6, 2.0030225e-6
0.077, 1.5029223e-6, 2.0119769e-6
0.076, 1.5269329e-6, 2.0163302e-6
0.075, 1.5376684e-6, 2.0703708e-6
0.074, 1.4882785e-6, 2.0042592e-6
0.073, 1.5418570e-6, 1.9888237e-6
0.072, 1.4858379e-6, 1.9483223e-6
0.071, 1.5364151e-6, 1.9689853e-6
0.070, 1.5100463e-6, 2.0284510e-6
0.069, 1.4958807e-6, 1.9904894e-6
0.068, 1.5370912e-6, 2.0596353e-6
0.067, 1.4865304e-6, 2.0281873e-6
0.066, 1.5399442e-6, 1.9956344e-6
0.065, 1.4804948e-6, 1.9785830e-6
0.064, 1.5244923e-6, 1.9791601e-6
0.063, 1.5327046e-6, 2.0305949e-6
0.062, 1.4993932e-6, 1.9840745e-6
0.061, 1.5134929e-6, 2.0335965e-6
0.060, 1.4817977e-6, 2.0135765e-6
0.059, 1.5265041e-6, 1.9909512e-6
0.058, 1.4985521e-6, 2.0049847e-6
0.057, 1.4883939e-6, 1.9305946e-6
0.056, 1.5192646e-6, 2.0316834e-6
0.055, 1.4610850e-6, 1.9957499e-6
0.054, 1.5222165e-6, 2.0121583e-6
0.053, 1.4780871e-6, 1.9921713e-6
0.052, 1.4992447e-6, 1.9708652e-6
0.051, 1.5058906e-6, 2.0118778e-6
0.050, 1.4806762e-6, 1.9303639e-6
0.049, 1.5132784e-6, 1.9847671e-6
0.048, 1.4619427e-6, 1.9927650e-6
0.047, 1.5070120e-6, 2.0152420e-6
0.046, 1.4810555e-6, 2.0155719e-6
0.045, 1.4712105e-6, 1.9638733e-6
0.044, 1.5066162e-6, 2.0002190e-6
0.043, 1.4653727e-6, 1.9233553e-6
0.042, 1.5132784e-6, 1.9231079e-6
0.041, 1.4555112e-6, 1.9706015e-6
0.040, 1.4877508e-6, 1.9892525e-6
0.039, 1.5019493e-6, 2.0529565e-6
0.038, 1.4755145e-6, 1.9357562e-6
0.037, 1.5065173e-6, 2.0020825e-6
0.036, 1.4678462e-6, 1.9502188e-6
0.035, 1.4998385e-6, 1.9321942e-6
0.034, 1.4668240e-6, 1.9646152e-6
0.033, 1.4742614e-6, 1.9545723e-6
0.032, 1.5078861e-6, 2.0477949e-6
0.031, 1.4639545e-6, 1.9505815e-6
0.030, 1.5011412e-6, 1.9552649e-6
0.029, 1.4414281e-6, 1.9541767e-6
0.028, 1.4729749e-6, 1.9289291e-6
0.027, 1.4847329e-6, 1.9812051e-6
