Dec. 21, 2005   00:24:07
Square Wave Voltammetry
File: d:\ida_biofilms\12_10_18_dphzstar\a_760b\25um_pyo\a_25um_pyo_swvfast_1_5.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0.1
Final E (V) = -0.5
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 300
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-6
Sens 2 (A/V) = 1e-6

Potential/V, i1/A, i2/A

0.099, 1.4929618e-6, 1.8653571e-6
0.098, 1.4622890e-6, 1.9196614e-6
0.097, 1.4382288e-6, 1.9588765e-6
0.096, 1.4734696e-6, 1.9743118e-6
0.095, 1.4783839e-6, 1.9956015e-6
0.094, 1.4685884e-6, 1.9542920e-6
0.093, 1.4803794e-6, 1.9289951e-6
0.092, 1.4649440e-6, 1.9861357e-6
0.091, 1.4995252e-6, 2.0059081e-6
0.090, 1.4705672e-6, 2.0134939e-6
0.089, 1.4724967e-6, 2.0283687e-6
0.088, 1.4915602e-6, 2.0100474e-6
0.087, 1.4701056e-6, 1.9892525e-6
0.086, 1.5054125e-6, 1.9358058e-6
0.085, 1.4513391e-6, 1.9499385e-6
0.084, 1.4892349e-6, 1.9978443e-6
0.083, 1.4780542e-6, 2.0163470e-6
0.082, 1.4753991e-6, 2.0084149e-6
0.081, 1.4922363e-6, 2.0174023e-6
0.080, 1.4566490e-6, 1.9842887e-6
0.079, 1.5034334e-6, 1.9765380e-6
0.078, 1.4599143e-6, 1.9353606e-6
0.077, 1.4703529e-6, 1.9868285e-6
0.076, 1.4853595e-6, 2.0075079e-6
0.075, 1.4649934e-6, 1.9898462e-6
0.074, 1.4835621e-6, 2.0101957e-6
0.073, 1.4529221e-6, 1.9714919e-6
0.072, 1.4837599e-6, 1.9977783e-6
0.071, 1.4686709e-6, 1.9478441e-6
0.070, 1.4639215e-6, 1.9575573e-6
0.069, 1.4775100e-6, 2.0039954e-6
0.068, 1.4477770e-6, 2.0180125e-6
0.067, 1.4852772e-6, 2.0328707e-6
0.066, 1.4502672e-6, 1.9635434e-6
0.065, 1.4891359e-6, 1.9778740e-6
0.064, 1.4883115e-6, 1.9555455e-6
0.063, 1.4540600e-6, 1.9135432e-6
0.062, 1.4824407e-6, 1.9727454e-6
0.061, 1.4350791e-6, 1.9647966e-6
0.060, 1.4700890e-6, 2.0254497e-6
0.059, 1.4591557e-6, 2.0001034e-6
0.058, 1.4586610e-6, 1.9389061e-6
0.057, 1.4797032e-6, 1.9745098e-6
0.056, 1.4353429e-6, 1.9162642e-6
0.055, 1.4734202e-6, 1.9773956e-6
0.054, 1.4341061e-6, 1.9569966e-6
0.053, 1.4591227e-6, 1.9937709e-6
0.052, 1.4592216e-6, 2.0091074e-6
0.051, 1.4350956e-6, 1.9392523e-6
0.050, 1.4713094e-6, 1.9566667e-6
0.049, 1.4230079e-6, 1.9144172e-6
0.048, 1.4660654e-6, 1.9559247e-6
0.047, 1.4402242e-6, 1.9696286e-6
0.046, 1.4482882e-6, 1.9624881e-6
0.045, 1.4697922e-6, 2.0086622e-6
0.044, 1.4280046e-6, 1.9447768e-6
0.043, 1.4702209e-6, 1.9608553e-6
0.042, 1.4140862e-6, 1.9219372e-6
0.041, 1.4608213e-6, 1.9101956e-6
0.040, 1.4527243e-6, 1.9931608e-6
