Dec. 20, 2005   23:31:18
Square Wave Voltammetry
File: d:\ida_biofilms\12_10_18_dphzstar\a_760b\10um_pyo\a_10um_pyo_swvfast_final.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0.1
Final E (V) = -0.5
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 300
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-6
Sens 2 (A/V) = 1e-6

Potential/V, i1/A, i2/A

0.099, 1.3592710e-6, 1.7710956e-6
0.098, 1.4393007e-6, 1.8686883e-6
0.097, 1.4444953e-6, 1.8899285e-6
0.096, 1.4827541e-6, 1.9182596e-6
0.095, 1.4463094e-6, 1.8981244e-6
0.094, 1.4808081e-6, 1.9263400e-6
0.093, 1.4783840e-6, 1.8982728e-6
0.092, 1.4652078e-6, 1.9209972e-6
0.091, 1.4844031e-6, 1.9473823e-6
0.090, 1.4427474e-6, 1.9772965e-6
0.089, 1.4967877e-6, 1.9569470e-6
0.088, 1.4601121e-6, 1.9232564e-6
0.087, 1.4768339e-6, 1.8892358e-6
0.086, 1.4860522e-6, 1.9389886e-6
0.085, 1.4624538e-6, 1.9374220e-6
0.084, 1.4930608e-6, 1.9628342e-6
0.083, 1.4526253e-6, 1.9596846e-6
0.082, 1.4813522e-6, 1.9463600e-6
0.081, 1.4750033e-6, 1.9468712e-6
0.080, 1.4636412e-6, 1.8700405e-6
0.079, 1.4876518e-6, 1.9665611e-6
0.078, 1.4406694e-6, 1.9377846e-6
0.077, 1.4824902e-6, 1.9649121e-6
0.076, 1.4517019e-6, 1.9443810e-6
0.075, 1.4821273e-6, 1.9298195e-6
0.074, 1.4817151e-6, 1.9293579e-6
0.073, 1.4533180e-6, 1.8855088e-6
0.072, 1.4852936e-6, 1.9345196e-6
0.071, 1.4400923e-6, 1.9213928e-6
0.070, 1.4831662e-6, 1.9917097e-6
0.069, 1.4598648e-6, 1.9535335e-6
0.068, 1.4594525e-6, 1.9175341e-6
0.067, 1.4741129e-6, 1.8948426e-6
0.066, 1.4408508e-6, 1.8744765e-6
0.065, 1.4689678e-6, 1.9241961e-6
0.064, 1.4359036e-6, 1.9194963e-6
0.063, 1.4631134e-6, 1.9535005e-6
0.062, 1.4589083e-6, 1.9295394e-6
0.061, 1.4475462e-6, 1.9178638e-6
0.060, 1.4681762e-6, 1.8762576e-6
0.059, 1.4315171e-6, 1.9193810e-6
0.058, 1.4671703e-6, 1.9308422e-6
0.057, 1.4338423e-6, 1.9549352e-6
0.056, 1.4510257e-6, 1.9133950e-6
0.055, 1.4591226e-6, 1.9232068e-6
0.054, 1.4333311e-6, 1.9180616e-6
0.053, 1.4627176e-6, 1.8822436e-6
0.052, 1.4204848e-6, 1.9256474e-6
0.051, 1.4533344e-6, 1.9197439e-6
0.050, 1.4478430e-6, 1.9641207e-6
0.049, 1.4420382e-6, 1.9237841e-6
0.048, 1.4570943e-6, 1.9076724e-6
0.047, 1.4327209e-6, 1.8858551e-6
0.046, 1.4662962e-6, 1.9114982e-6
0.045, 1.4184563e-6, 1.9208651e-6
0.044, 1.4410159e-6, 1.9055948e-6
0.043, 1.4565502e-6, 1.9680290e-6
0.042, 1.4088587e-6, 1.9229926e-6
0.041, 1.4555278e-6, 1.9126528e-6
0.040, 1.4105574e-6, 1.8396975e-6
0.039, 1.4426979e-6, 1.9041599e-6
0.038, 1.4385917e-6, 1.9309246e-6
0.037, 1.4265369e-6, 1.9031045e-6
0.036, 1.4484201e-6, 1.9244767e-6
0.035, 1.3931759e-6, 1.8948263e-6
0.034, 1.4492612e-6, 1.9130321e-6
0.033, 1.4124042e-6, 1.8695623e-6
0.032, 1.4283344e-6, 1.9094537e-6
0.031, 1.4369921e-6, 1.9219042e-6
0.030, 1.4130638e-6, 1.9149450e-6
0.029, 1.4528728e-6, 1.9140546e-6
0.028, 1.3992446e-6, 1.8844370e-6
0.027, 1.4418404e-6, 1.8818974e-6
0.026, 1.4307255e-6, 1.8613994e-6
0.025, 1.4152242e-6, 1.8878507e-6
0.024, 1.4332156e-6, 1.9088764e-6
0.023, 1.3965237e-6, 1.9476956e-6
0.022, 1.4412137e-6, 1.9196450e-6
0.021, 1.4066820e-6, 1.8739488e-6
0.020, 1.4364479e-6, 1.8398623e-6
0.019, 1.4406694e-6, 1.8657199e-6
0.018, 1.4142843e-6, 1.8756803e-6
0.017, 1.4324571e-6, 1.9143349e-6
0.016, 1.3898944e-6, 1.9321283e-6
0.015, 1.4259927e-6, 1.9104596e-6
0.014, 1.4174504e-6, 1.9085464e-6
0.013, 1.4138060e-6, 1.8312047e-6
0.012, 1.4413951e-6, 1.8997569e-6
0.011, 1.3906694e-6, 1.8813367e-6
0.010, 1.4298021e-6, 1.9203540e-6
0.009, 1.3917578e-6, 1.8887411e-6
0.008, 1.4205012e-6, 1.8730582e-6
0.007, 1.4313522e-6, 1.9031706e-6
0.006, 1.3945117e-6, 1.8415113e-6
0.005, 1.4221998e-6, 1.8852121e-6
0.004, 1.3853264e-6, 1.8814851e-6
0.003, 1.4120744e-6, 1.9553804e-6
0.002, 1.4039940e-6, 1.9120921e-6
0.001, 1.4105738e-6, 1.8679792e-6
-0.000, 1.4280375e-6, 1.8687376e-6
-0.001, 1.3896470e-6, 1.8671876e-6
-0.002, 1.4251516e-6, 1.9017689e-6
-0.003, 1.3770645e-6, 1.9022634e-6
-0.004, 1.4169557e-6, 1.9192657e-6
-0.005, 1.4115963e-6, 1.9048196e-6
-0.006, 1.3978758e-6, 1.8776261e-6
-0.007, 1.4119096e-6, 1.8388400e-6
-0.008, 1.3741455e-6, 1.8846843e-6
-0.009, 1.4257618e-6, 1.8957003e-6
-0.010, 1.3886411e-6, 1.9020822e-6
-0.011, 1.3958474e-6, 1.8696282e-6
-0.012, 1.4134596e-6, 1.8963599e-6
-0.013, 1.3744918e-6, 1.8799515e-6
-0.014, 1.4192150e-6, 1.8480418e-6
-0.015, 1.3793567e-6, 1.8894502e-6
-0.016, 1.4053297e-6, 1.8713928e-6
-0.017, 1.4058739e-6, 1.9157201e-6
-0.018, 1.3917083e-6, 1.8752680e-6
-0.019, 1.4178793e-6, 1.8729429e-6
-0.020, 1.3779386e-6, 1.8489652e-6
-0.021, 1.4161972e-6, 1.8578207e-6
-0.022, 1.3782519e-6, 1.8928638e-6
-0.023, 1.3847491e-6, 1.8906541e-6
-0.024, 1.4049505e-6, 1.9520162e-6
-0.025, 1.3759430e-6, 1.8965742e-6
-0.026, 1.4131629e-6, 1.8779890e-6
-0.027, 1.3634431e-6, 1.8354758e-6
-0.028, 1.3994754e-6, 1.8454198e-6
-0.029, 1.3913950e-6, 1.9074087e-6
-0.030, 1.3909167e-6, 1.8832001e-6
-0.031, 1.4116456e-6, 1.9356576e-6
-0.032, 1.3678296e-6, 1.8687213e-6
-0.033, 1.4186708e-6, 1.8880320e-6
-0.034, 1.3753659e-6, 1.8361025e-6
-0.035, 1.3955837e-6, 1.8710134e-6
-0.036, 1.4013390e-6, 1.8959970e-6
-0.037, 1.3787300e-6, 1.9120591e-6
-0.038, 1.4076384e-6, 1.8927979e-6
-0.039, 1.3594029e-6, 1.8472338e-6
-0.040, 1.4121733e-6, 1.9035333e-6
-0.041, 1.3874701e-6, 1.8441665e-6
-0.042, 1.3888224e-6, 1.8688038e-6
-0.043, 1.4040600e-6, 1.8783353e-6
-0.044, 1.3615465e-6, 1.9267029e-6
-0.045, 1.4054781e-6, 1.9080519e-6
-0.046, 1.3810059e-6, 1.8582332e-6
-0.047, 1.4029221e-6, 1.8615148e-6
-0.048, 1.4035322e-6, 1.8769831e-6
