Dec. 9, 2005   03:18:48
Square Wave Voltammetry
File: d:\ida_biofilms\11_28_18_blankidapyo\100um_transfer\100um_pyo_transfer_swv_12.txt
Data Source:  Experiment
Instrument Model:  CHI760B
Header: 
Note: 

Init E (V) = 0.1
Final E (V) = -0.5
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 300
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-6
Sens 2 (A/V) = 1e-6

Potential/V, i1/A, i2/A

0.099, 5.8647890e-7, 2.5250716e-7
0.098, 5.5788382e-7, 3.2775469e-7
0.097, 5.7749139e-7, 3.0156730e-7
0.096, 5.4391614e-7, 3.2056471e-7
0.095, 5.6035748e-7, 3.3238862e-7
0.094, 5.2757377e-7, 3.3807794e-7
0.093, 5.5250786e-7, 3.5390912e-7
0.092, 5.3581914e-7, 3.2054822e-7
0.091, 5.3403812e-7, 3.1433120e-7
0.090, 5.5641618e-7, 2.9469064e-7
0.089, 5.0511329e-7, 3.3468083e-7
0.088, 5.4818724e-7, 3.1202248e-7
0.087, 4.9944049e-7, 3.2653435e-7
0.086, 5.5108967e-7, 3.4805487e-7
0.085, 5.3844121e-7, 3.1654096e-7
0.084, 4.9559810e-7, 3.0433779e-7
0.083, 5.1830591e-7, 2.3934751e-7
0.082, 4.6373785e-7, 2.6753031e-7
0.081, 5.2806848e-7, 3.3326262e-7
0.080, 4.8537379e-7, 3.2089451e-7
0.079, 4.7917325e-7, 3.4564721e-7
0.078, 5.1439758e-7, 3.3222372e-7
0.077, 4.5813101e-7, 2.7643534e-7
0.076, 5.0201299e-7, 2.5380996e-7
0.075, 4.5127081e-7, 2.3974329e-7
0.074, 4.8484605e-7, 2.9503695e-7
0.073, 4.6894894e-7, 3.0410689e-7
0.072, 4.6434803e-7, 3.2275796e-7
0.071, 4.9149185e-7, 2.9820319e-7
0.070, 4.3956237e-7, 2.8443338e-7
0.069, 4.8725377e-7, 2.8436739e-7
0.068, 4.4323980e-7, 2.4155727e-7
0.067, 4.6507361e-7, 2.5427170e-7
0.066, 4.5450301e-7, 2.8413655e-7
0.065, 4.1683802e-7, 3.3646185e-7
0.064, 4.6819036e-7, 2.9690042e-7
0.063, 4.1522190e-7, 2.6875060e-7
0.062, 4.5318373e-7, 2.7470378e-7
0.061, 4.4784073e-7, 2.3891874e-7
0.060, 4.3646207e-7, 2.5684426e-7
0.059, 4.5245815e-7, 2.7178493e-7
0.058, 4.1071993e-7, 2.8468071e-7
0.057, 4.5656435e-7, 3.1924543e-7
0.056, 4.1304514e-7, 2.5225981e-7
0.055, 4.2740862e-7, 2.5623410e-7
0.054, 4.4284403e-7, 2.5438715e-7
0.053, 4.0656425e-7, 2.0811393e-7
0.052, 4.4032092e-7, 2.6543594e-7
0.051, 3.8423570e-7, 2.6466088e-7
0.050, 4.2678198e-7, 3.0669594e-7
0.049, 4.1865201e-7, 2.7086142e-7
0.048, 4.2422590e-7, 2.2950250e-7
0.047, 4.3647856e-7, 2.7869456e-7
0.046, 3.7472051e-7, 2.1121420e-7
0.045, 4.3428525e-7, 2.7000391e-7
0.044, 3.9045273e-7, 2.4409687e-7
0.043, 4.1085187e-7, 2.7196631e-7
0.042, 4.2086180e-7, 2.8585157e-7
0.041, 3.8525815e-7, 2.1043914e-7
0.040, 4.2501745e-7, 2.3143193e-7
0.039, 3.6945994e-7, 1.6187371e-7
0.038, 4.2326940e-7, 2.7701250e-7
0.037, 3.9861567e-7, 2.5118788e-7
0.036, 3.8227330e-7, 2.5997750e-7
0.035, 4.1396862e-7, 2.9604288e-7
0.034, 3.6995468e-7, 2.3090422e-7
0.033, 4.1197325e-7, 2.3712124e-7
0.032, 3.6477655e-7, 1.8858881e-7
0.031, 4.1835517e-7, 2.1777754e-7
0.030, 4.1687099e-7, 2.6289638e-7
0.029, 3.6538671e-7, 2.4495438e-7
0.028, 4.1386966e-7, 2.5763580e-7
0.027, 3.4925870e-7, 2.4666943e-7
0.026, 4.1888288e-7, 2.4686730e-7
0.025, 3.7330230e-7, 2.1947609e-7
0.024, 3.8534057e-7, 1.6977282e-7
0.023, 4.0794947e-7, 2.5966415e-7
0.022, 3.4853309e-7, 2.2153745e-7
0.021, 4.0636638e-7, 2.6165955e-7
0.020, 3.4478970e-7, 2.5354609e-7
0.019, 4.0122120e-7, 2.2465420e-7
0.018, 3.9393228e-7, 2.3844052e-7
0.017, 3.7369807e-7, 1.7631966e-7
0.016, 4.0072649e-7, 2.4930793e-7
0.015, 3.4841767e-7, 2.2849656e-7
0.014, 4.0504710e-7, 2.6466088e-7
0.013, 3.6043946e-7, 2.5440363e-7
