Dec. 9, 2005   01:17:17
Square Wave Voltammetry
File: d:\ida_biofilms\11_28_18_blankidapyo\10um_transfer\10um_pyo_transfer_swv_1.txt
Data Source:  Experiment
Instrument Model:  CHI760B
Header: 
Note: 

Init E (V) = 0.1
Final E (V) = -0.5
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 300
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-6
Sens 2 (A/V) = 1e-6

Potential/V, i1/A, i2/A

0.099, 1.6324741e-6, 1.0837261e-6
0.098, 1.6561382e-6, 1.2091220e-6
0.097, 1.7275929e-6, 1.3112332e-6
0.096, 1.8066004e-6, 1.4264874e-6
0.095, 1.7339419e-6, 1.3536969e-6
0.094, 1.8639389e-6, 1.4424670e-6
0.093, 1.5972331e-6, 1.2387726e-6
0.092, 1.7705185e-6, 1.2066980e-6
0.091, 1.6852775e-6, 1.2235352e-6
0.090, 1.6373717e-6, 1.2762562e-6
0.089, 1.7863002e-6, 1.3823581e-6
0.088, 1.5504983e-6, 1.2371399e-6
0.087, 1.8002513e-6, 1.3725296e-6
0.086, 1.5860523e-6, 1.1593859e-6
0.085, 1.6532524e-6, 1.2338583e-6
0.084, 1.7210625e-6, 1.2207316e-6
0.083, 1.6242286e-6, 1.1737329e-6
0.082, 1.7809737e-6, 1.3744918e-6
0.081, 1.4583477e-6, 1.2149599e-6
0.080, 1.6453698e-6, 1.2613154e-6
0.079, 1.5656698e-6, 1.2245409e-6
0.078, 1.5557589e-6, 1.1490956e-6
0.077, 1.6864979e-6, 1.2276083e-6
0.076, 1.4678133e-6, 1.1022782e-6
0.075, 1.6897795e-6, 1.3056429e-6
0.074, 1.5126353e-6, 1.1518166e-6
0.073, 1.5574574e-6, 1.2240628e-6
0.072, 1.6285492e-6, 1.2379317e-6
0.071, 1.5395318e-6, 1.1352433e-6
0.070, 1.6828534e-6, 1.2557581e-6
0.069, 1.4657520e-6, 1.1261568e-6
0.068, 1.5197594e-6, 1.2070277e-6
0.067, 1.5386579e-6, 1.2347653e-6
0.066, 1.4975133e-6, 1.1964902e-6
0.065, 1.6328203e-6, 1.2622720e-6
0.064, 1.4618766e-6, 9.9467570e-7
0.063, 1.5931435e-6, 1.1799664e-6
0.062, 1.3982058e-6, 1.1095506e-6
0.061, 1.4979421e-6, 1.1331490e-6
0.060, 1.5710623e-6, 1.2005635e-6
0.059, 1.4285818e-6, 1.1310217e-6
0.058, 1.6067319e-6, 1.3143995e-6
0.057, 1.4267183e-6, 1.0352431e-6
0.056, 1.5050825e-6, 1.0817141e-6
0.055, 1.4879815e-6, 1.1197750e-6
0.054, 1.4587764e-6, 1.1180105e-6
0.053, 1.5784997e-6, 1.2540761e-6
0.052, 1.3586277e-6, 1.1442637e-6
0.051, 1.5675497e-6, 1.2369586e-6
0.050, 1.3395149e-6, 1.0325056e-6
0.049, 1.4910654e-6, 1.0391184e-6
0.048, 1.4872065e-6, 1.1076872e-6
0.047, 1.4053792e-6, 1.0578519e-6
0.046, 1.6021145e-6, 1.2714738e-6
0.045, 1.4109036e-6, 1.0040754e-6
0.044, 1.5253662e-6, 1.1973972e-6
0.043, 1.4316985e-6, 1.0416580e-6
0.042, 1.4666920e-6, 1.0112655e-6
0.041, 1.5435721e-6, 1.1252334e-6
0.040, 1.3089740e-6, 1.0453520e-6
0.039, 1.5415767e-6, 1.2709792e-6
0.038, 1.3500360e-6, 9.6118288e-7
0.037, 1.4341722e-6, 1.1030368e-6
0.036, 1.4201714e-6, 1.0509094e-6
0.035, 1.4074076e-6, 9.3600147e-7
0.034, 1.5881137e-6, 1.1331490e-6
0.033, 1.3275426e-6, 9.3115312e-7
0.032, 1.4487169e-6, 1.2179777e-6
0.031, 1.3768006e-6, 1.1139537e-6
0.030, 1.4083639e-6, 1.0653223e-6
0.029, 1.4959467e-6, 1.0931587e-6
0.028, 1.3893831e-6, 9.3750208e-7
0.027, 1.5214084e-6, 1.1379643e-6
0.026, 1.2927800e-6, 9.3606741e-7
0.025, 1.4406694e-6, 9.8177998e-7
0.024, 1.3875526e-6, 1.1002664e-6
0.023, 1.3246568e-6, 1.0344680e-6
0.022, 1.5296209e-6, 1.1026411e-6
0.021, 1.2421037e-6, 8.5654881e-7
