Dec. 9, 2005   02:06:06
Square Wave Voltammetry
File: d:\ida_biofilms\11_28_18_blankidapyo\25um_transfer\25um_pyo_transfer_swv4_9.txt
Data Source:  Experiment
Instrument Model:  CHI760B
Header: 
Note: 

Init E (V) = 0.1
Final E (V) = -0.5
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 300
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-6
Sens 2 (A/V) = 1e-6

Potential/V, i1/A, i2/A

0.099, 6.8309851e-7, 2.6927830e-7
0.098, 6.6030822e-7, 4.7953608e-7
0.097, 6.0433842e-7, 4.5145219e-7
0.096, 6.6693752e-7, 4.7396216e-7
0.095, 6.1873493e-7, 4.6680515e-7
0.094, 6.5719144e-7, 4.1998777e-7
0.093, 6.6144605e-7, 4.4823651e-7
0.092, 5.9953959e-7, 3.7026797e-7
0.091, 6.5643292e-7, 3.8888612e-7
0.090, 5.8182854e-7, 4.3283410e-7
0.089, 6.2984969e-7, 4.6972400e-7
0.088, 5.9678564e-7, 4.7368181e-7
0.087, 5.8344460e-7, 4.2597392e-7
0.086, 6.3941434e-7, 4.1274831e-7
0.085, 5.6771239e-7, 3.4996782e-7
0.084, 6.1352381e-7, 3.5288667e-7
0.083, 5.6705278e-7, 4.0598707e-7
0.082, 5.9012336e-7, 4.0193032e-7
0.081, 5.9851720e-7, 4.5623455e-7
0.080, 5.4566419e-7, 4.1398511e-7
0.079, 5.7618865e-7, 3.8423570e-7
0.078, 5.3565429e-7, 3.8540654e-7
0.077, 5.7493531e-7, 3.2815046e-7
0.076, 5.4507052e-7, 3.8388939e-7
0.075, 5.5232647e-7, 3.4787348e-7
0.074, 5.5539374e-7, 4.2777140e-7
0.073, 5.0984613e-7, 4.1154448e-7
0.072, 5.5283766e-7, 3.5049550e-7
0.071, 5.1744837e-7, 3.5692693e-7
0.070, 5.3642930e-7, 3.1403437e-7
0.069, 5.2089501e-7, 3.4117824e-7
0.068, 5.2157111e-7, 3.5717429e-7
0.067, 5.1774521e-7, 3.6157732e-7
0.066, 4.9389951e-7, 3.8101996e-7
