Dec. 9, 2005   02:08:16
Square Wave Voltammetry
File: d:\ida_biofilms\11_28_18_blankidapyo\25um_transfer\25um_pyo_transfer_swv4_24.txt
Data Source:  Experiment
Instrument Model:  CHI760B
Header: 
Note: 

Init E (V) = 0.1
Final E (V) = -0.5
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 300
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-6
Sens 2 (A/V) = 1e-6

Potential/V, i1/A, i2/A

0.099, 6.7986633e-7, 4.1941058e-7
0.098, 6.7928914e-7, 4.6382036e-7
0.097, 6.4602722e-7, 4.6345752e-7
0.096, 6.9681886e-7, 4.0326609e-7
0.095, 6.8756754e-7, 4.7308816e-7
0.094, 6.7419353e-7, 4.5757031e-7
0.093, 6.7412753e-7, 4.9899518e-7
0.092, 6.3103710e-7, 5.3768258e-7
0.091, 6.8700683e-7, 4.7785397e-7
0.090, 6.4263008e-7, 4.5262306e-7
0.089, 6.3575339e-7, 4.1570013e-7
0.088, 6.5572374e-7, 4.7115873e-7
0.087, 5.9866557e-7, 4.2744159e-7
0.086, 6.4520265e-7, 4.4450957e-7
0.085, 5.8192745e-7, 4.7869503e-7
0.084, 6.3088862e-7, 4.6860265e-7
0.083, 6.2841502e-7, 4.3154779e-7
0.082, 6.0224409e-7, 3.9322322e-7
0.081, 6.2087872e-7, 3.9879706e-7
0.080, 5.7368209e-7, 4.4528466e-7
0.079, 6.1589850e-7, 4.2942051e-7
0.078, 5.8105343e-7, 4.4223384e-7
0.077, 6.0978039e-7, 4.3377406e-7
0.076, 6.0930216e-7, 4.3458209e-7
0.075, 5.6246824e-7, 3.7945335e-7
0.074, 6.0641628e-7, 3.3067357e-7
0.073, 5.3840824e-7, 4.0135313e-7
0.072, 5.8741887e-7, 4.1893236e-7
0.071, 5.6911409e-7, 4.3410390e-7
0.070, 5.5181522e-7, 4.0168294e-7
0.069, 5.8362599e-7, 3.9394877e-7
0.068, 5.2178547e-7, 3.7976667e-7
0.067, 5.6759694e-7, 3.2152118e-7
0.066, 5.2785407e-7, 3.5308457e-7
0.065, 5.5202963e-7, 3.8571989e-7
0.064, 5.5737269e-7, 4.2505042e-7
0.063, 5.1246820e-7, 4.2828265e-7
0.062, 5.5915359e-7, 3.3840774e-7
0.061, 4.9909414e-7, 3.6489200e-7
0.060, 5.5224405e-7, 3.3745130e-7
0.059, 5.1852027e-7, 3.0194661e-7
0.058, 4.9261325e-7, 3.5761957e-7
0.057, 5.5323346e-7, 3.8840787e-7
0.056, 4.9180517e-7, 3.9685116e-7
0.055, 5.3237261e-7, 3.7793620e-7
0.054, 4.9261325e-7, 3.4633985e-7
0.053, 5.2190092e-7, 3.2694663e-7
0.052, 5.2853022e-7, 3.1479291e-7
0.051, 4.8006376e-7, 3.4901137e-7
0.050, 5.1210537e-7, 3.3921583e-7
0.049, 4.6367188e-7, 3.7378052e-7
0.048, 5.0252424e-7, 3.6809121e-7
0.047, 4.7445690e-7, 3.2950271e-7
0.046, 4.8588498e-7, 2.8329549e-7
0.045, 5.0033094e-7, 3.2279098e-7
0.044, 4.5451952e-7, 3.3703901e-7
0.043, 4.8304855e-7, 3.3515909e-7
0.042, 4.5074310e-7, 3.4896186e-7
0.041, 4.8049253e-7, 3.4937412e-7
0.040, 4.6840472e-7, 3.5066043e-7
0.039, 4.6929526e-7, 3.1888266e-7
0.038, 4.7087838e-7, 2.6957514e-7
0.037, 4.3525824e-7, 3.1246773e-7
0.036, 4.7836522e-7, 3.2795259e-7
0.035, 4.4940734e-7, 3.5806482e-7
0.034, 4.6388627e-7, 3.6563407e-7
0.033, 4.6421610e-7, 3.2828240e-7
0.032, 4.1744818e-7, 3.1416630e-7
0.031, 4.7354987e-7, 2.5001705e-7
0.030, 4.0720738e-7, 2.7686409e-7
0.029, 4.4549904e-7, 3.2643544e-7
0.028, 4.3886973e-7, 3.3463135e-7
0.027, 4.3471402e-7, 3.4340445e-7
0.026, 4.5600368e-7, 3.2862869e-7
0.025, 4.1192374e-7, 2.9940702e-7
0.024, 4.6068703e-7, 2.7963455e-7
0.023, 4.1243499e-7, 2.7749073e-7
0.022, 4.2745808e-7, 3.2091103e-7
0.021, 4.3539018e-7, 3.3146515e-7
0.020, 4.0331554e-7, 3.3929825e-7
0.019, 4.4520220e-7, 3.3064060e-7
0.018, 3.9389931e-7, 2.7069652e-7
0.017, 4.3318039e-7, 3.1947633e-7
0.016, 4.2556164e-7, 2.5413976e-7
0.015, 4.2676550e-7, 2.7970049e-7
0.014, 4.4119491e-7, 3.3352649e-7
0.013, 3.9821990e-7, 3.2902449e-7
0.012, 4.3847393e-7, 3.1474346e-7
0.011, 4.1941058e-7, 2.7096038e-7
0.010, 4.4337173e-7, 2.8608244e-7
0.009, 4.2841455e-7, 2.6226974e-7
0.008, 3.9886305e-7, 2.8331198e-7
0.007, 4.2166982e-7, 3.0140239e-7
0.006, 3.8189401e-7, 3.0879028e-7
0.005, 4.1962497e-7, 3.2960168e-7
0.004, 4.0628390e-7, 2.6736538e-7
0.003, 4.0468427e-7, 2.6174200e-7
0.002, 4.2264276e-7, 2.4889567e-7
0.001, 3.8753387e-7, 2.5920247e-7
-0.000, 4.1954252e-7, 2.7918929e-7
-0.001, 3.7871126e-7, 3.1040639e-7
-0.002, 4.3134992e-7, 3.2323624e-7
-0.003, 4.2529780e-7, 2.8186079e-7
-0.004, 3.8629707e-7, 2.7476977e-7
-0.005, 4.3445019e-7, 2.0987844e-7
-0.006, 3.6380359e-7, 2.4881322e-7
-0.007, 4.1942707e-7, 3.0422231e-7
-0.008, 3.9093095e-7, 3.0151784e-7
-0.009, 3.9183794e-7, 3.0587142e-7
-0.010, 4.3471405e-7, 3.0009960e-7
-0.011, 3.8433461e-7, 2.5089108e-7
-0.012, 4.2208208e-7, 2.2448930e-7
-0.013, 3.7307143e-7, 2.0658028e-7
-0.014, 4.0717438e-7, 2.8524141e-7
-0.015, 4.1278128e-7, 2.8285024e-7
-0.016, 3.8656088e-7, 3.1837143e-7
-0.017, 4.1743169e-7, 2.5465098e-7
-0.018, 3.6850346e-7, 2.5262261e-7
-0.019, 4.1551874e-7, 2.4615821e-7
-0.020, 3.7289004e-7, 2.2120763e-7
-0.021, 3.9785709e-7, 2.6042275e-7
-0.022, 3.9873112e-7, 2.9388258e-7
-0.023, 3.5499750e-7, 3.0075927e-7
-0.024, 4.1706886e-7, 2.8822626e-7
-0.025, 3.7557805e-7, 2.5127036e-7
-0.026, 4.0623442e-7, 2.5887260e-7
-0.027, 3.9178849e-7, 2.3891874e-7
-0.028, 3.9335512e-7, 2.7851314e-7
-0.029, 4.0026475e-7, 2.8306462e-7
-0.030, 3.6571652e-7, 2.9973683e-7
-0.031, 4.1950955e-7, 2.7790301e-7
-0.032, 3.7671589e-7, 2.7871107e-7
-0.033, 4.0829576e-7, 2.4840097e-7
-0.034, 4.0974697e-7, 2.3532374e-7
