Dec. 9, 2005   02:09:42
Square Wave Voltammetry
File: d:\ida_biofilms\11_28_18_blankidapyo\25um_transfer\25um_pyo_transfer_swv4_34.txt
Data Source:  Experiment
Instrument Model:  CHI760B
Header: 
Note: 

Init E (V) = 0.1
Final E (V) = -0.5
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 300
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-6
Sens 2 (A/V) = 1e-6

Potential/V, i1/A, i2/A

0.099, 7.4945751e-7, 4.3077273e-7
0.098, 6.6584914e-7, 5.0118848e-7
0.097, 6.7907473e-7, 5.1527161e-7
0.096, 7.2317118e-7, 5.3593459e-7
0.095, 6.7061501e-7, 4.8031109e-7
0.094, 7.1881760e-7, 4.5282093e-7
0.093, 6.5720798e-7, 4.1218760e-7
0.092, 6.9139338e-7, 4.9195364e-7
0.091, 6.7005431e-7, 5.0496487e-7
0.090, 6.4828646e-7, 4.9360267e-7
0.089, 6.6423303e-7, 4.9518582e-7
0.088, 6.2528170e-7, 4.5140271e-7
0.087, 6.7261033e-7, 4.6706901e-7
0.086, 6.4495526e-7, 3.9063414e-7
0.085, 6.4594474e-7, 4.2528131e-7
0.084, 6.2724416e-7, 4.6208879e-7
0.083, 5.9536740e-7, 4.8003074e-7
0.082, 6.3428570e-7, 4.6200631e-7
0.081, 6.0214518e-7, 4.3568701e-7
0.080, 6.3595132e-7, 4.0465130e-7
0.079, 6.1697040e-7, 3.8669285e-7
0.078, 6.0386026e-7, 4.2732617e-7
0.077, 6.1889983e-7, 4.2378065e-7
0.076, 5.6779481e-7, 4.5545949e-7
0.075, 6.2432525e-7, 4.6838827e-7
0.074, 5.8202636e-7, 4.1250092e-7
0.073, 5.8172952e-7, 4.1297918e-7
0.072, 5.9540042e-7, 3.8364203e-7
0.071, 5.5329940e-7, 4.0790002e-7
0.070, 5.8682519e-7, 4.1316056e-7
0.069, 5.3438447e-7, 4.3255375e-7
0.068, 5.7549602e-7, 4.2411045e-7
0.067, 5.7785422e-7, 4.0564078e-7
0.066, 5.5409100e-7, 3.3468083e-7
0.065, 5.7701317e-7, 3.5765251e-7
0.064, 5.2663376e-7, 3.9027134e-7
0.063, 5.6156125e-7, 3.9749432e-7
0.062, 5.3298277e-7, 4.0854314e-7
0.061, 5.3626445e-7, 4.0732283e-7
0.060, 5.6001113e-7, 4.0697654e-7
0.059, 5.2310475e-7, 3.5354631e-7
0.058, 5.4942404e-7, 3.1716760e-7
0.057, 4.9802225e-7, 3.7223037e-7
0.056, 5.2003747e-7, 3.8466445e-7
0.055, 5.2363248e-7, 4.0730635e-7
0.054, 5.1411723e-7, 3.2282395e-7
0.053, 5.5039703e-7, 3.8387290e-7
0.052, 4.9200310e-7, 3.3032725e-7
0.051, 5.2711198e-7, 2.9915964e-7
0.050, 4.8900176e-7, 3.5926863e-7
0.049, 5.1645895e-7, 3.6936098e-7
0.048, 5.1622806e-7, 4.3070679e-7
0.047, 4.7041664e-7, 3.4478970e-7
0.046, 5.2816745e-7, 3.2955219e-7
0.045, 4.5790011e-7, 2.9645514e-7
0.044, 5.0491542e-7, 3.0387602e-7
0.043, 4.7730975e-7, 3.5577256e-7
0.042, 4.6652480e-7, 3.4447638e-7
0.041, 5.1766278e-7, 3.9167304e-7
0.040, 4.5113887e-7, 3.1827250e-7
0.039, 4.9851695e-7, 3.3024480e-7
0.038, 4.5277147e-7, 2.7092739e-7
0.037, 4.9129403e-7, 2.8802839e-7
0.036, 4.9690084e-7, 3.6284712e-7
0.035, 4.3929850e-7, 3.3657727e-7
0.034, 4.9874780e-7, 3.7714466e-7
0.033, 4.2856297e-7, 3.2478636e-7
0.032, 4.8449976e-7, 3.3652782e-7
0.031, 4.5410724e-7, 2.6334163e-7
0.030, 4.5146868e-7, 2.7448942e-7
0.029, 4.7279130e-7, 3.4924221e-7
0.028, 4.2013619e-7, 3.3675866e-7
0.027, 4.7592457e-7, 3.5112217e-7
0.026, 4.2749110e-7, 2.9307455e-7
0.025, 4.6990544e-7, 3.1512275e-7
0.024, 4.5460195e-7, 2.7879349e-7
0.023, 4.4305841e-7, 3.1146180e-7
0.022, 4.3999108e-7, 3.1278105e-7
0.021, 4.0865859e-7, 3.3906738e-7
0.020, 4.4701619e-7, 3.3756672e-7
0.019, 4.1807482e-7, 2.9873087e-7
0.018, 4.4678532e-7, 2.8159695e-7
0.017, 4.3149834e-7, 2.7100987e-7
0.016, 3.9253058e-7, 3.1657396e-7
0.015, 4.4683480e-7, 2.9360226e-7
0.014, 4.0489869e-7, 3.2961816e-7
0.013, 4.3723713e-7, 3.3415313e-7
0.012, 4.3252078e-7, 3.1235228e-7
0.011, 4.2808472e-7, 2.8228956e-7
0.010, 4.4878072e-7, 2.4482244e-7
0.009, 4.0598707e-7, 2.9375065e-7
0.008, 4.4538359e-7, 3.0120452e-7
0.007, 4.0582216e-7, 3.4505354e-7
0.006, 4.1499106e-7, 3.2020191e-7
0.005, 4.3130044e-7, 3.1057129e-7
0.004, 3.9673571e-7, 2.7424204e-7
0.003, 4.3964479e-7, 2.3583496e-7
0.002, 3.8042631e-7, 2.8982586e-7
0.001, 4.2640269e-7, 2.8919922e-7
-0.000, 4.1053852e-7, 3.3115180e-7
-0.001, 4.0644881e-7, 2.8258640e-7
-0.002, 4.3151482e-7, 3.1663990e-7
-0.003, 3.8306484e-7, 2.7778756e-7
-0.004, 4.3337829e-7, 2.4096363e-7
-0.005, 3.9774164e-7, 2.7379679e-7
-0.006, 4.0847718e-7, 2.9137598e-7
-0.007, 4.2166982e-7, 3.6975678e-7
-0.008, 3.9601014e-7, 2.8496106e-7
-0.009, 4.3766590e-7, 2.7476975e-7
-0.010, 3.7948632e-7, 2.4036993e-7
-0.011, 4.1362230e-7, 2.4813710e-7
-0.012, 3.9892902e-7, 3.0160029e-7
-0.013, 3.9050218e-7, 2.8321301e-7
-0.014, 4.3829255e-7, 3.5890582e-7
-0.015, 3.6530423e-7, 2.9193669e-7
-0.016, 4.3167972e-7, 2.7813388e-7
-0.017, 3.7979967e-7, 2.3629670e-7
-0.018, 4.3440070e-7, 2.6332515e-7
-0.019, 4.2021861e-7, 2.9906070e-7
