Dec. 9, 2005   03:17:48
Square Wave Voltammetry
File: d:\ida_biofilms\11_28_18_blankidapyo\100um_transfer\100um_pyo_transfer_swv_5.txt
Data Source:  Experiment
Instrument Model:  CHI760B
Header: 
Note: 

Init E (V) = 0.1
Final E (V) = -0.5
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 300
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-6
Sens 2 (A/V) = 1e-6

Potential/V, i1/A, i2/A

0.099, 6.0541038e-7, 2.5707510e-7
0.098, 5.3814438e-7, 3.4561424e-7
0.097, 5.5100719e-7, 3.3656079e-7
0.096, 5.5493200e-7, 3.8319678e-7
0.095, 5.1537057e-7, 3.1142881e-7
0.094, 5.6428229e-7, 3.0877379e-7
0.093, 5.3580266e-7, 2.8092083e-7
0.092, 5.3382377e-7, 2.5872419e-7
0.091, 5.3679207e-7, 3.3491170e-7
0.090, 4.7811784e-7, 3.1253370e-7
0.089, 5.4995178e-7, 3.3316368e-7
0.088, 4.8713832e-7, 3.1164319e-7
0.087, 5.2528151e-7, 2.9503695e-7
0.086, 5.1202289e-7, 3.2221379e-7
0.085, 5.1076961e-7, 2.1446289e-7
0.084, 5.2889300e-7, 2.9124405e-7
0.083, 4.7166992e-7, 3.0969727e-7
0.082, 5.1098402e-7, 3.1627710e-7
0.081, 4.7648524e-7, 3.3192686e-7
0.080, 4.8862250e-7, 3.0649807e-7
0.079, 5.0521226e-7, 3.1593078e-7
0.078, 4.5636645e-7, 2.3599986e-7
0.077, 5.0273860e-7, 2.5521166e-7
0.076, 4.3905112e-7, 2.8350991e-7
0.075, 4.8543973e-7, 3.0489846e-7
0.074, 4.7849710e-7, 3.1101652e-7
0.073, 4.5793308e-7, 2.7752372e-7
0.072, 4.8280123e-7, 2.9762600e-7
0.071, 4.3639611e-7, 2.7364840e-7
0.070, 4.7890939e-7, 2.4142537e-7
0.069, 4.5028136e-7, 2.6104942e-7
0.068, 4.6784407e-7, 2.8182782e-7
0.067, 4.6218773e-7, 3.0837799e-7
0.066, 4.2571008e-7, 2.8881990e-7
0.065, 4.6433155e-7, 2.7846369e-7
0.064, 4.2277469e-7, 2.4581189e-7
0.063, 4.5827940e-7, 2.4380003e-7
0.062, 4.3342777e-7, 2.2335144e-7
0.061, 4.3065734e-7, 2.5432115e-7
0.060, 4.4968772e-7, 2.5666287e-7
0.059, 4.0427201e-7, 2.8253692e-7
0.058, 4.4920944e-7, 2.6812398e-7
0.057, 4.0354644e-7, 2.3359223e-7
0.056, 4.4525166e-7, 2.4467403e-7
0.055, 4.4861582e-7, 2.1347344e-7
0.054, 4.0364540e-7, 2.3657705e-7
0.053, 4.5423917e-7, 2.4279410e-7
0.052, 3.8413677e-7, 2.5948276e-7
0.051, 4.4579588e-7, 3.1786021e-7
0.050, 4.0156755e-7, 2.6889904e-7
0.049, 4.1738221e-7, 2.2689696e-7
0.048, 4.3230636e-7, 2.6541949e-7
0.047, 3.7994812e-7, 1.9690019e-7
0.046, 4.3700626e-7, 2.5986208e-7
0.045, 3.7011958e-7, 2.5072617e-7
