Dec. 9, 2005   03:18:14
Square Wave Voltammetry
File: d:\ida_biofilms\11_28_18_blankidapyo\100um_transfer\100um_pyo_transfer_swv_8.txt
Data Source:  Experiment
Instrument Model:  CHI760B
Header: 
Note: 

Init E (V) = 0.1
Final E (V) = -0.5
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 300
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-6
Sens 2 (A/V) = 1e-6

Potential/V, i1/A, i2/A

0.099, 6.0527839e-7, 2.8347691e-7
0.098, 5.1187453e-7, 2.6802499e-7
0.097, 5.7714510e-7, 2.8603296e-7
0.096, 5.1888310e-7, 3.3324613e-7
0.095, 5.6017603e-7, 3.6588142e-7
0.094, 5.6152834e-7, 3.8591776e-7
0.093, 5.3700649e-7, 2.9155740e-7
0.092, 5.7157121e-7, 3.2848027e-7
0.091, 5.0519577e-7, 2.6220377e-7
0.090, 5.5049600e-7, 2.8641225e-7
0.089, 5.0923597e-7, 3.1040639e-7
0.088, 5.1673931e-7, 3.2742489e-7
0.087, 5.4027169e-7, 3.8337816e-7
0.086, 4.9678545e-7, 2.9741165e-7
0.085, 5.3478021e-7, 3.0509634e-7
0.084, 4.8143249e-7, 2.4686733e-7
0.083, 5.1548602e-7, 2.6642539e-7
0.082, 5.0682831e-7, 3.0752045e-7
0.081, 4.8402160e-7, 2.8327901e-7
0.080, 5.1309485e-7, 3.4462477e-7
0.079, 4.6319366e-7, 2.9528428e-7
0.078, 5.2208236e-7, 2.8768204e-7
0.077, 4.6532097e-7, 2.4772484e-7
0.076, 5.0465155e-7, 2.3336135e-7
0.075, 4.9848398e-7, 3.1071971e-7
0.074, 4.4800564e-7, 2.7892543e-7
0.073, 4.9483953e-7, 2.8844062e-7
0.072, 4.2986574e-7, 2.8388916e-7
0.071, 4.8885340e-7, 2.7970049e-7
0.070, 4.5671277e-7, 2.8786346e-7
0.069, 4.6220424e-7, 2.0638240e-7
0.068, 5.0623464e-7, 2.8918271e-7
0.067, 4.1428194e-7, 2.6662329e-7
0.066, 4.8299910e-7, 2.8382320e-7
0.065, 4.2007019e-7, 2.6495772e-7
0.064, 4.6225369e-7, 2.5592075e-7
0.063, 4.5991203e-7, 2.8372426e-7
0.062, 4.2237892e-7, 2.0793253e-7
0.061, 4.6916333e-7, 2.7529745e-7
0.060, 4.0395872e-7, 2.6256657e-7
0.059, 4.5781763e-7, 2.8214117e-7
0.058, 4.2129054e-7, 2.9033708e-7
0.057, 4.3141588e-7, 2.3118454e-7
0.056, 4.4774177e-7, 2.7397817e-7
0.055, 3.9650484e-7, 1.9482235e-7
0.054, 4.5153467e-7, 2.4333826e-7
0.053, 3.9681817e-7, 2.5781719e-7
0.052, 4.2879384e-7, 2.8214114e-7
0.051, 4.1878394e-7, 3.0816364e-7
0.050, 4.1914672e-7, 2.4162324e-7
0.049, 4.2641921e-7, 2.5479937e-7
0.048, 3.8977660e-7, 1.9769175e-7
0.047, 4.3664346e-7, 2.1091736e-7
0.046, 3.9264603e-7, 2.5649794e-7
0.045, 4.0696003e-7, 2.6654084e-7
0.044, 4.1489210e-7, 3.0324935e-7
0.043, 3.7478645e-7, 2.6507314e-7
0.042, 4.2887632e-7, 2.5099001e-7
0.041, 3.7503384e-7, 2.0488173e-7
0.040, 4.0702599e-7, 2.2059746e-7
0.039, 4.0016579e-7, 2.6314373e-7
0.038, 3.8956222e-7, 2.1472675e-7
0.037, 4.3595082e-7, 3.0412338e-7
0.036, 3.6426536e-7, 2.5504676e-7
0.035, 4.2498448e-7, 2.2757308e-7
0.034, 3.8708859e-7, 2.2523139e-7
0.033, 3.9477334e-7, 2.1225313e-7
0.032, 4.1309460e-7, 2.7849666e-7
0.031, 3.6518884e-7, 2.1357238e-7
0.030, 4.1579909e-7, 2.5681126e-7
0.029, 3.5117165e-7, 2.4098011e-7
0.028, 4.0024827e-7, 2.3875384e-7
0.027, 3.9846725e-7, 2.3032703e-7
0.026, 3.7861236e-7, 1.7239485e-7
0.025, 4.0977994e-7, 2.7138915e-7
0.024, 3.5135304e-7, 2.3764895e-7
0.023, 4.0094088e-7, 2.7391224e-7
0.022, 3.5682800e-7, 2.5319977e-7
0.021, 3.9551540e-7, 2.3375713e-7
0.020, 3.9373441e-7, 2.5710810e-7
0.019, 3.6840453e-7, 1.6639220e-7
0.018, 4.0847715e-7, 2.2942004e-7
0.017, 3.4625737e-7, 2.3971029e-7
0.016, 3.9615855e-7, 2.6309425e-7
0.015, 3.7590786e-7, 2.8408706e-7
0.014, 3.7356614e-7, 2.1395167e-7
0.013, 4.0933469e-7, 2.3512585e-7
0.012, 3.3971054e-7, 1.8344369e-7
0.011, 4.0374431e-7, 2.1546882e-7
0.010, 3.4462477e-7, 2.2918917e-7
0.009, 3.9119482e-7, 2.5664636e-7
0.008, 4.0435447e-7, 2.8012926e-7
0.007, 3.5509646e-7, 2.3542270e-7
0.006, 4.1073642e-7, 2.1581513e-7
0.005, 3.3764917e-7, 1.7826558e-7
