Dec. 9, 2005   02:06:32
Square Wave Voltammetry
File: d:\ida_biofilms\11_28_18_blankidapyo\25um_transfer\25um_pyo_transfer_swv4_12.txt
Data Source:  Experiment
Instrument Model:  CHI760B
Header: 
Note: 

Init E (V) = 0.1
Final E (V) = -0.5
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 300
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-6
Sens 2 (A/V) = 1e-6

Potential/V, i1/A, i2/A

0.099, 7.1100095e-7, 3.3618150e-7
0.098, 6.1642618e-7, 4.4449308e-7
0.097, 6.6197379e-7, 4.5692718e-7
0.096, 6.6347445e-7, 5.2097744e-7
0.095, 6.1893275e-7, 4.6944368e-7
0.094, 6.6977395e-7, 4.3416983e-7
0.093, 6.1190769e-7, 4.4447660e-7
0.092, 6.4051926e-7, 3.7758991e-7
0.091, 6.3418679e-7, 4.5399179e-7
0.090, 6.1297965e-7, 4.0971400e-7
0.089, 6.3377456e-7, 4.7791997e-7
0.088, 5.9033778e-7, 4.7279133e-7
0.087, 6.2717822e-7, 4.0593761e-7
0.086, 5.9414708e-7, 4.1352337e-7
0.085, 6.1011019e-7, 3.7199953e-7
0.084, 6.0616890e-7, 3.8440061e-7
0.083, 5.8423615e-7, 4.0930172e-7
0.082, 5.8644588e-7, 4.0433798e-7
0.081, 5.6103363e-7, 4.4478992e-7
0.080, 5.9187141e-7, 4.1992180e-7
0.079, 5.6055535e-7, 3.9020537e-7
0.078, 5.6889974e-7, 3.9032079e-7
0.077, 5.7455600e-7, 3.4483918e-7
0.076, 5.1640950e-7, 3.8827596e-7
0.075, 5.7592479e-7, 4.0085843e-7
0.074, 5.1908097e-7, 4.0235909e-7
0.073, 5.7007054e-7, 4.4447660e-7
0.072, 5.4101378e-7, 4.2086177e-7
0.071, 5.4947350e-7, 3.4065050e-7
0.070, 5.6304543e-7, 3.5775147e-7
0.069, 5.0895562e-7, 3.1124739e-7
0.068, 5.5684495e-7, 3.8548899e-7
0.067, 5.1622806e-7, 3.5112217e-7
0.066, 5.2140621e-7, 4.0077595e-7
0.065, 5.3095437e-7, 4.3214146e-7
0.064, 4.8905122e-7, 3.2160364e-7
0.063, 5.3600053e-7, 3.5908721e-7
0.062, 4.6898194e-7, 2.8839116e-7
0.061, 5.1794314e-7, 3.0066030e-7
0.060, 4.9965485e-7, 3.7658396e-7
0.059, 4.9197013e-7, 3.3296578e-7
0.058, 5.0910404e-7, 4.3596734e-7
0.057, 4.6650831e-7, 3.6827259e-7
0.056, 5.1830591e-7, 3.3247107e-7
0.055, 4.6738234e-7, 3.3418610e-7
0.054, 5.1072016e-7, 2.7834827e-7
0.053, 4.9803873e-7, 3.7938742e-7
0.052, 4.6525500e-7, 3.1479294e-7
0.051, 4.9757699e-7, 3.4998430e-7
0.050, 4.4948979e-7, 3.6972381e-7
0.049, 4.9723064e-7, 3.3191037e-7
0.048, 4.7607296e-7, 3.2409375e-7
0.047, 4.7160395e-7, 2.4718065e-7
0.046, 4.9099719e-7, 2.7912330e-7
0.045, 4.2280766e-7, 3.2162012e-7
0.044, 4.7480319e-7, 3.2056471e-7
