Dec. 15, 2005   02:54:07
Square Wave Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\12_04_18_psoralen_biofilm\data\swv\control_75um_pyo_tran_swv2_28.txt
Data Source:  Experiment
Instrument Model:  CHI760B
Header: 
Note: 

Init E (V) = 0.1
Final E (V) = -0.5
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 15
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A

0.099, 8.4672905e-8, 6.2981798e-8
0.098, 9.6203109e-8, 7.0760422e-8
0.097, 9.5628074e-8, 7.0455236e-8
0.096, 9.4731433e-8, 6.9988971e-8
0.095, 9.4070991e-8, 6.9479590e-8
0.094, 9.3379498e-8, 6.9002951e-8
0.093, 9.2561166e-8, 6.8554186e-8
0.092, 9.1976077e-8, 6.8193046e-8
0.091, 9.1285756e-8, 6.7718858e-8
0.090, 9.0632525e-8, 6.7308875e-8
0.089, 8.9931461e-8, 6.7016295e-8
0.088, 8.9437791e-8, 6.6662906e-8
0.087, 8.8788809e-8, 6.6206518e-8
0.086, 8.8287813e-8, 6.5920716e-8
0.085, 8.7680178e-8, 6.5636925e-8
0.084, 8.7116703e-8, 6.5143468e-8
0.083, 8.6682086e-8, 6.4903681e-8
0.082, 8.5934133e-8, 6.4538206e-8
0.081, 8.5541082e-8, 6.4258366e-8
0.080, 8.5017184e-8, 6.3855424e-8
0.079, 8.4514056e-8, 6.3569622e-8
0.078, 8.4059586e-8, 6.3386196e-8
0.077, 8.3564856e-8, 6.2997024e-8
0.076, 8.3107921e-8, 6.2657847e-8
0.075, 8.2566650e-8, 6.2459264e-8
0.074, 8.2194028e-8, 6.2206183e-8
0.073, 8.1624655e-8, 6.1798524e-8
0.072, 8.1259245e-8, 6.1584707e-8
0.071, 8.0819660e-8, 6.1417467e-8
0.070, 8.0367556e-8, 6.0985904e-8
0.069, 7.9997072e-8, 6.0785148e-8
0.068, 7.9453088e-8, 6.0560424e-8
0.067, 7.9064762e-8, 6.0278722e-8
0.066, 7.8629661e-8, 5.9913134e-8
0.065, 7.8275363e-8, 5.9731057e-8
0.064, 7.7810611e-8, 5.9552494e-8
0.063, 7.7554809e-8, 5.9279824e-8
0.062, 7.7171670e-8, 5.9040474e-8
0.061, 7.6771656e-8, 5.8796893e-8
0.060, 7.6374711e-8, 5.8642243e-8
0.059, 7.6054889e-8, 5.8356715e-8
0.058, 7.5707433e-8, 5.8108288e-8
0.057, 7.5266549e-8, 5.7904927e-8
0.056, 7.4939166e-8, 5.7741069e-8
0.055, 7.4598319e-8, 5.7440900e-8
