Dec. 14, 2005   23:28:36
Square Wave Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\12_04_18_psoralen_biofilm\data\swv\psoralen_25um_pyo_tran_swv_35.txt
Data Source:  Experiment
Instrument Model:  CHI760B
Header: 
Note: 

Init E (V) = 0.1
Final E (V) = -0.5
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 15
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A

0.099, 8.4608992e-8, 7.8573969e-8
0.098, 9.9741456e-8, 8.9441393e-8
0.097, 1.0176312e-7, 9.1492254e-8
0.096, 1.0387333e-7, 9.4448751e-8
0.095, 1.0262037e-7, 9.2271925e-8
0.094, 1.0290938e-7, 9.2184635e-8
0.093, 1.0209743e-7, 9.1407870e-8
0.092, 1.0346734e-7, 9.3203575e-8
0.091, 1.0181976e-7, 9.1507189e-8
0.090, 1.0177844e-7, 9.1541423e-8
0.089, 1.0089916e-7, 9.1949545e-8
0.088, 1.0257187e-7, 9.1783797e-8
0.087, 1.0093174e-7, 9.1172204e-8
0.086, 1.0044410e-7, 8.9989463e-8
0.085, 1.0015665e-7, 9.0589225e-8
0.084, 1.0204796e-7, 9.1651401e-8
0.083, 9.9444676e-8, 9.0147928e-8
0.082, 9.9758623e-8, 9.0627722e-8
0.081, 9.9317042e-8, 8.9762125e-8
0.080, 9.8785762e-8, 9.0069861e-8
0.079, 9.9710022e-8, 9.0785036e-8
0.078, 9.8182511e-8, 8.8685006e-8
0.077, 9.8113844e-8, 8.9101363e-8
0.076, 9.8153322e-8, 8.8342269e-8
0.075, 9.9124044e-8, 8.8815064e-8
0.074, 9.7383541e-8, 8.8985075e-8
0.073, 9.7456663e-8, 8.8881599e-8
0.072, 9.6879887e-8, 8.8140240e-8
0.071, 9.8095029e-8, 8.9557588e-8
0.070, 9.6689902e-8, 8.7963244e-8
0.069, 9.7454830e-8, 8.8234614e-8
0.068, 9.7490904e-8, 8.8967042e-8
0.067, 9.7298482e-8, 8.8582397e-8
0.066, 9.5384479e-8, 8.7129450e-8
0.065, 9.6900649e-8, 8.8368061e-8
0.064, 9.6606875e-8, 8.8575412e-8
0.063, 9.6087533e-8, 8.8770065e-8
0.062, 9.4826028e-8, 8.6622030e-8
0.061, 9.5899473e-8, 8.7738137e-8
0.060, 9.4639923e-8, 8.6001997e-8
0.059, 9.4559901e-8, 8.5880188e-8
0.058, 9.4169920e-8, 8.5352681e-8
0.057, 9.5302035e-8, 8.7036057e-8
0.056, 9.3568815e-8, 8.6150294e-8
0.055, 9.3556011e-8, 8.5518330e-8
0.054, 9.3360974e-8, 8.5765258e-8
0.053, 9.4482800e-8, 8.6065043e-8
0.052, 9.2811838e-8, 8.4493877e-8
0.051, 9.2872355e-8, 8.4770477e-8
0.050, 9.2409053e-8, 8.4021458e-8
0.049, 9.3664440e-8, 8.5713758e-8
0.048, 9.2041482e-8, 8.4923236e-8
0.047, 9.1979992e-8, 8.4126881e-8
0.046, 9.1683795e-8, 8.4138904e-8
0.045, 9.3083692e-8, 8.4935358e-8
0.044, 9.1549765e-8, 8.3655337e-8
0.043, 9.1067264e-8, 8.2835136e-8
0.042, 9.1326889e-8, 8.3433633e-8
0.041, 9.2237876e-8, 8.5713566e-8
0.040, 9.0603969e-8, 8.2905643e-8
0.039, 9.0725486e-8, 8.3794127e-8
0.038, 9.0986475e-8, 8.2832706e-8
0.037, 9.0446555e-8, 8.1786915e-8
0.036, 9.1168324e-8, 8.4275563e-8
0.035, 9.0529475e-8, 8.2439335e-8
0.034, 8.9807031e-8, 8.2370377e-8
0.033, 8.9925159e-8, 8.2021131e-8
0.032, 8.9383690e-8, 8.2068560e-8
0.031, 9.1087827e-8, 8.3294168e-8
0.030, 8.9529649e-8, 8.1502748e-8
0.029, 8.9353627e-8, 8.1012296e-8
0.028, 8.9048122e-8, 8.1895919e-8
0.027, 9.0387985e-8, 8.2406842e-8
0.026, 8.8760366e-8, 8.0784957e-8
0.025, 8.8323539e-8, 8.1310517e-8
0.024, 8.8425764e-8, 8.1411386e-8
0.023, 8.9371085e-8, 8.2476966e-8
0.022, 8.8037055e-8, 8.1020531e-8
0.021, 8.7903210e-8, 8.0897166e-8
0.020, 8.8150813e-8, 8.0467132e-8
0.019, 8.9140549e-8, 8.1882547e-8
0.018, 8.7915808e-8, 8.0330189e-8
0.017, 8.7643670e-8, 7.9595914e-8
0.016, 8.7313147e-8, 7.9802490e-8
0.015, 8.7423423e-8, 7.9894434e-8
0.014, 8.8431392e-8, 8.0734523e-8
0.013, 8.7190557e-8, 8.0460445e-8
0.012, 8.6983299e-8, 7.9644501e-8
0.011, 8.6745786e-8, 7.9561488e-8
0.010, 8.8217242e-8, 8.0610285e-8
0.009, 8.6530086e-8, 7.9315335e-8
0.008, 8.6714067e-8, 7.8701028e-8
0.007, 8.6475282e-8, 7.9011770e-8
0.006, 8.7731060e-8, 8.0774292e-8
0.005, 8.6176087e-8, 7.8748158e-8
0.004, 8.7585477e-8, 8.0101110e-8
0.003, 8.7413341e-8, 7.9610949e-8
0.002, 8.7279972e-8, 7.9942637e-8
0.001, 8.5651209e-8, 7.8263042e-8
-0.000, 8.6980776e-8, 7.9951654e-8
-0.001, 8.6846839e-8, 7.9614338e-8
-0.002, 8.6669935e-8, 7.9490874e-8
-0.003, 8.5112262e-8, 7.7668233e-8
-0.004, 8.6915122e-8, 7.8793356e-8
-0.005, 8.5096445e-8, 7.7784520e-8
-0.006, 8.5327855e-8, 7.8051130e-8
-0.007, 8.6371031e-8, 7.8961733e-8
-0.008, 8.4590184e-8, 7.7864243e-8
-0.009, 8.5994827e-8, 7.8273423e-8
-0.010, 8.5797069e-8, 7.7927275e-8
-0.011, 8.5965048e-8, 7.8617134e-8
-0.012, 8.4555552e-8, 7.6762674e-8
-0.013, 8.5912674e-8, 7.8342183e-8
-0.014, 8.5893774e-8, 7.8312894e-8
-0.015, 8.5642867e-8, 7.7402490e-8
-0.016, 8.4088867e-8, 7.6579084e-8
-0.017, 8.5635492e-8, 7.7690245e-8
-0.018, 8.5278970e-8, 7.7828354e-8
-0.019, 8.5328629e-8, 7.8257997e-8
-0.020, 8.3636913e-8, 7.6801186e-8
-0.021, 8.4971632e-8, 7.7405204e-8
-0.022, 8.5082775e-8, 7.7818271e-8
-0.023, 8.4973081e-8, 7.7019010e-8
-0.024, 8.3265647e-8, 7.6416626e-8
-0.025, 8.4978417e-8, 7.6931236e-8
-0.026, 8.4801805e-8, 7.7200177e-8
-0.027, 8.4631594e-8, 7.7296001e-8
-0.028, 8.4847684e-8, 7.6631551e-8
-0.029, 8.4445773e-8, 7.7170114e-8
-0.030, 8.3000877e-8, 7.5764113e-8
-0.031, 8.4145412e-8, 7.7199019e-8
-0.032, 8.4076063e-8, 7.6944424e-8
-0.033, 8.3916717e-8, 7.6605076e-8
-0.034, 8.2591114e-8, 7.5448227e-8
-0.035, 8.3915943e-8, 7.6689261e-8
-0.036, 8.3931837e-8, 7.6927066e-8
-0.037, 8.3668432e-8, 7.6551245e-8
-0.038, 8.2593544e-8, 7.5094434e-8
-0.039, 8.3784812e-8, 7.5928796e-8
-0.040, 8.3623050e-8, 7.6084646e-8
-0.041, 8.3423345e-8, 7.7090974e-8
-0.042, 8.2044025e-8, 7.4430858e-8
-0.043, 8.3388436e-8, 7.5988638e-8
-0.044, 8.3268361e-8, 7.5380242e-8
-0.045, 8.3311718e-8, 7.4932267e-8
-0.046, 8.1617387e-8, 7.4555871e-8
-0.047, 8.3067121e-8, 7.5549877e-8
-0.048, 8.3092438e-8, 7.4631714e-8
-0.049, 8.3011940e-8, 7.5075128e-8
-0.050, 8.2665508e-8, 7.5764987e-8
-0.051, 8.1364448e-8, 7.4379358e-8
-0.052, 8.2954230e-8, 7.5199168e-8
-0.053, 8.2743384e-8, 7.5960799e-8
-0.054, 8.2637371e-8, 7.5179770e-8
-0.055, 8.1157864e-8, 7.3482816e-8
-0.056, 8.2418772e-8, 7.5331855e-8
-0.057, 8.2317911e-8, 7.5352602e-8
-0.058, 8.2707693e-8, 7.4548396e-8
-0.059, 8.0560433e-8, 7.3463042e-8
-0.060, 8.2052658e-8, 7.4930227e-8
-0.061, 8.0698342e-8, 7.3714808e-8
-0.062, 8.0521737e-8, 7.3326575e-8
-0.063, 7.9939625e-8, 7.3480102e-8
-0.064, 8.1952656e-8, 7.4421251e-8
-0.065, 8.0362582e-8, 7.2530810e-8
-0.066, 8.0130690e-8, 7.2632346e-8
-0.067, 8.0217880e-8, 7.3096238e-8
-0.068, 8.1937337e-8, 7.3576800e-8
-0.069, 7.9858552e-8, 7.2663966e-8
-0.070, 7.9899287e-8, 7.2514609e-8
-0.071, 8.0107995e-8, 7.2405697e-8
-0.072, 8.1124114e-8, 7.4207009e-8
-0.073, 7.9926927e-8, 7.2883644e-8
-0.074, 7.9689606e-8, 7.2502004e-8
-0.075, 7.9563037e-8, 7.2297652e-8
-0.076, 7.9525989e-8, 7.2540118e-8
-0.077, 8.1027906e-8, 7.3314837e-8
-0.078, 7.9516774e-8, 7.2496285e-8
-0.079, 7.9788236e-8, 7.2483772e-8
-0.080, 7.9531709e-8, 7.2178267e-8
-0.081, 8.0712027e-8, 7.3588438e-8
-0.082, 7.9572644e-8, 7.1673455e-8
-0.083, 7.9193228e-8, 7.1327804e-8
-0.084, 7.9625494e-8, 7.1750655e-8
-0.085, 8.0975340e-8, 7.3075384e-8
-0.086, 7.9179749e-8, 7.0911923e-8
-0.087, 7.9228343e-8, 7.1954616e-8
-0.088, 7.9130189e-8, 7.1973332e-8
-0.089, 8.0330480e-8, 7.3377009e-8
-0.090, 7.9294097e-8, 7.1539716e-8
-0.091, 7.8820037e-8, 7.1030442e-8
-0.092, 7.9209613e-8, 7.1539617e-8
-0.093, 7.9004984e-8, 7.1274464e-8
-0.094, 7.9277406e-8, 7.1604013e-8
-0.095, 8.0189466e-8, 7.3149863e-8
-0.096, 7.8814402e-8, 7.0983120e-8
-0.097, 7.8766298e-8, 7.0764408e-8
-0.098, 7.8538385e-8, 7.0701077e-8
-0.099, 8.0172008e-8, 7.2348868e-8
-0.100, 7.8799467e-8, 7.1035387e-8
-0.101, 7.8689091e-8, 7.0755490e-8
-0.102, 7.8787451e-8, 7.0423603e-8
-0.103, 7.9968139e-8, 7.2435569e-8
-0.104, 7.8578729e-8, 7.1504509e-8
-0.105, 7.8635949e-8, 7.1128305e-8
-0.106, 7.8434219e-8, 7.0381510e-8
-0.107, 7.9876585e-8, 7.2266914e-8
-0.108, 7.8561172e-8, 7.1217045e-8
-0.109, 7.8388247e-8, 7.0717086e-8
-0.110, 7.8621014e-8, 7.0621070e-8
-0.111, 8.0182190e-8, 7.2314634e-8
-0.112, 7.8664563e-8, 7.0536011e-8
-0.113, 7.8151608e-8, 7.0843654e-8
-0.114, 7.8218044e-8, 7.0798848e-8
-0.115, 7.9919360e-8, 7.2040159e-8
-0.116, 7.8560205e-8, 6.9403029e-8
-0.117, 7.8845630e-8, 7.0113444e-8
-0.118, 7.8312503e-8, 7.0662480e-8
-0.119, 7.8242671e-8, 7.0651232e-8
-0.120, 7.9815393e-8, 7.1289875e-8
-0.121, 7.8105927e-8, 7.0367065e-8
-0.122, 7.8265856e-8, 7.0959253e-8
-0.123, 7.8158202e-8, 7.0808056e-8
-0.124, 7.9662058e-8, 7.1775872e-8
-0.125, 7.8380886e-8, 7.0569278e-8
-0.126, 7.9778445e-8, 7.1952385e-8
-0.127, 7.9939149e-8, 7.1765982e-8
-0.128, 7.9825774e-8, 7.1311987e-8
-0.129, 7.8489599e-8, 7.0060395e-8
-0.130, 7.9754678e-8, 7.1248763e-8
-0.131, 7.9795797e-8, 7.1299191e-8
-0.132, 7.9454217e-8, 7.1324116e-8
-0.133, 7.8483971e-8, 7.0266978e-8
-0.134, 7.9475456e-8, 7.1636698e-8
-0.135, 7.8202518e-8, 7.0104043e-8
-0.136, 7.8554578e-8, 7.0017435e-8
-0.137, 7.9951853e-8, 7.2375535e-8
-0.138, 7.8444408e-8, 7.0082024e-8
-0.139, 7.8480284e-8, 6.9826562e-8
-0.140, 7.8288942e-8, 7.0854611e-8
-0.141, 7.8502204e-8, 6.9916759e-8
-0.142, 7.9402234e-8, 7.1292789e-8
-0.143, 7.8517530e-8, 6.9569843e-8
-0.144, 7.8187298e-8, 6.9874474e-8
-0.145, 7.8239090e-8, 7.0592847e-8
-0.146, 7.9879207e-8, 7.0924635e-8
-0.147, 7.8418125e-8, 6.9318943e-8
-0.148, 7.8327339e-8, 6.9679437e-8
-0.149, 7.8542854e-8, 6.9935282e-8
-0.150, 7.9894335e-8, 7.1496359e-8
-0.151, 7.7928057e-8, 7.0464239e-8
-0.152, 7.8553221e-8, 7.0362411e-8
-0.153, 7.8665920e-8, 7.0311103e-8
-0.154, 7.9577781e-8, 7.2092043e-8
-0.155, 7.8164987e-8, 7.0135656e-8
-0.156, 7.8387764e-8, 7.0108982e-8
-0.157, 7.8617433e-8, 6.9262398e-8
-0.158, 7.8531983e-8, 7.0265806e-8
-0.159, 7.9712585e-8, 7.1133151e-8
-0.160, 7.8177507e-8, 7.0264448e-8
-0.161, 7.8115143e-8, 7.0464338e-8
-0.162, 7.8524906e-8, 7.0462207e-8
-0.163, 7.8560106e-8, 7.0216345e-8
-0.164, 8.0021678e-8, 7.1161864e-8
-0.165, 7.8358767e-8, 7.0141958e-8
-0.166, 7.8283122e-8, 7.0434659e-8
-0.167, 7.8409393e-8, 6.9900175e-8
-0.168, 7.9978420e-8, 7.1179315e-8
-0.169, 7.8887432e-8, 6.9977958e-8
-0.170, 7.8254509e-8, 7.0020626e-8
-0.171, 7.8230748e-8, 7.0217610e-8
-0.172, 8.0012370e-8, 7.0907369e-8
-0.173, 7.8510837e-8, 7.0360471e-8
-0.174, 7.8638379e-8, 6.9980480e-8
-0.175, 7.8596770e-8, 7.0693417e-8
-0.176, 8.0016925e-8, 7.1023656e-8
-0.177, 7.8397662e-8, 7.0090465e-8
-0.178, 7.8638855e-8, 7.0037018e-8
-0.179, 7.8499973e-8, 7.0369005e-8
-0.180, 8.0098104e-8, 7.1055858e-8
-0.181, 7.8720817e-8, 7.0335830e-8
-0.182, 7.8732938e-8, 7.0332241e-8
-0.183, 7.8766881e-8, 6.9830250e-8
-0.184, 7.8607144e-8, 6.9853719e-8
-0.185, 8.0060758e-8, 7.1339052e-8
-0.186, 7.9103614e-8, 7.0079111e-8
-0.187, 7.9148130e-8, 7.0138270e-8
-0.188, 7.9009247e-8, 6.9626672e-8
-0.189, 8.0264144e-8, 7.1197547e-8
-0.190, 7.8798408e-8, 7.0221681e-8
-0.191, 8.0708524e-8, 7.1344871e-8
-0.192, 8.0150961e-8, 7.1473956e-8
-0.193, 8.0493123e-8, 7.1267863e-8
-0.194, 7.9121655e-8, 7.0216835e-8
-0.195, 8.0645293e-8, 7.1539809e-8
-0.196, 8.0493422e-8, 7.1556109e-8
-0.197, 8.0251148e-8, 7.1166419e-8
-0.198, 7.8857369e-8, 7.0507014e-8
-0.199, 8.0584769e-8, 7.1512659e-8
-0.200, 8.0429793e-8, 7.1717587e-8
-0.201, 8.0642394e-8, 7.1547475e-8
-0.202, 8.0864773e-8, 7.1523417e-8
-0.203, 7.8743604e-8, 7.0090650e-8
-0.204, 8.1084643e-8, 7.1597029e-8
-0.205, 8.0720653e-8, 7.1608383e-8
-0.206, 8.0930334e-8, 7.1935027e-8
-0.207, 7.9316983e-8, 7.0453574e-8
-0.208, 8.0609610e-8, 7.1359224e-8
-0.209, 8.1021895e-8, 7.1566099e-8
-0.210, 8.0873022e-8, 7.1973240e-8
-0.211, 7.9442195e-8, 7.0698363e-8
-0.212, 8.1716500e-8, 7.1376483e-8
-0.213, 8.1094342e-8, 7.1691986e-8
-0.214, 8.1387334e-8, 7.1783340e-8
-0.215, 7.9507174e-8, 7.1088927e-8
-0.216, 8.1085702e-8, 7.2107760e-8
-0.217, 8.1473843e-8, 7.2194560e-8
-0.218, 8.1475207e-8, 7.1860640e-8
-0.219, 7.9976488e-8, 7.0775087e-8
-0.220, 8.1797289e-8, 7.2263035e-8
-0.221, 8.1663160e-8, 7.2412298e-8
-0.222, 8.1528931e-8, 7.1972849e-8
-0.223, 8.1759183e-8, 7.1909810e-8
-0.224, 8.0423973e-8, 7.1313352e-8
-0.225, 8.1724842e-8, 7.2436443e-8
-0.226, 8.0523293e-8, 7.0804369e-8
-0.227, 8.0862840e-8, 7.1269511e-8
-0.228, 8.0895326e-8, 7.0762184e-8
-0.229, 8.2027341e-8, 7.2638848e-8
-0.230, 8.0856722e-8, 7.1475711e-8
