Dec. 15, 2005   05:44:08
Square Wave Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\12_04_18_psoralen_biofilm\data\swv\psoralen_200um_pyo_tran_swv_35.txt
Data Source:  Experiment
Instrument Model:  CHI760B
Header: 
Note: 

Init E (V) = 0.1
Final E (V) = -0.5
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 15
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A

0.099, 1.2797753e-7, 1.0604551e-7
0.098, 1.5023940e-7, 1.1967964e-7
0.097, 1.5249188e-7, 1.2150431e-7
0.096, 1.5251214e-7, 1.2135254e-7
0.095, 1.5255443e-7, 1.2270655e-7
0.094, 1.5077512e-7, 1.2051991e-7
0.093, 1.4970772e-7, 1.2010986e-7
0.092, 1.4900651e-7, 1.1945541e-7
0.091, 1.4787945e-7, 1.1954812e-7
0.090, 1.4840722e-7, 1.2027823e-7
0.089, 1.4591004e-7, 1.1834649e-7
0.088, 1.4541931e-7, 1.1752451e-7
0.087, 1.4457970e-7, 1.1720913e-7
0.086, 1.4511119e-7, 1.1771267e-7
0.085, 1.4243292e-7, 1.1547959e-7
0.084, 1.4220083e-7, 1.1564893e-7
0.083, 1.4161931e-7, 1.1474152e-7
0.082, 1.4205061e-7, 1.1589614e-7
0.081, 1.3945635e-7, 1.1439441e-7
0.080, 1.3901176e-7, 1.1407194e-7
0.079, 1.3838483e-7, 1.1333456e-7
0.078, 1.3933656e-7, 1.1422488e-7
0.077, 1.3734584e-7, 1.1267826e-7
0.076, 1.3683027e-7, 1.1202245e-7
0.075, 1.3575537e-7, 1.1172217e-7
0.074, 1.3691550e-7, 1.1272684e-7
0.073, 1.3485652e-7, 1.1060228e-7
0.072, 1.3422049e-7, 1.1084561e-7
0.071, 1.3341841e-7, 1.1050326e-7
0.070, 1.3268287e-7, 1.0997449e-7
0.069, 1.3360560e-7, 1.1039899e-7
0.068, 1.3171126e-7, 1.0945649e-7
0.067, 1.3286871e-7, 1.0973766e-7
0.066, 1.3200329e-7, 1.0959042e-7
0.065, 1.3132750e-7, 1.0940800e-7
0.064, 1.2996369e-7, 1.0779891e-7
0.063, 1.3035745e-7, 1.0855821e-7
0.062, 1.3040449e-7, 1.0841865e-7
0.061, 1.2990395e-7, 1.0786952e-7
0.060, 1.2797810e-7, 1.0595338e-7
0.059, 1.2866187e-7, 1.0727985e-7
0.058, 1.2878115e-7, 1.0661394e-7
0.057, 1.2734915e-7, 1.0775168e-7
0.056, 1.2589273e-7, 1.0591642e-7
0.055, 1.2703376e-7, 1.0663693e-7
0.054, 1.2605129e-7, 1.0664973e-7
0.053, 1.2627979e-7, 1.0556485e-7
0.052, 1.2406406e-7, 1.0403568e-7
0.051, 1.2447566e-7, 1.0585659e-7
0.050, 1.2490310e-7, 1.0516130e-7
0.049, 1.2387844e-7, 1.0490351e-7
0.048, 1.2342920e-7, 1.0501319e-7
0.047, 1.2225208e-7, 1.0277564e-7
0.046, 1.2161983e-7, 1.0300773e-7
0.045, 1.2160277e-7, 1.0202876e-7
0.044, 1.2126603e-7, 1.0177243e-7
0.043, 1.2163079e-7, 1.0308300e-7
0.042, 1.2014885e-7, 1.0168989e-7
0.041, 1.1964482e-7, 1.0154208e-7
0.040, 1.1942787e-7, 1.0145877e-7
0.039, 1.2006632e-7, 1.0230779e-7
0.038, 1.1865576e-7, 1.0049183e-7
0.037, 1.1850873e-7, 1.0044954e-7
0.036, 1.1824522e-7, 1.0050114e-7
0.035, 1.1750416e-7, 1.0034567e-7
0.034, 1.1878059e-7, 1.0065069e-7
0.033, 1.1705628e-7, 9.9396189e-8
0.032, 1.1669520e-7, 9.9633802e-8
0.031, 1.1645079e-7, 9.9039084e-8
0.030, 1.1730457e-7, 1.0044131e-7
0.029, 1.1598594e-7, 9.8621172e-8
0.028, 1.1584017e-7, 9.8087753e-8
0.027, 1.1500475e-7, 9.8349616e-8
0.026, 1.1516681e-7, 9.8054393e-8
0.025, 1.1605975e-7, 9.8780333e-8
0.024, 1.1407204e-7, 9.7442992e-8
0.023, 1.1430809e-7, 9.6926541e-8
0.022, 1.1405525e-7, 9.7256006e-8
0.021, 1.1496120e-7, 9.7623776e-8
0.020, 1.1334997e-7, 9.6238537e-8
0.019, 1.1311323e-7, 9.6241834e-8
0.018, 1.1252676e-7, 9.6686996e-8
0.017, 1.1370136e-7, 9.7392459e-8
0.016, 1.1209168e-7, 9.6216027e-8
0.015, 1.1192544e-7, 9.5618205e-8
0.014, 1.1120709e-7, 9.5792402e-8
0.013, 1.1258962e-7, 9.6931487e-8
0.012, 1.1074785e-7, 9.4716242e-8
0.011, 1.1038522e-7, 9.5080914e-8
0.010, 1.1031830e-7, 9.4866678e-8
0.009, 1.1135266e-7, 9.6104493e-8
0.008, 1.0939102e-7, 9.4874920e-8
0.007, 1.0961303e-7, 9.4432174e-8
0.006, 1.0952884e-7, 9.3638924e-8
0.005, 1.1049124e-7, 9.4914682e-8
0.004, 1.0861010e-7, 9.4096407e-8
0.003, 1.0969033e-7, 9.4772304e-8
