Dec. 15, 2005   06:19:03
Square Wave Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\12_04_18_psoralen_biofilm\data\swv\control_200um_pyo_tran_swv2_20.txt
Data Source:  Experiment
Instrument Model:  CHI760B
Header: 
Note: 

Init E (V) = 0.1
Final E (V) = -0.5
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 15
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A

0.099, 1.0151316e-7, 7.0298341e-8
0.098, 1.1608750e-7, 7.9053009e-8
0.097, 1.1517999e-7, 7.8548233e-8
0.096, 1.1413890e-7, 7.7980459e-8
0.095, 1.1302296e-7, 7.7466751e-8
0.094, 1.1211474e-7, 7.6862676e-8
0.093, 1.1116199e-7, 7.6283797e-8
0.092, 1.1023370e-7, 7.5791277e-8
0.091, 1.0929737e-7, 7.5372562e-8
0.090, 1.0849486e-7, 7.4839051e-8
0.089, 1.0765444e-7, 7.4313377e-8
0.088, 1.0682948e-7, 7.3904538e-8
0.087, 1.0601209e-7, 7.3553679e-8
0.086, 1.0535732e-7, 7.3117590e-8
0.085, 1.0444887e-7, 7.2524742e-8
0.084, 1.0369950e-7, 7.2171815e-8
0.083, 1.0295449e-7, 7.1867333e-8
0.082, 1.0224282e-7, 7.1379901e-8
0.081, 1.0148754e-7, 7.0851584e-8
0.080, 1.0089265e-7, 7.0586736e-8
0.079, 1.0007336e-7, 7.0240283e-8
0.078, 9.9498081e-8, 6.9843040e-8
0.077, 9.8810254e-8, 6.9389429e-8
0.076, 9.8201191e-8, 6.9028488e-8
0.075, 9.7523866e-8, 6.8747411e-8
0.074, 9.6901815e-8, 6.8388005e-8
0.073, 9.6338702e-8, 6.8015467e-8
0.072, 9.5761294e-8, 6.7672524e-8
0.071, 9.5013931e-8, 6.7331605e-8
0.070, 9.4550607e-8, 6.7079156e-8
0.069, 9.3890179e-8, 6.6607541e-8
0.068, 9.3380450e-8, 6.6326081e-8
0.067, 9.2828898e-8, 6.6066477e-8
0.066, 9.2275464e-8, 6.5838613e-8
0.065, 9.1710696e-8, 6.5437021e-8
0.064, 9.1021910e-8, 6.4951166e-8
0.063, 9.0633833e-8, 6.4830900e-8
0.062, 9.0090552e-8, 6.4606418e-8
0.061, 8.9567230e-8, 6.4246890e-8
0.060, 8.9079698e-8, 6.3916417e-8
0.059, 8.8665516e-8, 6.3652067e-8
0.058, 8.8136289e-8, 6.3386494e-8
0.057, 8.7537735e-8, 6.3145983e-8
0.056, 8.7117996e-8, 6.2840030e-8
0.055, 8.6676884e-8, 6.2501442e-8
0.054, 8.6254431e-8, 6.2282702e-8
0.053, 8.5714923e-8, 6.2032434e-8
0.052, 8.5300741e-8, 6.1880876e-8
0.051, 8.4817700e-8, 6.1487299e-8
0.050, 8.4341856e-8, 6.1164492e-8
0.049, 8.4023569e-8, 6.1032985e-8
0.048, 8.3541771e-8, 6.0879927e-8
0.047, 8.3115829e-8, 6.0545467e-8
0.046, 8.2641940e-8, 6.0193251e-8
0.045, 8.2321350e-8, 6.0069290e-8
