Dec. 15, 2005   01:20:27
Square Wave Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\12_04_18_psoralen_biofilm\data\swv\control_50um_pyo_tran_swv_35.txt
Data Source:  Experiment
Instrument Model:  CHI760B
Header: 
Note: 

Init E (V) = 0.1
Final E (V) = -0.5
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 15
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A

0.099, 7.5667757e-8, 5.8567988e-8
0.098, 8.5793232e-8, 6.5840219e-8
0.097, 8.5219952e-8, 6.5459943e-8
0.096, 8.4570978e-8, 6.5057620e-8
0.095, 8.3861529e-8, 6.4697936e-8
0.094, 8.3361712e-8, 6.4303734e-8
0.093, 8.2733528e-8, 6.3811520e-8
0.092, 8.2203947e-8, 6.3428800e-8
0.091, 8.1740517e-8, 6.3212575e-8
0.090, 8.1148222e-8, 6.2883700e-8
0.089, 8.0682781e-8, 6.2501847e-8
0.088, 8.0159936e-8, 6.2110075e-8
0.087, 7.9679957e-8, 6.1816486e-8
0.086, 7.9168693e-8, 6.1599437e-8
0.085, 7.8772217e-8, 6.1272246e-8
0.084, 7.8298740e-8, 6.0879678e-8
0.083, 7.7889631e-8, 6.0649448e-8
0.082, 7.7398077e-8, 6.0432697e-8
0.081, 7.7009993e-8, 6.0104931e-8
0.080, 7.6591192e-8, 5.9776092e-8
0.079, 7.6159765e-8, 5.9529981e-8
0.078, 7.5773222e-8, 5.9370315e-8
0.077, 7.5390680e-8, 5.9046371e-8
0.076, 7.4958422e-8, 5.8698824e-8
0.075, 7.4635523e-8, 5.8505194e-8
0.074, 7.4260186e-8, 5.8351709e-8
0.073, 7.3802418e-8, 5.7929494e-8
0.072, 7.3529833e-8, 5.7764268e-8
0.071, 7.3096750e-8, 5.7565963e-8
0.070, 7.2807396e-8, 5.7388199e-8
0.069, 7.2402656e-8, 5.7026494e-8
0.068, 7.2066889e-8, 5.6829030e-8
0.067, 7.1747301e-8, 5.6748796e-8
0.066, 7.1383901e-8, 5.6410521e-8
0.065, 7.1072819e-8, 5.6114672e-8
0.064, 7.0756414e-8, 5.5990277e-8
0.063, 7.0427731e-8, 5.5873173e-8
0.062, 7.0150534e-8, 5.5615633e-8
0.061, 6.9813595e-8, 5.5345343e-8
0.060, 6.9547276e-8, 5.5217171e-8
0.059, 6.9219297e-8, 5.5114171e-8
0.058, 6.8907731e-8, 5.4818006e-8
0.057, 6.8604095e-8, 5.4516782e-8
0.056, 6.8361985e-8, 5.4411682e-8
0.055, 6.8002002e-8, 5.4319798e-8
0.054, 6.7766031e-8, 5.4069190e-8
0.053, 6.7444788e-8, 5.3806385e-8
0.052, 6.7221102e-8, 5.3664085e-8
0.051, 6.6919696e-8, 5.3597763e-8
0.050, 6.6706633e-8, 5.3363223e-8
0.049, 6.6392843e-8, 5.3049760e-8
0.048, 6.6243324e-8, 5.3039923e-8
0.047, 6.5931061e-8, 5.2938638e-8
0.046, 6.5741979e-8, 5.2716413e-8
0.045, 6.5501276e-8, 5.2529170e-8
0.044, 6.5173658e-8, 5.2327145e-8
0.043, 6.4886194e-8, 5.2249369e-8
0.042, 6.4705496e-8, 5.2041372e-8
0.041, 6.4472594e-8, 5.1802228e-8
0.040, 6.4301346e-8, 5.1759503e-8
0.039, 6.4011047e-8, 5.1646005e-8
0.038, 6.3852198e-8, 5.1475183e-8
0.037, 6.3549386e-8, 5.1218478e-8
0.036, 6.3417929e-8, 5.1109851e-8
0.035, 6.3151255e-8, 5.1064752e-8
0.034, 6.2989571e-8, 5.0913329e-8
0.033, 6.2696088e-8, 5.0650272e-8
0.032, 6.2590857e-8, 5.0566211e-8
0.031, 6.2323821e-8, 5.0439997e-8
0.030, 6.2144302e-8, 5.0382607e-8
0.029, 6.1979307e-8, 5.0157848e-8
0.028, 6.1770152e-8, 4.9991005e-8
0.027, 6.1627247e-8, 4.9940404e-8
0.026, 6.1336358e-8, 4.9827740e-8
0.025, 6.1137470e-8, 4.9598523e-8
0.024, 6.0967643e-8, 4.9484246e-8
0.023, 6.0796509e-8, 4.9387328e-8
0.022, 6.0581677e-8, 4.9356231e-8
0.021, 6.0496873e-8, 4.9192465e-8
0.020, 6.0200790e-8, 4.8910419e-8
0.019, 6.0112448e-8, 4.8893519e-8
0.018, 5.9881913e-8, 4.8807038e-8
0.017, 5.9744735e-8, 4.8702699e-8
0.016, 5.9582462e-8, 4.8499921e-8
0.015, 5.9398573e-8, 4.8400590e-8
0.014, 5.9234942e-8, 4.8308458e-8
0.013, 5.9042790e-8, 4.8247102e-8
0.012, 5.8930411e-8, 4.8084310e-8
0.011, 5.8788686e-8, 4.7968435e-8
0.010, 5.8588146e-8, 4.7869321e-8
0.009, 5.8407803e-8, 4.7832586e-8
0.008, 5.8316921e-8, 4.7700375e-8
0.007, 5.8154175e-8, 4.7515755e-8
0.006, 5.8012155e-8, 4.7446200e-8
0.005, 5.7807600e-8, 4.7446889e-8
0.004, 5.7726290e-8, 4.7300922e-8
0.003, 5.7507975e-8, 4.7079531e-8
0.002, 5.7417857e-8, 4.7053692e-8
0.001, 5.7277020e-8, 4.7067889e-8
-0.000, 5.7129448e-8, 4.6867914e-8
-0.001, 5.6932102e-8, 4.6661778e-8
-0.002, 5.6888460e-8, 4.6670920e-8
-0.003, 5.6662884e-8, 4.6615540e-8
-0.004, 5.6577079e-8, 4.6481151e-8
-0.005, 5.6432349e-8, 4.6324288e-8
-0.006, 5.6346249e-8, 4.6298219e-8
-0.007, 5.6135136e-8, 4.6250420e-8
-0.008, 5.6096987e-8, 4.6148404e-8
-0.009, 5.5900109e-8, 4.5902226e-8
-0.010, 5.5884108e-8, 4.5952277e-8
-0.011, 5.5675244e-8, 4.5884271e-8
-0.012, 5.5579164e-8, 4.5784375e-8
-0.013, 5.5518164e-8, 4.5659878e-8
-0.014, 5.5386181e-8, 4.5562373e-8
-0.015, 5.5344966e-8, 4.5570367e-8
-0.016, 5.5147375e-8, 4.5526100e-8
-0.017, 5.5086907e-8, 4.5420695e-8
-0.018, 5.4963490e-8, 4.5255465e-8
-0.019, 5.4877393e-8, 4.5247162e-8
-0.020, 5.4731828e-8, 4.5240590e-8
-0.021, 5.4641955e-8, 4.5103512e-8
-0.022, 5.4504778e-8, 4.4932541e-8
-0.023, 5.4484818e-8, 4.4926836e-8
-0.024, 5.4356676e-8, 4.4894865e-8
-0.025, 5.4230540e-8, 4.4883624e-8
-0.026, 5.4190917e-8, 4.4808218e-8
-0.027, 5.4069098e-8, 4.4605862e-8
-0.028, 5.3996047e-8, 4.4591459e-8
-0.029, 5.3881365e-8, 4.4604043e-8
-0.030, 5.3872391e-8, 4.4604519e-8
-0.031, 5.3824618e-8, 4.4514053e-8
-0.032, 5.3690275e-8, 4.4342123e-8
-0.033, 5.3573707e-8, 4.4315861e-8
-0.034, 5.3489146e-8, 4.4356053e-8
-0.035, 5.3479283e-8, 4.4297661e-8
-0.036, 5.3319368e-8, 4.4128157e-8
-0.037, 5.3351968e-8, 4.4150173e-8
-0.038, 5.3246445e-8, 4.4111481e-8
-0.039, 5.3111627e-8, 4.4110713e-8
-0.040, 5.3063740e-8, 4.4000313e-8
-0.041, 5.2949943e-8, 4.3834952e-8
-0.042, 5.2963760e-8, 4.3919577e-8
-0.043, 5.2826877e-8, 4.3889095e-8
-0.044, 5.2820148e-8, 4.3832603e-8
-0.045, 5.2752416e-8, 4.3724040e-8
-0.046, 5.2779342e-8, 4.3771443e-8
-0.047, 5.2737711e-8, 4.3768189e-8
-0.048, 5.2516327e-8, 4.3695778e-8
-0.049, 5.2524122e-8, 4.3634280e-8
-0.050, 5.2467076e-8, 4.3533980e-8
-0.051, 5.2462823e-8, 4.3585302e-8
-0.052, 5.2328659e-8, 4.3571049e-8
-0.053, 5.2377793e-8, 4.3577153e-8
-0.054, 5.2241028e-8, 4.3373575e-8
-0.055, 5.2197798e-8, 4.3404832e-8
-0.056, 5.2167330e-8, 4.3502716e-8
-0.057, 5.2177903e-8, 4.3448836e-8
-0.058, 5.2068302e-8, 4.3287443e-8
-0.059, 5.2080942e-8, 4.3335902e-8
-0.060, 5.1976834e-8, 4.3372403e-8
-0.061, 5.2003049e-8, 4.3317833e-8
-0.062, 5.1950671e-8, 4.3242640e-8
-0.063, 5.1936972e-8, 4.3260016e-8
-0.064, 5.1840949e-8, 4.3292086e-8
-0.065, 5.1881997e-8, 4.3236390e-8
-0.066, 5.1812250e-8, 4.3137000e-8
-0.067, 5.1810481e-8, 4.3193950e-8
-0.068, 5.1727810e-8, 4.3216737e-8
-0.069, 5.1757691e-8, 4.3157236e-8
-0.070, 5.1723561e-8, 4.3095060e-8
-0.071, 5.1677553e-8, 4.3116515e-8
-0.072, 5.1558860e-8, 4.3136229e-8
-0.073, 5.1607756e-8, 4.3081933e-8
-0.074, 5.1589979e-8, 4.2985938e-8
-0.075, 5.1592462e-8, 4.3049653e-8
-0.076, 5.1520836e-8, 4.3120732e-8
-0.077, 5.1539551e-8, 4.3072728e-8
-0.078, 5.1468511e-8, 4.2945778e-8
-0.079, 5.1444360e-8, 4.2932257e-8
