Dec. 15, 2005   00:57:21
Square Wave Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\12_04_18_psoralen_biofilm\data\swv\psoralen_50um_pyo_tran_swv_35.txt
Data Source:  Experiment
Instrument Model:  CHI760B
Header: 
Note: 

Init E (V) = 0.1
Final E (V) = -0.5
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 15
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A

0.099, 9.7098201e-8, 8.5849528e-8
0.098, 1.1532072e-7, 9.9271759e-8
0.097, 1.1581943e-7, 1.0034713e-7
0.096, 1.1663409e-7, 1.0034442e-7
0.095, 1.1651946e-7, 1.0088084e-7
0.094, 1.1589430e-7, 1.0040658e-7
0.093, 1.1750203e-7, 1.0164130e-7
0.092, 1.1595792e-7, 9.9332077e-8
0.091, 1.1533177e-7, 9.9911958e-8
0.090, 1.1470932e-7, 9.9649405e-8
0.089, 1.1595005e-7, 1.0105803e-7
0.088, 1.1398950e-7, 9.9305602e-8
0.087, 1.1325638e-7, 9.8877116e-8
0.086, 1.1304574e-7, 9.8955383e-8
0.085, 1.1361553e-7, 9.9576098e-8
0.084, 1.1216879e-7, 9.8192686e-8
0.083, 1.1214941e-7, 9.8185801e-8
0.082, 1.1168736e-7, 9.7487124e-8
0.081, 1.1274004e-7, 9.8587719e-8
0.080, 1.1032887e-7, 9.7425151e-8
0.079, 1.1066425e-7, 9.7142241e-8
0.078, 1.1026768e-7, 9.6606790e-8
0.077, 1.1155971e-7, 9.7226327e-8
0.076, 1.0977179e-7, 9.6170837e-8
0.075, 1.1083911e-7, 9.7317496e-8
0.074, 1.0895837e-7, 9.5953105e-8
0.073, 1.0863813e-7, 9.5822656e-8
0.072, 1.0986965e-7, 9.6969991e-8
0.071, 1.0808143e-7, 9.5389225e-8
0.070, 1.0922091e-7, 9.6011874e-8
0.069, 1.0826793e-7, 9.6204204e-8
0.068, 1.0844484e-7, 9.6245216e-8
0.067, 1.0633966e-7, 9.4670177e-8
0.066, 1.0771988e-7, 9.5723543e-8
0.065, 1.0782296e-7, 9.5220670e-8
0.064, 1.0747441e-7, 9.5044925e-8
0.063, 1.0564292e-7, 9.3406264e-8
0.062, 1.0683671e-7, 9.4519756e-8
0.061, 1.0611214e-7, 9.4690158e-8
0.060, 1.0629292e-7, 9.4278363e-8
0.059, 1.0478151e-7, 9.2743370e-8
0.058, 1.0583244e-7, 9.4168378e-8
0.057, 1.0567696e-7, 9.3902827e-8
0.056, 1.0504851e-7, 9.3954618e-8
0.055, 1.0395615e-7, 9.2362704e-8
0.054, 1.0496906e-7, 9.3260496e-8
0.053, 1.0267847e-7, 9.2755300e-8
0.052, 1.0306971e-7, 9.1920541e-8
0.051, 1.0409300e-7, 9.2203649e-8
0.050, 1.0265121e-7, 9.1213231e-8
0.049, 1.0327211e-7, 9.2440580e-8
0.048, 1.0326639e-7, 9.2191137e-8
0.047, 1.0275354e-7, 9.1451234e-8
0.046, 1.0196185e-7, 9.0244050e-8
0.045, 1.0260233e-7, 9.1727259e-8
0.044, 1.0275528e-7, 9.0945839e-8
0.043, 1.0183460e-7, 9.1230781e-8
0.042, 1.0211430e-7, 9.1284704e-8
0.041, 1.0067804e-7, 8.9393588e-8
0.040, 1.0153880e-7, 9.0878530e-8
0.039, 1.0152716e-7, 9.0949520e-8
0.038, 1.0105328e-7, 9.0177622e-8
0.037, 9.9552629e-8, 8.9011365e-8
0.036, 1.0069598e-7, 9.0315332e-8
0.035, 1.0051560e-7, 8.9659707e-8
0.034, 1.0059386e-7, 9.0586411e-8
0.033, 9.8528943e-8, 8.9083230e-8
0.032, 9.9937651e-8, 8.9359155e-8
0.031, 9.9738642e-8, 8.9249660e-8
0.030, 9.9594324e-8, 8.8798771e-8
0.029, 9.9355162e-8, 8.9992959e-8
0.028, 9.7947421e-8, 8.7217813e-8
0.027, 9.7439887e-8, 8.7628251e-8
0.026, 9.7640935e-8, 8.6854982e-8
0.025, 9.7377431e-8, 8.6953520e-8
0.024, 9.8347577e-8, 8.8379792e-8
0.023, 9.6808414e-8, 8.7231683e-8
0.022, 9.6473045e-8, 8.6314685e-8
0.021, 9.6639560e-8, 8.6189090e-8
0.020, 9.7600591e-8, 8.7534374e-8
0.019, 9.6067154e-8, 8.6678476e-8
0.018, 9.5772613e-8, 8.7240792e-8
0.017, 9.6019832e-8, 8.6518256e-8
0.016, 9.7037884e-8, 8.7655600e-8
0.015, 9.5450133e-8, 8.5922565e-8
0.014, 9.5181967e-8, 8.5753229e-8
0.013, 9.5423367e-8, 8.5990266e-8
0.012, 9.6456944e-8, 8.7050708e-8
0.011, 9.4668430e-8, 8.5720160e-8
