Dec. 15, 2005   04:09:11
Square Wave Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\12_04_18_psoralen_biofilm\data\swv\psoralen_100um_pyo_tran_swv_35.txt
Data Source:  Experiment
Instrument Model:  CHI760B
Header: 
Note: 

Init E (V) = 0.1
Final E (V) = -0.5
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 15
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A

0.099, 1.1889057e-7, 9.8762385e-8
0.098, 1.4194924e-7, 1.1496227e-7
0.097, 1.4274562e-7, 1.1632753e-7
0.096, 1.4204954e-7, 1.1612037e-7
0.095, 1.4211869e-7, 1.1586548e-7
0.094, 1.4134194e-7, 1.1538638e-7
0.093, 1.4178457e-7, 1.1665301e-7
0.092, 1.3994145e-7, 1.1416000e-7
0.091, 1.3897355e-7, 1.1361912e-7
0.090, 1.3840453e-7, 1.1388688e-7
0.089, 1.3925839e-7, 1.1474491e-7
0.088, 1.3734547e-7, 1.1149368e-7
0.087, 1.3630975e-7, 1.1240765e-7
0.086, 1.3543232e-7, 1.1206675e-7
0.085, 1.3664503e-7, 1.1294719e-7
0.084, 1.3438120e-7, 1.1144325e-7
0.083, 1.3352363e-7, 1.1065766e-7
0.082, 1.3300922e-7, 1.1084872e-7
0.081, 1.3353625e-7, 1.1157592e-7
0.080, 1.3171874e-7, 1.1001202e-7
0.079, 1.3086905e-7, 1.0972058e-7
0.078, 1.3051040e-7, 1.0954815e-7
0.077, 1.3145998e-7, 1.1011589e-7
0.076, 1.2898464e-7, 1.0826987e-7
0.075, 1.2847778e-7, 1.0816726e-7
0.074, 1.2818799e-7, 1.0760736e-7
0.073, 1.2767435e-7, 1.0703642e-7
0.072, 1.2806433e-7, 1.0807445e-7
0.071, 1.2670118e-7, 1.0690373e-7
0.070, 1.2603257e-7, 1.0657146e-7
0.069, 1.2588235e-7, 1.0607112e-7
0.068, 1.2673776e-7, 1.0666137e-7
0.067, 1.2421604e-7, 1.0574418e-7
0.066, 1.2418656e-7, 1.0447842e-7
0.065, 1.2408685e-7, 1.0455950e-7
0.064, 1.2440147e-7, 1.0540395e-7
0.063, 1.2256332e-7, 1.0467986e-7
0.062, 1.2217546e-7, 1.0418232e-7
0.061, 1.2195163e-7, 1.0396779e-7
0.060, 1.2154466e-7, 1.0306157e-7
0.059, 1.2206579e-7, 1.0405333e-7
0.058, 1.2043924e-7, 1.0329617e-7
0.057, 1.1983452e-7, 1.0243261e-7
0.056, 1.1942903e-7, 1.0241089e-7
0.055, 1.1955230e-7, 1.0209490e-7
0.054, 1.2049792e-7, 1.0283355e-7
0.053, 1.1837276e-7, 1.0126239e-7
0.052, 1.1855421e-7, 1.0092943e-7
0.051, 1.1801372e-7, 1.0002805e-7
0.050, 1.1920780e-7, 1.0159049e-7
0.049, 1.1703707e-7, 1.0065321e-7
0.048, 1.1681081e-7, 9.9969469e-8
0.047, 1.1625033e-7, 1.0048591e-7
0.046, 1.1720311e-7, 1.0056661e-7
0.045, 1.1547222e-7, 9.8948405e-8
0.044, 1.1506749e-7, 9.8930371e-8
0.043, 1.1532228e-7, 9.8898163e-8
0.042, 1.1650356e-7, 9.9680641e-8
0.041, 1.1445570e-7, 9.8918434e-8
0.040, 1.1404847e-7, 9.8183278e-8
0.039, 1.1394508e-7, 9.7712615e-8
0.038, 1.1493860e-7, 9.8728144e-8
0.037, 1.1298104e-7, 9.7319528e-8
0.036, 1.1260900e-7, 9.7682744e-8
0.035, 1.1231873e-7, 9.7202566e-8
0.034, 1.1226830e-7, 9.6675549e-8
0.033, 1.1325105e-7, 9.7683035e-8
0.032, 1.1132433e-7, 9.6585637e-8
0.031, 1.1119127e-7, 9.6499903e-8
0.030, 1.1104531e-7, 9.6021957e-8
0.029, 1.1056532e-7, 9.6593105e-8
0.028, 1.1170238e-7, 9.7985620e-8
0.027, 1.0994356e-7, 9.5259068e-8
0.026, 1.0997324e-7, 9.5389424e-8
0.025, 1.0926979e-7, 9.5449074e-8
0.024, 1.1040055e-7, 9.6457811e-8
0.023, 1.0943768e-7, 9.4932716e-8
0.022, 1.0885819e-7, 9.4769206e-8
0.021, 1.0878099e-7, 9.4457874e-8
