Jan. 28, 2006   04:34:16
Square Wave Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_17_19_psoralen_nonequil_2\data\psoralen\4\75um_psoralen_transfer_4_swvslow_12.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -0.1
Final E (V) = -0.4
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 15
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-6
Sens 2 (A/V) = 1e-6

Potential/V, i1/A, i2/A

-0.101, 1.9681480e-7, 2.0780435e-7
-0.102, 2.2898264e-7, 2.4711258e-7
-0.103, 2.2874882e-7, 2.4747322e-7
-0.104, 2.2817719e-7, 2.4757082e-7
-0.105, 2.2743197e-7, 2.4763165e-7
-0.106, 2.2690520e-7, 2.4794383e-7
-0.107, 2.2626037e-7, 2.4763361e-7
-0.108, 2.2587180e-7, 2.4771060e-7
-0.109, 2.2571828e-7, 2.4834998e-7
-0.110, 2.2513602e-7, 2.4863846e-7
-0.111, 2.2472857e-7, 2.4891142e-7
-0.112, 2.2470377e-7, 2.4938169e-7
-0.113, 2.2440378e-7, 2.4942557e-7
-0.114, 2.2425498e-7, 2.5003285e-7
-0.115, 2.2402466e-7, 2.5065202e-7
-0.116, 2.2384515e-7, 2.5107374e-7
-0.117, 2.2349911e-7, 2.5111163e-7
-0.118, 2.2330542e-7, 2.5133966e-7
-0.119, 2.2319557e-7, 2.5200484e-7
-0.120, 2.2305622e-7, 2.5268542e-7
-0.121, 2.2305267e-7, 2.5319810e-7
-0.122, 2.2300782e-7, 2.5357852e-7
-0.123, 2.2292276e-7, 2.5383963e-7
-0.124, 2.2259562e-7, 2.5439613e-7
-0.125, 2.2254011e-7, 2.5508245e-7
-0.126, 2.2275623e-7, 2.5571211e-7
-0.127, 2.2252121e-7, 2.5587283e-7
-0.128, 2.2248105e-7, 2.5623666e-7
-0.129, 2.2243501e-7, 2.5695027e-7
-0.130, 2.2245625e-7, 2.5770632e-7
-0.131, 2.2248341e-7, 2.5806193e-7
-0.132, 2.2246454e-7, 2.5831116e-7
-0.133, 2.2246806e-7, 2.5892194e-7
-0.134, 2.2251530e-7, 2.5972886e-7
-0.135, 2.2242436e-7, 2.6024981e-7
-0.136, 2.2245152e-7, 2.6051671e-7
-0.137, 2.2236885e-7, 2.6083694e-7
-0.138, 2.2245389e-7, 2.6157289e-7
-0.139, 2.2246569e-7, 2.6240227e-7
-0.140, 2.2266056e-7, 2.6272716e-7
-0.141, 2.2271846e-7, 2.6315001e-7
-0.142, 2.2263458e-7, 2.6350332e-7
-0.143, 2.2279994e-7, 2.6435876e-7
-0.144, 2.2287789e-7, 2.6512410e-7
-0.145, 2.2280703e-7, 2.6517620e-7
-0.146, 2.2309992e-7, 2.6580818e-7
-0.147, 2.2314951e-7, 2.6643667e-7
-0.148, 2.2310581e-7, 2.6705231e-7
-0.149, 2.2320975e-7, 2.6773972e-7
-0.150, 2.2340933e-7, 2.6817571e-7
-0.151, 2.2327472e-7, 2.6836003e-7
-0.152, 2.2346839e-7, 2.6912315e-7
-0.153, 2.2340581e-7, 2.6982607e-7
-0.154, 2.2364674e-7, 2.7025487e-7
-0.155, 2.2355698e-7, 2.7049117e-7
-0.156, 2.2390539e-7, 2.7120831e-7
-0.157, 2.2398450e-7, 2.7196083e-7
-0.158, 2.2397978e-7, 2.7265668e-7
-0.159, 2.2408727e-7, 2.7287402e-7
-0.160, 2.2390537e-7, 2.7296142e-7
-0.161, 2.2437780e-7, 2.7396916e-7
-0.162, 2.2428922e-7, 2.7457406e-7
-0.163, 2.2439906e-7, 2.7499337e-7
-0.164, 2.2460927e-7, 2.7552258e-7
-0.165, 2.2487029e-7, 2.7604602e-7
-0.166, 2.2475456e-7, 2.7669222e-7
-0.167, 2.2489627e-7, 2.7730408e-7
-0.168, 2.2499901e-7, 2.7762778e-7
-0.169, 2.2517972e-7, 2.7809207e-7
-0.170, 2.2534861e-7, 2.7889541e-7
-0.171, 2.2530844e-7, 2.7945413e-7
-0.172, 2.2557774e-7, 2.7991609e-7
-0.173, 2.2577260e-7, 2.8026108e-7
-0.174, 2.2587298e-7, 2.8100882e-7
-0.175, 2.2574544e-7, 2.8165502e-7
-0.176, 2.2604070e-7, 2.8202240e-7
-0.177, 2.2631943e-7, 2.8258472e-7
-0.178, 2.2642334e-7, 2.8312456e-7
-0.179, 2.2657332e-7, 2.8382402e-7
-0.180, 2.2649303e-7, 2.8428340e-7
-0.181, 2.2696663e-7, 2.8493210e-7
-0.182, 2.2678711e-7, 2.8500165e-7
-0.183, 2.2701860e-7, 2.8583460e-7
-0.184, 2.2740124e-7, 2.8673475e-7
-0.185, 2.2764337e-7, 2.8733129e-7
-0.186, 2.2774965e-7, 2.8758996e-7
-0.187, 2.2801538e-7, 2.8808842e-7
-0.188, 2.2807916e-7, 2.8873464e-7
-0.189, 2.2817483e-7, 2.8943640e-7
-0.190, 2.2872874e-7, 2.9031051e-7
-0.191, 2.2874291e-7, 2.9043099e-7
-0.192, 2.2909367e-7, 2.9093889e-7
-0.193, 2.2900744e-7, 2.9144221e-7
-0.194, 2.2921296e-7, 2.9219939e-7
-0.195, 2.2969600e-7, 2.9301441e-7
-0.196, 2.2976923e-7, 2.9326611e-7
-0.197, 2.3009164e-7, 2.9373967e-7
-0.198, 2.3020385e-7, 2.9429850e-7
-0.199, 2.3056523e-7, 2.9518344e-7
-0.200, 2.3053099e-7, 2.9568764e-7
-0.201, 2.3091366e-7, 2.9608694e-7
-0.202, 2.3117937e-7, 2.9654177e-7
-0.203, 2.3133528e-7, 2.9697287e-7
-0.204, 2.3136954e-7, 2.9755881e-7
-0.205, 2.3159275e-7, 2.9836565e-7
-0.206, 2.3204036e-7, 2.9869639e-7
-0.207, 2.3215492e-7, 2.9902469e-7
-0.208, 2.3223404e-7, 2.9929873e-7
-0.209, 2.3251276e-7, 3.0000410e-7
-0.210, 2.3247379e-7, 3.0050143e-7
-0.211, 2.3268876e-7, 3.0107896e-7
-0.212, 2.3292023e-7, 3.0142752e-7
-0.213, 2.3302533e-7, 3.0158219e-7
-0.214, 2.3319541e-7, 3.0214926e-7
-0.215, 2.3330171e-7, 3.0257928e-7
-0.216, 2.3323437e-7, 3.0310844e-7
-0.217, 2.3350012e-7, 3.0345569e-7
-0.218, 2.3365365e-7, 3.0364475e-7
-0.219, 2.3355916e-7, 3.0373323e-7
-0.220, 2.3370208e-7, 3.0425664e-7
-0.221, 2.3361821e-7, 3.0454248e-7
-0.222, 2.3379302e-7, 3.0518623e-7
-0.223, 2.3351900e-7, 3.0485540e-7
-0.224, 2.3345879e-7, 3.0489073e-7
-0.225, 2.3349185e-7, 3.0524993e-7
-0.226, 2.3347886e-7, 3.0561850e-7
-0.227, 2.3318478e-7, 3.0582336e-7
-0.228, 2.3320013e-7, 3.0572357e-7
-0.229, 2.3318950e-7, 3.0579258e-7
-0.230, 2.3284701e-7, 3.0574353e-7
-0.231, 2.3278560e-7, 3.0609743e-7
-0.232, 2.3248560e-7, 3.0610730e-7
-0.233, 2.3233918e-7, 3.0597499e-7
-0.234, 2.3223286e-7, 3.0581839e-7
-0.235, 2.3198604e-7, 3.0589456e-7
-0.236, 2.3145219e-7, 3.0568182e-7
-0.237, 2.3128447e-7, 3.0588387e-7
-0.238, 2.3113451e-7, 3.0568879e-7
-0.239, 2.3063494e-7, 3.0513343e-7
-0.240, 2.3022983e-7, 3.0501118e-7
-0.241, 2.2972316e-7, 3.0498802e-7
-0.242, 2.2958733e-7, 3.0491472e-7
-0.243, 2.2906532e-7, 3.0436172e-7
-0.244, 2.2882558e-7, 3.0416854e-7
