Jan. 28, 2006   01:11:47
Cyclic Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_17_19_psoralen_nonequil_2\data\psoralen\2\75um_psoralen_soak_2_gc_1.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0
High E (V) = 0
Low E (V) = -0.4
Init P/N = N
Scan Rate (V/s) = 0.003
Segment = 1
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5
2nd E (V) = 0
Sens 2 (A/V) = 1e-5

Potential/V, i1/A, i2/A, Time/s

0.000, -7.2089229e-8, -7.9097141e-8, 3.3333334e-1
-0.001, -6.5321899e-8, -7.3069778e-8, 6.6666669e-1
-0.002, -6.1022931e-8, -6.8176981e-8, 1.0000000e+0
-0.003, -5.7515258e-8, -6.4158733e-8, 1.3333334e+0
-0.004, -5.4468188e-8, -6.0636864e-8, 1.6666667e+0
-0.005, -5.1834476e-8, -5.7670459e-8, 2.0000000e+0
-0.006, -4.9366115e-8, -5.5212244e-8, 2.3333333e+0
-0.007, -4.7346543e-8, -5.3002211e-8, 2.6666665e+0
-0.008, -4.5445077e-8, -5.1028547e-8, 2.9999998e+0
-0.009, -4.3720764e-8, -4.9243972e-8, 3.3333330e+0
-0.010, -4.2256278e-8, -4.7518494e-8, 3.6666663e+0
-0.011, -4.0803606e-8, -4.5958469e-8, 3.9999995e+0
-0.012, -3.9587142e-8, -4.4552088e-8, 4.3333330e+0
-0.013, -3.8465156e-8, -4.3275705e-8, 4.6666665e+0
-0.014, -3.7272311e-8, -4.2117502e-8, 5.0000000e+0
-0.015, -3.6374729e-8, -4.0971123e-8, 5.3333335e+0
-0.016, -3.5465330e-8, -3.9990198e-8, 5.6666670e+0
-0.017, -3.4426019e-8, -3.9103821e-8, 6.0000005e+0
-0.018, -3.3705586e-8, -3.8300175e-8, 6.3333340e+0
-0.019, -3.2985159e-8, -3.7520163e-8, 6.6666675e+0
-0.020, -3.2217482e-8, -3.6811063e-8, 7.0000010e+0
-0.021, -3.1556102e-8, -3.6007414e-8, 7.3333344e+0
-0.022, -3.0835672e-8, -3.5392858e-8, 7.6666679e+0
-0.023, -3.0150673e-8, -3.4719214e-8, 8.0000010e+0
-0.024, -2.9501104e-8, -3.4187387e-8, 8.3333340e+0
-0.025, -2.9040498e-8, -3.3655560e-8, 8.6666670e+0
-0.026, -2.8497222e-8, -3.2958280e-8, 9.0000000e+0
-0.027, -2.7930326e-8, -3.2201903e-8, 9.3333330e+0
-0.028, -2.7387051e-8, -3.1859170e-8, 9.6666660e+0
-0.029, -2.6879203e-8, -3.1469167e-8, 9.9999990e+0
-0.030, -2.6394980e-8, -3.0925520e-8, 1.0333332e+1
-0.031, -2.5981617e-8, -3.0228239e-8, 1.0666665e+1
-0.032, -2.5379290e-8, -2.9885506e-8, 1.0999998e+1
-0.033, -2.5001359e-8, -2.9566410e-8, 1.1333331e+1
-0.034, -2.4587996e-8, -2.9294588e-8, 1.1666664e+1
-0.035, -2.4304548e-8, -2.9223678e-8, 1.1999997e+1
-0.036, -2.3914806e-8, -2.8975494e-8, 1.2333330e+1
-0.037, -2.3584116e-8, -2.8597304e-8, 1.2666663e+1
-0.038, -2.3206184e-8, -2.8183662e-8, 1.2999996e+1
-0.039, -2.2757392e-8, -2.7805473e-8, 1.3333329e+1
-0.040, -2.2521183e-8, -2.7628200e-8, 1.3666662e+1
-0.041, -2.2190495e-8, -2.7486381e-8, 1.3999995e+1
-0.042, -2.1942476e-8, -2.7273648e-8, 1.4333328e+1
-0.043, -2.1647219e-8, -2.7143647e-8, 1.4666661e+1
-0.044, -2.1162995e-8, -2.6871827e-8, 1.4999994e+1
-0.045, -2.0926787e-8, -2.6564546e-8, 1.5333327e+1
-0.046, -2.0749631e-8, -2.6387273e-8, 1.5666660e+1
-0.047, -2.0359890e-8, -2.6198180e-8, 1.5999993e+1
-0.048, -2.0170924e-8, -2.6020903e-8, 1.6333326e+1
-0.049, -1.9852044e-8, -2.5855446e-8, 1.6666660e+1
-0.050, -1.9722131e-8, -2.5654534e-8, 1.6999994e+1
-0.051, -1.9580407e-8, -2.5441802e-8, 1.7333328e+1
-0.052, -1.9261527e-8, -2.5146344e-8, 1.7666662e+1
-0.053, -1.9131614e-8, -2.5004525e-8, 1.7999996e+1
-0.054, -1.8966269e-8, -2.4803612e-8, 1.8333330e+1
-0.055, -1.8730061e-8, -2.4567246e-8, 1.8666664e+1
-0.056, -1.8446613e-8, -2.4366335e-8, 1.8999998e+1
-0.057, -1.8293079e-8, -2.4342697e-8, 1.9333332e+1
-0.058, -1.8056872e-8, -2.4283604e-8, 1.9666666e+1
-0.059, -1.7915148e-8, -2.4177240e-8, 2.0000000e+1
-0.060, -1.7737992e-8, -2.3964509e-8, 2.0333334e+1
-0.061, -1.7525407e-8, -2.3645413e-8, 2.0666668e+1
-0.062, -1.7324631e-8, -2.3692687e-8, 2.1000002e+1
-0.063, -1.7123854e-8, -2.3716325e-8, 2.1333336e+1
-0.064, -1.6993940e-8, -2.3669051e-8, 2.1666670e+1
-0.065, -1.6864027e-8, -2.3468138e-8, 2.2000004e+1
-0.066, -1.6745922e-8, -2.3314499e-8, 2.2333338e+1
-0.067, -1.6686871e-8, -2.3290864e-8, 2.2666672e+1
-0.068, -1.6427043e-8, -2.3149042e-8, 2.3000006e+1
-0.069, -1.6273509e-8, -2.2983585e-8, 2.3333340e+1
-0.070, -1.6143593e-8, -2.2794492e-8, 2.3666674e+1
-0.071, -1.5978250e-8, -2.2664489e-8, 2.4000008e+1
-0.072, -1.5895576e-8, -2.2629035e-8, 2.4333342e+1
-0.073, -1.5730233e-8, -2.2534488e-8, 2.4666676e+1
-0.074, -1.5482215e-8, -2.2404487e-8, 2.5000010e+1
-0.075, -1.5399543e-8, -2.2321760e-8, 2.5333344e+1
-0.076, -1.5139715e-8, -2.2286304e-8, 2.5666677e+1
-0.077, -1.5127904e-8, -2.2239030e-8, 2.6000011e+1
-0.078, -1.5033422e-8, -2.2073571e-8, 2.6333345e+1
-0.079, -1.4832645e-8, -2.1979027e-8, 2.6666679e+1
-0.080, -1.4726352e-8, -2.1919934e-8, 2.7000013e+1
-0.081, -1.4596438e-8, -2.1506292e-8, 2.7333347e+1
-0.082, -1.4561007e-8, -2.0986283e-8, 2.7666681e+1
-0.083, -1.4525577e-8, -2.1565384e-8, 2.8000015e+1
-0.084, -1.4336610e-8, -2.1529928e-8, 2.8333349e+1
-0.085, -1.4194886e-8, -2.1435380e-8, 2.8666683e+1
-0.086, -1.4124025e-8, -2.1329017e-8, 2.9000017e+1
-0.087, -1.3911438e-8, -2.1352653e-8, 2.9333351e+1
-0.088, -1.3793334e-8, -2.1329017e-8, 2.9666685e+1
-0.089, -1.3698851e-8, -2.1139924e-8, 3.0000019e+1
-0.090, -1.3557127e-8, -2.0927191e-8, 3.0333353e+1
-0.091, -1.3486265e-8, -2.0809008e-8, 3.0666687e+1
-0.092, -1.3332731e-8, -2.0797190e-8, 3.1000021e+1
-0.093, -1.3309109e-8, -2.0714463e-8, 3.1333355e+1
-0.094, -1.3179196e-8, -2.0749917e-8, 3.1666689e+1
-0.095, -1.3072904e-8, -2.0761734e-8, 3.2000023e+1
-0.096, -1.3061094e-8, -2.0714463e-8, 3.2333355e+1
-0.097, -1.2860316e-8, -2.0608098e-8, 3.2666687e+1
-0.098, -1.2813075e-8, -2.0501730e-8, 3.3000019e+1
-0.099, -1.2624110e-8, -2.0501730e-8, 3.3333351e+1
-0.100, -1.2458764e-8, -2.0395365e-8, 3.3666683e+1
-0.101, -1.2387902e-8, -2.0218090e-8, 3.4000015e+1
-0.102, -1.2305230e-8, -2.0111724e-8, 3.4333347e+1
-0.103, -1.2128075e-8, -1.9993541e-8, 3.4666679e+1
-0.104, -1.2116264e-8, -2.0005361e-8, 3.5000011e+1
-0.105, -1.1903678e-8, -2.0017179e-8, 3.5333344e+1
-0.106, -1.1927299e-8, -1.9946269e-8, 3.5666676e+1
-0.107, -1.1856437e-8, -1.9934452e-8, 3.6000008e+1
-0.108, -1.1632039e-8, -1.9851722e-8, 3.6333340e+1
-0.109, -1.1632039e-8, -1.9698081e-8, 3.6666672e+1
-0.110, -1.1454884e-8, -1.9627173e-8, 3.7000004e+1
-0.111, -1.1324970e-8, -1.9709903e-8, 3.7333336e+1
-0.112, -1.1254109e-8, -1.9863538e-8, 3.7666668e+1
-0.113, -1.1124195e-8, -1.9603537e-8, 3.8000000e+1
-0.114, -1.1100575e-8, -1.9508990e-8, 3.8333332e+1
-0.115, -1.1065143e-8, -1.9650811e-8, 3.8666664e+1
-0.116, -1.0911609e-8, -1.9650811e-8, 3.8999996e+1
-0.117, -1.0947040e-8, -1.9532626e-8, 3.9333328e+1
-0.118, -1.0769885e-8, -1.9520808e-8, 3.9666660e+1
-0.119, -1.0557298e-8, -1.9508990e-8, 3.9999992e+1
-0.120, -1.0486436e-8, -1.9497170e-8, 4.0333324e+1
-0.121, -1.0439194e-8, -1.9461716e-8, 4.0666656e+1
-0.122, -1.0415574e-8, -1.9319895e-8, 4.0999989e+1
-0.123, -1.0179366e-8, -1.9284441e-8, 4.1333321e+1
-0.124, -9.9904005e-9, -1.9390805e-8, 4.1666653e+1
-0.125, -9.9195390e-9, -1.9414442e-8, 4.1999985e+1
-0.126, -9.6833324e-9, -1.9461716e-8, 4.2333317e+1
-0.127, -9.6124699e-9, -1.9284441e-8, 4.2666649e+1
-0.128, -9.6124699e-9, -1.9189892e-8, 4.2999981e+1
-0.129, -9.5416075e-9, -1.9189892e-8, 4.3333313e+1
-0.130, -9.3880734e-9, -1.9142620e-8, 4.3666645e+1
-0.131, -9.1636760e-9, -1.8988983e-8, 4.3999977e+1
-0.132, -9.1636760e-9, -1.9000799e-8, 4.4333309e+1
-0.133, -9.1636760e-9, -1.9036255e-8, 4.4666641e+1
-0.134, -8.9510896e-9, -1.8918071e-8, 4.4999973e+1
-0.135, -8.7385041e-9, -1.8918071e-8, 4.5333305e+1
-0.136, -8.5967793e-9, -1.8811706e-8, 4.5666637e+1
-0.137, -8.5022958e-9, -1.9012617e-8, 4.5999969e+1
-0.138, -8.3841938e-9, -1.9012617e-8, 4.6333302e+1
-0.139, -8.1834175e-9, -1.9000799e-8, 4.6666634e+1
-0.140, -8.0771239e-9, -1.8988983e-8, 4.6999966e+1
-0.141, -7.9353999e-9, -1.8965345e-8, 4.7333298e+1
-0.142, -7.7818649e-9, -1.8894434e-8, 4.7666630e+1
-0.143, -7.6047098e-9, -1.8788070e-8, 4.7999962e+1
-0.144, -7.4157445e-9, -1.8965345e-8, 4.8333294e+1
-0.145, -7.3094508e-9, -1.9071711e-8, 4.8666626e+1
-0.146, -7.2149686e-9, -1.9154438e-8, 4.8999958e+1
-0.147, -6.9669510e-9, -1.9260805e-8, 4.9333290e+1
-0.148, -6.8488473e-9, -1.9189892e-8, 4.9666622e+1
-0.149, -6.6480714e-9, -1.9012617e-8, 4.9999954e+1
-0.150, -6.4354850e-9, -1.9036255e-8, 5.0333286e+1
-0.151, -6.1520367e-9, -1.9166258e-8, 5.0666618e+1
-0.152, -5.9394507e-9, -1.9378987e-8, 5.0999950e+1
-0.153, -5.7268634e-9, -1.9461716e-8, 5.1333282e+1
-0.154, -5.6205707e-9, -1.9402624e-8, 5.1666615e+1
-0.155, -5.3961737e-9, -1.9355351e-8, 5.1999947e+1
-0.156, -5.2072084e-9, -1.9402624e-8, 5.2333279e+1
-0.157, -4.9119495e-9, -1.9461716e-8, 5.2666611e+1
-0.158, -4.6403112e-9, -1.9402624e-8, 5.2999943e+1
-0.159, -4.3686734e-9, -1.9296259e-8, 5.3333275e+1
-0.160, -4.1088457e-9, -1.9508990e-8, 5.3666607e+1
-0.161, -3.7899661e-9, -1.9828082e-8, 5.3999939e+1
-0.162, -3.4947076e-9, -1.9922631e-8, 5.4333271e+1
-0.163, -3.1403968e-9, -1.9993541e-8, 5.4666603e+1
-0.164, -2.8923794e-9, -2.0147180e-8, 5.4999935e+1
-0.165, -2.6561724e-9, -2.0206272e-8, 5.5333267e+1
-0.166, -2.3372928e-9, -2.0253546e-8, 5.5666599e+1
-0.167, -1.8766892e-9, -2.0407183e-8, 5.5999931e+1
-0.168, -1.4042750e-9, -2.0513550e-8, 5.6333263e+1
-0.169, -1.0617749e-9, -2.0690825e-8, 5.6666595e+1
-0.170, -6.9565392e-10, -2.0832644e-8, 5.6999928e+1
-0.171, -2.1142949e-10, -2.0986283e-8, 5.7333260e+1
-0.172, 2.4917424e-10, -2.1151740e-8, 5.7666592e+1
-0.173, 7.3339868e-10, -2.1293561e-8, 5.7999924e+1
-0.174, 1.2176231e-9, -2.1494472e-8, 5.8333256e+1
-0.175, 1.7490890e-9, -2.1742659e-8, 5.8666588e+1
-0.176, 2.2569340e-9, -2.2038119e-8, 5.8999920e+1
-0.177, 2.9537450e-9, -2.2345395e-8, 5.9333252e+1
-0.178, 3.6269348e-9, -2.2617217e-8, 5.9666584e+1
-0.179, 4.2410733e-9, -2.2912676e-8, 5.9999916e+1
-0.180, 4.9378839e-9, -2.3196316e-8, 6.0333248e+1
-0.181, 5.6228844e-9, -2.3633595e-8, 6.0666580e+1
-0.182, 6.3196954e-9, -2.3940872e-8, 6.0999912e+1
-0.183, 7.1464199e-9, -2.4472698e-8, 6.1333244e+1
-0.184, 8.0558173e-9, -2.4815431e-8, 6.1666576e+1
-0.185, 8.9652143e-9, -2.5158164e-8, 6.1999908e+1
-0.186, 9.8746105e-9, -2.5559986e-8, 6.2333241e+1
-0.187, 1.0972974e-8, -2.5973632e-8, 6.2666573e+1
-0.188, 1.2165819e-8, -2.6470001e-8, 6.2999905e+1
-0.189, 1.3264182e-8, -2.6860006e-8, 6.3333237e+1
-0.190, 1.4551511e-8, -2.7580926e-8, 6.3666569e+1
-0.191, 1.5897891e-8, -2.8325484e-8, 6.3999901e+1
-0.192, 1.7244270e-8, -2.8833671e-8, 6.4333237e+1
-0.193, 1.8696944e-8, -2.9826413e-8, 6.4666573e+1
-0.194, 2.0114188e-8, -3.0972792e-8, 6.4999908e+1
-0.195, 2.1862119e-8, -3.2000990e-8, 6.5333244e+1
-0.196, 2.3610051e-8, -3.2757367e-8, 6.5666580e+1
-0.197, 2.5357982e-8, -3.3478283e-8, 6.5999916e+1
-0.198, 2.7377553e-8, -3.4766487e-8, 6.6333252e+1
-0.199, 2.9373503e-8, -3.6172871e-8, 6.6666588e+1
-0.200, 3.1558418e-8, -3.7271978e-8, 6.6999924e+1
-0.201, 3.4168504e-8, -3.8571997e-8, 6.7333260e+1
-0.202, 3.6625057e-8, -3.9978381e-8, 6.7666595e+1
-0.203, 3.9341440e-8, -4.1361130e-8, 6.7999931e+1
