Dec. 21, 2005   09:10:52
Square Wave Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\12_10_18\data\a_200um_pyo_swvfast_1.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0.1
Final E (V) = -0.5
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 300
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-6
Sens 2 (A/V) = 1e-6

Potential/V, i1/A, i2/A

0.099, 1.4159992e-6, 1.8896645e-6
0.098, 1.5506631e-6, 1.9373724e-6
0.097, 1.5736844e-6, 2.0127025e-6
0.096, 1.5444297e-6, 1.9208983e-6
0.095, 1.5928301e-6, 2.0274124e-6
0.094, 1.5393504e-6, 2.0107400e-6
0.093, 1.5879159e-6, 2.0413140e-6
0.092, 1.5593373e-6, 2.0233226e-6
0.091, 1.5664777e-6, 2.0036655e-6
0.090, 1.5997564e-6, 2.0403907e-6
0.089, 1.5627509e-6, 1.9652255e-6
0.088, 1.5870584e-6, 2.0228936e-6
0.087, 1.5293075e-6, 2.0145164e-6
0.086, 1.5707653e-6, 2.0592561e-6
0.085, 1.5765207e-6, 2.0525442e-6
0.084, 1.5600629e-6, 2.0036159e-6
0.083, 1.5853433e-6, 2.0585962e-6
0.082, 1.5409830e-6, 1.9838931e-6
0.081, 1.5802971e-6, 2.0468219e-6
0.080, 1.5507455e-6, 2.0079860e-6
0.079, 1.5769494e-6, 2.0402586e-6
0.078, 1.5767846e-6, 2.0548860e-6
0.077, 1.5497726e-6, 2.0116306e-6
0.076, 1.5836117e-6, 1.9779070e-6
0.075, 1.5509436e-6, 1.9652255e-6
0.074, 1.5714910e-6, 2.0388734e-6
0.073, 1.5695121e-6, 2.0496911e-6
0.072, 1.5400101e-6, 2.0395000e-6
0.071, 1.5858875e-6, 2.0450409e-6
0.070, 1.5358379e-6, 1.9953375e-6
0.069, 1.5668077e-6, 1.9796219e-6
0.068, 1.5367943e-6, 1.9934248e-6
0.067, 1.5541426e-6, 2.0021648e-6
0.066, 1.5712436e-6, 2.0638404e-6
0.065, 1.5267020e-6, 2.0499388e-6
0.064, 1.5721012e-6, 1.9815843e-6
0.063, 1.5226948e-6, 2.0105258e-6
0.062, 1.5676981e-6, 1.9712445e-6
0.061, 1.5412469e-6, 2.0330685e-6
0.060, 1.5384929e-6, 1.9817492e-6
0.059, 1.5656533e-6, 2.0424684e-6
0.058, 1.5076550e-6, 2.0394837e-6
0.057, 1.5647297e-6, 2.0023131e-6
0.056, 1.5109697e-6, 2.0041107e-6
0.055, 1.5469692e-6, 1.9645327e-6
0.054, 1.5574574e-6, 2.0483062e-6
0.053, 1.5159005e-6, 1.9954366e-6
0.052, 1.5541592e-6, 2.0161656e-6
0.051, 1.5037963e-6, 2.0231246e-6
0.050, 1.5550002e-6, 2.0048196e-6
0.049, 1.5297528e-6, 2.0132302e-6
0.048, 1.5247396e-6, 1.9353938e-6
0.047, 1.5402904e-6, 2.0285831e-6
0.046, 1.4855409e-6, 2.0014227e-6
0.045, 1.5475464e-6, 2.0380160e-6
0.044, 1.5085786e-6, 2.0024618e-6
0.043, 1.5413458e-6, 1.9831343e-6
0.042, 1.5374376e-6, 1.9843053e-6
0.041, 1.5114645e-6, 1.9356244e-6
0.040, 1.5365799e-6, 1.9928641e-6
0.039, 1.4874869e-6, 2.0239986e-6
0.038, 1.5370088e-6, 2.0336788e-6
0.037, 1.5102607e-6, 1.9971517e-6
0.036, 1.5144823e-6, 1.9893350e-6
0.035, 1.5349640e-6, 1.9581014e-6
0.034, 1.5033015e-6, 1.9614986e-6
0.033, 1.5332159e-6, 1.9954200e-6
0.032, 1.4825562e-6, 2.0092557e-6
0.031, 1.5175660e-6, 2.0039954e-6
0.030, 1.5289118e-6, 2.0133455e-6
0.029, 1.5081334e-6, 1.9434576e-6
0.028, 1.5260424e-6, 1.9661984e-6
0.027, 1.4872725e-6, 1.9834479e-6
0.026, 1.5315173e-6, 1.9938041e-6
0.025, 1.5044559e-6, 1.9993945e-6
0.024, 1.5134269e-6, 1.9743447e-6
0.023, 1.5309568e-6, 2.0106411e-6
0.022, 1.4926815e-6, 1.9410170e-6
0.021, 1.5215074e-6, 1.9273132e-6
0.020, 1.4754486e-6, 1.9674681e-6
0.019, 1.4942812e-6, 1.9951892e-6
0.018, 1.5204685e-6, 2.0252023e-6
0.017, 1.4887237e-6, 1.9494109e-6
0.016, 1.5220021e-6, 2.0048528e-6
0.015, 1.4828036e-6, 1.9351132e-6
0.014, 1.5174178e-6, 1.9617623e-6
0.013, 1.4876023e-6, 1.9698593e-6
0.012, 1.5149441e-6, 1.9990482e-6
0.011, 1.5129322e-6, 2.0161983e-6
0.010, 1.4649770e-6, 1.9693482e-6
0.009, 1.5243603e-6, 1.9594702e-6
0.008, 1.4800660e-6, 1.9127847e-6
0.007, 1.5060390e-6, 2.0032530e-6
0.006, 1.5073089e-6, 1.9764393e-6
