Jan. 28, 2006   03:39:16
Square Wave Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_17_19_psoralen_nonequil_2\data\control\4\75um_control_transfer_4_swv_7.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0.1
Final E (V) = -0.5
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 300
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-6
Sens 2 (A/V) = 1e-6

Potential/V, i1/A, i2/A

0.099, 2.3141544e-7, 1.0128651e-7
0.098, 1.7013559e-7, 1.3494423e-7
0.097, 1.3468039e-7, 1.2683076e-7
0.096, 1.5811382e-7, 1.3350953e-7
0.095, 1.3717049e-7, 6.5913731e-8
0.094, 1.6088427e-7, 9.6603117e-8
0.093, 1.5572266e-7, 1.0432080e-7
0.092, 1.3789608e-7, 1.0568956e-7
0.091, 1.7551160e-7, 1.4159002e-7
0.090, 1.2636902e-7, 1.2699567e-7
0.089, 1.6487505e-7, 1.5448583e-7
0.088, 1.3377340e-7, 1.2788618e-7
0.087, 1.4228263e-7, 1.2546204e-7
0.086, 1.6391857e-7, 1.5435391e-7
0.085, 1.3415267e-7, 1.3581825e-7
0.084, 1.6170881e-7, 1.8317982e-7
0.083, 1.2455503e-7, 1.4625692e-7
0.082, 1.5400761e-7, 1.3872062e-7
0.081, 1.4861510e-7, 1.4582817e-7
0.080, 1.4017182e-7, 1.0524430e-7
0.079, 1.5979586e-7, 1.1038944e-7
0.078, 1.2655042e-7, 1.1906360e-7
0.077, 1.6350631e-7, 1.3900097e-7
0.076, 1.3164608e-7, 1.2094355e-7
0.075, 1.4460785e-7, 6.2945389e-8
0.074, 1.5105574e-7, 1.0232543e-7
0.073, 1.2688024e-7, 9.5250876e-8
0.072, 1.5417251e-7, 1.1517177e-7
0.071, 1.3031033e-7, 1.2363155e-7
0.070, 1.5089084e-7, 1.3209134e-7
0.069, 1.3898449e-7, 1.3357550e-7
0.068, 1.3613158e-7, 1.1597982e-7
0.067, 1.5036315e-7, 1.2907351e-7
0.066, 1.2775425e-7, 1.3637894e-7
0.065, 1.5850959e-7, 1.5542581e-7
0.064, 1.2371399e-7, 1.6510592e-7
0.063, 1.3524107e-7, 1.5468373e-7
0.062, 1.4168899e-7, 1.5024770e-7
0.061, 1.2006953e-7, 1.0191316e-7
0.060, 1.6060393e-7, 1.2222982e-7
0.059, 1.1936042e-7, 1.0498045e-7
0.058, 1.4912632e-7, 1.3496073e-7
0.057, 1.3453196e-7, 1.3299832e-7
0.056, 1.3642841e-7, 1.0072582e-7
0.055, 1.4727937e-7, 8.2124203e-8
0.054, 1.1281358e-7, 7.5709281e-8
0.053, 1.5705841e-7, 9.9175686e-8
0.052, 1.2706163e-7, 9.4129504e-8
0.051, 1.3515861e-7, 1.1827203e-7
0.050, 1.4510256e-7, 1.4157354e-7
0.049, 1.2285648e-7, 1.0250683e-7
0.048, 1.3956166e-7, 1.3116784e-7
0.047, 1.0658005e-7, 1.2236175e-7
0.046, 1.4394821e-7, 1.7005316e-7
0.045, 1.2970015e-7, 1.4084794e-7
0.044, 1.3034330e-7, 1.4198581e-7
0.043, 1.4751022e-7, 1.7338429e-7
0.042, 1.1706820e-7, 1.0217701e-7
0.041, 1.5064347e-7, 1.2031690e-7
