Jan. 28, 2006   02:24:50
Cyclic Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_17_19_psoralen_nonequil_2\data\control\3\75um_control_soak_3_gc_1.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0
High E (V) = 0
Low E (V) = -0.4
Init P/N = N
Scan Rate (V/s) = 0.003
Segment = 1
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-6
2nd E (V) = 0
Sens 2 (A/V) = 1e-6

Potential/V, i1/A, i2/A, Time/s

0.000, -1.6474955e-7, -1.5124544e-7, 3.3333334e-1
-0.001, -1.5289837e-7, -1.4186659e-7, 6.6666669e-1
-0.002, -1.4389016e-7, -1.3393199e-7, 1.0000000e+0
-0.003, -1.3594916e-7, -1.2752791e-7, 1.3333334e+0
-0.004, -1.2938054e-7, -1.2189868e-7, 1.6666667e+0
-0.005, -1.2334471e-7, -1.1704031e-7, 2.0000000e+0
-0.006, -1.1783850e-7, -1.1246790e-7, 2.3333333e+0
-0.007, -1.1321737e-7, -1.0836520e-7, 2.6666665e+0
-0.008, -1.0947973e-7, -1.0504215e-7, 2.9999998e+0
-0.009, -1.0594977e-7, -1.0210891e-7, 3.3333330e+0
-0.010, -1.0210748e-7, -9.8586142e-8, 3.6666663e+0
-0.011, -9.8778031e-8, -9.6728897e-8, 3.9999995e+0
-0.012, -9.6364815e-8, -9.3483330e-8, 4.3333330e+0
-0.013, -9.3106465e-8, -9.2134130e-8, 4.6666665e+0
-0.014, -9.1607092e-8, -8.9097853e-8, 5.0000000e+0
-0.015, -8.8475751e-8, -8.7954746e-8, 5.3333335e+0
-0.016, -8.7015515e-8, -8.6031207e-8, 5.6666670e+0
-0.017, -8.5372363e-8, -8.3745810e-8, 6.0000005e+0
-0.018, -8.2782613e-8, -8.2763265e-8, 6.3333340e+0
-0.019, -8.1651493e-8, -8.0762234e-8, 6.6666675e+0
-0.020, -7.9449173e-8, -7.9072748e-8, 7.0000010e+0
-0.021, -7.7876308e-8, -7.8177280e-8, 7.3333344e+0
-0.022, -7.6817081e-8, -7.7555804e-8, 7.6666679e+0
-0.023, -7.5422356e-8, -7.5625074e-8, 8.0000010e+0
-0.024, -7.3441306e-8, -7.4128906e-8, 8.3333340e+0
-0.025, -7.2684827e-8, -7.3311718e-8, 8.6666670e+0
-0.026, -7.1830897e-8, -7.2932281e-8, 9.0000000e+0
-0.027, -7.0278006e-8, -7.2028023e-8, 9.3333330e+0
-0.028, -6.8814586e-8, -7.0281821e-8, 9.6666660e+0
-0.029, -6.8035739e-8, -6.9325644e-8, 9.9999990e+0
-0.030, -6.7356751e-8, -6.9117945e-8, 1.0333332e+1
-0.031, -6.6648994e-8, -6.8665031e-8, 1.0666665e+1
-0.032, -6.5815833e-8, -6.8085086e-8, 1.0999998e+1
-0.033, -6.4278126e-8, -6.6982722e-8, 1.1333331e+1
-0.034, -6.3240471e-8, -6.5715810e-8, 1.1666664e+1
-0.035, -6.2851441e-8, -6.4728475e-8, 1.1999997e+1
-0.036, -6.2337008e-8, -6.4145340e-8, 1.2333330e+1
