Jan. 28, 2006   02:39:45
Cyclic Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_17_19_psoralen_nonequil_2\data\control\3\75um_control_transfer_3_gc_4.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0
High E (V) = 0
Low E (V) = -0.4
Init P/N = N
Scan Rate (V/s) = 0.003
Segment = 1
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
2nd E (V) = 0
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A, Time/s

0.000, -6.7014376e-8, -8.2862243e-8, 3.3333334e-1
-0.001, -6.1750839e-8, -7.7493340e-8, 6.6666669e-1
-0.002, -5.7430704e-8, -7.2912314e-8, 1.0000000e+0
-0.003, -5.3776056e-8, -6.8896362e-8, 1.3333334e+0
-0.004, -5.0618272e-8, -6.5422647e-8, 1.6666667e+0
-0.005, -4.7836011e-8, -6.2280357e-8, 2.0000000e+0
-0.006, -4.5402111e-8, -5.9588125e-8, 2.3333333e+0
-0.007, -4.3172545e-8, -5.7099420e-8, 2.6666665e+0
-0.008, -4.1202032e-8, -5.4870331e-8, 2.9999998e+0
-0.009, -3.9393999e-8, -5.2816265e-8, 3.3333330e+0
-0.010, -3.7800849e-8, -5.0951602e-8, 3.6666663e+0
-0.011, -3.6285183e-8, -4.9221612e-8, 3.9999995e+0
-0.012, -3.4954841e-8, -4.7683660e-8, 4.3333330e+0
-0.013, -3.3541582e-8, -4.6215522e-8, 4.6666665e+0
-0.014, -3.2403914e-8, -4.4882302e-8, 5.0000000e+0
-0.015, -3.1297240e-8, -4.3607638e-8, 5.3333335e+0
-0.016, -3.0322767e-8, -4.2443212e-8, 5.6666670e+0
-0.017, -2.9361637e-8, -4.1342126e-8, 6.0000005e+0
-0.018, -2.8462733e-8, -4.0322764e-8, 6.3333340e+0
-0.019, -2.7665598e-8, -3.9335671e-8, 6.6666675e+0
-0.020, -2.6898340e-8, -3.8462169e-8, 7.0000010e+0
-0.021, -2.6155522e-8, -3.7626531e-8, 7.3333344e+0
-0.022, -2.5443381e-8, -3.6798404e-8, 7.6666679e+0
-0.023, -2.4785720e-8, -3.6047918e-8, 8.0000010e+0
-0.024, -2.4208498e-8, -3.5292480e-8, 8.3333340e+0
-0.025, -2.3533980e-8, -3.4634660e-8, 8.6666670e+0
-0.026, -2.2994143e-8, -3.3964774e-8, 9.0000000e+0
-0.027, -2.2477392e-8, -3.3316937e-8, 9.3333330e+0
-0.028, -2.1968868e-8, -3.2779496e-8, 9.6666660e+0
-0.029, -2.1475680e-8, -3.2232869e-8, 9.9999990e+0
-0.030, -2.0995275e-8, -3.1682809e-8, 1.0333332e+1
-0.031, -2.0519263e-8, -3.1152155e-8, 1.0666665e+1
-0.032, -2.0120895e-8, -3.0694519e-8, 1.0999998e+1
-0.033, -1.9643844e-8, -3.0208280e-8, 1.1333331e+1
-0.034, -1.9334225e-8, -2.9749360e-8, 1.1666664e+1
-0.035, -1.8936015e-8, -2.9307857e-8, 1.1999997e+1
-0.036, -1.8560575e-8, -2.8856931e-8, 1.2333330e+1
-0.037, -1.8137843e-8, -2.8397292e-8, 1.2666663e+1
-0.038, -1.7926236e-8, -2.7928310e-8, 1.2999996e+1
-0.039, -1.7551834e-8, -2.7454535e-8, 1.3333329e+1
-0.040, -1.7200517e-8, -2.7157537e-8, 1.3666662e+1
-0.041, -1.6953605e-8, -2.6819476e-8, 1.3999995e+1
-0.042, -1.6613390e-8, -2.6470396e-8, 1.4333328e+1
-0.043, -1.6360726e-8, -2.6110690e-8, 1.4666661e+1
-0.044, -1.6075070e-8, -2.5850598e-8, 1.4999994e+1
-0.045, -1.5729185e-8, -2.5471881e-8, 1.5333327e+1
-0.046, -1.5541943e-8, -2.5172326e-8, 1.5666660e+1
-0.047, -1.5209237e-8, -2.4926054e-8, 1.5999993e+1
-0.048, -1.5059539e-8, -2.4582485e-8, 1.6333326e+1
-0.049, -1.4728032e-8, -2.4398357e-8, 1.6666660e+1
-0.050, -1.4552374e-8, -2.4044244e-8, 1.6999994e+1
-0.051, -1.4274307e-8, -2.3842144e-8, 1.7333328e+1
-0.052, -1.4107674e-8, -2.3530928e-8, 1.7666662e+1
-0.053, -1.3814351e-8, -2.3363816e-8, 1.7999996e+1
-0.054, -1.3646761e-8, -2.3036462e-8, 1.8333330e+1
-0.055, -1.3463353e-8, -2.2907933e-8, 1.8666664e+1
-0.056, -1.3200783e-8, -2.2595598e-8, 1.8999998e+1
-0.057, -1.3097577e-8, -2.2458122e-8, 1.9333332e+1
-0.058, -1.2825981e-8, -2.2155373e-8, 1.9666666e+1
-0.059, -1.2669413e-8, -2.1988180e-8, 2.0000000e+1
-0.060, -1.2539366e-8, -2.1734877e-8, 2.0333334e+1
-0.061, -1.2296367e-8, -2.1545958e-8, 2.0666668e+1
-0.062, -1.2151464e-8, -2.1407285e-8, 2.1000002e+1
-0.063, -1.1953677e-8, -2.1118915e-8, 2.1333336e+1
-0.064, -1.1733924e-8, -2.1006041e-8, 2.1666670e+1
-0.065, -1.1663788e-8, -2.0691148e-8, 2.2000004e+1
-0.066, -1.1465683e-8, -2.0648972e-8, 2.2333338e+1
-0.067, -1.1320458e-8, -2.0516769e-8, 2.2666672e+1
-0.068, -1.1200637e-8, -2.0298375e-8, 2.3000006e+1
-0.069, -1.1056691e-8, -2.0078780e-8, 2.3333340e+1
-0.070, -1.0862260e-8, -2.0009923e-8, 2.3666674e+1
-0.071, -1.0733012e-8, -1.9749988e-8, 2.4000008e+1
