Jan. 28, 2006   03:02:05
Cyclic Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_17_19_psoralen_nonequil_2\data\control\3\75um_control_transfer_3_gc_12.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0
High E (V) = 0
Low E (V) = -0.4
Init P/N = N
Scan Rate (V/s) = 0.003
Segment = 1
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
2nd E (V) = 0
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A, Time/s

0.000, -4.6517169e-8, -6.1403739e-8, 3.3333334e-1
-0.001, -4.2278753e-8, -5.7200314e-8, 6.6666669e-1
-0.002, -3.8850171e-8, -5.3507001e-8, 1.0000000e+0
-0.003, -3.6007439e-8, -5.0334918e-8, 1.3333334e+0
-0.004, -3.3332615e-8, -4.7513751e-8, 1.6666667e+0
-0.005, -3.1118386e-8, -4.5057643e-8, 2.0000000e+0
-0.006, -2.9158098e-8, -4.2822169e-8, 2.3333333e+0
-0.007, -2.7430190e-8, -4.0878739e-8, 2.6666665e+0
-0.008, -2.5813073e-8, -3.9053212e-8, 2.9999998e+0
-0.009, -2.4416668e-8, -3.7470443e-8, 3.3333330e+0
-0.010, -2.3114124e-8, -3.5977781e-8, 3.6666663e+0
-0.011, -2.1942986e-8, -3.4633622e-8, 3.9999995e+0
-0.012, -2.0836712e-8, -3.3389949e-8, 4.3333330e+0
-0.013, -1.9875740e-8, -3.2282635e-8, 4.6666665e+0
-0.014, -1.8946000e-8, -3.1216299e-8, 5.0000000e+0
-0.015, -1.8104933e-8, -3.0294391e-8, 5.3333335e+0
-0.016, -1.7329207e-8, -2.9345003e-8, 5.6666670e+0
-0.017, -1.6596536e-8, -2.8470305e-8, 6.0000005e+0
-0.018, -1.5895418e-8, -2.7520038e-8, 6.3333340e+0
-0.019, -1.5245023e-8, -2.6855504e-8, 6.6666675e+0
-0.020, -1.4655180e-8, -2.6132259e-8, 7.0000010e+0
-0.021, -1.4089222e-8, -2.5487060e-8, 7.3333344e+0
-0.022, -1.3564242e-8, -2.4907042e-8, 7.6666679e+0
-0.023, -1.3059314e-8, -2.4352746e-8, 8.0000010e+0
-0.024, -1.2578508e-8, -2.3758430e-8, 8.3333340e+0
-0.025, -1.2104094e-8, -2.3256534e-8, 8.6666670e+0
-0.026, -1.1656120e-8, -2.2778046e-8, 9.0000000e+0
-0.027, -1.1210622e-8, -2.2336224e-8, 9.3333330e+0
-0.028, -1.0795798e-8, -2.1897277e-8, 9.6666660e+0
-0.029, -1.0474436e-8, -2.1495714e-8, 9.9999990e+0
-0.030, -1.0097637e-8, -2.1038792e-8, 1.0333332e+1
