Jan. 28, 2006   00:34:14
Cyclic Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_17_19_psoralen_nonequil_2\data\control\1\75um_control_transfer_1_gc_15.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0
High E (V) = 0
Low E (V) = -0.4
Init P/N = N
Scan Rate (V/s) = 0.003
Segment = 1
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
2nd E (V) = 0
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A, Time/s

0.000, -4.1239897e-8, -5.6746661e-8, 3.3333334e-1
-0.001, -3.7251507e-8, -5.2875460e-8, 6.6666669e-1
-0.002, -3.4023508e-8, -4.9482104e-8, 1.0000000e+0
-0.003, -3.1287733e-8, -4.6610054e-8, 1.3333334e+0
-0.004, -2.8977007e-8, -4.4053376e-8, 1.6666667e+0
-0.005, -2.6945388e-8, -4.1836351e-8, 2.0000000e+0
-0.006, -2.5105644e-8, -3.9819113e-8, 2.3333333e+0
-0.007, -2.3525912e-8, -3.8070670e-8, 2.6666665e+0
-0.008, -2.2087411e-8, -3.6438138e-8, 2.9999998e+0
-0.009, -2.0768253e-8, -3.4996443e-8, 3.3333330e+0
-0.010, -1.9590004e-8, -3.3652597e-8, 3.6666663e+0
-0.011, -1.8541083e-8, -3.2472755e-8, 3.9999995e+0
-0.012, -1.7549837e-8, -3.1361527e-8, 4.3333330e+0
-0.013, -1.6651892e-8, -3.0398876e-8, 4.6666665e+0
-0.014, -1.5828316e-8, -2.9421690e-8, 5.0000000e+0
-0.015, -1.5053548e-8, -2.8544912e-8, 5.3333335e+0
-0.016, -1.4326070e-8, -2.7581304e-8, 5.6666670e+0
-0.017, -1.3629985e-8, -2.6882505e-8, 6.0000005e+0
-0.018, -1.3035189e-8, -2.6142645e-8, 6.3333340e+0
-0.019, -1.2458367e-8, -2.5530277e-8, 6.6666675e+0
-0.020, -1.1843522e-8, -2.4915909e-8, 7.0000010e+0
-0.021, -1.1292420e-8, -2.4329580e-8, 7.3333344e+0
-0.022, -1.0800831e-8, -2.3761066e-8, 7.6666679e+0
-0.023, -1.0360846e-8, -2.3252541e-8, 8.0000010e+0
-0.024, -9.8663007e-9, -2.2781002e-8, 8.3333340e+0
-0.025, -9.4823909e-9, -2.2339977e-8, 8.6666670e+0
-0.026, -9.1011980e-9, -2.1915410e-8, 9.0000000e+0
-0.027, -8.6815817e-9, -2.1525748e-8, 9.3333330e+0
-0.028, -8.2927194e-9, -2.1105894e-8, 9.6666660e+0
-0.029, -7.9735942e-9, -2.0704251e-8, 9.9999990e+0
-0.030, -7.6562268e-9, -2.0324254e-8, 1.0333332e+1
-0.031, -7.2815829e-9, -2.0050901e-8, 1.0666665e+1
-0.032, -7.0146999e-9, -1.9669868e-8, 1.0999998e+1
-0.033, -6.7232930e-9, -1.9345629e-8, 1.1333331e+1
-0.034, -6.4215819e-9, -1.9101034e-8, 1.1666664e+1
-0.035, -6.2036656e-9, -1.8766093e-8, 1.1999997e+1
-0.036, -5.8691230e-9, -1.8545300e-8, 1.2333330e+1
-0.037, -5.6710179e-9, -1.8245105e-8, 1.2666663e+1
-0.038, -5.3664304e-9, -1.7997793e-8, 1.2999996e+1
-0.039, -5.2312714e-9, -1.7729633e-8, 1.3333329e+1
-0.040, -4.9170987e-9, -1.7501891e-8, 1.3666662e+1
-0.041, -4.7570965e-9, -1.7258651e-8, 1.3999995e+1
-0.042, -4.5901447e-9, -1.7077641e-8, 1.4333328e+1
-0.043, -4.3377200e-9, -1.6804368e-8, 1.4666661e+1
-0.044, -4.1949719e-9, -1.6659783e-8, 1.4999994e+1
-0.045, -3.9240948e-9, -1.6397774e-8, 1.5333327e+1
-0.046, -3.7774330e-9, -1.6226107e-8, 1.5666660e+1
-0.047, -3.6113599e-9, -1.6067544e-8, 1.5999993e+1
-0.048, -3.3785859e-9, -1.5813841e-8, 1.6333326e+1
-0.049, -3.3099679e-9, -1.5712949e-8, 1.6666660e+1
-0.050, -3.1122618e-9, -1.5499587e-8, 1.6999994e+1
-0.051, -2.9225440e-9, -1.5316260e-8, 1.7333328e+1
-0.052, -2.8003255e-9, -1.5212175e-8, 1.7666662e+1
-0.053, -2.7152520e-9, -1.5038992e-8, 1.7999996e+1
-0.054, -2.4899072e-9, -1.4828505e-8, 1.8333330e+1
-0.055, -2.3313427e-9, -1.4749104e-8, 1.8666664e+1
-0.056, -2.2457101e-9, -1.4565057e-8, 1.8999998e+1
-0.057, -2.0924980e-9, -1.4390597e-8, 1.9333332e+1
-0.058, -1.8988657e-9, -1.4284195e-8, 1.9666666e+1
-0.059, -1.8298485e-9, -1.4168527e-8, 2.0000000e+1
-0.060, -1.7313547e-9, -1.3970101e-8, 2.0333334e+1
-0.061, -1.5489061e-9, -1.3836940e-8, 2.0666668e+1
-0.062, -1.4163831e-9, -1.3764806e-8, 2.1000002e+1
-0.063, -1.3320285e-9, -1.3635559e-8, 2.1333336e+1
-0.064, -1.2610939e-9, -1.3460300e-8, 2.1666670e+1
-0.065, -1.1371183e-9, -1.3354216e-8, 2.2000004e+1
-0.066, -9.6074060e-10, -1.3280247e-8, 2.2333338e+1
-0.067, -9.0442420e-10, -1.3184390e-8, 2.2666672e+1
-0.068, -8.4507251e-10, -1.3022311e-8, 2.3000006e+1
-0.069, -7.7437762e-10, -1.2894021e-8, 2.3333340e+1
-0.070, -6.8435141e-10, -1.2814540e-8, 2.3666674e+1
-0.071, -5.3026050e-10, -1.2758462e-8, 2.4000008e+1
-0.072, -4.2242088e-10, -1.2626899e-8, 2.4333342e+1
-0.073, -3.7904532e-10, -1.2481435e-8, 2.4666676e+1
-0.074, -3.2137110e-10, -1.2387015e-8, 2.5000010e+1
-0.075, -2.7488020e-10, -1.2312486e-8, 2.5333344e+1
-0.076, -1.6065003e-10, -1.2232525e-8, 2.5666677e+1
-0.077, -2.9804569e-11, -1.2105993e-8, 2.6000011e+1
-0.078, 4.8638808e-11, -1.1980419e-8, 2.6333345e+1
-0.079, 1.0152020e-10, -1.1890553e-8, 2.6666679e+1
