Jan. 27, 2006   23:47:39
Cyclic Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_17_19_psoralen_nonequil_2\data\control\1\75um_control_soak_1_gc_2.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0
High E (V) = 0
Low E (V) = -0.4
Init P/N = N
Scan Rate (V/s) = 0.003
Segment = 1
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5
2nd E (V) = 0
Sens 2 (A/V) = 1e-5

Potential/V, i1/A, i2/A, Time/s

0.000, -1.2161075e-7, -1.3006219e-7, 3.3333334e-1
-0.001, -1.1125017e-7, -1.2372361e-7, 6.6666669e-1
-0.002, -1.0628155e-7, -1.1504851e-7, 1.0000000e+0
-0.003, -1.0142877e-7, -1.0972841e-7, 1.3333334e+0
-0.004, -9.4419185e-8, -1.0627355e-7, 1.6666667e+0
-0.005, -8.8851458e-8, -1.0358156e-7, 2.0000000e+0
-0.006, -8.5144976e-8, -1.0057003e-7, 2.3333333e+0
-0.007, -8.2712589e-8, -9.6583960e-8, 2.6666665e+0
-0.008, -8.0615706e-8, -9.2969330e-8, 2.9999998e+0
-0.009, -7.8554763e-8, -8.8959297e-8, 3.3333330e+0
-0.010, -7.5902719e-8, -8.6363151e-8, 3.6666663e+0
-0.011, -7.2855244e-8, -8.4909317e-8, 3.9999995e+0
-0.012, -6.9632037e-8, -8.3591274e-8, 4.3333330e+0
-0.013, -6.7103798e-8, -8.2429004e-8, 4.6666665e+0
-0.014, -6.4779250e-8, -8.1298687e-8, 5.0000000e+0
-0.015, -6.3181631e-8, -7.9928718e-8, 5.3333335e+0
-0.016, -6.1440218e-8, -7.9002099e-8, 5.6666670e+0
-0.017, -6.0321881e-8, -7.7807876e-8, 6.0000005e+0
-0.018, -5.9319369e-8, -7.6825337e-8, 6.3333340e+0
-0.019, -5.8440676e-8, -7.5794865e-8, 6.6666675e+0
-0.020, -5.7569974e-8, -7.4209225e-8, 7.0000010e+0
-0.021, -5.6799117e-8, -7.3118848e-8, 7.3333344e+0
-0.022, -5.5916431e-8, -7.1792819e-8, 7.6666679e+0
-0.023, -5.5165547e-8, -7.0670488e-8, 8.0000010e+0
-0.024, -5.4450606e-8, -6.9368426e-8, 8.3333340e+0
-0.025, -5.3416144e-8, -6.8393867e-8, 8.6666670e+0
-0.026, -5.2737153e-8, -6.7031891e-8, 9.0000000e+0
-0.027, -5.1487017e-8, -6.5993440e-8, 9.3333330e+0
-0.028, -5.0376666e-8, -6.5306459e-8, 9.6666660e+0
-0.029, -4.9561876e-8, -6.4483686e-8, 9.9999990e+0
-0.030, -4.8567355e-8, -6.3932504e-8, 1.0333332e+1
-0.031, -4.7572836e-8, -6.3025851e-8, 1.0666665e+1
-0.032, -4.6718107e-8, -6.2346864e-8, 1.0999998e+1
-0.033, -4.5683645e-8, -6.1695829e-8, 1.1333331e+1
-0.034, -4.4613234e-8, -6.1208553e-8, 1.1666664e+1
-0.035, -4.3574779e-8, -6.0513585e-8, 1.1999997e+1
-0.036, -4.2955698e-8, -6.0042282e-8, 1.2333330e+1
-0.037, -4.1937213e-8, -5.9479124e-8, 1.2666663e+1
-0.038, -4.1242245e-8, -5.9243476e-8, 1.2999996e+1
-0.039, -4.0475385e-8, -5.8660344e-8, 1.3333329e+1
-0.040, -4.0071988e-8, -5.8432683e-8, 1.3666662e+1
-0.041, -3.9353054e-8, -5.7949400e-8, 1.3999995e+1
-0.042, -3.8953651e-8, -5.7546000e-8, 1.4333328e+1
-0.043, -3.8530278e-8, -5.7038751e-8, 1.4666661e+1
-0.044, -3.8011049e-8, -5.6847039e-8, 1.4999994e+1
-0.045, -3.7519783e-8, -5.6671297e-8, 1.5333327e+1
-0.046, -3.6964607e-8, -5.6164055e-8, 1.5666660e+1
-0.047, -3.6577180e-8, -5.6012279e-8, 1.5999993e+1
-0.048, -3.6161801e-8, -5.5740685e-8, 1.6333326e+1
-0.049, -3.5738431e-8, -5.5481067e-8, 1.6666660e+1
-0.050, -3.5470826e-8, -5.5193500e-8, 1.6999994e+1
-0.051, -3.5195239e-8, -5.5033734e-8, 1.7333328e+1
-0.052, -3.4791835e-8, -5.4802079e-8, 1.7666662e+1
-0.053, -3.4476304e-8, -5.4610364e-8, 1.7999996e+1
-0.054, -3.4192727e-8, -5.4310810e-8, 1.8333330e+1
-0.055, -3.4104858e-8, -5.4171018e-8, 1.8666664e+1
-0.056, -3.3925122e-8, -5.4115102e-8, 1.8999998e+1
-0.057, -3.3573649e-8, -5.3839511e-8, 1.9333332e+1
-0.058, -3.3246135e-8, -5.3791581e-8, 1.9666666e+1
-0.059, -3.3194212e-8, -5.3523976e-8, 2.0000000e+1
-0.060, -3.2986520e-8, -5.3400164e-8, 2.0333334e+1
-0.061, -3.2878681e-8, -5.2984781e-8, 2.0666668e+1
-0.062, -3.2647026e-8, -5.2956821e-8, 2.1000002e+1
-0.063, -3.2575134e-8, -5.2749133e-8, 2.1333336e+1
-0.064, -3.2335489e-8, -5.2545431e-8, 2.1666670e+1
-0.065, -3.2227650e-8, -5.2365703e-8, 2.2000004e+1
-0.066, -3.2067884e-8, -5.2229904e-8, 2.2333338e+1
-0.067, -3.1800283e-8, -5.1802541e-8, 2.2666672e+1
-0.068, -3.1732384e-8, -5.1818517e-8, 2.3000006e+1
-0.069, -3.1520699e-8, -5.1874434e-8, 2.3333340e+1
-0.070, -3.1492743e-8, -5.1614819e-8, 2.3666674e+1
-0.071, -3.1336974e-8, -5.1183456e-8, 2.4000008e+1
-0.072, -3.1265081e-8, -5.0983754e-8, 2.4333342e+1
-0.073, -3.1081353e-8, -5.1119553e-8, 2.4666676e+1
-0.074, -3.0885644e-8, -5.0780059e-8, 2.5000010e+1
-0.075, -3.0833718e-8, -5.0540415e-8, 2.5333344e+1
-0.076, -3.0482244e-8, -5.0464529e-8, 2.5666677e+1
-0.077, -3.0422331e-8, -5.0105061e-8, 2.6000011e+1
-0.078, -3.0242600e-8, -5.0081098e-8, 2.6333345e+1
-0.079, -3.0162720e-8, -4.9841454e-8, 2.6666679e+1
-0.080, -2.9959022e-8, -4.9689682e-8, 2.7000013e+1
-0.081, -2.9839200e-8, -4.9509946e-8, 2.7333347e+1
-0.082, -2.9599557e-8, -4.9661722e-8, 2.7666681e+1
-0.083, -2.9679438e-8, -4.8994714e-8, 2.8000015e+1
-0.084, -2.9288019e-8, -4.9038650e-8, 2.8333349e+1
-0.085, -2.9004442e-8, -4.8818972e-8, 2.8666683e+1
-0.086, -2.8980477e-8, -4.8539391e-8, 2.9000017e+1
-0.087, -2.8864648e-8, -4.8795009e-8, 2.9333351e+1
-0.088, -2.8553110e-8, -4.8499452e-8, 2.9666685e+1
-0.089, -2.8465243e-8, -4.8331700e-8, 3.0000019e+1
-0.090, -2.8385362e-8, -4.7988209e-8, 3.0333353e+1
-0.091, -2.8061843e-8, -4.7640725e-8, 3.0666687e+1
-0.092, -2.8033885e-8, -4.7772531e-8, 3.1000021e+1
-0.093, -2.7610515e-8, -4.7560846e-8, 3.1333355e+1
-0.094, -2.7718352e-8, -4.7065583e-8, 3.1666689e+1
-0.095, -2.7614508e-8, -4.7145463e-8, 3.2000023e+1
-0.096, -2.7191135e-8, -4.6801972e-8, 3.2333355e+1
-0.097, -2.7067321e-8, -4.6730083e-8, 3.2666687e+1
-0.098, -2.6671909e-8, -4.6758039e-8, 3.3000019e+1
-0.099, -2.6747795e-8, -4.6546351e-8, 3.3333351e+1
-0.100, -2.6344395e-8, -4.6302716e-8, 3.3666683e+1
-0.101, -2.6104752e-8, -4.6122981e-8, 3.4000015e+1
-0.102, -2.5937002e-8, -4.5835410e-8, 3.4333347e+1
-0.103, -2.5681382e-8, -4.5683635e-8, 3.4666679e+1
-0.104, -2.5641441e-8, -4.5372097e-8, 3.5000011e+1
-0.105, -2.5349873e-8, -4.5432010e-8, 3.5333344e+1
