Jan. 28, 2006   00:14:07
Cyclic Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_17_19_psoralen_nonequil_2\data\control\1\75um_control_transfer_1_gc_8.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0
High E (V) = 0
Low E (V) = -0.4
Init P/N = N
Scan Rate (V/s) = 0.003
Segment = 1
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
2nd E (V) = 0
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A, Time/s

0.000, -4.3517232e-8, -6.6198531e-8, 3.3333334e-1
-0.001, -3.9414612e-8, -6.1892614e-8, 6.6666669e-1
-0.002, -3.6162326e-8, -5.8152651e-8, 1.0000000e+0
-0.003, -3.3356017e-8, -5.4975455e-8, 1.3333334e+0
-0.004, -3.0923314e-8, -5.2108199e-8, 1.6666667e+0
-0.005, -2.8866452e-8, -4.9658723e-8, 2.0000000e+0
-0.006, -2.7022315e-8, -4.7417178e-8, 2.3333333e+0
-0.007, -2.5380118e-8, -4.5466397e-8, 2.6666665e+0
-0.008, -2.3922123e-8, -4.3668269e-8, 2.9999998e+0
-0.009, -2.2594817e-8, -4.2071843e-8, 3.3333330e+0
-0.010, -2.1389889e-8, -4.0555058e-8, 3.6666663e+0
-0.011, -2.0326748e-8, -3.9243805e-8, 3.9999995e+0
-0.012, -1.9284618e-8, -3.8013233e-8, 4.3333330e+0
-0.013, -1.8422140e-8, -3.6873089e-8, 4.6666665e+0
-0.014, -1.7539692e-8, -3.5796372e-8, 5.0000000e+0
-0.015, -1.6760691e-8, -3.4839235e-8, 5.3333335e+0
-0.016, -1.6032892e-8, -3.3897916e-8, 5.6666670e+0
-0.017, -1.5366604e-8, -3.3063717e-8, 6.0000005e+0
-0.018, -1.4676829e-8, -3.2283996e-8, 6.3333340e+0
-0.019, -1.4106956e-8, -3.1526397e-8, 6.6666675e+0
-0.020, -1.3569355e-8, -3.0851321e-8, 7.0000010e+0
-0.021, -1.3053562e-8, -3.0214988e-8, 7.3333344e+0
-0.022, -1.2554383e-8, -2.9523617e-8, 7.6666679e+0
-0.023, -1.2078531e-8, -2.8983701e-8, 8.0000010e+0
-0.024, -1.1601241e-8, -2.8343850e-8, 8.3333340e+0
-0.025, -1.1177391e-8, -2.7736354e-8, 8.6666670e+0
-0.026, -1.0727899e-8, -2.7209378e-8, 9.0000000e+0
-0.027, -1.0519489e-8, -2.6750461e-8, 9.3333330e+0
-0.028, -1.0023586e-8, -2.6298014e-8, 9.6666660e+0
-0.029, -9.6412753e-9, -2.5890300e-8, 9.9999990e+0
-0.030, -9.2720640e-9, -2.5457583e-8, 1.0333332e+1
-0.031, -9.0380912e-9, -2.5051227e-8, 1.0666665e+1
-0.032, -8.7005141e-9, -2.4623223e-8, 1.0999998e+1
-0.033, -8.4304350e-9, -2.4293074e-8, 1.1333331e+1
-0.034, -8.1541263e-9, -2.3971392e-8, 1.1666664e+1
-0.035, -7.8222193e-9, -2.3604738e-8, 1.1999997e+1
-0.036, -7.6480786e-9, -2.3250223e-8, 1.2333330e+1
-0.037, -7.3084236e-9, -2.3011539e-8, 1.2666663e+1
-0.038, -7.1655153e-9, -2.2631545e-8, 1.2999996e+1
-0.039, -6.8547781e-9, -2.2398371e-8, 1.3333329e+1
-0.040, -6.6871069e-9, -2.2098657e-8, 1.3666662e+1
