Jan. 28, 2006   00:31:25
Cyclic Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_17_19_psoralen_nonequil_2\data\control\1\75um_control_transfer_1_gc_14.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0
High E (V) = 0
Low E (V) = -0.4
Init P/N = N
Scan Rate (V/s) = 0.003
Segment = 1
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
2nd E (V) = 0
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A, Time/s

0.000, -4.1833893e-8, -5.8683145e-8, 3.3333334e-1
-0.001, -3.7825373e-8, -5.4625815e-8, 6.6666669e-1
-0.002, -3.4633000e-8, -5.1153457e-8, 1.0000000e+0
-0.003, -3.1829728e-8, -4.8119173e-8, 1.3333334e+0
-0.004, -2.9503346e-8, -4.5532857e-8, 1.6666667e+0
-0.005, -2.7425873e-8, -4.3179952e-8, 2.0000000e+0
-0.006, -2.5611532e-8, -4.1133877e-8, 2.3333333e+0
-0.007, -2.4009752e-8, -3.9298683e-8, 2.6666665e+0
-0.008, -2.2550243e-8, -3.7642188e-8, 2.9999998e+0
-0.009, -2.1235238e-8, -3.6128199e-8, 3.3333330e+0
-0.010, -2.0085347e-8, -3.4767741e-8, 3.6666663e+0
-0.011, -1.8970605e-8, -3.3532618e-8, 3.9999995e+0
-0.012, -1.8001407e-8, -3.2401900e-8, 4.3333330e+0
-0.013, -1.7093315e-8, -3.1316794e-8, 4.6666665e+0
-0.014, -1.6253365e-8, -3.0424598e-8, 5.0000000e+0
-0.015, -1.5456788e-8, -2.9481521e-8, 5.3333335e+0
-0.016, -1.4740974e-8, -2.8661779e-8, 5.6666670e+0
-0.017, -1.4074923e-8, -2.7753210e-8, 6.0000005e+0
-0.018, -1.3423412e-8, -2.6977244e-8, 6.3333340e+0
-0.019, -1.2769664e-8, -2.6385882e-8, 6.6666675e+0
-0.020, -1.2257545e-8, -2.5699864e-8, 7.0000010e+0
-0.021, -1.1699256e-8, -2.5059457e-8, 7.3333344e+0
-0.022, -1.1209663e-8, -2.4553726e-8, 7.6666679e+0
-0.023, -1.0748349e-8, -2.4007738e-8, 8.0000010e+0
-0.024, -1.0251648e-8, -2.3525176e-8, 8.3333340e+0
-0.025, -9.8109423e-9, -2.3027276e-8, 8.6666670e+0
