Jan. 28, 2006   05:24:22
Square Wave Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_17_19_psoralen_nonequil_2\data\control\5\75um_control_transfer_5_swv_34.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0.1
Final E (V) = -0.5
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 300
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-6
Sens 2 (A/V) = 1e-6

Potential/V, i1/A, i2/A

0.099, 2.3176175e-7, 8.6675655e-8
0.098, 1.5907028e-7, 1.3293236e-7
0.097, 1.6050498e-7, 1.6174180e-7
0.096, 1.4605905e-7, 1.1911307e-7
0.095, 1.6438032e-7, 1.2927140e-7
0.094, 1.3273446e-7, 1.1729908e-7
0.093, 1.6187371e-7, 1.3689016e-7
0.092, 1.5118768e-7, 8.6774598e-8
0.091, 1.4701550e-7, 7.5445421e-8
0.090, 1.6439681e-7, 1.0258928e-7
0.089, 1.3832485e-7, 1.0087423e-7
0.088, 1.5918572e-7, 1.2958472e-7
0.087, 1.3542247e-7, 1.2671532e-7
0.086, 1.4849967e-7, 1.4404716e-7
0.085, 1.5564019e-7, 1.6467715e-7
0.084, 1.3535652e-7, 1.2641848e-7
0.083, 1.5430443e-7, 1.2659989e-7
0.082, 1.1536965e-7, 1.2399434e-7
0.081, 1.5809732e-7, 1.5715734e-7
0.080, 1.3708805e-7, 1.4655377e-7
0.079, 1.4531696e-7, 1.4624044e-7
0.078, 1.5915273e-7, 1.7391201e-7
0.077, 1.3571930e-7, 1.6904721e-7
0.076, 1.6004324e-7, 1.7984868e-7
0.075, 1.2443959e-7, 1.3209132e-7
0.074, 1.5625037e-7, 1.3964411e-7
0.073, 1.5387567e-7, 1.4205177e-7
0.072, 1.4137565e-7, 9.8911826e-8
0.071, 1.5564021e-7, 1.1856887e-7
0.070, 1.3021138e-7, 1.1395144e-7
0.069, 1.6957492e-7, 1.2854581e-7
0.068, 1.3392180e-7, 1.1568298e-7
0.067, 1.3621403e-7, 1.1156028e-7
0.066, 1.5382622e-7, 1.1668892e-7
0.065, 1.2437363e-7, 8.0673004e-8
0.064, 1.4967053e-7, 8.0673004e-8
0.063, 1.2429118e-7, 8.2866279e-8
0.062, 1.5062699e-7, 9.3849160e-8
0.061, 1.4727935e-7, 1.2067969e-7
0.060, 1.3464739e-7, 1.2752338e-7
0.059, 1.4718042e-7, 1.4040269e-7
0.058, 1.1764538e-7, 1.2782021e-7
0.057, 1.4968703e-7, 1.4892845e-7
0.056, 1.2274104e-7, 1.2063022e-7
0.055, 1.3149766e-7, 1.1721662e-7
0.054, 1.4878002e-7, 1.4660324e-7
0.053, 1.3736839e-7, 1.3105240e-7
0.052, 1.5131960e-7, 1.4292578e-7
0.051, 1.1485844e-7, 1.4221668e-7
0.050, 1.4536643e-7, 1.7191661e-7
0.049, 1.3853924e-7, 1.7190013e-7
0.048, 1.3098645e-7, 1.4371734e-7
0.047, 1.4655376e-7, 1.5354587e-7
0.046, 1.1500686e-7, 1.0065986e-7
0.045, 1.5222660e-7, 1.2303788e-7
0.044, 1.1863483e-7, 9.6289796e-8
0.043, 1.3787960e-7, 1.1611174e-7
0.042, 1.5000033e-7, 1.2834792e-7
0.041, 1.3187694e-7, 1.1865132e-7
0.040, 1.4267842e-7, 1.1820607e-7
0.039, 1.1014207e-7, 1.0277068e-7
0.038, 1.4421207e-7, 1.2805108e-7
0.037, 1.3319621e-7, 7.8760067e-8
0.036, 1.2384592e-7, 6.5913738e-8
0.035, 1.5003332e-7, 9.4145996e-8
0.034, 1.2186703e-7, 8.7417746e-8
0.033, 1.4665271e-7, 1.1014207e-7
0.032, 1.1840396e-7, 1.0587095e-7
0.031, 1.4023779e-7, 1.3110187e-7
0.030, 1.4129320e-7, 1.4473977e-7
0.029, 1.1449564e-7, 1.2509923e-7
0.028, 1.3967710e-7, 1.1005962e-7
0.027, 1.1345672e-7, 1.0714075e-7
0.026, 1.4322262e-7, 1.3550493e-7
0.025, 1.3210781e-7, 1.2034988e-7
0.024, 1.2612166e-7, 1.2303786e-7
0.023, 1.4559728e-7, 1.6827215e-7
0.022, 1.1050487e-7, 1.4919229e-7
0.021, 1.4586115e-7, 1.5794890e-7
0.020, 1.1447916e-7, 1.1334129e-7
0.019, 1.3397127e-7, 1.2503327e-7
0.018, 1.3672525e-7, 1.3771469e-7
0.017, 1.2674830e-7, 9.2101132e-8
0.016, 1.4287630e-7, 9.9752867e-8
0.015, 1.1278060e-7, 1.0105563e-7
0.014, 1.5164943e-7, 1.0712425e-7
0.013, 1.1736505e-7, 1.0494747e-7
0.012, 1.2406031e-7, 9.3601798e-8
0.011, 1.3835783e-7, 1.2836441e-7
0.010, 1.0855895e-7, 9.4558260e-8
0.009, 1.4183739e-7, 8.3740289e-8
0.008, 1.0667900e-7, 6.1444730e-8
0.007, 1.3298182e-7, 8.4383437e-8
0.006, 1.3064013e-7, 8.9891358e-8
0.005, 1.2610516e-7, 9.9967245e-8
0.004, 1.3550493e-7, 1.2053127e-7
0.003, 1.0275419e-7, 1.2923843e-7
0.002, 1.3474634e-7, 1.2574237e-7
0.001, 1.2389540e-7, 1.1010908e-7
