Jan. 28, 2006   04:57:22
Square Wave Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_17_19_psoralen_nonequil_2\data\control\5\75um_control_transfer_5_swv_9.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0.1
Final E (V) = -0.5
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 300
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-6
Sens 2 (A/V) = 1e-6

Potential/V, i1/A, i2/A

0.099, 2.4220043e-7, 1.3230571e-7
0.098, 1.3809398e-7, 1.2181756e-7
0.097, 1.6688692e-7, 1.2589079e-7
0.096, 1.7272467e-7, 1.2011900e-7
0.095, 9.2364992e-8, 1.1561702e-7
0.094, 1.7213100e-7, 1.5118769e-7
0.093, 1.3146469e-7, 9.1078697e-8
0.092, 1.6863494e-7, 9.7147314e-8
0.091, 1.5155048e-7, 1.0263875e-7
0.090, 1.5986184e-7, 1.0422188e-7
0.089, 2.0973002e-7, 1.0681093e-7
0.088, 1.3359198e-7, 6.7958595e-8
0.087, 1.7359868e-7, 1.3029383e-7
0.086, 1.3421864e-7, 1.4086444e-7
0.085, 1.5425496e-7, 1.3860519e-7
0.084, 1.3190994e-7, 1.5432093e-7
0.083, 1.0440327e-7, 1.2894158e-7
0.082, 1.6627675e-7, 1.5250694e-7
0.081, 1.1952534e-7, 1.1066977e-7
0.080, 1.6540275e-7, 9.2760764e-8
0.079, 1.3364145e-7, 1.3176152e-7
0.078, 1.6629326e-7, 1.2018496e-7
0.077, 1.6683745e-7, 1.3552140e-7
0.076, 1.2097652e-7, 1.2806757e-7
0.075, 1.6438032e-7, 1.7171872e-7
0.074, 1.4152407e-7, 1.9431113e-7
0.073, 1.5075891e-7, 1.7082823e-7
0.072, 1.3629648e-7, 1.6563361e-7
0.071, 1.2935385e-7, 1.5666262e-7
0.070, 1.6673850e-7, 1.4628991e-7
0.069, 1.2030041e-7, 1.3166256e-7
0.068, 1.2239474e-7, 1.0568956e-7
0.067, 1.3815995e-7, 1.0817967e-7
0.066, 1.5168240e-7, 1.0440327e-7
0.065, 1.6004324e-7, 1.3743434e-7
0.064, 1.1825554e-7, 7.6171020e-8
0.063, 1.6995421e-7, 1.4734533e-7
0.062, 1.7658351e-7, 1.0883930e-7
0.061, 1.4899439e-7, 1.2125687e-7
0.060, 1.4211773e-7, 1.3781363e-7
0.059, 1.3423514e-7, 9.1194138e-8
0.058, 1.6734867e-7, 1.2572588e-7
0.057, 1.1324235e-7, 7.3400564e-8
0.056, 1.0608533e-7, 1.1993760e-7
0.055, 1.1848642e-7, 7.1669021e-8
0.054, 1.4421207e-7, 8.9231733e-8
0.053, 1.4450890e-7, 1.1682084e-7
0.052, 1.1654051e-7, 7.8001499e-8
0.051, 1.5209469e-7, 1.3999042e-7
0.050, 1.4503661e-7, 1.1226938e-7
0.049, 1.4698253e-7, 1.4741128e-7
0.048, 1.3139871e-7, 1.2056427e-7
