Jan. 28, 2006   05:33:00
Square Wave Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_17_19_psoralen_nonequil_2\data\control\5\75um_control_transfer_5_swv_42.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0.1
Final E (V) = -0.5
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 300
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-6
Sens 2 (A/V) = 1e-6

Potential/V, i1/A, i2/A

0.099, 2.1904732e-7, 1.4670218e-7
0.098, 1.6060393e-7, 1.5214415e-7
0.097, 1.5616790e-7, 1.8781375e-7
0.096, 1.5321605e-7, 1.6652413e-7
0.095, 1.5789942e-7, 1.4661973e-7
0.094, 1.4139214e-7, 1.4162300e-7
0.093, 1.6665604e-7, 1.2958473e-7
0.092, 1.4048516e-7, 1.2234526e-7
0.091, 1.4632289e-7, 1.2744093e-7
0.090, 1.7038299e-7, 1.5004981e-7
0.089, 1.4172196e-7, 1.2707812e-7
0.088, 1.7148787e-7, 1.2729251e-7
0.087, 1.2869421e-7, 1.0649760e-7
0.086, 1.6286316e-7, 1.0601936e-7
0.085, 1.5846011e-7, 1.0656356e-7
0.084, 1.4502012e-7, 7.4983674e-8
0.083, 1.5857556e-7, 1.1276411e-7
0.082, 1.3288289e-7, 1.1314340e-7
0.081, 1.6751356e-7, 1.5268834e-7
0.080, 1.3085452e-7, 1.1992111e-7
0.079, 1.4107881e-7, 1.3341059e-7
0.078, 1.5577213e-7, 1.4889545e-7
0.077, 1.4290930e-7, 1.0526079e-7
0.076, 1.5836116e-7, 1.2293893e-7
0.075, 1.2333471e-7, 1.2765530e-7
0.074, 1.5755313e-7, 1.8227284e-7
0.073, 1.4447593e-7, 1.6396804e-7
0.072, 1.3906694e-7, 1.5272133e-7
0.071, 1.5559071e-7, 1.7854592e-7
0.070, 1.2890860e-7, 1.1985514e-7
0.069, 1.6022464e-7, 1.2958472e-7
0.068, 1.3619754e-7, 8.5092545e-8
0.067, 1.5781697e-7, 1.2254316e-7
0.066, 1.5021472e-7, 1.4541590e-7
0.065, 1.3177801e-7, 1.1578192e-7
0.064, 1.5717384e-7, 1.2401084e-7
0.063, 1.2404382e-7, 1.1151081e-7
0.062, 1.4853265e-7, 1.2361505e-7
0.061, 1.4805443e-7, 7.6484341e-8
0.060, 1.3649438e-7, 7.9469181e-8
0.059, 1.5710788e-7, 9.0105750e-8
0.058, 1.2760583e-7, 9.9076743e-8
0.057, 1.6062042e-7, 1.4401418e-7
0.056, 1.1334129e-7, 1.1533668e-7
0.055, 1.3860519e-7, 1.3121732e-7
0.054, 1.3636244e-7, 1.4991788e-7
0.053, 1.2399434e-7, 1.1626016e-7
0.052, 1.5039612e-7, 1.1230237e-7
0.051, 1.1649104e-7, 1.0529378e-7
0.050, 1.6271474e-7, 1.4516853e-7
0.049, 1.2815002e-7, 1.5425498e-7
0.048, 1.3261902e-7, 1.3768171e-7
0.047, 1.4833478e-7, 1.7100962e-7
0.046, 1.1520474e-7, 1.3390532e-7
0.045, 1.4873055e-7, 1.1220342e-7
0.044, 1.1035645e-7, 9.1837279e-8
0.043, 1.4871407e-7, 1.1438021e-7
0.042, 1.4101285e-7, 1.4318965e-7
