Jan. 28, 2006   05:37:59
Square Wave Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_17_19_psoralen_nonequil_2\data\psoralen\5\75um_psoralen_transfer_5_swvslow_6.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -0.1
Final E (V) = -0.4
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 15
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-6
Sens 2 (A/V) = 1e-6

Potential/V, i1/A, i2/A

-0.101, 2.0044058e-7, 2.0215045e-7
-0.102, 2.3189273e-7, 2.4152470e-7
-0.103, 2.3165889e-7, 2.4203655e-7
-0.104, 2.3085578e-7, 2.4204192e-7
-0.105, 2.3005975e-7, 2.4225966e-7
-0.106, 2.2958028e-7, 2.4253058e-7
-0.107, 2.2921768e-7, 2.4263596e-7
-0.108, 2.2863425e-7, 2.4282167e-7
-0.109, 2.2818664e-7, 2.4343385e-7
-0.110, 2.2802956e-7, 2.4368904e-7
-0.111, 2.2765045e-7, 2.4389468e-7
-0.112, 2.2740124e-7, 2.4443113e-7
-0.113, 2.2680246e-7, 2.4481750e-7
-0.114, 2.2684262e-7, 2.4539403e-7
-0.115, 2.2650602e-7, 2.4551693e-7
-0.116, 2.2619307e-7, 2.4603207e-7
-0.117, 2.2613636e-7, 2.4696647e-7
-0.118, 2.2593204e-7, 2.4707163e-7
-0.119, 2.2591314e-7, 2.4758322e-7
-0.120, 2.2549386e-7, 2.4793528e-7
-0.121, 2.2562969e-7, 2.4870906e-7
-0.122, 2.2562497e-7, 2.4912131e-7
-0.123, 2.2541002e-7, 2.4956793e-7
-0.124, 2.2492817e-7, 2.4996604e-7
-0.125, 2.2528837e-7, 2.5072330e-7
-0.126, 2.2495533e-7, 2.5088497e-7
-0.127, 2.2499076e-7, 2.5162817e-7
-0.128, 2.2487737e-7, 2.5234874e-7
-0.129, 2.2485611e-7, 2.5254957e-7
-0.130, 2.2506399e-7, 2.5330326e-7
-0.131, 2.2480060e-7, 2.5381837e-7
-0.132, 2.2492225e-7, 2.5434642e-7
-0.133, 2.2489863e-7, 2.5468538e-7
-0.134, 2.2481714e-7, 2.5524059e-7
-0.135, 2.2461046e-7, 2.5587971e-7
-0.136, 2.2490335e-7, 2.5647748e-7
-0.137, 2.2469786e-7, 2.5672085e-7
-0.138, 2.2467188e-7, 2.5732328e-7
-0.139, 2.2495769e-7, 2.5829308e-7
-0.140, 2.2508053e-7, 2.5857781e-7
-0.141, 2.2526240e-7, 2.5925124e-7
-0.142, 2.2510295e-7, 2.5993646e-7
-0.143, 2.2534269e-7, 2.6045853e-7
-0.144, 2.2523051e-7, 2.6070057e-7
-0.145, 2.2530017e-7, 2.6131261e-7
-0.146, 2.2541475e-7, 2.6223998e-7
-0.147, 2.2560725e-7, 2.6269004e-7
-0.148, 2.2568992e-7, 2.6303383e-7
-0.149, 2.2590251e-7, 2.6389148e-7
-0.150, 2.2579739e-7, 2.6455416e-7
-0.151, 2.2609856e-7, 2.6489079e-7
-0.152, 2.2636902e-7, 2.6558664e-7
-0.153, 2.2621313e-7, 2.6616675e-7
-0.154, 2.2670798e-7, 2.6697234e-7
-0.155, 2.2670207e-7, 2.6725226e-7
-0.156, 2.2704812e-7, 2.6814661e-7
