Jan. 28, 2006   03:53:54
Square Wave Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_17_19_psoralen_nonequil_2\data\psoralen\4\75um_psoralen_soak_4_swvslow_1.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -0.1
Final E (V) = -0.4
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 15
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5
Sens 2 (A/V) = 1e-5

Potential/V, i1/A, i2/A

-0.101, 2.0330340e-7, 2.2258456e-7
-0.102, 2.3610075e-7, 2.6711757e-7
-0.103, 2.3636058e-7, 2.6738849e-7
-0.104, 2.3641964e-7, 2.6693911e-7
-0.105, 2.3634877e-7, 2.6703324e-7
-0.106, 2.3643145e-7, 2.6731607e-7
-0.107, 2.3703376e-7, 2.6774075e-7
-0.108, 2.3731721e-7, 2.6773998e-7
-0.109, 2.3755342e-7, 2.6795183e-7
-0.110, 2.3807306e-7, 2.6868352e-7
-0.111, 2.3871084e-7, 2.6937977e-7
-0.112, 2.3952575e-7, 2.6985154e-7
-0.113, 2.4029345e-7, 2.7037055e-7
-0.114, 2.4126189e-7, 2.7157489e-7
-0.115, 2.4181696e-7, 2.7236570e-7
-0.116, 2.4290350e-7, 2.7351078e-7
-0.117, 2.4413180e-7, 2.7438438e-7
-0.118, 2.4519471e-7, 2.7544678e-7
-0.119, 2.4667102e-7, 2.7689927e-7
-0.120, 2.4789929e-7, 2.7852889e-7
-0.121, 2.4955273e-7, 2.8002847e-7
-0.122, 2.5114713e-7, 2.8132732e-7
-0.123, 2.5274153e-7, 2.8277975e-7
-0.124, 2.5460756e-7, 2.8476379e-7
-0.125, 2.5654447e-7, 2.8700777e-7
-0.126, 2.5862309e-7, 2.8866106e-7
-0.127, 2.6060724e-7, 2.9051512e-7
-0.128, 2.6338265e-7, 2.9345620e-7
-0.129, 2.6561480e-7, 2.9578291e-7
-0.130, 2.6839027e-7, 2.9846382e-7
-0.131, 2.7124835e-7, 3.0084968e-7
-0.132, 2.7421277e-7, 3.0396785e-7
-0.133, 2.7754328e-7, 3.0726341e-7
-0.134, 2.8072026e-7, 3.1071227e-7
-0.135, 2.8434602e-7, 3.1423218e-7
-0.136, 2.8826707e-7, 3.1800010e-7
-0.137, 2.9243611e-7, 3.2193347e-7
-0.138, 2.9656974e-7, 3.2642217e-7
-0.139, 3.0111676e-7, 3.3109967e-7
-0.140, 3.0626603e-7, 3.3621444e-7
-0.141, 3.1152166e-7, 3.4112838e-7
-0.142, 3.1702530e-7, 3.4657378e-7
-0.143, 3.2230452e-7, 3.5227936e-7
-0.144, 3.2837505e-7, 3.5857522e-7
-0.145, 3.3521320e-7, 3.6529661e-7
-0.146, 3.4227583e-7, 3.7207707e-7
-0.147, 3.4940928e-7, 3.7928271e-7
-0.148, 3.5697974e-7, 3.8716172e-7
