Jan. 28, 2006   04:05:15
Cyclic Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_17_19_psoralen_nonequil_2\data\psoralen\4\75um_psoralen_transfer_4_gc_2.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0
High E (V) = 0
Low E (V) = -0.4
Init P/N = N
Scan Rate (V/s) = 0.003
Segment = 1
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
2nd E (V) = 0
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A, Time/s

0.000, -2.1999014e-8, -2.4613586e-8, 3.3333334e-1
-0.001, -1.7962472e-8, -2.2584612e-8, 6.6666669e-1
-0.002, -1.5979985e-8, -2.0905812e-8, 1.0000000e+0
-0.003, -1.4416532e-8, -1.9485245e-8, 1.3333334e+0
-0.004, -1.3093653e-8, -1.8285331e-8, 1.6666667e+0
-0.005, -1.1993519e-8, -1.7224869e-8, 2.0000000e+0
-0.006, -1.0999087e-8, -1.6295591e-8, 2.3333333e+0
-0.007, -1.0125004e-8, -1.5463343e-8, 2.6666665e+0
-0.008, -9.3642987e-9, -1.4717959e-8, 2.9999998e+0
-0.009, -8.6424503e-9, -1.4051048e-8, 3.3333330e+0
-0.010, -8.0335081e-9, -1.3446893e-8, 3.6666663e+0
-0.011, -7.4292905e-9, -1.2895804e-8, 3.9999995e+0
-0.012, -6.8671175e-9, -1.2391870e-8, 4.3333330e+0
-0.013, -6.3891532e-9, -1.1926936e-8, 4.6666665e+0
-0.014, -5.9150858e-9, -1.1496866e-8, 5.0000000e+0
-0.015, -5.4729061e-9, -1.1097524e-8, 5.3333335e+0
-0.016, -5.0855267e-9, -1.0721700e-8, 5.6666670e+0
-0.017, -4.6746442e-9, -1.0380504e-8, 6.0000005e+0
-0.018, -4.3322621e-9, -1.0056917e-8, 6.3333340e+0
-0.019, -3.9700385e-9, -9.7557855e-9, 6.6666675e+0
-0.020, -3.6474976e-9, -9.4754533e-9, 7.0000010e+0
-0.021, -3.3640493e-9, -9.2091863e-9, 7.3333344e+0
-0.022, -3.0678455e-9, -8.9580459e-9, 7.6666679e+0
-0.023, -2.7794367e-9, -8.7203791e-9, 8.0000010e+0
-0.024, -2.5067357e-9, -8.5004395e-9, 8.3333340e+0
-0.025, -2.2118312e-9, -8.2858183e-9, 8.6666670e+0
-0.026, -1.9965285e-9, -8.0875067e-9, 9.0000000e+0
-0.027, -1.7489834e-9, -7.8971123e-9, 9.3333330e+0
-0.028, -1.5112411e-9, -7.7154647e-9, 9.6666660e+0
-0.029, -1.3225117e-9, -7.5418534e-9, 9.9999990e+0
-0.030, -1.0926823e-9, -7.3749775e-9, 1.0333332e+1
-0.031, -8.6982083e-10, -7.2163755e-9, 1.0666665e+1
-0.032, -6.7058026e-10, -7.0676998e-9, 1.0999998e+1
-0.033, -4.6023782e-10, -6.9129982e-9, 1.1333331e+1
-0.034, -2.8509034e-10, -6.7663319e-9, 1.1666664e+1
-0.035, -1.0427385e-10, -6.6351480e-9, 1.1999997e+1
-0.036, 1.0252543e-10, -6.5076287e-9, 1.2333330e+1
-0.037, 2.5582381e-10, -6.3860170e-9, 1.2666663e+1
-0.038, 4.3675841e-10, -6.2640519e-9, 1.2999996e+1
-0.039, 6.0422922e-10, -6.1491776e-9, 1.3333329e+1
-0.040, 7.5422069e-10, -6.0481309e-9, 1.3666662e+1
-0.041, 9.3562769e-10, -5.9479111e-9, 1.3999995e+1
-0.042, 1.0582191e-9, -5.8417822e-9, 1.4333328e+1
-0.043, 1.2142339e-9, -5.7481806e-9, 1.4666661e+1
-0.044, 1.3762719e-9, -5.6564704e-9, 1.4999994e+1
-0.045, 1.4996901e-9, -5.5599143e-9, 1.5333327e+1
-0.046, 1.6427135e-9, -5.4761222e-9, 1.5666660e+1
-0.047, 1.7810127e-9, -5.3946940e-9, 1.5999993e+1
-0.048, 1.8982895e-9, -5.3120837e-9, 1.6333326e+1
-0.049, 2.0521784e-9, -5.2357367e-9, 1.6666660e+1
-0.050, 2.1600071e-9, -5.1590359e-9, 1.6999994e+1
-0.051, 2.2905111e-9, -5.0846984e-9, 1.7333328e+1
-0.052, 2.4184172e-9, -5.0166244e-9, 1.7666662e+1
-0.053, 2.5087665e-9, -4.9503237e-9, 1.7999996e+1
-0.054, 2.6349012e-9, -4.8828408e-9, 1.8333330e+1
-0.055, 2.7481626e-9, -4.8229216e-9, 1.8666664e+1
-0.056, 2.8490228e-9, -4.7632391e-9, 1.8999998e+1
-0.057, 2.9766929e-9, -4.6996562e-9, 1.9333332e+1
-0.058, 3.0664513e-9, -4.6437556e-9, 1.9666666e+1
-0.059, 3.1781771e-9, -4.5830095e-9, 2.0000000e+1
-0.060, 3.2904939e-9, -4.5294719e-9, 2.0333334e+1
-0.061, 3.3573408e-9, -4.4762896e-9, 2.0666668e+1
-0.062, 3.4703658e-9, -4.4262976e-9, 2.1000002e+1
-0.063, 3.5691001e-9, -4.3779607e-9, 2.1333336e+1
-0.064, 3.6450409e-9, -4.3287960e-9, 2.1666670e+1
-0.065, 3.7574752e-9, -4.2788049e-9, 2.2000004e+1
-0.066, 3.8216057e-9, -4.2382675e-9, 2.2333338e+1
-0.067, 3.9000261e-9, -4.1940673e-9, 2.2666672e+1
-0.068, 4.0034851e-9, -4.1465573e-9, 2.3000006e+1
-0.069, 4.0633634e-9, -4.1046020e-9, 2.3333340e+1
-0.070, 4.1522954e-9, -4.0711559e-9, 2.3666674e+1
-0.071, 4.2326058e-9, -4.0289643e-9, 2.4000008e+1
-0.072, 4.2969721e-9, -3.9870094e-9, 2.4333342e+1
-0.073, 4.3928718e-9, -3.9467087e-9, 2.4666676e+1
-0.074, 4.4468456e-9, -3.9105448e-9, 2.5000010e+1
-0.075, 4.5315254e-9, -3.8733168e-9, 2.5333344e+1
-0.076, 4.6262447e-9, -3.8366799e-9, 2.5666677e+1
-0.077, 4.6712421e-9, -3.8042978e-9, 2.6000011e+1
-0.078, 4.7674966e-9, -3.7691974e-9, 2.6333345e+1
-0.079, 4.8545385e-9, -3.7418966e-9, 2.6666679e+1
