Jan. 28, 2006   03:34:57
Square Wave Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_17_19_psoralen_nonequil_2\data\control\4\75um_control_transfer_4_swv_3.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0.1
Final E (V) = -0.5
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 300
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-6
Sens 2 (A/V) = 1e-6

Potential/V, i1/A, i2/A

0.099, 2.2071291e-7, 1.0676145e-7
0.098, 1.6903071e-7, 1.3806100e-7
0.097, 1.4632289e-7, 1.1601280e-7
0.096, 1.6160986e-7, 1.2427469e-7
0.095, 1.6507295e-7, 1.5234204e-7
0.094, 1.4338752e-7, 1.1421529e-7
0.093, 1.6957492e-7, 1.1926149e-7
0.092, 1.3319621e-7, 7.1025880e-8
0.091, 1.6545222e-7, 1.1912955e-7
0.090, 1.5232554e-7, 8.7928960e-8
0.089, 1.5079189e-7, 1.3012892e-7
0.088, 1.7476953e-7, 1.5803136e-7
0.087, 1.3595017e-7, 1.4403066e-7
0.086, 1.6497398e-7, 1.5054454e-7
0.085, 1.3693960e-7, 1.1297849e-7
0.084, 1.6009271e-7, 1.3143169e-7
0.083, 1.5771803e-7, 1.6497398e-7
0.082, 1.3980902e-7, 1.5887238e-7
0.081, 1.6997070e-7, 1.6696937e-7
0.080, 1.3314674e-7, 1.5687701e-7
0.079, 1.5844364e-7, 1.6807425e-7
0.078, 1.4272788e-7, 1.0735512e-7
0.077, 1.4221668e-7, 1.0382610e-7
0.076, 1.6898124e-7, 1.1474301e-7
0.075, 1.2994752e-7, 1.1779380e-7
0.074, 1.6398454e-7, 1.4388225e-7
0.073, 1.2213088e-7, 1.1446267e-7
0.072, 1.5080840e-7, 8.7368271e-8
0.071, 1.4698253e-7, 9.4047046e-8
0.070, 1.3595019e-7, 7.8809542e-8
0.069, 1.6616131e-7, 9.8400619e-8
0.068, 1.2636902e-7, 1.3169554e-7
0.067, 1.6190670e-7, 1.5821277e-7
0.066, 1.3125029e-7, 1.2940332e-7
0.065, 1.4521801e-7, 1.1296200e-7
0.064, 1.5441988e-7, 1.3133275e-7
0.063, 1.3382285e-7, 1.1810712e-7
0.062, 1.6294561e-7, 1.4866458e-7
0.061, 1.2015198e-7, 1.6639221e-7
0.060, 1.4788952e-7, 1.6281371e-7
0.059, 1.4640536e-7, 1.7399445e-7
0.058, 1.2961772e-7, 1.2067969e-7
0.057, 1.5181433e-7, 1.1327533e-7
0.056, 1.1912955e-7, 1.0328190e-7
0.055, 1.5921870e-7, 1.2752338e-7
0.054, 1.2979910e-7, 1.1997058e-7
0.053, 1.3726944e-7, 1.1014207e-7
0.052, 1.4436048e-7, 1.3365795e-7
0.051, 1.1593034e-7, 7.9139362e-8
0.050, 1.5418901e-7, 8.6708638e-8
0.049, 1.2307086e-7, 7.8100442e-8
0.048, 1.4886247e-7, 9.7493626e-8
0.047, 1.3961113e-7, 1.6251687e-7
0.046, 1.3547194e-7, 1.1271464e-7
0.045, 1.4840072e-7, 1.2856231e-7
0.044, 1.1363812e-7, 1.2254316e-7
0.043, 1.4652078e-7, 1.3522458e-7
0.042, 1.2565991e-7, 1.1010909e-7
0.041, 1.4079846e-7, 1.3440004e-7
0.040, 1.4502012e-7, 1.7404393e-7
0.039, 1.2752338e-7, 1.3872064e-7
0.038, 1.5404059e-7, 1.5667911e-7
0.037, 1.1264868e-7, 1.1993761e-7
0.036, 1.4257948e-7, 1.0915262e-7
0.035, 1.4315665e-7, 1.1301147e-7
0.034, 1.3288289e-7, 8.3641346e-8
0.033, 1.5382621e-7, 1.2142178e-7
0.032, 1.0941647e-7, 1.0902069e-7
0.031, 1.4726287e-7, 1.2902404e-7
0.030, 1.2227930e-7, 6.9343820e-8
0.029, 1.3378988e-7, 7.6847137e-8
0.028, 1.3872064e-7, 1.0163281e-7
0.027, 1.2722654e-7, 8.0508102e-8
0.026, 1.5359534e-7, 1.3354253e-7
0.025, 1.1114800e-7, 1.0532676e-7
0.024, 1.4220019e-7, 1.3055768e-7
0.023, 1.3096997e-7, 1.1929447e-7
0.022, 1.2585780e-7, 9.7328716e-8
0.021, 1.4569623e-7, 1.5374376e-7
0.020, 1.1202201e-7, 1.3275096e-7
0.019, 1.4739480e-7, 1.6208810e-7
0.018, 1.2025093e-7, 1.2549501e-7
0.017, 1.3284991e-7, 1.3040926e-7
0.016, 1.4526749e-7, 1.3266850e-7
0.015, 1.1846993e-7, 8.5752177e-8
0.014, 1.4060058e-7, 1.0991119e-7
