Dec. 9, 2005   00:24:01
Square Wave Voltammetry
File: d:\ida_biofilms\11_28_18_blankidapyo\0um_pyo_soak_swv.txt
Data Source:  Experiment
Instrument Model:  CHI760B
Header: 
Note: 

Init E (V) = 0.1
Final E (V) = -0.5
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 15
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-6
Sens 2 (A/V) = 1e-6

Potential/V, i1/A, i2/A

0.099, 1.0647845e-7, 6.8564880e-8
0.098, 1.5285984e-7, 9.1873403e-8
0.097, 1.5344078e-7, 9.3591986e-8
0.096, 1.6801286e-7, 1.0404897e-7
0.095, 1.5208298e-7, 9.1233304e-8
0.094, 1.5277449e-7, 9.3779171e-8
0.093, 1.5247093e-7, 8.8347981e-8
0.092, 1.6412955e-7, 1.0367460e-7
0.091, 1.4902599e-7, 9.0582532e-8
0.090, 1.4793395e-7, 8.9655344e-8
0.089, 1.4681569e-7, 9.1458311e-8
0.088, 1.5977490e-7, 9.9404332e-8
0.087, 1.4368500e-7, 8.9457501e-8
0.086, 1.4319814e-7, 8.9012332e-8
0.085, 1.4326602e-7, 8.7543974e-8
0.084, 1.4175598e-7, 8.7883421e-8
0.083, 1.5723194e-7, 1.0011911e-7
0.082, 1.4204790e-7, 8.8317918e-8
0.081, 1.4273455e-7, 8.7132754e-8
0.080, 1.3936042e-7, 8.5594564e-8
0.079, 1.5208008e-7, 9.7241553e-8
0.078, 1.3869413e-7, 8.5877758e-8
0.077, 1.5098414e-7, 9.6000143e-8
0.076, 1.4945661e-7, 9.5740219e-8
0.075, 1.5135171e-7, 9.4498802e-8
0.074, 1.3614439e-7, 8.3232962e-8
0.073, 1.4767500e-7, 9.3421292e-8
0.072, 1.4626481e-7, 9.3303939e-8
0.071, 1.4485369e-7, 9.3063420e-8
0.070, 1.3226594e-7, 8.2230130e-8
0.069, 1.4521447e-7, 9.3678310e-8
0.068, 1.4518247e-7, 9.2160477e-8
0.067, 1.4572946e-7, 9.2175028e-8
0.066, 1.4548797e-7, 9.0896762e-8
0.065, 1.2992277e-7, 8.1413518e-8
0.064, 1.4372866e-7, 9.1387506e-8
0.063, 1.4216332e-7, 9.2843258e-8
0.062, 1.3892398e-7, 9.0426383e-8
0.061, 1.2804125e-7, 8.0680309e-8
0.060, 1.4232236e-7, 8.9490470e-8
0.059, 1.4064742e-7, 9.0544702e-8
0.058, 1.4000830e-7, 8.9287774e-8
0.057, 1.2679983e-7, 7.8307075e-8
0.056, 1.3879597e-7, 8.8458549e-8
0.055, 1.3871838e-7, 8.8057995e-8
0.054, 1.3817525e-7, 8.7419835e-8
0.053, 1.2469135e-7, 7.5713679e-8
0.052, 1.3667780e-7, 8.6715715e-8
0.051, 1.3587282e-7, 8.6501380e-8
0.050, 1.3468281e-7, 8.6417003e-8
0.049, 1.2211930e-7, 7.4490693e-8
0.048, 1.3556732e-7, 8.5546063e-8
0.047, 1.2182447e-7, 7.3512112e-8
0.046, 1.2069749e-7, 7.2414238e-8
0.045, 1.2000501e-7, 7.2593657e-8
0.044, 1.3265000e-7, 8.2958493e-8
0.043, 1.1889842e-7, 7.4938768e-8
0.042, 1.1934553e-7, 7.2098061e-8
0.041, 1.1825055e-7, 7.1828438e-8
0.040, 1.1764537e-7, 7.2093208e-8
0.039, 1.3071900e-7, 8.2146727e-8
0.038, 1.1595490e-7, 6.9978924e-8
0.037, 1.1538464e-7, 7.0910957e-8
0.036, 1.1546416e-7, 6.9442592e-8
0.035, 1.2829922e-7, 8.1292285e-8
0.034, 1.1408018e-7, 7.0118588e-8
0.033, 1.1344881e-7, 7.0392083e-8
0.032, 1.1368836e-7, 6.8677380e-8
0.031, 1.2737593e-7, 8.0205076e-8
0.030, 1.1263122e-7, 6.9140000e-8
0.029, 1.1141502e-7, 6.9254440e-8
0.028, 1.1457675e-7, 6.8354424e-8
0.027, 1.2497941e-7, 7.7701884e-8
0.026, 1.1095142e-7, 6.7782203e-8
0.025, 1.0959557e-7, 6.6010280e-8
0.024, 1.0983415e-7, 6.6803622e-8
0.023, 1.0960235e-7, 6.6439924e-8
0.022, 1.2310467e-7, 7.6999711e-8
0.021, 1.0832893e-7, 6.6168369e-8
0.020, 1.0845889e-7, 6.6644560e-8
0.019, 1.0841913e-7, 6.7316677e-8
0.018, 1.2114266e-7, 7.8102431e-8
0.017, 1.0769853e-7, 6.6073319e-8
0.016, 1.0762579e-7, 6.6422466e-8
0.015, 1.0634365e-7, 6.8909181e-8
0.014, 1.1822922e-7, 7.6040521e-8
0.013, 1.0571905e-7, 6.4691278e-8
0.012, 1.1798578e-7, 7.5252998e-8
0.011, 1.1806532e-7, 7.5176381e-8
0.010, 1.1824667e-7, 7.3053364e-8
0.009, 1.0401599e-7, 6.2910622e-8
0.008, 1.1645827e-7, 7.1494810e-8
0.007, 1.1651355e-7, 7.5563356e-8
0.006, 1.1667842e-7, 7.3608128e-8
0.005, 1.0212671e-7, 6.0851619e-8
0.004, 1.1584628e-7, 7.3281285e-8
0.003, 1.1531868e-7, 7.2720702e-8
0.002, 1.1551653e-7, 7.4698242e-8
0.001, 1.1434980e-7, 7.2157221e-8
-0.000, 1.0072527e-7, 6.2511042e-8
-0.001, 1.1345850e-7, 7.1086504e-8
-0.002, 1.1311226e-7, 7.4343276e-8
-0.003, 1.1292217e-7, 7.0594787e-8
-0.004, 9.8803021e-8, 6.1965984e-8
-0.005, 1.1234705e-7, 7.2003012e-8
-0.006, 1.1199791e-7, 7.3588723e-8
-0.007, 1.1218992e-7, 7.3902960e-8
-0.008, 9.7749762e-8, 6.1821474e-8
-0.009, 1.1154692e-7, 7.3081488e-8
-0.010, 1.0997478e-7, 7.3622672e-8
-0.011, 1.1025507e-7, 7.1709145e-8
-0.012, 9.6856525e-8, 6.1590647e-8
-0.013, 1.0872755e-7, 7.2726529e-8
-0.014, 1.0962951e-7, 7.2401626e-8
-0.015, 1.0954223e-7, 7.3010696e-8
-0.016, 9.5714029e-8, 6.2129892e-8
-0.017, 1.0794682e-7, 7.2977720e-8
-0.018, 9.5535583e-8, 6.0277465e-8
-0.019, 9.4194270e-8, 6.0885561e-8
-0.020, 9.4378535e-8, 6.0260007e-8
-0.021, 1.0729410e-7, 7.1223248e-8
-0.022, 9.3880033e-8, 5.9782842e-8
-0.023, 1.0649495e-7, 7.0948779e-8
-0.024, 1.0537670e-7, 7.1233920e-8
-0.025, 1.0590915e-7, 7.0411481e-8
-0.026, 9.2021793e-8, 6.0106771e-8
-0.027, 1.0514199e-7, 7.0798450e-8
-0.028, 1.0615162e-7, 7.0182594e-8
-0.029, 1.0569772e-7, 7.0036151e-8
-0.030, 9.1339984e-8, 6.1520822e-8
-0.031, 1.0482292e-7, 7.0928415e-8
-0.032, 1.0462603e-7, 7.0658793e-8
-0.033, 1.0483358e-7, 6.9997355e-8
-0.034, 8.9683468e-8, 6.1564464e-8
-0.035, 1.0296370e-7, 7.1723697e-8
-0.036, 1.0300443e-7, 7.1693627e-8
-0.037, 1.0233911e-7, 7.0200059e-8
-0.038, 8.9338201e-8, 5.9415260e-8
-0.039, 1.0250690e-7, 7.1389096e-8
-0.040, 1.0168641e-7, 7.0958478e-8
-0.041, 1.0248169e-7, 7.1200944e-8
-0.042, 1.0286574e-7, 6.8469831e-8
-0.043, 8.8049262e-8, 6.0215392e-8
-0.044, 1.0206561e-7, 7.1046742e-8
-0.045, 1.0213834e-7, 7.0368806e-8
-0.046, 1.0096386e-7, 7.1486085e-8
-0.047, 8.7036739e-8, 5.9892429e-8
-0.048, 1.0016082e-7, 7.1855595e-8
-0.049, 1.0095610e-7, 7.4059109e-8
-0.050, 1.0015015e-7, 7.1501603e-8
-0.051, 8.5357918e-8, 5.7656916e-8
-0.052, 9.9596363e-8, 6.9920731e-8
-0.053, 8.6161926e-8, 5.9103943e-8
-0.054, 8.4722664e-8, 5.6412595e-8
-0.055, 8.5962135e-8, 5.8105961e-8
-0.056, 9.9728268e-8, 6.9447445e-8
-0.057, 8.5478177e-8, 5.9972933e-8
-0.058, 8.6816584e-8, 5.7140955e-8
-0.059, 8.3845919e-8, 5.9680033e-8
-0.060, 9.7329810e-8, 7.0620970e-8
-0.061, 8.4063160e-8, 5.8877966e-8
-0.062, 8.3199026e-8, 6.2306398e-8
-0.063, 8.4041822e-8, 6.1578035e-8
-0.064, 8.3945807e-8, 5.8621922e-8
-0.065, 9.7259012e-8, 7.0003168e-8
-0.066, 8.3472521e-8, 5.5051888e-8
-0.067, 8.3894406e-8, 5.9112672e-8
-0.068, 8.3006988e-8, 5.7975029e-8
-0.069, 9.6553919e-8, 6.9211765e-8
-0.070, 8.1958575e-8, 5.9254269e-8
-0.071, 8.3116582e-8, 5.8989496e-8
-0.072, 8.2662687e-8, 5.8901243e-8
-0.073, 9.5986564e-8, 6.9630751e-8
-0.074, 8.1899415e-8, 5.8797468e-8
-0.075, 8.1658897e-8, 5.9493821e-8
-0.076, 8.1505661e-8, 5.8542390e-8
-0.077, 9.5446353e-8, 6.9731612e-8
-0.078, 8.0926647e-8, 5.9496735e-8
-0.079, 8.0684188e-8, 5.8900270e-8
-0.080, 8.0678369e-8, 5.8288293e-8
-0.081, 9.4436729e-8, 7.0121501e-8
-0.082, 8.1146808e-8, 5.7572539e-8
-0.083, 8.1249610e-8, 5.8271805e-8
-0.084, 8.0831605e-8, 5.7965330e-8
-0.085, 8.0829665e-8, 5.8203916e-8
-0.086, 8.0873306e-8, 5.9011803e-8
-0.087, 9.3532833e-8, 6.9511458e-8
-0.088, 8.0790869e-8, 5.7932354e-8
-0.089, 8.0683215e-8, 5.7568659e-8
-0.090, 8.0265210e-8, 5.8715031e-8
-0.091, 9.3398988e-8, 6.8532870e-8
-0.092, 8.0007226e-8, 5.8039042e-8
-0.093, 7.9651294e-8, 5.7894532e-8
-0.094, 7.9758948e-8, 5.7625883e-8
-0.095, 9.3110941e-8, 6.8570699e-8
-0.096, 7.9323478e-8, 5.8459953e-8
-0.097, 7.9235221e-8, 5.7881920e-8
-0.098, 7.9460236e-8, 5.7731594e-8
-0.099, 9.2868476e-8, 6.8279739e-8
-0.100, 7.8548567e-8, 5.7753905e-8
-0.101, 7.8981124e-8, 5.6993535e-8
-0.102, 7.8149952e-8, 5.7447426e-8
-0.103, 9.1776414e-8, 6.8806372e-8
-0.104, 7.9020879e-8, 5.6970258e-8
-0.105, 7.8895773e-8, 5.7186536e-8
-0.106, 7.7845421e-8, 5.7590967e-8
-0.107, 9.1692044e-8, 6.8735574e-8
-0.108, 7.7677640e-8, 5.6436843e-8
-0.109, 9.2020827e-8, 6.6671717e-8
-0.110, 9.2103264e-8, 6.7402993e-8
-0.111, 9.1445699e-8, 6.7271088e-8
-0.112, 7.7377948e-8, 5.7672430e-8
-0.113, 9.0988898e-8, 6.8125537e-8
-0.114, 9.0790081e-8, 6.7731776e-8
-0.115, 9.0639745e-8, 6.7464086e-8
-0.116, 7.7721282e-8, 5.6933406e-8
-0.117, 9.1119823e-8, 6.7814213e-8
-0.118, 7.7269327e-8, 5.7093430e-8
-0.119, 7.6857134e-8, 5.7115734e-8
-0.120, 7.7018129e-8, 5.6990626e-8
-0.121, 8.9775611e-8, 6.7959689e-8
-0.122, 7.6945398e-8, 5.5618280e-8
-0.123, 7.6615642e-8, 5.5919905e-8
-0.124, 7.6577820e-8, 5.6050837e-8
-0.125, 9.0206228e-8, 6.6718272e-8
-0.126, 7.6301411e-8, 5.7255399e-8
-0.127, 7.7301337e-8, 5.6966378e-8
-0.128, 7.6360578e-8, 5.6212802e-8
-0.129, 8.9290680e-8, 6.7457307e-8
-0.130, 7.6185998e-8, 5.5612460e-8
-0.131, 8.9592305e-8, 6.7320549e-8
-0.132, 9.0035527e-8, 6.6317725e-8
-0.133, 8.8538073e-8, 6.6744462e-8
-0.134, 7.5198685e-8, 5.5225492e-8
-0.135, 8.8728157e-8, 6.5860924e-8
-0.136, 8.9184965e-8, 6.6714392e-8
-0.137, 8.8438185e-8, 6.7259450e-8
-0.138, 7.5166682e-8, 5.5944149e-8
-0.139, 8.8973536e-8, 6.7011172e-8
-0.140, 8.8877520e-8, 6.5865777e-8
-0.141, 8.8467274e-8, 6.6431198e-8
-0.142, 7.4619685e-8, 5.4992725e-8
-0.143, 8.7998835e-8, 6.6522361e-8
-0.144, 8.8471154e-8, 6.5617485e-8
-0.145, 8.8393563e-8, 6.5366294e-8
-0.146, 7.4534341e-8, 5.5163419e-8
-0.147, 8.8165649e-8, 6.6748335e-8
-0.148, 7.5070659e-8, 5.5585303e-8
-0.149, 7.4976590e-8, 5.4974297e-8
-0.150, 7.4929069e-8, 5.5064493e-8
-0.151, 8.7981377e-8, 6.5997675e-8
-0.152, 7.4396617e-8, 5.4150892e-8
-0.153, 7.3719661e-8, 5.5635738e-8
-0.154, 7.3957274e-8, 5.4484520e-8
-0.155, 7.3619766e-8, 5.4826881e-8
-0.156, 8.7270472e-8, 6.5226637e-8
-0.157, 7.4788439e-8, 5.3749368e-8
-0.158, 7.3732267e-8, 5.4296368e-8
-0.159, 7.3150353e-8, 5.4418571e-8
-0.160, 8.7393644e-8, 6.3873692e-8
-0.161, 7.3891314e-8, 5.3731910e-8
-0.162, 7.4062982e-8, 5.2217970e-8
-0.163, 7.3515992e-8, 5.5657075e-8
-0.164, 8.7542034e-8, 6.3778643e-8
-0.165, 7.3665348e-8, 5.5359330e-8
-0.166, 7.4170643e-8, 5.5120744e-8
-0.167, 7.3942729e-8, 5.2982216e-8
-0.168, 8.6546962e-8, 6.4455605e-8
-0.169, 7.3194968e-8, 5.3616503e-8
-0.170, 7.2603356e-8, 5.6276811e-8
-0.171, 7.3040759e-8, 5.5506746e-8
-0.172, 8.6389846e-8, 6.4810571e-8
-0.173, 7.3613947e-8, 5.5168265e-8
-0.174, 8.5964082e-8, 6.5376000e-8
-0.175, 8.6216239e-8, 6.5726113e-8
-0.176, 8.6101799e-8, 6.7437909e-8
-0.177, 7.2815752e-8, 5.2380905e-8
-0.178, 8.5675062e-8, 6.5118982e-8
-0.179, 8.6594483e-8, 6.2859215e-8
-0.180, 8.5841876e-8, 6.4911433e-8
-0.181, 7.2397746e-8, 5.2612702e-8
-0.182, 8.5580012e-8, 6.3248130e-8
-0.183, 7.2736228e-8, 5.3064653e-8
-0.184, 7.2531584e-8, 5.4575686e-8
-0.185, 7.3245403e-8, 5.3646566e-8
-0.186, 8.5604256e-8, 6.5963725e-8
-0.187, 7.2557768e-8, 5.2534141e-8
