Dec. 9, 2005   00:29:59
Square Wave Voltammetry
File: d:\ida_biofilms\11_28_18_blankidapyo\1um_pyo_soak_swv.txt
Data Source:  Experiment
Instrument Model:  CHI760B
Header: 
Note: 

Init E (V) = 0.1
Final E (V) = -0.5
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 15
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-6
Sens 2 (A/V) = 1e-6

Potential/V, i1/A, i2/A

0.099, 1.5264550e-7, 9.6267812e-8
0.098, 2.0505743e-7, 1.2387474e-7
0.097, 2.1600808e-7, 1.3596787e-7
0.096, 2.0152524e-7, 1.2290781e-7
0.095, 1.9918690e-7, 1.2246360e-7
0.094, 1.9719482e-7, 1.2373314e-7
0.093, 2.0805138e-7, 1.3140470e-7
0.092, 1.9197020e-7, 1.2153836e-7
0.091, 1.9072783e-7, 1.1707994e-7
0.090, 1.9021574e-7, 1.1564067e-7
0.089, 2.0005008e-7, 1.2729737e-7
0.088, 1.8474479e-7, 1.1490940e-7
0.087, 1.9808223e-7, 1.2460021e-7
0.086, 1.8134253e-7, 1.1252938e-7
0.085, 1.8040663e-7, 1.1123754e-7
0.084, 1.7914678e-7, 1.1016099e-7
0.083, 1.9028556e-7, 1.2121055e-7
0.082, 1.7649909e-7, 1.0713019e-7
0.081, 1.7465538e-7, 1.0772956e-7
0.080, 1.7327238e-7, 1.0681596e-7
0.079, 1.8450814e-7, 1.1507234e-7
0.078, 1.7007088e-7, 1.0552024e-7
0.077, 1.6918735e-7, 1.0627091e-7
0.076, 1.6824659e-7, 1.0393161e-7
0.075, 1.7984993e-7, 1.1318210e-7
0.074, 1.6604987e-7, 1.0004444e-7
0.073, 1.6418289e-7, 1.0169707e-7
0.072, 1.6401512e-7, 1.0021513e-7
0.071, 1.7618777e-7, 1.1044516e-7
0.070, 1.6018515e-7, 9.8485884e-8
0.069, 1.6015703e-7, 1.0031503e-7
0.068, 1.5803886e-7, 9.9011544e-8
0.067, 1.5678192e-7, 9.8706032e-8
0.066, 1.6982843e-7, 1.0685767e-7
0.065, 1.5574321e-7, 9.5357123e-8
0.064, 1.5409833e-7, 9.2535814e-8
0.063, 1.5343107e-7, 9.5052584e-8
0.062, 1.6553489e-7, 1.0345735e-7
0.061, 1.5186089e-7, 9.3110941e-8
0.060, 1.5111118e-7, 9.4724776e-8
0.059, 1.4988723e-7, 9.2101324e-8
0.058, 1.6162346e-7, 1.0300056e-7
0.057, 1.4794074e-7, 9.1626092e-8
0.056, 1.4635697e-7, 9.2804470e-8
0.055, 1.4468785e-7, 9.1368115e-8
0.054, 1.4462867e-7, 8.9895870e-8
0.053, 1.5779736e-7, 9.9912540e-8
0.052, 1.4256869e-7, 8.4833232e-8
0.051, 1.4143592e-7, 8.5906855e-8
0.050, 1.4165704e-7, 8.8134612e-8
0.049, 1.5302470e-7, 9.8666277e-8
0.048, 1.3888616e-7, 8.6713783e-8
0.047, 1.3850405e-7, 8.8906617e-8
0.046, 1.3829940e-7, 8.4666411e-8
0.045, 1.3719861e-7, 8.3446338e-8
0.044, 1.4887470e-7, 9.1703676e-8
0.043, 1.3459263e-7, 8.5935945e-8
0.042, 1.3499898e-7, 8.2642330e-8
0.041, 1.3357135e-7, 8.4074806e-8
0.040, 1.4590307e-7, 9.2775373e-8
0.039, 1.3196625e-7, 8.0421351e-8
0.038, 1.3076362e-7, 7.9507750e-8
0.037, 1.3023991e-7, 7.9202252e-8
0.036, 1.4223507e-7, 9.3189499e-8
0.035, 1.2878027e-7, 7.7981198e-8
0.034, 1.2770761e-7, 7.8466130e-8
0.033, 1.2639927e-7, 7.8602881e-8
0.032, 1.3990451e-7, 8.6568299e-8
0.031, 1.2531983e-7, 7.7446813e-8
0.030, 1.2484752e-7, 7.7003591e-8
0.029, 1.2367300e-7, 7.2280386e-8
0.028, 1.3614439e-7, 8.5062112e-8
0.027, 1.2299023e-7, 7.4079473e-8
0.026, 1.2165958e-7, 7.4306413e-8
0.025, 1.2066258e-7, 7.4103724e-8
0.024, 1.3219221e-7, 8.5031076e-8
0.023, 1.1830002e-7, 7.3303589e-8
0.022, 1.3308062e-7, 8.2525943e-8
0.021, 1.1700332e-7, 7.2463692e-8
0.020, 1.1684330e-7, 7.2611115e-8
0.019, 1.1526049e-7, 7.1009879e-8
0.018, 1.2863188e-7, 8.4422979e-8
0.017, 1.1582495e-7, 7.1180573e-8
0.016, 1.1410054e-7, 7.0090458e-8
0.015, 1.1434883e-7, 6.9237956e-8
0.014, 1.2598417e-7, 8.0229320e-8
0.013, 1.1269911e-7, 6.9045925e-8
0.012, 1.1013966e-7, 6.9773321e-8
0.011, 1.1015808e-7, 6.9018768e-8
0.010, 1.2356730e-7, 7.7902641e-8
0.009, 1.0937347e-7, 6.7779297e-8
0.008, 1.0890794e-7, 6.6074293e-8
0.007, 1.0766168e-7, 6.6371065e-8
0.006, 1.2135797e-7, 7.7611688e-8
0.005, 1.0609148e-7, 6.6036463e-8
0.004, 1.0642898e-7, 6.5697016e-8
0.003, 1.0537573e-7, 6.4574891e-8
0.002, 1.1858322e-7, 7.5019265e-8
0.001, 1.0489565e-7, 6.2130859e-8
-0.000, 1.0418766e-7, 6.5017147e-8
-0.001, 1.0398496e-7, 6.5459403e-8
-0.002, 1.0267371e-7, 6.5170383e-8
-0.003, 1.1581913e-7, 7.4503298e-8
-0.004, 1.0128003e-7, 6.3876598e-8
-0.005, 1.0106957e-7, 6.1180401e-8
-0.006, 1.0005316e-7, 6.0671226e-8
-0.007, 1.1294060e-7, 7.2513153e-8
-0.008, 9.9673947e-8, 6.0386085e-8
-0.009, 9.8471332e-8, 6.2978515e-8
-0.010, 9.7551904e-8, 6.0831255e-8
-0.011, 9.7677990e-8, 6.0988370e-8
-0.012, 1.1135974e-7, 7.1005033e-8
-0.013, 9.7067954e-8, 6.0101918e-8
-0.014, 9.6009835e-8, 5.7425122e-8
-0.015, 9.5761550e-8, 5.7668554e-8
-0.016, 1.0708558e-7, 7.2503461e-8
-0.017, 9.4796548e-8, 5.6209895e-8
-0.018, 9.3614290e-8, 5.7395056e-8
-0.019, 9.2379672e-8, 5.8206826e-8
-0.020, 1.0678784e-7, 6.8749152e-8
-0.021, 9.2472774e-8, 5.6822838e-8
-0.022, 9.1372961e-8, 5.7041060e-8
-0.023, 9.2217704e-8, 5.6258390e-8
-0.024, 9.1732772e-8, 5.3317784e-8
-0.025, 1.0390543e-7, 6.8049879e-8
-0.026, 9.0833723e-8, 5.6302028e-8
-0.027, 8.9821185e-8, 5.5978095e-8
-0.028, 8.9340148e-8, 5.6674455e-8
-0.029, 1.0268342e-7, 6.6981102e-8
-0.030, 8.8934740e-8, 5.4583445e-8
-0.031, 8.7830081e-8, 5.4198413e-8
-0.032, 8.7758309e-8, 5.4708554e-8
-0.033, 1.0091440e-7, 6.3926059e-8
-0.034, 8.7211305e-8, 5.2335320e-8
-0.035, 8.5729368e-8, 5.5767643e-8
-0.036, 8.5535397e-8, 5.3629112e-8
-0.037, 9.9577939e-8, 6.5108317e-8
-0.038, 8.4600458e-8, 5.4049053e-8
-0.039, 8.4265864e-8, 5.3221772e-8
-0.040, 8.4070919e-8, 5.3429318e-8
