Dec. 9, 2005   02:25:51
Square Wave Voltammetry
File: d:\ida_biofilms\11_28_18_blankidapyo\50um_pyo_soak_swvfast.txt
Data Source:  Experiment
Instrument Model:  CHI760B
Header: 
Note: 

Init E (V) = 0.1
Final E (V) = -0.5
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 300
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-6
Sens 2 (A/V) = 1e-6

Potential/V, i1/A, i2/A

0.099, 3.3613205e-7, 1.8542258e-7
0.098, 4.4551552e-7, 2.3268524e-7
0.097, 3.9124427e-7, 2.5867473e-7
0.096, 4.5677871e-7, 2.4086467e-7
0.095, 3.9798903e-7, 2.1083491e-7
0.094, 4.4535062e-7, 2.1271487e-7
0.093, 4.3557159e-7, 1.8250370e-7
0.092, 4.1950955e-7, 1.7168574e-7
0.091, 4.4236580e-7, 2.2608890e-7
0.090, 3.8827596e-7, 2.2470368e-7
0.089, 4.3431828e-7, 2.4719714e-7
0.088, 4.0837824e-7, 1.7737507e-7
0.087, 3.9345406e-7, 2.1683755e-7
0.086, 4.1977339e-7, 1.9165611e-7
0.085, 3.8039332e-7, 1.5954851e-7
0.084, 4.1682154e-7, 2.1095033e-7
0.083, 3.5164987e-7, 2.1010932e-7
0.082, 3.9221726e-7, 2.4403090e-7
0.081, 3.9841780e-7, 1.9043580e-7
0.080, 3.8016248e-7, 1.5389216e-7
0.079, 3.9821990e-7, 1.9132628e-7
0.078, 3.4518547e-7, 1.5732226e-7
0.077, 3.9610907e-7, 1.9652089e-7
0.076, 3.6111561e-7, 2.0824585e-7
0.075, 3.9609262e-7, 2.1583162e-7
0.074, 3.9434457e-7, 2.0072605e-7
0.073, 3.5369476e-7, 1.5597001e-7
0.072, 4.0046268e-7, 1.6400102e-7
0.071, 3.2567687e-7, 1.4351946e-7
0.070, 3.7439071e-7, 2.1060404e-7
0.069, 3.4485566e-7, 2.0514558e-7
0.068, 3.3040970e-7, 1.9721350e-7
0.067, 3.9005695e-7, 1.9673527e-7
0.066, 3.0409041e-7, 1.7493443e-7
0.065, 3.7572642e-7, 1.8158022e-7
0.064, 3.1226983e-7, 1.2231229e-7
0.063, 3.6261628e-7, 1.7861188e-7
0.062, 3.6908065e-7, 1.8819304e-7
0.061, 3.1306138e-7, 1.8454858e-7
0.060, 3.5954895e-7, 1.8263565e-7
0.059, 2.9427838e-7, 1.6847004e-7
0.058, 3.4104630e-7, 1.8581837e-7
0.057, 3.1884966e-7, 1.2900755e-7
0.056, 3.1401785e-7, 1.5230906e-7
0.055, 3.4670262e-7, 2.0249055e-7
0.054, 2.8532386e-7, 1.7961781e-7
0.053, 3.3418610e-7, 2.2900778e-7
0.052, 3.0704223e-7, 1.4810389e-7
0.051, 3.2501723e-7, 1.6363823e-7
0.050, 3.2191696e-7, 1.4620746e-7
0.049, 3.1617816e-7, 1.5390867e-7
0.048, 3.2343411e-7, 1.8278405e-7
0.047, 2.8961148e-7, 1.8438367e-7
0.046, 3.3444996e-7, 2.0275442e-7
0.045, 3.1406734e-7, 2.0585469e-7
0.044, 3.1936088e-7, 1.4958808e-7
0.043, 3.2867820e-7, 1.4978596e-7
0.042, 2.6091749e-7, 1.3474634e-7
0.041, 3.2622103e-7, 1.7821611e-7
0.040, 2.7783705e-7, 1.4040270e-7
0.039, 3.1725006e-7, 1.8337772e-7
0.038, 2.9967086e-7, 2.0730587e-7
0.037, 2.9411348e-7, 1.4833476e-7
0.036, 3.3134972e-7, 1.6180776e-7
0.035, 2.7318663e-7, 1.1772784e-7
0.034, 3.3161353e-7, 1.7445620e-7
0.033, 2.7417607e-7, 1.5951554e-7
0.032, 2.7762266e-7, 2.0521153e-7
0.031, 3.0912008e-7, 2.2229602e-7
0.030, 2.6776115e-7, 1.1939342e-7
0.029, 3.2119135e-7, 1.7572600e-7
0.028, 2.4506983e-7, 9.8598512e-8
0.027, 2.9447625e-7, 1.6306106e-7
0.026, 2.9292613e-7, 1.7783681e-7
0.025, 2.8619786e-7, 1.4520151e-7
0.024, 3.1230280e-7, 2.5389241e-7
0.023, 2.4967073e-7, 1.5394164e-7
0.022, 3.1471046e-7, 1.5923519e-7
0.021, 2.8421897e-7, 1.2833142e-7
0.020, 3.0633316e-7, 1.1083468e-7
0.019, 3.0282061e-7, 2.0273794e-7
0.018, 2.6349005e-7, 1.3464739e-7
0.017, 3.1278105e-7, 2.0456841e-7
0.016, 2.4196953e-7, 1.7272467e-7
0.015, 2.9523483e-7, 1.6759603e-7
0.014, 2.9759303e-7, 1.8219039e-7
0.013, 2.6960811e-7, 1.0339733e-7
0.012, 3.2721050e-7, 1.8266863e-7
0.011, 2.3624725e-7, 1.6662307e-7
0.010, 3.1278105e-7, 1.7470356e-7
0.009, 2.5131982e-7, 1.6883283e-7
0.008, 3.0676190e-7, 1.3497721e-7
0.007, 3.1612871e-7, 1.7791928e-7
