Dec. 9, 2005   01:41:08
Square Wave Voltammetry
File: d:\ida_biofilms\11_28_18_blankidapyo\25um_pyo_soak_swvfast.txt
Data Source:  Experiment
Instrument Model:  CHI760B
Header: 
Note: 

Init E (V) = 0.1
Final E (V) = -0.5
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 300
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-6
Sens 2 (A/V) = 1e-6

Potential/V, i1/A, i2/A

0.099, 2.9892877e-7, 1.3758276e-7
0.098, 3.9121130e-7, 1.7161979e-7
0.097, 4.2376416e-7, 2.1781052e-7
0.096, 3.8215785e-7, 2.1802489e-7
0.095, 4.1532087e-7, 2.3661005e-7
0.094, 3.6256677e-7, 1.8707166e-7
0.093, 3.7618821e-7, 2.1805788e-7
0.092, 3.9967108e-7, 1.9770823e-7
0.091, 3.7800220e-7, 1.6865144e-7
0.090, 4.0169945e-7, 2.1698598e-7
0.089, 3.4640581e-7, 2.0110534e-7
0.088, 3.8067367e-7, 2.3586794e-7
0.087, 3.8298239e-7, 1.9596021e-7
0.086, 3.7480294e-7, 1.6253335e-7
0.085, 3.8212488e-7, 1.8230583e-7
0.084, 3.2765575e-7, 1.9416271e-7
0.083, 3.7960177e-7, 1.9675176e-7
0.082, 3.5728974e-7, 2.0001694e-7
0.081, 3.6245135e-7, 2.0107234e-7
0.080, 3.6988871e-7, 2.1052159e-7
0.079, 3.2709505e-7, 1.5656369e-7
0.078, 3.7503384e-7, 1.2564342e-7
0.077, 3.0855944e-7, 1.9891206e-7
0.076, 3.4734575e-7, 1.9917591e-7
0.075, 3.3288336e-7, 2.2166937e-7
0.074, 3.1535362e-7, 1.9300836e-7
0.073, 3.7369807e-7, 1.8365807e-7
0.072, 2.9543276e-7, 1.9091402e-7
0.071, 3.4284378e-7, 1.3238817e-7
0.070, 2.9650462e-7, 1.7828208e-7
0.069, 3.3352649e-7, 1.7300502e-7
0.068, 3.5483259e-7, 2.1195629e-7
0.067, 2.7938717e-7, 1.7066333e-7
0.066, 3.5704238e-7, 1.5778400e-7
0.065, 2.8341094e-7, 1.3941325e-7
0.064, 3.1812408e-7, 1.4784004e-7
0.063, 2.9716426e-7, 1.8336124e-7
0.062, 2.8890236e-7, 1.4873055e-7
0.061, 3.3962806e-7, 2.3395501e-7
0.060, 2.8677505e-7, 1.6438032e-7
0.059, 3.2615509e-7, 1.5750365e-7
0.058, 2.8677505e-7, 1.3070610e-7
0.057, 3.0516230e-7, 1.2782021e-7
0.056, 3.0961485e-7, 2.1607899e-7
0.055, 2.7930471e-7, 1.6329193e-7
