Dec. 9, 2005   00:37:14
Cyclic Voltammetry
File: d:\ida_biofilms\11_28_18_blankidapyo\1um_pyo_soak_gc.txt
Data Source:  Experiment
Instrument Model:  CHI760B
Header: 
Note: 

Init E (V) = 0.1
High E (V) = 0.1
Low E (V) = -0.5
Init P/N = N
Scan Rate (V/s) = 0.003
Segment = 2
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
2nd E (V) = 0.1
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A, Time/s

0.100, -8.7922176e-9, -7.5367863e-9, 3.3333334e-1
0.099, -7.3494824e-9, -6.7127313e-9, 6.6666669e-1
0.098, -6.3057541e-9, -6.0032259e-9, 1.0000000e+0
0.097, -5.5171667e-9, -5.4490896e-9, 1.3333334e+0
0.096, -4.8248356e-9, -4.9508708e-9, 1.6666667e+0
0.095, -4.2794066e-9, -4.5314139e-9, 2.0000000e+0
0.094, -3.8305541e-9, -4.1250585e-9, 2.3333333e+0
0.093, -3.3788257e-9, -3.8307757e-9, 2.6666665e+0
0.092, -3.0611378e-9, -3.5713215e-9, 2.9999998e+0
0.091, -2.7707694e-9, -3.2640186e-9, 3.3333330e+0
0.090, -2.4566764e-9, -3.1000222e-9, 3.6666663e+0
0.089, -2.1893141e-9, -2.9621472e-9, 3.9999995e+0
0.088, -1.9765902e-9, -2.7312905e-9, 4.3333330e+0
0.087, -1.7579553e-9, -2.6059568e-9, 4.6666665e+0
0.086, -1.5028946e-9, -2.5016320e-9, 5.0000000e+0
0.085, -1.3238007e-9, -2.3524138e-9, 5.3333335e+0
0.084, -1.1999849e-9, -2.1708437e-9, 5.6666670e+0
0.083, -1.0596335e-9, -2.1002287e-9, 6.0000005e+0
0.082, -8.3460810e-10, -2.0348858e-9, 6.3333340e+0
0.081, -7.9243073e-10, -1.9146646e-9, 6.6666675e+0
0.080, -5.9680161e-10, -1.8501206e-9, 7.0000010e+0
0.079, -4.9774884e-10, -1.7060148e-9, 7.3333344e+0
0.078, -3.9629969e-10, -1.6319648e-9, 7.6666679e+0
0.077, -2.7064651e-10, -1.6989852e-9, 8.0000010e+0
0.076, -2.8326774e-10, -1.6006515e-9, 8.3333340e+0
0.075, -2.0490425e-10, -1.5325128e-9, 8.6666670e+0
0.074, -7.2620916e-11, -1.5210897e-9, 9.0000000e+0
0.073, 2.6990991e-11, -1.3716319e-9, 9.3333330e+0
0.072, 1.6207016e-10, -1.4390517e-9, 9.6666660e+0
0.071, 1.7892511e-10, -1.2271267e-9, 9.9999990e+0
0.070, 4.6410115e-10, -1.3661999e-9, 1.0333332e+1
0.069, 2.3332422e-10, -1.3167535e-9, 1.0666665e+1
0.068, 2.1135689e-10, -1.3785016e-9, 1.0999998e+1
0.067, 3.4747452e-10, -1.1493224e-9, 1.1333331e+1
0.066, 6.3153222e-10, -1.1719288e-9, 1.1666664e+1
0.065, 5.7625443e-10, -1.1521981e-9, 1.1999997e+1
0.064, 6.1363881e-10, -1.0950831e-9, 1.2333330e+1
0.063, 6.7738404e-10, -1.0819825e-9, 1.2666663e+1
0.062, 6.8369466e-10, -1.0734352e-9, 1.2999996e+1
0.061, 7.1037504e-10, -1.0454767e-9, 1.3333329e+1
0.060, 7.3953166e-10, -1.0389266e-9, 1.3666662e+1
0.059, 7.5199313e-10, -1.0075332e-9, 1.3999995e+1
0.058, 8.0167922e-10, -9.9259545e-10, 1.4333328e+1
0.057, 8.5655766e-10, -9.5049801e-10, 1.4666661e+1
0.056, 8.6830015e-10, -9.3955421e-10, 1.4999994e+1
0.055, 9.2653363e-10, -9.0368762e-10, 1.5333327e+1
0.054, 1.0005835e-9, -8.8523505e-10, 1.5666660e+1
0.053, 1.0216722e-9, -8.5591861e-10, 1.5999993e+1
0.052, 1.0866955e-9, -8.0711116e-10, 1.6333326e+1
0.051, 1.1178491e-9, -7.9241302e-10, 1.6666660e+1
0.050, 1.1645797e-9, -7.7284212e-10, 1.6999994e+1
0.049, 1.1729673e-9, -7.3170325e-10, 1.7333328e+1
0.048, 1.1716093e-9, -7.1724476e-10, 1.7666662e+1
