Dec. 9, 2005   03:07:00
Square Wave Voltammetry
File: d:\ida_biofilms\11_28_18_blankidapyo\100um_pyo_soak_swv.txt
Data Source:  Experiment
Instrument Model:  CHI760B
Header: 
Note: 

Init E (V) = 0.1
Final E (V) = -0.5
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 15
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5
Sens 2 (A/V) = 1e-5

Potential/V, i1/A, i2/A

0.099, 7.8417628e-8, 3.2713210e-8
0.098, 9.1602807e-8, 4.3080963e-8
0.097, 1.6136450e-7, 1.0548629e-7
0.096, 8.7733099e-8, 4.1931685e-8
0.095, 8.5866120e-8, 4.0132601e-8
0.094, 8.4474379e-8, 3.9090011e-8
0.093, 1.5464825e-7, 1.0136441e-7
0.092, 8.0919854e-8, 3.7674020e-8
0.091, 7.9149878e-8, 3.6883591e-8
0.090, 7.7699944e-8, 3.6146499e-8
0.089, 1.4786896e-7, 9.7349201e-8
0.088, 7.5459575e-8, 3.4997221e-8
0.087, 1.4556555e-7, 9.6767295e-8
0.086, 1.4483815e-7, 9.5123383e-8
0.085, 1.4400408e-7, 9.4172933e-8
0.084, 7.0057489e-8, 3.1549387e-8
0.083, 1.4231169e-7, 9.3595858e-8
0.082, 1.4045926e-7, 9.2330204e-8
0.081, 1.4055139e-7, 9.1355503e-8
0.080, 1.3971732e-7, 9.1370048e-8
0.079, 6.4398378e-8, 2.9255679e-8
0.078, 1.3755940e-7, 9.0608708e-8
0.077, 1.3777762e-7, 8.9561269e-8
0.076, 1.3585246e-7, 8.9357599e-8
0.075, 6.0606240e-8, 2.6617672e-8
0.074, 1.3321929e-7, 8.8538073e-8
0.073, 1.3302046e-7, 8.7170577e-8
0.072, 1.3221064e-7, 8.6321954e-8
0.071, 5.7672430e-8, 2.4949522e-8
0.070, 1.3034366e-7, 8.5424830e-8
0.069, 1.2894708e-7, 8.4930214e-8
0.068, 1.2837003e-7, 8.6147381e-8
0.067, 5.4079120e-8, 2.3247427e-8
0.066, 1.2653700e-7, 8.5070837e-8
0.065, 1.2630908e-7, 8.3523922e-8
0.064, 1.2531498e-7, 8.2689851e-8
0.063, 5.2255793e-8, 2.1438646e-8
0.062, 1.2375351e-7, 8.1288405e-8
0.061, 1.2321040e-7, 8.0818026e-8
0.060, 1.2239572e-7, 8.2447386e-8
0.059, 1.2199807e-7, 8.0856822e-8
0.058, 4.8517006e-8, 1.8810340e-8
0.057, 1.2094577e-7, 8.0769532e-8
0.056, 1.2031052e-7, 8.0590112e-8
0.055, 1.1952010e-7, 7.9145025e-8
0.054, 1.1906427e-7, 7.9038344e-8
0.053, 4.5524999e-8, 1.7248873e-8
0.052, 1.1854054e-7, 7.8218818e-8
0.051, 1.1839990e-7, 7.8606760e-8
0.050, 1.1714395e-7, 7.9246860e-8
0.049, 4.4123556e-8, 1.5158836e-8
0.048, 1.1669296e-7, 7.7171372e-8
0.047, 1.1657658e-7, 7.8213958e-8
0.046, 1.1595102e-7, 7.6773730e-8
0.045, 4.1965631e-8, 1.4285965e-8
0.044, 1.1581039e-7, 7.5590506e-8
0.043, 1.1529637e-7, 7.6463380e-8
0.042, 1.1536912e-7, 7.6153022e-8
0.041, 4.0404164e-8, 1.3781642e-8
0.040, 1.1501027e-7, 7.3762330e-8
0.039, 4.0142304e-8, 1.3199728e-8
0.038, 3.9856193e-8, 1.2928169e-8
0.037, 1.1391919e-7, 7.4310293e-8
0.036, 3.9201542e-8, 1.3961064e-8
0.035, 3.9182147e-8, 1.3117290e-8
0.034, 3.9007574e-8, 1.2966963e-8
0.033, 3.8493550e-8, 1.2399597e-8
0.032, 1.1159153e-7, 7.3932057e-8
0.031, 3.8600234e-8, 1.2026203e-8
0.030, 3.7644924e-8, 1.1337606e-8
0.029, 3.7126053e-8, 1.2123189e-8
0.028, 1.1124239e-7, 7.3413183e-8
0.027, 3.6679918e-8, 1.1541275e-8
0.026, 3.6524742e-8, 1.1861328e-8
0.025, 3.6587785e-8, 1.1584919e-8
0.024, 1.0992822e-7, 7.2244504e-8
0.023, 3.6476251e-8, 1.1318210e-8
0.022, 1.0944330e-7, 7.2579105e-8
0.021, 1.0998157e-7, 7.1376483e-8
0.020, 1.0913294e-7, 7.2069938e-8
0.019, 3.5176644e-8, 1.1517029e-8
0.018, 1.0931237e-7, 7.2191163e-8
0.017, 1.0819218e-7, 7.2380288e-8
0.016, 1.0809519e-7, 7.1197064e-8
0.015, 1.0823098e-7, 7.1279501e-8
0.014, 3.4788702e-8, 1.0745994e-8
0.013, 1.0769756e-7, 7.0973996e-8
0.012, 1.0778970e-7, 7.0537560e-8
0.011, 1.0756663e-7, 7.1633494e-8
0.010, 3.4066161e-8, 9.4900319e-9
0.009, 1.0782849e-7, 7.1037036e-8
0.008, 1.0713504e-7, 7.0750929e-8
0.007, 1.0765392e-7, 7.1793522e-8
0.006, 3.3275729e-8, 9.6937018e-9
0.005, 1.0747449e-7, 7.0217510e-8
0.004, 1.0657253e-7, 7.0702434e-8
0.003, 1.0679075e-7, 7.1172813e-8
0.002, 3.3396958e-8, 9.9313162e-9
0.001, 1.0682469e-7, 7.1691687e-8
-0.000, 1.0669376e-7, 7.0639395e-8
-0.001, 1.0613609e-7, 7.1400734e-8
-0.002, 3.3877036e-8, 9.0245020e-9
-0.003, 1.0668892e-7, 7.1294046e-8
-0.004, 3.3479399e-8, 1.0973911e-8
-0.005, 3.3115704e-8, 1.0474436e-8
-0.006, 1.0694107e-7, 7.1478325e-8
-0.007, 3.3367861e-8, 1.0081644e-8
-0.008, 3.2955676e-8, 9.9458637e-9
-0.009, 3.4138900e-8, 1.0372601e-8
-0.010, 3.2892636e-8, 1.0144684e-8
-0.011, 3.3620026e-8, 1.0488984e-8
-0.012, 1.0715929e-7, 7.1531666e-8
-0.013, 3.3741259e-8, 1.0134985e-8
-0.014, 3.3877040e-8, 9.2330215e-9
-0.015, 3.3663675e-8, 1.0445340e-8
-0.016, 1.0682954e-7, 7.0901258e-8
-0.017, 3.3944925e-8, 1.0401696e-8
-0.018, 3.3901284e-8, 9.5579225e-9
-0.019, 3.4817798e-8, 1.0993308e-8
-0.020, 1.0749389e-7, 7.0629696e-8
-0.021, 3.3974025e-8, 1.1061197e-8
-0.022, 3.5074809e-8, 1.0406545e-8
-0.023, 3.4919633e-8, 9.7664410e-9
-0.024, 1.0806610e-7, 7.1759573e-8
-0.025, 3.4764454e-8, 1.1308511e-8
-0.026, 3.5166945e-8, 1.0522928e-8
-0.027, 3.5317274e-8, 1.1323058e-8
-0.028, 1.0816309e-7, 7.1221308e-8
-0.029, 3.5448203e-8, 1.0372601e-8
-0.030, 3.5545188e-8, 1.1715850e-8
-0.031, 3.6393814e-8, 1.1308511e-8
-0.032, 3.6388965e-8, 1.2098942e-8
-0.033, 1.0936571e-7, 7.2220260e-8
-0.034, 3.6810849e-8, 1.1769190e-8
-0.035, 3.7344272e-8, 1.1953465e-8
-0.036, 3.7877690e-8, 1.1381250e-8
-0.037, 1.1042285e-7, 7.3073728e-8
-0.038, 3.7746762e-8, 1.2501433e-8
-0.039, 3.9182147e-8, 1.2869977e-8
-0.040, 3.8973628e-8, 1.2176531e-8
-0.041, 1.1198432e-7, 7.3956301e-8
-0.042, 3.9943483e-8, 1.3747696e-8
-0.043, 1.1229952e-7, 7.3883555e-8
-0.044, 1.1227043e-7, 7.4247254e-8
-0.045, 1.1282324e-7, 7.4077533e-8
-0.046, 4.0874546e-8, 1.3902873e-8
-0.047, 1.1368157e-7, 7.4669146e-8
-0.048, 1.1435077e-7, 7.5343195e-8
-0.049, 1.1460777e-7, 7.4935855e-8
-0.050, 1.1502482e-7, 7.4974650e-8
-0.051, 4.3071264e-8, 1.4091994e-8
-0.052, 1.1559217e-7, 7.5983294e-8
-0.053, 1.1677540e-7, 7.5483825e-8
-0.054, 1.1671236e-7, 7.6225760e-8
-0.055, 4.5917790e-8, 1.6778491e-8
-0.056, 1.1776950e-7, 7.7573866e-8
-0.057, 1.1881210e-7, 7.7573858e-8
-0.058, 1.1897212e-7, 7.7370188e-8
-0.059, 4.8274536e-8, 1.7864730e-8
-0.060, 1.2018930e-7, 7.7413830e-8
-0.061, 1.2115430e-7, 7.8383692e-8
-0.062, 1.2141615e-7, 7.8761929e-8
-0.063, 5.1484761e-8, 1.8330262e-8
-0.064, 1.2273031e-7, 7.8698889e-8
-0.065, 1.2300671e-7, 7.9741490e-8
-0.066, 1.2371956e-7, 8.0182772e-8
-0.067, 5.3453565e-8, 1.9353459e-8
-0.068, 1.2531983e-7, 7.9625110e-8
-0.069, 1.2612966e-7, 8.1142929e-8
-0.070, 1.2657578e-7, 8.1880017e-8
-0.071, 1.2736137e-7, 8.1079889e-8
-0.072, 5.6770467e-8, 2.2098149e-8
-0.073, 1.2915075e-7, 8.2932310e-8
-0.074, 1.2949505e-7, 8.3315399e-8
-0.075, 1.2997998e-7, 8.3077794e-8
-0.076, 1.3185665e-7, 8.2568619e-8
-0.077, 6.0999035e-8, 2.2956469e-8
-0.078, 1.3240462e-7, 8.5095088e-8
-0.079, 1.3295258e-7, 8.5090235e-8
-0.080, 1.3526568e-7, 8.5153275e-8
-0.081, 6.4097719e-8, 2.5070754e-8
-0.082, 1.3603673e-7, 8.6806878e-8
-0.083, 1.3728784e-7, 8.7063896e-8
-0.084, 1.3750120e-7, 8.7791278e-8
-0.085, 6.8006244e-8, 2.6564329e-8
-0.086, 1.3925180e-7, 8.8232568e-8
-0.087, 1.4033802e-7, 8.8736890e-8
-0.088, 1.4186556e-7, 8.9546724e-8
-0.089, 7.0925502e-8, 2.9081104e-8
-0.090, 1.4318456e-7, 8.9575821e-8
-0.091, 7.2957349e-8, 2.9042310e-8
-0.092, 7.3864157e-8, 3.0143095e-8
-0.093, 1.4546856e-7, 9.2087738e-8
-0.094, 7.6313043e-8, 3.1753057e-8
-0.095, 7.6468226e-8, 3.1403907e-8
-0.096, 7.7239257e-8, 3.1980971e-8
-0.097, 7.8655248e-8, 3.2664722e-8
-0.098, 1.5090946e-7, 9.4691799e-8
-0.099, 8.1647251e-8, 3.3406657e-8
-0.100, 8.2418282e-8, 3.4783852e-8
-0.101, 8.2709242e-8, 3.4473501e-8
-0.102, 1.5415361e-7, 9.6713947e-8
-0.103, 8.4687741e-8, 3.6112557e-8
-0.104, 8.5623654e-8, 3.7223039e-8
-0.105, 8.5972800e-8, 3.6733262e-8
-0.106, 1.5747052e-7, 9.9497434e-8
-0.107, 8.7752490e-8, 3.8711764e-8
-0.108, 1.5935689e-7, 1.0043334e-7
-0.109, 1.6055466e-7, 1.0106859e-7
-0.110, 1.6199004e-7, 1.0045274e-7
-0.111, 9.1806484e-8, 4.0675722e-8
-0.112, 1.6397340e-7, 1.0251853e-7
-0.113, 1.6454077e-7, 1.0219363e-7
-0.114, 1.6507903e-7, 1.0376965e-7
-0.115, 1.6655321e-7, 1.0402181e-7
-0.116, 9.6054450e-8, 4.3168249e-8
-0.117, 1.6834744e-7, 1.0512744e-7
-0.118, 1.6922517e-7, 1.0682469e-7
-0.119, 1.6956946e-7, 1.0681014e-7
-0.120, 9.9623520e-8, 4.4215692e-8
-0.121, 1.7086421e-7, 1.0769271e-7
-0.122, 1.7245478e-7, 1.0667436e-7
-0.123, 1.7275545e-7, 1.0817278e-7
-0.124, 1.0280948e-7, 4.6266941e-8
-0.125, 1.7360406e-7, 1.0865772e-7
-0.126, 1.7591232e-7, 1.0920569e-7
-0.127, 1.7582988e-7, 1.1041315e-7
-0.128, 1.0554933e-7, 4.7736272e-8
-0.129, 1.7719736e-7, 1.1027252e-7
-0.130, 1.7790538e-7, 1.1136361e-7
-0.131, 1.7890918e-7, 1.1216375e-7
-0.132, 1.0837161e-7, 5.1819359e-8
-0.133, 1.8105254e-7, 1.1299782e-7
-0.134, 1.8157142e-7, 1.1352154e-7
