Jan. 28, 2006   02:22:09
Square Wave Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_17_19_psoralen_nonequil_2\data\control\3\75um_control_soak_3_swv_1.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0.1
Final E (V) = -0.5
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 300
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-6
Sens 2 (A/V) = 1e-6

Potential/V, i1/A, i2/A

0.099, 2.3964435e-7, 1.3166256e-7
0.098, 1.7191660e-7, 1.4038622e-7
0.097, 1.4635586e-7, 1.4769165e-7
0.096, 1.7133944e-7, 1.4612502e-7
0.095, 1.6080180e-7, 1.4444294e-7
0.094, 1.6010921e-7, 1.2521467e-7
0.093, 1.6779393e-7, 1.6210458e-7
0.092, 1.3585122e-7, 1.4337104e-7
0.091, 1.7481901e-7, 1.4533344e-7
0.090, 1.4378330e-7, 1.1978919e-7
0.089, 1.5728925e-7, 1.4727937e-7
0.088, 1.5211114e-7, 1.6098321e-7
0.087, 1.5770155e-7, 1.1007610e-7
0.086, 1.7053137e-7, 1.4302472e-7
0.085, 1.3692315e-7, 1.3395477e-7
0.084, 1.7132295e-7, 1.5399110e-7
0.083, 1.5188029e-7, 1.3961113e-7
0.082, 1.5526091e-7, 1.1297848e-7
0.081, 1.6466066e-7, 1.6159336e-7
0.080, 1.3550493e-7, 1.2645148e-7
0.079, 1.6607885e-7, 1.4983544e-7
0.078, 1.3387233e-7, 1.3255307e-7
0.077, 1.4843371e-7, 1.5369426e-7
0.076, 1.4998385e-7, 1.4182089e-7
0.075, 1.5399112e-7, 9.9076750e-8
0.074, 1.7402745e-7, 1.4978596e-7
0.073, 1.3392182e-7, 1.4111181e-7
0.072, 1.6827215e-7, 1.4478925e-7
0.071, 1.4899442e-7, 1.2640200e-7
0.070, 1.5535986e-7, 1.2138881e-7
0.069, 1.5992781e-7, 1.6568310e-7
0.068, 1.3453197e-7, 1.2274106e-7
0.067, 1.6941000e-7, 1.2701217e-7
0.066, 1.3860520e-7, 1.2152071e-7
0.065, 1.5323255e-7, 1.5003333e-7
0.064, 1.4620746e-7, 1.2961772e-7
0.063, 1.4607552e-7, 1.1969024e-7
0.062, 1.6278072e-7, 1.5211117e-7
0.061, 1.2628657e-7, 1.2534659e-7
0.060, 1.6093375e-7, 1.3781363e-7
0.059, 1.3862169e-7, 1.1560053e-7
0.058, 1.5468373e-7, 1.1405039e-7
0.057, 1.5625037e-7, 1.4492116e-7
0.056, 1.3829188e-7, 1.1602928e-7
0.055, 1.6442978e-7, 1.3055768e-7
0.054, 1.3019489e-7, 1.2410979e-7
0.053, 1.4602604e-7, 1.6124706e-7
0.052, 1.3745084e-7, 1.4173844e-7
0.051, 1.4774110e-7, 1.0850948e-7
0.050, 1.5704191e-7, 1.3689015e-7
0.049, 1.2453853e-7, 1.2821599e-7
0.048, 1.4965403e-7, 1.1240131e-7
0.047, 1.3728592e-7, 1.1978919e-7
0.046, 1.4155705e-7, 1.2828195e-7
0.045, 1.5023122e-7, 1.5107224e-7
0.044, 1.4069951e-7, 1.1381951e-7
0.043, 1.5417251e-7, 1.3184398e-7
0.042, 1.2354909e-7, 1.3444952e-7
0.041, 1.4427803e-7, 1.3509265e-7
0.040, 1.3438355e-7, 1.3220676e-7
0.039, 1.4010585e-7, 1.0201211e-7
0.038, 1.4869757e-7, 1.3774766e-7
0.037, 1.1457809e-7, 1.3217378e-7
0.036, 1.4734533e-7, 1.0867439e-7
0.035, 1.2569291e-7, 1.2016848e-7
0.034, 1.3885257e-7, 1.1393496e-7
0.033, 1.3875362e-7, 1.3586771e-7
0.032, 1.3387233e-7, 1.0441975e-7
0.031, 1.5887238e-7, 1.2546204e-7
0.030, 1.1639209e-7, 1.3403724e-7
0.029, 1.4648781e-7, 1.3238817e-7
0.028, 1.3482881e-7, 1.1540264e-7
0.027, 1.4223318e-7, 1.1558403e-7
0.026, 1.4957158e-7, 1.4871405e-7
0.025, 1.1939341e-7, 1.1922850e-7
0.024, 1.5720681e-7, 1.3898449e-7
0.023, 1.1901412e-7, 1.0552465e-7
0.022, 1.3835782e-7, 1.0842703e-7
0.021, 1.3113487e-7, 1.3705505e-7
0.020, 1.2899106e-7, 1.1601280e-7
0.019, 1.5291921e-7, 1.4299175e-7
0.018, 1.1538614e-7, 1.1078521e-7
0.017, 1.4929124e-7, 1.3365795e-7
0.016, 1.2498380e-7, 1.2260912e-7
0.015, 1.4579518e-7, 1.1137888e-7
0.014, 1.5036314e-7, 1.5056102e-7
0.013, 1.1973972e-7, 1.0262227e-7
0.012, 1.5341394e-7, 1.2257614e-7
0.011, 1.1187360e-7, 1.0908666e-7
0.010, 1.4012235e-7, 1.3743434e-7
0.009, 1.3886904e-7, 1.2318630e-7
0.008, 1.2448908e-7, 1.0674496e-7
0.007, 1.4577870e-7, 1.4571273e-7
0.006, 1.0692636e-7, 1.1434723e-7
0.005, 1.4480574e-7, 1.0651409e-7
0.004, 1.2061372e-7, 1.0580499e-7
0.003, 1.4744425e-7, 1.4412961e-7
0.002, 1.3971007e-7, 1.3957813e-7
0.001, 1.1528721e-7, 1.2025095e-7
-0.000, 1.4640534e-7, 1.1833801e-7
-0.001, 1.1489143e-7, 1.0488151e-7
-0.002, 1.3380638e-7, 1.4386576e-7
-0.003, 1.2467046e-7, 1.2406031e-7
-0.004, 1.3021138e-7, 9.1260105e-8
